
Intensity Sum of Square Ch=8 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.99535e+07,,Spot,8,Image 1,2,3350,
1.90334e+07,,Spot,8,Image 1,2,3358,
1.67569e+07,,Spot,8,Image 1,2,3359,
2.15951e+07,,Spot,8,Image 1,2,3376,
4.07384e+07,,Spot,8,Image 1,2,3402,
1.46025e+07,,Spot,8,Image 1,2,3412,
2.47204e+07,,Spot,8,Image 1,2,3414,
3.31727e+07,,Spot,8,Image 1,2,3415,
1.03453e+08,,Spot,8,Image 1,2,3419,
2.56703e+07,,Spot,8,Image 1,2,3420,
3.11044e+07,,Spot,8,Image 1,2,3425,
1.54846e+07,,Spot,8,Image 1,2,3434,
1.35023e+07,,Spot,8,Image 1,2,3446,
1.85219e+07,,Spot,8,Image 1,2,3451,
4.65936e+07,,Spot,8,Image 1,2,3467,
2.14899e+07,,Spot,8,Image 1,2,3469,
2.67263e+07,,Spot,8,Image 1,2,3470,
4.64555e+07,,Spot,8,Image 1,2,3472,
4.90733e+07,,Spot,8,Image 1,2,3474,
2.77606e+07,,Spot,8,Image 1,2,3475,
3.94931e+07,,Spot,8,Image 1,2,3477,
2.53059e+07,,Spot,8,Image 1,2,3479,
5.9326e+07,,Spot,8,Image 1,2,3480,
5.25073e+07,,Spot,8,Image 1,2,3481,
1.27343e+08,,Spot,8,Image 1,2,3483,
3.76373e+07,,Spot,8,Image 1,2,3484,
5.16436e+07,,Spot,8,Image 1,2,3491,
2.82851e+07,,Spot,8,Image 1,2,3492,
1.34391e+07,,Spot,8,Image 1,2,3497,
1.19318e+07,,Spot,8,Image 1,2,3499,
2.20696e+07,,Spot,8,Image 1,2,3503,
3.34158e+07,,Spot,8,Image 1,2,3510,
4.6825e+07,,Spot,8,Image 1,2,3512,
1.54747e+07,,Spot,8,Image 1,2,3517,
2.95444e+07,,Spot,8,Image 1,2,3518,
1.76325e+07,,Spot,8,Image 1,2,3521,
2.13154e+07,,Spot,8,Image 1,2,3525,
1.76099e+07,,Spot,8,Image 1,2,3527,
3.26328e+07,,Spot,8,Image 1,2,3532,
2.48238e+07,,Spot,8,Image 1,2,3536,
3.91057e+07,,Spot,8,Image 1,2,3539,
2.51294e+07,,Spot,8,Image 1,2,3563,
1.31784e+07,,Spot,8,Image 1,2,3577,
2.80696e+07,,Spot,8,Image 1,2,3588,
1.32135e+07,,Spot,8,Image 1,2,3590,
1.23541e+07,,Spot,8,Image 1,2,3591,
1.35422e+07,,Spot,8,Image 1,2,3605,
1.61222e+07,,Spot,8,Image 1,2,3608,
2.60743e+07,,Spot,8,Image 1,2,3611,
4.22773e+07,,Spot,8,Image 1,2,3612,
3.12565e+07,,Spot,8,Image 1,2,3615,
3.27903e+07,,Spot,8,Image 1,2,3618,
1.81317e+07,,Spot,8,Image 1,2,3619,
1.40242e+07,,Spot,8,Image 1,2,3620,
1.90593e+07,,Spot,8,Image 1,2,3622,
2.84287e+07,,Spot,8,Image 1,2,3633,
1.27177e+07,,Spot,8,Image 1,2,3635,
1.06348e+07,,Spot,8,Image 1,2,3636,
2.05315e+07,,Spot,8,Image 1,2,3637,
2.03789e+07,,Spot,8,Image 1,2,3675,
1.00876e+07,,Spot,8,Image 1,2,3679,
1.24861e+07,,Spot,8,Image 1,2,3686,
5.60411e+07,,Spot,8,Image 1,2,3687,
3.52861e+07,,Spot,8,Image 1,2,3688,
4.64364e+07,,Spot,8,Image 1,2,3693,
1.96354e+07,,Spot,8,Image 1,2,3696,
1.54335e+07,,Spot,8,Image 1,2,3702,
3.37648e+07,,Spot,8,Image 1,2,3729,
2.63442e+07,,Spot,8,Image 1,2,3732,
5.39815e+07,,Spot,8,Image 1,2,3748,
1.75822e+07,,Spot,8,Image 1,2,3749,
5.13667e+07,,Spot,8,Image 1,2,3758,
1.65552e+07,,Spot,8,Image 1,2,3760,
1.90728e+07,,Spot,8,Image 1,2,3763,
1.67396e+07,,Spot,8,Image 1,2,3768,
2.45071e+07,,Spot,8,Image 1,2,3771,
2.1138e+07,,Spot,8,Image 1,2,3776,
1.34911e+07,,Spot,8,Image 1,2,3778,
5.39338e+07,,Spot,8,Image 1,2,3783,
1.72364e+07,,Spot,8,Image 1,2,3787,
1.46929e+07,,Spot,8,Image 1,2,3802,
1.68554e+07,,Spot,8,Image 1,2,3805,
4.23157e+07,,Spot,8,Image 1,2,3809,
1.4989e+07,,Spot,8,Image 1,2,3812,
1.84241e+07,,Spot,8,Image 1,2,3813,
2.81614e+07,,Spot,8,Image 1,2,3815,
1.22979e+07,,Spot,8,Image 1,2,3818,
3.28772e+07,,Spot,8,Image 1,2,3822,
1.41858e+07,,Spot,8,Image 1,2,3823,
1.75502e+07,,Spot,8,Image 1,2,3825,
6.82676e+07,,Spot,8,Image 1,2,3829,
1.70125e+07,,Spot,8,Image 1,2,3837,
3.79606e+07,,Spot,8,Image 1,2,3840,
1.99033e+07,,Spot,8,Image 1,2,3841,
7.73202e+07,,Spot,8,Image 1,2,3842,
1.94945e+07,,Spot,8,Image 1,2,3843,
1.15594e+07,,Spot,8,Image 1,2,3849,
3.34763e+07,,Spot,8,Image 1,2,3854,
