
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
25.1488,,Spot,1,Image 1,1,952,
53.8398,,Spot,1,Image 1,1,965,
24.556,,Spot,1,Image 1,1,978,
23.8269,,Spot,1,Image 1,1,989,
23.5563,,Spot,1,Image 1,1,994,
39.0956,,Spot,1,Image 1,1,997,
58.9383,,Spot,1,Image 1,1,1010,
71.7501,,Spot,1,Image 1,1,1018,
36.139,,Spot,1,Image 1,1,1021,
51.0479,,Spot,1,Image 1,1,1033,
28.1405,,Spot,1,Image 1,1,1041,
52.6701,,Spot,1,Image 1,1,1043,
85.529,,Spot,1,Image 1,1,1048,
54.2457,,Spot,1,Image 1,1,1054,
32.6172,,Spot,1,Image 1,1,1064,
35.4048,,Spot,1,Image 1,1,1065,
42.8044,,Spot,1,Image 1,1,1070,
35.463,,Spot,1,Image 1,1,1073,
39.8372,,Spot,1,Image 1,1,1076,
41.0726,,Spot,1,Image 1,1,1077,
44.1722,,Spot,1,Image 1,1,1085,
43.3325,,Spot,1,Image 1,1,1091,
32.5167,,Spot,1,Image 1,1,1093,
59.7036,,Spot,1,Image 1,1,1094,
36.2661,,Spot,1,Image 1,1,1096,
42.0257,,Spot,1,Image 1,1,1098,
40.277,,Spot,1,Image 1,1,1101,
47.99,,Spot,1,Image 1,1,1105,
48.1325,,Spot,1,Image 1,1,1108,
36.6917,,Spot,1,Image 1,1,1109,
38.5742,,Spot,1,Image 1,1,1113,
34.3333,,Spot,1,Image 1,1,1124,
34.537,,Spot,1,Image 1,1,1132,
33.5036,,Spot,1,Image 1,1,1133,
48.9373,,Spot,1,Image 1,1,1139,
30.1014,,Spot,1,Image 1,1,1146,
30.9092,,Spot,1,Image 1,1,1149,
26.0263,,Spot,1,Image 1,1,1150,
28.3267,,Spot,1,Image 1,1,1153,
25.4837,,Spot,1,Image 1,1,1154,
34.7112,,Spot,1,Image 1,1,1158,
35.8535,,Spot,1,Image 1,1,1165,
41.4397,,Spot,1,Image 1,1,1169,
29.2482,,Spot,1,Image 1,1,1180,
27.7316,,Spot,1,Image 1,1,1184,
23.5766,,Spot,1,Image 1,1,1185,
32.6805,,Spot,1,Image 1,1,1189,
46.4931,,Spot,1,Image 1,1,1193,
29.0026,,Spot,1,Image 1,1,1196,
28.6819,,Spot,1,Image 1,1,1198,
34.3262,,Spot,1,Image 1,1,1199,
25.6823,,Spot,1,Image 1,1,1201,
24.817,,Spot,1,Image 1,1,1203,
24.3965,,Spot,1,Image 1,1,1209,
34.8992,,Spot,1,Image 1,1,1210,
28.8422,,Spot,1,Image 1,1,1211,
24.4432,,Spot,1,Image 1,1,1213,
23.4277,,Spot,1,Image 1,1,1216,
37.0373,,Spot,1,Image 1,1,1217,
23.4015,,Spot,1,Image 1,1,1218,
27.4527,,Spot,1,Image 1,1,1226,
37.5761,,Spot,1,Image 1,1,1228,
34.1961,,Spot,1,Image 1,1,1229,
33.0544,,Spot,1,Image 1,1,1232,
25.3541,,Spot,1,Image 1,1,1237,
21.5823,,Spot,1,Image 1,1,1241,
26.9396,,Spot,1,Image 1,1,1242,
27.7457,,Spot,1,Image 1,1,1243,
30.5948,,Spot,1,Image 1,1,1246,
30.2001,,Spot,1,Image 1,1,1258,
25.3309,,Spot,1,Image 1,1,1262,
24.1129,,Spot,1,Image 1,1,1264,
21.3668,,Spot,1,Image 1,1,1271,
22.029,,Spot,1,Image 1,1,1284,
26.3133,,Spot,1,Image 1,1,1288,
19.1376,,Spot,1,Image 1,1,1291,
37.6696,,Spot,1,Image 1,1,1301,
40.6041,,Spot,1,Image 1,1,1303,
37.2682,,Spot,1,Image 1,1,1326,
43.8882,,Spot,1,Image 1,1,1327,
26.2478,,Spot,1,Image 1,1,1328,
49.6731,,Spot,1,Image 1,1,1331,
45.8406,,Spot,1,Image 1,1,1332,
30.9635,,Spot,1,Image 1,1,1334,
44.3659,,Spot,1,Image 1,1,1336,
40.3453,,Spot,1,Image 1,1,1339,
26.3514,,Spot,1,Image 1,1,1341,
23.4012,,Spot,1,Image 1,1,1346,
24.2403,,Spot,1,Image 1,1,1347,
40.6545,,Spot,1,Image 1,1,1351,
40.8259,,Spot,1,Image 1,1,1353,
39.0607,,Spot,1,Image 1,1,1354,
41.9142,,Spot,1,Image 1,1,1355,
54.1108,,Spot,1,Image 1,1,1357,
30.9555,,Spot,1,Image 1,1,1358,
27.0766,,Spot,1,Image 1,1,1359,
40.9214,,Spot,1,Image 1,1,1361,
31.6522,,Spot,1,Image 1,1,1362,
31.9402,,Spot,1,Image 1,1,1364,
35.6349,,Spot,1,Image 1,1,1370,
39.0172,,Spot,1,Image 1,1,1371,
59.0914,,Spot,1,Image 1,1,1372,
33.3351,,Spot,1,Image 1,1,1373,
43.3946,,Spot,1,Image 1,1,1375,
47.5338,,Spot,1,Image 1,1,1376,
33.316,,Spot,1,Image 1,1,1382,
26.5982,,Spot,1,Image 1,1,1383,
35.9465,,Spot,1,Image 1,1,1389,
35.3748,,Spot,1,Image 1,1,1390,
39.1537,,Spot,1,Image 1,1,1392,
30.4246,,Spot,1,Image 1,1,1399,
24.8232,,Spot,1,Image 1,1,1402,
26.6672,,Spot,1,Image 1,1,1406,
24.9972,,Spot,1,Image 1,1,1410,
25.6952,,Spot,1,Image 1,1,1411,
164.79,,Spot,1,Image 1,1,1415,
24.4155,,Spot,1,Image 1,1,1420,
20.9113,,Spot,1,Image 1,1,1435,
32.1593,,Spot,1,Image 1,1,1436,
21.4068,,Spot,1,Image 1,1,1439,
23.5279,,Spot,1,Image 1,1,1440,
26.0421,,Spot,1,Image 1,1,1444,
20.9692,,Spot,1,Image 1,1,1445,
25.5905,,Spot,1,Image 1,1,1446,
27.2351,,Spot,1,Image 1,1,1447,
22.9846,,Spot,1,Image 1,1,1448,
25.3656,,Spot,1,Image 1,1,1452,
27.6086,,Spot,1,Image 1,1,1456,
24.5261,,Spot,1,Image 1,1,1457,
27.1431,,Spot,1,Image 1,1,1460,
26.1254,,Spot,1,Image 1,1,1461,
27.5663,,Spot,1,Image 1,1,1463,
23.4525,,Spot,1,Image 1,1,1471,
34.2746,,Spot,1,Image 1,1,1478,
21.5644,,Spot,1,Image 1,1,1480,
14.5981,,Spot,1,Image 1,1,1489,
23.5395,,Spot,1,Image 1,1,1493,
26.4823,,Spot,1,Image 1,1,1495,
21.4087,,Spot,1,Image 1,1,1496,
18.6417,,Spot,1,Image 1,1,1506,
25.0351,,Spot,1,Image 1,1,1508,
29.0436,,Spot,1,Image 1,1,1509,
25.4052,,Spot,1,Image 1,1,1513,
60.9657,,Spot,1,Image 1,1,1534,
41.3248,,Spot,1,Image 1,1,1537,
39.444,,Spot,1,Image 1,1,1543,
41.2979,,Spot,1,Image 1,1,1546,
30.0066,,Spot,1,Image 1,1,1547,
31.3347,,Spot,1,Image 1,1,1552,
51.7073,,Spot,1,Image 1,1,1553,
34.172,,Spot,1,Image 1,1,1555,
48.671,,Spot,1,Image 1,1,1567,
39.4409,,Spot,1,Image 1,1,1569,
32.9356,,Spot,1,Image 1,1,1572,
40.1646,,Spot,1,Image 1,1,1576,
65.7569,,Spot,1,Image 1,1,1589,
33.3502,,Spot,1,Image 1,1,1595,
43.9381,,Spot,1,Image 1,1,1615,
33.8592,,Spot,1,Image 1,1,1620,
24.1521,,Spot,1,Image 1,1,1634,
29.9966,,Spot,1,Image 1,1,1650,
25.98,,Spot,1,Image 1,1,1651,
22.5677,,Spot,1,Image 1,1,1656,
22.5254,,Spot,1,Image 1,1,1657,
30.0952,,Spot,1,Image 1,1,1662,
25.1688,,Spot,1,Image 1,1,1665,
41.5227,,Spot,1,Image 1,1,1684,
38.4752,,Spot,1,Image 1,1,1690,
53.0268,,Spot,1,Image 1,1,1692,
55.9785,,Spot,1,Image 1,1,1694,
31.7795,,Spot,1,Image 1,1,1695,
53.2381,,Spot,1,Image 1,1,1697,
33.5945,,Spot,1,Image 1,1,1699,
37.3637,,Spot,1,Image 1,1,1700,
119.521,,Spot,1,Image 1,1,1706,
41.8057,,Spot,1,Image 1,1,1710,
32.8571,,Spot,1,Image 1,1,1721,
35.0647,,Spot,1,Image 1,1,1725,
36.9867,,Spot,1,Image 1,1,1726,
112.546,,Spot,1,Image 1,1,1732,
163.905,,Spot,1,Image 1,1,1752,
24.8541,,Spot,1,Image 1,1,1768,
40.9141,,Spot,1,Image 1,1,1769,
31.8741,,Spot,1,Image 1,1,1775,
27.4724,,Spot,1,Image 1,1,1788,
34.0219,,Spot,1,Image 1,1,1815,
29.7384,,Spot,1,Image 1,1,1818,
24.4603,,Spot,1,Image 1,1,1824,
17.6881,,Spot,1,Image 1,1,1825,
26.317,,Spot,1,Image 1,1,1837,
36.5011,,Spot,1,Image 1,1,1844,
30.1971,,Spot,1,Image 1,1,1845,
35.6991,,Spot,1,Image 1,1,1851,
25.2739,,Spot,1,Image 1,1,1857,
22.9131,,Spot,1,Image 1,1,1858,
16.3623,,Spot,1,Image 1,1,1864,
42.3649,,Spot,1,Image 1,1,1865,
23.6472,,Spot,1,Image 1,1,1870,
28.2306,,Spot,1,Image 1,1,1871,
27.2211,,Spot,1,Image 1,1,1893,
28.5108,,Spot,1,Image 1,1,1896,
30.7207,,Spot,1,Image 1,1,1898,
30.9595,,Spot,1,Image 1,1,1902,
25.0528,,Spot,1,Image 1,1,1914,
23.4686,,Spot,1,Image 1,1,1915,
23.4421,,Spot,1,Image 1,1,1920,
23.6551,,Spot,1,Image 1,1,1929,
29.2975,,Spot,1,Image 1,1,1936,
23.974,,Spot,1,Image 1,1,1938,
27.2813,,Spot,1,Image 1,1,1941,
31.9365,,Spot,1,Image 1,1,1943,
20.7024,,Spot,1,Image 1,1,1945,
20.9784,,Spot,1,Image 1,1,1947,
21.7512,,Spot,1,Image 1,1,1948,
23.2635,,Spot,1,Image 1,1,1952,
24.4157,,Spot,1,Image 1,1,1954,
21.781,,Spot,1,Image 1,1,1956,
24.5902,,Spot,1,Image 1,1,1957,
20.0187,,Spot,1,Image 1,1,1963,
17.666,,Spot,1,Image 1,1,1974,
23.8128,,Spot,1,Image 1,1,1976,
22.0931,,Spot,1,Image 1,1,1983,
21.4167,,Spot,1,Image 1,1,1985,
19.5165,,Spot,1,Image 1,1,1990,
20.8215,,Spot,1,Image 1,1,2000,
27.1675,,Spot,1,Image 1,1,2004,
26.7924,,Spot,1,Image 1,1,2005,
20.3872,,Spot,1,Image 1,1,2007,
25.5395,,Spot,1,Image 1,1,2008,
27.7218,,Spot,1,Image 1,1,2014,
30.4507,,Spot,1,Image 1,1,2034,
32.0339,,Spot,1,Image 1,1,2037,
30.2854,,Spot,1,Image 1,1,2038,
32.6594,,Spot,1,Image 1,1,2042,
34.8712,,Spot,1,Image 1,1,2043,
31.1982,,Spot,1,Image 1,1,2044,
41.033,,Spot,1,Image 1,1,2045,
26.9403,,Spot,1,Image 1,1,2052,
23.4182,,Spot,1,Image 1,1,2053,
28.8987,,Spot,1,Image 1,1,2054,
27.2903,,Spot,1,Image 1,1,2055,
28.1645,,Spot,1,Image 1,1,2057,
200.212,,Spot,1,Image 1,1,2058,
26.3455,,Spot,1,Image 1,1,2060,
25.7453,,Spot,1,Image 1,1,2061,
35.728,,Spot,1,Image 1,1,2072,
28.993,,Spot,1,Image 1,1,2073,
24.0839,,Spot,1,Image 1,1,2078,
37.7551,,Spot,1,Image 1,1,2085,
17.8388,,Spot,1,Image 1,1,2098,
26.9611,,Spot,1,Image 1,1,2102,
28.6594,,Spot,1,Image 1,1,2103,
21.1135,,Spot,1,Image 1,1,2148,
17.2451,,Spot,1,Image 1,1,2177,
49.9553,,Spot,1,Image 1,1,2189,
47.5873,,Spot,1,Image 1,1,2191,
55.9075,,Spot,1,Image 1,1,2193,
48.2523,,Spot,1,Image 1,1,2194,
25.7278,,Spot,1,Image 1,1,2196,
48.784,,Spot,1,Image 1,1,2197,
31.0506,,Spot,1,Image 1,1,2198,
48.1247,,Spot,1,Image 1,1,2199,
36.6124,,Spot,1,Image 1,1,2200,
39.4821,,Spot,1,Image 1,1,2201,
35.1835,,Spot,1,Image 1,1,2203,
82.5351,,Spot,1,Image 1,1,2211,
23.2753,,Spot,1,Image 1,1,2212,
29.9923,,Spot,1,Image 1,1,2230,
63.0369,,Spot,1,Image 1,1,2261,
30.9004,,Spot,1,Image 1,1,2266,
42.4978,,Spot,1,Image 1,1,2273,
19.377,,Spot,1,Image 1,1,2457,
18.6444,,Spot,1,Image 1,1,2458,
21.452,,Spot,1,Image 1,1,2471,
20.3796,,Spot,1,Image 1,1,2552,
22.2749,,Spot,1,Image 1,1,2661,
9.65916,,Spot,1,Image 1,2,2937,
17.2185,,Spot,1,Image 1,2,2938,
15.9687,,Spot,1,Image 1,2,2939,
15.2397,,Spot,1,Image 1,2,2971,
10.2039,,Spot,1,Image 1,2,3016,
8.75599,,Spot,1,Image 1,2,3018,
10.267,,Spot,1,Image 1,2,3045,
10.5903,,Spot,1,Image 1,2,3046,
6.61534,,Spot,1,Image 1,2,3056,
7.84616,,Spot,1,Image 1,2,3065,
9.31978,,Spot,1,Image 1,2,3101,
6.38933,,Spot,1,Image 1,2,3127,
7.60915,,Spot,1,Image 1,2,3132,
7.08714,,Spot,1,Image 1,2,3135,
8.02123,,Spot,1,Image 1,2,3140,
7.24607,,Spot,1,Image 1,2,3144,
15.4958,,Spot,1,Image 1,2,3150,
11.8299,,Spot,1,Image 1,2,3154,
6.01261,,Spot,1,Image 1,2,3160,
8.85975,,Spot,1,Image 1,2,3175,
6.28198,,Spot,1,Image 1,2,3176,
7.3039,,Spot,1,Image 1,2,3177,
4.8716,,Spot,1,Image 1,2,3184,
6.38543,,Spot,1,Image 1,2,3185,
5.70004,,Spot,1,Image 1,2,3187,
4.15308,,Spot,1,Image 1,2,3213,
5.76183,,Spot,1,Image 1,2,3220,
10.3178,,Spot,1,Image 1,2,3235,
13.3886,,Spot,1,Image 1,2,3242,
14.7077,,Spot,1,Image 1,2,3243,
21.8381,,Spot,1,Image 1,2,3244,
16.3772,,Spot,1,Image 1,2,3245,
11.9546,,Spot,1,Image 1,2,3248,
22.6928,,Spot,1,Image 1,2,3250,
28.3297,,Spot,1,Image 1,2,3262,
12.7503,,Spot,1,Image 1,2,3264,
17.6913,,Spot,1,Image 1,2,3265,
30.8129,,Spot,1,Image 1,2,3279,
8.94113,,Spot,1,Image 1,2,3280,
18.4402,,Spot,1,Image 1,2,3295,
22.8281,,Spot,1,Image 1,2,3329,
9.42892,,Spot,1,Image 1,2,3330,
18.1901,,Spot,1,Image 1,2,3334,
7.44464,,Spot,1,Image 1,2,3339,
11.4048,,Spot,1,Image 1,2,3340,
15.0504,,Spot,1,Image 1,2,3350,
13.047,,Spot,1,Image 1,2,3358,
13.1766,,Spot,1,Image 1,2,3359,
15.6327,,Spot,1,Image 1,2,3376,
8.79328,,Spot,1,Image 1,2,3402,
6.02555,,Spot,1,Image 1,2,3412,
8.11383,,Spot,1,Image 1,2,3414,
19.293,,Spot,1,Image 1,2,3415,
12.2031,,Spot,1,Image 1,2,3419,
10.1241,,Spot,1,Image 1,2,3420,
9.10369,,Spot,1,Image 1,2,3425,
8.75221,,Spot,1,Image 1,2,3434,
8.72901,,Spot,1,Image 1,2,3446,
7.53875,,Spot,1,Image 1,2,3451,
21.0793,,Spot,1,Image 1,2,3467,
17.0549,,Spot,1,Image 1,2,3469,
17.4888,,Spot,1,Image 1,2,3470,
14.3558,,Spot,1,Image 1,2,3472,
16.326,,Spot,1,Image 1,2,3474,
28.1828,,Spot,1,Image 1,2,3475,
12.7269,,Spot,1,Image 1,2,3477,
10.7647,,Spot,1,Image 1,2,3479,
21.4466,,Spot,1,Image 1,2,3480,
20.4388,,Spot,1,Image 1,2,3481,
28.5725,,Spot,1,Image 1,2,3483,
13.0562,,Spot,1,Image 1,2,3484,
16.1076,,Spot,1,Image 1,2,3491,
12.6436,,Spot,1,Image 1,2,3492,
30.4191,,Spot,1,Image 1,2,3497,
14.2978,,Spot,1,Image 1,2,3499,
20.1687,,Spot,1,Image 1,2,3503,
20.1876,,Spot,1,Image 1,2,3510,
29.524,,Spot,1,Image 1,2,3512,
11.7197,,Spot,1,Image 1,2,3517,
30.5666,,Spot,1,Image 1,2,3518,
10.4133,,Spot,1,Image 1,2,3521,
24.5737,,Spot,1,Image 1,2,3525,
11.5567,,Spot,1,Image 1,2,3527,
66.0898,,Spot,1,Image 1,2,3532,
11.841,,Spot,1,Image 1,2,3536,
30.5115,,Spot,1,Image 1,2,3539,
11.3083,,Spot,1,Image 1,2,3563,
5.49965,,Spot,1,Image 1,2,3577,
39.5924,,Spot,1,Image 1,2,3588,
12.5367,,Spot,1,Image 1,2,3590,
6.86605,,Spot,1,Image 1,2,3591,
10.0878,,Spot,1,Image 1,2,3605,
34.9936,,Spot,1,Image 1,2,3608,
6.3662,,Spot,1,Image 1,2,3611,
9.46274,,Spot,1,Image 1,2,3612,
9.91249,,Spot,1,Image 1,2,3615,
10.5539,,Spot,1,Image 1,2,3618,
12.0049,,Spot,1,Image 1,2,3619,
18.2495,,Spot,1,Image 1,2,3620,
4.30577,,Spot,1,Image 1,2,3622,
10.5807,,Spot,1,Image 1,2,3633,
11.9674,,Spot,1,Image 1,2,3635,
7.96933,,Spot,1,Image 1,2,3636,
8.26956,,Spot,1,Image 1,2,3637,
8.27476,,Spot,1,Image 1,2,3675,
5.0042,,Spot,1,Image 1,2,3679,
7.35313,,Spot,1,Image 1,2,3686,
23.3778,,Spot,1,Image 1,2,3687,
28.7754,,Spot,1,Image 1,2,3688,
14.2482,,Spot,1,Image 1,2,3693,
8.59328,,Spot,1,Image 1,2,3696,
8.37569,,Spot,1,Image 1,2,3702,
31.9774,,Spot,1,Image 1,2,3729,
11.8635,,Spot,1,Image 1,2,3732,
12.9909,,Spot,1,Image 1,2,3748,
7.42484,,Spot,1,Image 1,2,3749,
8.0695,,Spot,1,Image 1,2,3758,
12.5495,,Spot,1,Image 1,2,3760,
10.6405,,Spot,1,Image 1,2,3763,
10.7736,,Spot,1,Image 1,2,3768,
9.5339,,Spot,1,Image 1,2,3771,
7.36276,,Spot,1,Image 1,2,3776,
36.4333,,Spot,1,Image 1,2,3778,
14.7415,,Spot,1,Image 1,2,3783,
12.2237,,Spot,1,Image 1,2,3787,
8.4375,,Spot,1,Image 1,2,3802,
6.09891,,Spot,1,Image 1,2,3805,
6.93872,,Spot,1,Image 1,2,3809,
10.5178,,Spot,1,Image 1,2,3812,
6.86609,,Spot,1,Image 1,2,3813,
7.31715,,Spot,1,Image 1,2,3815,
6.4363,,Spot,1,Image 1,2,3818,
10.313,,Spot,1,Image 1,2,3822,
5.75754,,Spot,1,Image 1,2,3823,
9.37772,,Spot,1,Image 1,2,3825,
11.0237,,Spot,1,Image 1,2,3829,
6.77139,,Spot,1,Image 1,2,3837,
8.37856,,Spot,1,Image 1,2,3840,
18.4609,,Spot,1,Image 1,2,3841,
16.3227,,Spot,1,Image 1,2,3842,
8.93003,,Spot,1,Image 1,2,3843,
3.47923,,Spot,1,Image 1,2,3849,
5.32618,,Spot,1,Image 1,2,3854,
7.04024,,Spot,1,Image 1,2,3855,
4.41336,,Spot,1,Image 1,2,3858,
9.50176,,Spot,1,Image 1,2,3859,
7.17749,,Spot,1,Image 1,2,3863,
12.4347,,Spot,1,Image 1,2,3867,
6.52287,,Spot,1,Image 1,2,3868,
7.66892,,Spot,1,Image 1,2,3869,
8.20131,,Spot,1,Image 1,2,3873,
5.49421,,Spot,1,Image 1,2,3874,
5.97636,,Spot,1,Image 1,2,3876,
10.9971,,Spot,1,Image 1,2,3887,
3.94089,,Spot,1,Image 1,2,3900,
7.06359,,Spot,1,Image 1,2,3904,
6.3271,,Spot,1,Image 1,2,3919,
10.2136,,Spot,1,Image 1,2,3925,
13.3465,,Spot,1,Image 1,2,3934,
22.7622,,Spot,1,Image 1,2,3942,
8.07194,,Spot,1,Image 1,2,3943,
7.86974,,Spot,1,Image 1,2,3948,
9.26143,,Spot,1,Image 1,2,3955,
10.3246,,Spot,1,Image 1,2,3956,
7.33142,,Spot,1,Image 1,2,3957,
8.46691,,Spot,1,Image 1,2,3959,
12.158,,Spot,1,Image 1,2,3961,
13.3992,,Spot,1,Image 1,2,3963,
5.10267,,Spot,1,Image 1,2,3966,
7.84989,,Spot,1,Image 1,2,3968,
7.84666,,Spot,1,Image 1,2,3969,
9.7119,,Spot,1,Image 1,2,3975,
11.9656,,Spot,1,Image 1,2,3976,
6.5022,,Spot,1,Image 1,2,3979,
12.7369,,Spot,1,Image 1,2,3981,
9.33982,,Spot,1,Image 1,2,3982,
8.73332,,Spot,1,Image 1,2,3987,
8.64969,,Spot,1,Image 1,2,3988,
7.0166,,Spot,1,Image 1,2,3989,
6.92027,,Spot,1,Image 1,2,3999,
5.85221,,Spot,1,Image 1,2,4002,
6.77172,,Spot,1,Image 1,2,4008,
7.05171,,Spot,1,Image 1,2,4011,
7.12555,,Spot,1,Image 1,2,4014,
148.11,,Spot,1,Image 1,2,4023,
5.85507,,Spot,1,Image 1,2,4032,
11.9161,,Spot,1,Image 1,2,4033,
3.80032,,Spot,1,Image 1,2,4047,
8.27791,,Spot,1,Image 1,2,4048,
4.95643,,Spot,1,Image 1,2,4051,
11.6754,,Spot,1,Image 1,2,4052,
5.62132,,Spot,1,Image 1,2,4053,
3.95553,,Spot,1,Image 1,2,4056,
6.40672,,Spot,1,Image 1,2,4058,
4.22848,,Spot,1,Image 1,2,4059,
5.64397,,Spot,1,Image 1,2,4062,
6.82907,,Spot,1,Image 1,2,4064,
9.22931,,Spot,1,Image 1,2,4079,
4.93849,,Spot,1,Image 1,2,4081,
7.47815,,Spot,1,Image 1,2,4082,
4.97516,,Spot,1,Image 1,2,4083,
4.7392,,Spot,1,Image 1,2,4085,
3.94639,,Spot,1,Image 1,2,4088,
5.85008,,Spot,1,Image 1,2,4090,
6.33354,,Spot,1,Image 1,2,4092,
7.31595,,Spot,1,Image 1,2,4103,
5.37368,,Spot,1,Image 1,2,4104,
10.1844,,Spot,1,Image 1,2,4107,
2.42885,,Spot,1,Image 1,2,4109,
21.1683,,Spot,1,Image 1,2,4121,
14.6982,,Spot,1,Image 1,2,4122,
14.3549,,Spot,1,Image 1,2,4125,
22.8321,,Spot,1,Image 1,2,4129,
13.4674,,Spot,1,Image 1,2,4138,
14.239,,Spot,1,Image 1,2,4140,
15.3592,,Spot,1,Image 1,2,4141,
