
Intensity Sum of Square Ch=7 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
8.85078e+07,,Spot,7,Image 1,1,1334,
1.46708e+08,,Spot,7,Image 1,1,1336,
5.77034e+07,,Spot,7,Image 1,1,1339,
2.21776e+08,,Spot,7,Image 1,1,1341,
7.11362e+07,,Spot,7,Image 1,1,1346,
3.04015e+07,,Spot,7,Image 1,1,1347,
1.2145e+08,,Spot,7,Image 1,1,1351,
1.5816e+08,,Spot,7,Image 1,1,1353,
1.1591e+08,,Spot,7,Image 1,1,1354,
1.56718e+08,,Spot,7,Image 1,1,1355,
2.37838e+08,,Spot,7,Image 1,1,1357,
3.01859e+07,,Spot,7,Image 1,1,1358,
5.9338e+07,,Spot,7,Image 1,1,1359,
6.34068e+07,,Spot,7,Image 1,1,1361,
4.3937e+07,,Spot,7,Image 1,1,1362,
9.91777e+07,,Spot,7,Image 1,1,1364,
8.22134e+07,,Spot,7,Image 1,1,1370,
1.06678e+08,,Spot,7,Image 1,1,1371,
2.98392e+08,,Spot,7,Image 1,1,1372,
8.34605e+07,,Spot,7,Image 1,1,1373,
2.27892e+08,,Spot,7,Image 1,1,1375,
1.00121e+08,,Spot,7,Image 1,1,1376,
2.54083e+07,,Spot,7,Image 1,1,1382,
5.90592e+07,,Spot,7,Image 1,1,1383,
3.59734e+07,,Spot,7,Image 1,1,1389,
1.39207e+08,,Spot,7,Image 1,1,1390,
1.41106e+08,,Spot,7,Image 1,1,1392,
4.02043e+08,,Spot,7,Image 1,1,1399,
7.24549e+07,,Spot,7,Image 1,1,1402,
3.93771e+07,,Spot,7,Image 1,1,1406,
3.58355e+08,,Spot,7,Image 1,1,1410,
8.11132e+07,,Spot,7,Image 1,1,1411,
7.84564e+07,,Spot,7,Image 1,1,1415,
1.7206e+07,,Spot,7,Image 1,1,1420,
2.48181e+08,,Spot,7,Image 1,1,1435,
4.97419e+08,,Spot,7,Image 1,1,1436,
2.0941e+08,,Spot,7,Image 1,1,1439,
4.09863e+07,,Spot,7,Image 1,1,1440,
1.23758e+08,,Spot,7,Image 1,1,1444,
6.25006e+07,,Spot,7,Image 1,1,1445,
1.23567e+08,,Spot,7,Image 1,1,1446,
1.91335e+08,,Spot,7,Image 1,1,1447,
1.34068e+08,,Spot,7,Image 1,1,1448,
5.96353e+07,,Spot,7,Image 1,1,1452,
4.42063e+07,,Spot,7,Image 1,1,1456,
1.20947e+08,,Spot,7,Image 1,1,1457,
4.71185e+07,,Spot,7,Image 1,1,1460,
1.03014e+08,,Spot,7,Image 1,1,1461,
4.54668e+07,,Spot,7,Image 1,1,1463,
5.00872e+07,,Spot,7,Image 1,1,1471,
9.09103e+07,,Spot,7,Image 1,1,1478,
2.2208e+07,,Spot,7,Image 1,1,1480,
9.89968e+07,,Spot,7,Image 1,1,1489,
7.93707e+07,,Spot,7,Image 1,1,1493,
1.36694e+08,,Spot,7,Image 1,1,1495,
4.75701e+07,,Spot,7,Image 1,1,1496,
7.89521e+07,,Spot,7,Image 1,1,1506,
6.06633e+07,,Spot,7,Image 1,1,1508,
2.29139e+08,,Spot,7,Image 1,1,1509,
2.10444e+08,,Spot,7,Image 1,1,1513,
1.81391e+07,,Spot,7,Image 1,1,1534,
2.37575e+07,,Spot,7,Image 1,1,1537,
1.62219e+07,,Spot,7,Image 1,1,1543,
1.06702e+08,,Spot,7,Image 1,1,1546,
1.71116e+07,,Spot,7,Image 1,1,1547,
1.01429e+07,,Spot,7,Image 1,1,1552,
5.58743e+06,,Spot,7,Image 1,1,1553,
4.96465e+07,,Spot,7,Image 1,1,1555,
7.05648e+07,,Spot,7,Image 1,1,1567,
8.20451e+07,,Spot,7,Image 1,1,1569,
2.59852e+07,,Spot,7,Image 1,1,1572,
2.30082e+07,,Spot,7,Image 1,1,1576,
2.5466e+07,,Spot,7,Image 1,1,1589,
6.4261e+07,,Spot,7,Image 1,1,1595,
9.22682e+07,,Spot,7,Image 1,1,1615,
7.01101e+07,,Spot,7,Image 1,1,1620,
3.13038e+07,,Spot,7,Image 1,1,1634,
6.19281e+07,,Spot,7,Image 1,1,1650,
1.00351e+08,,Spot,7,Image 1,1,1651,
6.50314e+07,,Spot,7,Image 1,1,1656,
4.15851e+07,,Spot,7,Image 1,1,1657,
1.18557e+08,,Spot,7,Image 1,1,1662,
9.46056e+07,,Spot,7,Image 1,1,1665,
1.03588e+07,,Spot,7,Image 1,1,1684,
1.61361e+07,,Spot,7,Image 1,1,1690,
1.69485e+07,,Spot,7,Image 1,1,1692,
1.2231e+07,,Spot,7,Image 1,1,1694,
2.87751e+07,,Spot,7,Image 1,1,1695,
1.58186e+07,,Spot,7,Image 1,1,1697,
1.22309e+07,,Spot,7,Image 1,1,1699,
5.61437e+06,,Spot,7,Image 1,1,1700,
1.89865e+07,,Spot,7,Image 1,1,1706,
4.37321e+07,,Spot,7,Image 1,1,1710,
2.39496e+07,,Spot,7,Image 1,1,1721,
1.1051e+07,,Spot,7,Image 1,1,1725,
2.00773e+07,,Spot,7,Image 1,1,1726,
1.2477e+07,,Spot,7,Image 1,1,1732,
2.20002e+07,,Spot,7,Image 1,1,1752,
5.18845e+07,,Spot,7,Image 1,1,1768,
2.57733e+07,,Spot,7,Image 1,1,1769,
1.07238e+07,,Spot,7,Image 1,1,1775,
2.56314e+07,,Spot,7,Image 1,1,1788,
1.94561e+07,,Spot,7,Image 1,1,1815,
1.18176e+07,,Spot,7,Image 1,1,1818,
8.28455e+06,,Spot,7,Image 1,1,1824,
3.21676e+07,,Spot,7,Image 1,1,1825,
5.34217e+07,,Spot,7,Image 1,1,1837,
4.85721e+07,,Spot,7,Image 1,1,1844,
7.9798e+07,,Spot,7,Image 1,1,1845,
1.5183e+08,,Spot,7,Image 1,1,1851,
4.12272e+07,,Spot,7,Image 1,1,1857,
4.47668e+06,,Spot,7,Image 1,1,1858,
1.7266e+07,,Spot,7,Image 1,1,1864,
1.6029e+08,,Spot,7,Image 1,1,1865,
1.36549e+07,,Spot,7,Image 1,1,1870,
2.66109e+07,,Spot,7,Image 1,1,1871,
1.23506e+07,,Spot,7,Image 1,1,1893,
2.68084e+07,,Spot,7,Image 1,1,1896,
4.85295e+07,,Spot,7,Image 1,1,1898,
2.75921e+07,,Spot,7,Image 1,1,1902,
3.15002e+07,,Spot,7,Image 1,1,1914,
2.74761e+07,,Spot,7,Image 1,1,1915,
1.25969e+08,,Spot,7,Image 1,1,1920,
1.6126e+07,,Spot,7,Image 1,1,1929,
3.81642e+07,,Spot,7,Image 1,1,1936,
1.82569e+07,,Spot,7,Image 1,1,1938,
5.18748e+07,,Spot,7,Image 1,1,1941,
1.18814e+08,,Spot,7,Image 1,1,1943,
5.62034e+07,,Spot,7,Image 1,1,1945,
6.02982e+07,,Spot,7,Image 1,1,1947,
8.07332e+07,,Spot,7,Image 1,1,1948,
3.8744e+07,,Spot,7,Image 1,1,1952,
6.42608e+07,,Spot,7,Image 1,1,1954,
3.37121e+07,,Spot,7,Image 1,1,1956,
1.46668e+07,,Spot,7,Image 1,1,1957,
5.80838e+07,,Spot,7,Image 1,1,1963,
2.16123e+07,,Spot,7,Image 1,1,1974,
3.80652e+07,,Spot,7,Image 1,1,1976,
3.15403e+07,,Spot,7,Image 1,1,1983,
1.33548e+07,,Spot,7,Image 1,1,1985,
4.08248e+07,,Spot,7,Image 1,1,1990,
6.75865e+07,,Spot,7,Image 1,1,2000,
2.01703e+08,,Spot,7,Image 1,1,2004,
7.61134e+07,,Spot,7,Image 1,1,2005,
7.94153e+07,,Spot,7,Image 1,1,2007,
8.11797e+07,,Spot,7,Image 1,1,2008,
3.24088e+08,,Spot,7,Image 1,1,2014,
1.63855e+07,,Spot,7,Image 1,1,2034,
1.68788e+08,,Spot,7,Image 1,1,2037,
3.08799e+07,,Spot,7,Image 1,1,2038,
1.57532e+08,,Spot,7,Image 1,1,2042,
2.0359e+08,,Spot,7,Image 1,1,2043,
1.47184e+07,,Spot,7,Image 1,1,2044,
5.56168e+07,,Spot,7,Image 1,1,2045,
5.04575e+07,,Spot,7,Image 1,1,2052,
1.15544e+08,,Spot,7,Image 1,1,2053,
4.44728e+07,,Spot,7,Image 1,1,2054,
3.00226e+07,,Spot,7,Image 1,1,2055,
2.72872e+07,,Spot,7,Image 1,1,2057,
1.48927e+07,,Spot,7,Image 1,1,2058,
1.04131e+07,,Spot,7,Image 1,1,2060,
1.87811e+07,,Spot,7,Image 1,1,2061,
1.82762e+08,,Spot,7,Image 1,1,2072,
2.74741e+08,,Spot,7,Image 1,1,2073,
1.20728e+08,,Spot,7,Image 1,1,2078,
3.0284e+08,,Spot,7,Image 1,1,2085,
1.00746e+08,,Spot,7,Image 1,1,2098,
2.2557e+07,,Spot,7,Image 1,1,2102,
4.78231e+07,,Spot,7,Image 1,1,2103,
1.94583e+07,,Spot,7,Image 1,1,2148,
4.68888e+07,,Spot,7,Image 1,1,2177,
1.91522e+08,,Spot,7,Image 1,1,2189,
3.68782e+08,,Spot,7,Image 1,1,2191,
2.25976e+08,,Spot,7,Image 1,1,2193,
6.54835e+07,,Spot,7,Image 1,1,2194,
1.37628e+08,,Spot,7,Image 1,1,2196,
9.24522e+07,,Spot,7,Image 1,1,2197,
1.44916e+07,,Spot,7,Image 1,1,2198,
1.57629e+08,,Spot,7,Image 1,1,2199,
1.13643e+07,,Spot,7,Image 1,1,2200,
9.32795e+07,,Spot,7,Image 1,1,2201,
5.01362e+07,,Spot,7,Image 1,1,2203,
1.50587e+07,,Spot,7,Image 1,1,2211,
7.97698e+07,,Spot,7,Image 1,1,2212,
8.55074e+07,,Spot,7,Image 1,1,2230,
4.17675e+07,,Spot,7,Image 1,1,2261,
5.66449e+06,,Spot,7,Image 1,1,2266,
4.81134e+07,,Spot,7,Image 1,1,2273,
5.72165e+07,,Spot,7,Image 1,1,2457,
3.41091e+07,,Spot,7,Image 1,1,2458,
1.30497e+08,,Spot,7,Image 1,1,2471,
1.89369e+07,,Spot,7,Image 1,1,2552,
2.84954e+07,,Spot,7,Image 1,1,2661,
1.73493e+07,,Spot,7,Image 1,2,2937,
4.4654e+07,,Spot,7,Image 1,2,2938,
1.55423e+07,,Spot,7,Image 1,2,2939,
7.53242e+07,,Spot,7,Image 1,2,2971,
1.09644e+08,,Spot,7,Image 1,2,3016,
1.2841e+08,,Spot,7,Image 1,2,3018,
1.25177e+08,,Spot,7,Image 1,2,3045,
6.25956e+07,,Spot,7,Image 1,2,3046,
5.23513e+07,,Spot,7,Image 1,2,3056,
5.57381e+07,,Spot,7,Image 1,2,3065,
2.63018e+07,,Spot,7,Image 1,2,3101,
4.37872e+07,,Spot,7,Image 1,2,3127,
1.79112e+07,,Spot,7,Image 1,2,3132,
2.29216e+07,,Spot,7,Image 1,2,3135,
1.03492e+08,,Spot,7,Image 1,2,3140,
1.05814e+08,,Spot,7,Image 1,2,3144,
1.84303e+07,,Spot,7,Image 1,2,3150,
3.23843e+07,,Spot,7,Image 1,2,3154,
1.45906e+08,,Spot,7,Image 1,2,3160,
5.20278e+07,,Spot,7,Image 1,2,3175,
1.32614e+08,,Spot,7,Image 1,2,3176,
7.83897e+07,,Spot,7,Image 1,2,3177,
1.63978e+08,,Spot,7,Image 1,2,3184,
5.71694e+08,,Spot,7,Image 1,2,3185,
8.17667e+07,,Spot,7,Image 1,2,3187,
1.76478e+08,,Spot,7,Image 1,2,3213,
1.03703e+08,,Spot,7,Image 1,2,3220,
1.14746e+07,,Spot,7,Image 1,2,3235,
1.58544e+07,,Spot,7,Image 1,2,3242,
2.08248e+07,,Spot,7,Image 1,2,3243,
3.65075e+07,,Spot,7,Image 1,2,3244,
1.48701e+07,,Spot,7,Image 1,2,3245,
9.76672e+06,,Spot,7,Image 1,2,3248,
2.06553e+07,,Spot,7,Image 1,2,3250,
4.49195e+07,,Spot,7,Image 1,2,3262,
2.66266e+07,,Spot,7,Image 1,2,3264,
3.4912e+07,,Spot,7,Image 1,2,3265,
7.37123e+07,,Spot,7,Image 1,2,3279,
1.15801e+07,,Spot,7,Image 1,2,3280,
4.06157e+07,,Spot,7,Image 1,2,3295,
4.45046e+06,,Spot,7,Image 1,2,3329,
4.7981e+07,,Spot,7,Image 1,2,3330,
7.28695e+06,,Spot,7,Image 1,2,3334,
3.501e+07,,Spot,7,Image 1,2,3339,
7.02827e+07,,Spot,7,Image 1,2,3340,
2.10252e+07,,Spot,7,Image 1,2,3350,
2.65806e+07,,Spot,7,Image 1,2,3358,
8.4206e+07,,Spot,7,Image 1,2,3359,
1.90052e+07,,Spot,7,Image 1,2,3376,
4.31279e+07,,Spot,7,Image 1,2,3402,
2.4537e+07,,Spot,7,Image 1,2,3412,
5.97864e+07,,Spot,7,Image 1,2,3414,
8.15417e+07,,Spot,7,Image 1,2,3415,
2.83512e+08,,Spot,7,Image 1,2,3419,
3.09588e+08,,Spot,7,Image 1,2,3420,
1.30641e+08,,Spot,7,Image 1,2,3425,
1.80659e+08,,Spot,7,Image 1,2,3434,
3.00075e+07,,Spot,7,Image 1,2,3446,
1.00973e+08,,Spot,7,Image 1,2,3451,
2.75375e+07,,Spot,7,Image 1,2,3467,
1.01051e+07,,Spot,7,Image 1,2,3469,
1.20618e+07,,Spot,7,Image 1,2,3470,
2.69171e+07,,Spot,7,Image 1,2,3472,
7.6326e+07,,Spot,7,Image 1,2,3474,
1.4681e+07,,Spot,7,Image 1,2,3475,
2.27547e+07,,Spot,7,Image 1,2,3477,
1.47348e+07,,Spot,7,Image 1,2,3479,
3.23933e+07,,Spot,7,Image 1,2,3480,
3.50425e+07,,Spot,7,Image 1,2,3481,
6.89754e+07,,Spot,7,Image 1,2,3483,
2.07615e+07,,Spot,7,Image 1,2,3484,
2.252e+07,,Spot,7,Image 1,2,3491,
2.01031e+07,,Spot,7,Image 1,2,3492,
6.47871e+06,,Spot,7,Image 1,2,3497,
1.36558e+07,,Spot,7,Image 1,2,3499,
1.96013e+07,,Spot,7,Image 1,2,3503,
2.10819e+07,,Spot,7,Image 1,2,3510,
1.9299e+07,,Spot,7,Image 1,2,3512,
1.31592e+07,,Spot,7,Image 1,2,3517,
4.31378e+07,,Spot,7,Image 1,2,3518,
1.90123e+07,,Spot,7,Image 1,2,3521,
2.4948e+07,,Spot,7,Image 1,2,3525,
2.20969e+07,,Spot,7,Image 1,2,3527,
3.85839e+07,,Spot,7,Image 1,2,3532,
2.537e+07,,Spot,7,Image 1,2,3536,
3.40481e+07,,Spot,7,Image 1,2,3539,
3.88595e+07,,Spot,7,Image 1,2,3563,
2.08871e+07,,Spot,7,Image 1,2,3577,
1.56199e+07,,Spot,7,Image 1,2,3588,
1.24679e+07,,Spot,7,Image 1,2,3590,
1.85797e+07,,Spot,7,Image 1,2,3591,
1.42128e+07,,Spot,7,Image 1,2,3605,
8.33232e+06,,Spot,7,Image 1,2,3608,
2.7179e+07,,Spot,7,Image 1,2,3611,
6.5109e+07,,Spot,7,Image 1,2,3612,
8.83977e+07,,Spot,7,Image 1,2,3615,
8.84063e+07,,Spot,7,Image 1,2,3618,
4.05311e+07,,Spot,7,Image 1,2,3619,
1.92727e+07,,Spot,7,Image 1,2,3620,
3.91684e+07,,Spot,7,Image 1,2,3622,
4.55372e+07,,Spot,7,Image 1,2,3633,
5.49826e+07,,Spot,7,Image 1,2,3635,
2.63225e+07,,Spot,7,Image 1,2,3636,
3.40555e+07,,Spot,7,Image 1,2,3637,
6.04562e+07,,Spot,7,Image 1,2,3675,
4.50656e+07,,Spot,7,Image 1,2,3679,
1.323e+08,,Spot,7,Image 1,2,3686,
7.91665e+07,,Spot,7,Image 1,2,3687,
2.45757e+07,,Spot,7,Image 1,2,3688,
6.91362e+07,,Spot,7,Image 1,2,3693,
2.73256e+07,,Spot,7,Image 1,2,3696,
1.1794e+08,,Spot,7,Image 1,2,3702,
1.27121e+08,,Spot,7,Image 1,2,3729,
2.58788e+08,,Spot,7,Image 1,2,3732,
2.7345e+08,,Spot,7,Image 1,2,3748,
1.05885e+08,,Spot,7,Image 1,2,3749,
3.45834e+08,,Spot,7,Image 1,2,3758,
4.0604e+07,,Spot,7,Image 1,2,3760,
7.48838e+07,,Spot,7,Image 1,2,3763,
6.33895e+07,,Spot,7,Image 1,2,3768,
1.57964e+08,,Spot,7,Image 1,2,3771,
1.0078e+08,,Spot,7,Image 1,2,3776,
6.28715e+07,,Spot,7,Image 1,2,3778,
2.52845e+08,,Spot,7,Image 1,2,3783,
4.60919e+07,,Spot,7,Image 1,2,3787,
6.12064e+07,,Spot,7,Image 1,2,3802,
1.38553e+08,,Spot,7,Image 1,2,3805,
3.36585e+08,,Spot,7,Image 1,2,3809,
6.20017e+07,,Spot,7,Image 1,2,3812,
5.48745e+07,,Spot,7,Image 1,2,3813,
1.05247e+08,,Spot,7,Image 1,2,3815,
3.59041e+07,,Spot,7,Image 1,2,3818,
3.16941e+08,,Spot,7,Image 1,2,3822,
1.31397e+08,,Spot,7,Image 1,2,3823,
8.58179e+07,,Spot,7,Image 1,2,3825,
3.2484e+08,,Spot,7,Image 1,2,3829,
1.71423e+08,,Spot,7,Image 1,2,3837,
2.99281e+08,,Spot,7,Image 1,2,3840,
1.06564e+08,,Spot,7,Image 1,2,3841,
2.73682e+08,,Spot,7,Image 1,2,3842,
7.84903e+07,,Spot,7,Image 1,2,3843,
1.73125e+07,,Spot,7,Image 1,2,3849,
2.64616e+08,,Spot,7,Image 1,2,3854,
