
Intensity Center Ch=7 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
1114,,Spot,7,Image 1,2,4537,
1270,,Spot,7,Image 1,2,4538,
1427,,Spot,7,Image 1,2,4543,
731,,Spot,7,Image 1,2,4544,
1221,,Spot,7,Image 1,2,4546,
1281,,Spot,7,Image 1,2,4550,
1052,,Spot,7,Image 1,2,4554,
1049,,Spot,7,Image 1,2,4562,
747,,Spot,7,Image 1,2,4563,
1162,,Spot,7,Image 1,2,4567,
577,,Spot,7,Image 1,2,4571,
851,,Spot,7,Image 1,2,4572,
1306,,Spot,7,Image 1,2,4574,
972,,Spot,7,Image 1,2,4580,
777,,Spot,7,Image 1,2,4581,
447,,Spot,7,Image 1,2,4583,
552,,Spot,7,Image 1,2,4584,
796,,Spot,7,Image 1,2,4585,
779,,Spot,7,Image 1,2,4592,
1158,,Spot,7,Image 1,2,4596,
1177,,Spot,7,Image 1,2,4597,
1384,,Spot,7,Image 1,2,4606,
1450,,Spot,7,Image 1,2,4609,
1264,,Spot,7,Image 1,2,4616,
473,,Spot,7,Image 1,2,4618,
499,,Spot,7,Image 1,2,4621,
1056,,Spot,7,Image 1,2,4623,
1011,,Spot,7,Image 1,2,4651,
1284,,Spot,7,Image 1,2,4680,
1090,,Spot,7,Image 1,2,4694,
1034,,Spot,7,Image 1,2,4698,
1011,,Spot,7,Image 1,2,4699,
1103,,Spot,7,Image 1,2,4700,
747,,Spot,7,Image 1,2,4701,
1197,,Spot,7,Image 1,2,4702,
381,,Spot,7,Image 1,2,4704,
1125,,Spot,7,Image 1,2,4705,
1287,,Spot,7,Image 1,2,4706,
509,,Spot,7,Image 1,2,4707,
720,,Spot,7,Image 1,2,4715,
837,,Spot,7,Image 1,2,4718,
706,,Spot,7,Image 1,2,4721,
1174,,Spot,7,Image 1,2,4734,
961,,Spot,7,Image 1,2,4764,
1029,,Spot,7,Image 1,2,4765,
570,,Spot,7,Image 1,2,4768,
1189,,Spot,7,Image 1,2,4920,
979,,Spot,7,Image 1,2,4922,
1232,,Spot,7,Image 1,2,4931,
379,,Spot,7,Image 1,2,4941,
856,,Spot,7,Image 1,2,4991,
1245,,Spot,7,Image 1,2,5111,
691,,Spot,7,Image 1,2,5131,
419,,Spot,7,Image 1,3,5245,
808,,Spot,7,Image 1,3,5252,
743,,Spot,7,Image 1,3,5324,
1196,,Spot,7,Image 1,3,5330,
916,,Spot,7,Image 1,3,5331,
1234,,Spot,7,Image 1,3,5340,
799,,Spot,7,Image 1,3,5357,
1191,,Spot,7,Image 1,3,5361,
1016,,Spot,7,Image 1,3,5363,
1053,,Spot,7,Image 1,3,5365,
315,,Spot,7,Image 1,3,5398,
299,,Spot,7,Image 1,3,5407,
564,,Spot,7,Image 1,3,5424,
673,,Spot,7,Image 1,3,5435,
751,,Spot,7,Image 1,3,5438,
1192,,Spot,7,Image 1,3,5448,
585,,Spot,7,Image 1,3,5459,
1357,,Spot,7,Image 1,3,5484,
663,,Spot,7,Image 1,3,5485,
1371,,Spot,7,Image 1,3,5486,
511,,Spot,7,Image 1,3,5533,
334,,Spot,7,Image 1,3,5541,
530,,Spot,7,Image 1,3,5542,
465,,Spot,7,Image 1,3,5543,
448,,Spot,7,Image 1,3,5558,
516,,Spot,7,Image 1,3,5559,
307,,Spot,7,Image 1,3,5560,
776,,Spot,7,Image 1,3,5566,
574,,Spot,7,Image 1,3,5567,
431,,Spot,7,Image 1,3,5568,
392,,Spot,7,Image 1,3,5571,
996,,Spot,7,Image 1,3,5577,
382,,Spot,7,Image 1,3,5582,
648,,Spot,7,Image 1,3,5595,
229,,Spot,7,Image 1,3,5600,
382,,Spot,7,Image 1,3,5637,
551,,Spot,7,Image 1,3,5642,
696,,Spot,7,Image 1,3,5643,
681,,Spot,7,Image 1,3,5651,
868,,Spot,7,Image 1,3,5665,
435,,Spot,7,Image 1,3,5676,
597,,Spot,7,Image 1,3,5703,
316,,Spot,7,Image 1,3,5706,
737,,Spot,7,Image 1,3,5715,
1100,,Spot,7,Image 1,3,5722,
1096,,Spot,7,Image 1,3,5723,
993,,Spot,7,Image 1,3,5725,
738,,Spot,7,Image 1,3,5727,
1104,,Spot,7,Image 1,3,5733,
841,,Spot,7,Image 1,3,5748,
427,,Spot,7,Image 1,3,5765,
390,,Spot,7,Image 1,3,5767,
660,,Spot,7,Image 1,3,5768,
335,,Spot,7,Image 1,3,5773,
827,,Spot,7,Image 1,3,5775,
596,,Spot,7,Image 1,3,5776,
269,,Spot,7,Image 1,3,5778,
350,,Spot,7,Image 1,3,5781,
373,,Spot,7,Image 1,3,5782,
558,,Spot,7,Image 1,3,5783,
649,,Spot,7,Image 1,3,5784,
488,,Spot,7,Image 1,3,5786,
874,,Spot,7,Image 1,3,5788,
617,,Spot,7,Image 1,3,5791,
640,,Spot,7,Image 1,3,5795,
663,,Spot,7,Image 1,3,5798,
677,,Spot,7,Image 1,3,5799,
781,,Spot,7,Image 1,3,5802,
647,,Spot,7,Image 1,3,5804,
364,,Spot,7,Image 1,3,5808,
496,,Spot,7,Image 1,3,5824,
477,,Spot,7,Image 1,3,5828,
618,,Spot,7,Image 1,3,5829,
861,,Spot,7,Image 1,3,5833,
460,,Spot,7,Image 1,3,5836,
426,,Spot,7,Image 1,3,5840,
354,,Spot,7,Image 1,3,5841,
563,,Spot,7,Image 1,3,5842,
696,,Spot,7,Image 1,3,5846,
583,,Spot,7,Image 1,3,5848,
433,,Spot,7,Image 1,3,5853,
453,,Spot,7,Image 1,3,5858,
558,,Spot,7,Image 1,3,5862,
318,,Spot,7,Image 1,3,5867,
498,,Spot,7,Image 1,3,5879,
458,,Spot,7,Image 1,3,5887,
564,,Spot,7,Image 1,3,5903,
538,,Spot,7,Image 1,3,5920,
627,,Spot,7,Image 1,3,5921,
506,,Spot,7,Image 1,3,5928,
379,,Spot,7,Image 1,3,5939,
425,,Spot,7,Image 1,3,5941,
661,,Spot,7,Image 1,3,5942,
551,,Spot,7,Image 1,3,5943,
459,,Spot,7,Image 1,3,5950,
475,,Spot,7,Image 1,3,5951,
627,,Spot,7,Image 1,3,5952,
1001,,Spot,7,Image 1,3,5953,
648,,Spot,7,Image 1,3,5957,
553,,Spot,7,Image 1,3,5958,
598,,Spot,7,Image 1,3,5961,
685,,Spot,7,Image 1,3,5962,
541,,Spot,7,Image 1,3,5964,
525,,Spot,7,Image 1,3,5971,
597,,Spot,7,Image 1,3,5978,
783,,Spot,7,Image 1,3,5981,
701,,Spot,7,Image 1,3,6001,
643,,Spot,7,Image 1,3,6018,
755,,Spot,7,Image 1,3,6031,
1027,,Spot,7,Image 1,3,6036,
718,,Spot,7,Image 1,3,6044,
692,,Spot,7,Image 1,3,6050,
1174,,Spot,7,Image 1,3,6080,
829,,Spot,7,Image 1,3,6090,
1028,,Spot,7,Image 1,3,6091,
1170,,Spot,7,Image 1,3,6099,
661,,Spot,7,Image 1,3,6100,
1336,,Spot,7,Image 1,3,6103,
847,,Spot,7,Image 1,3,6114,
1117,,Spot,7,Image 1,3,6115,
1177,,Spot,7,Image 1,3,6117,
908,,Spot,7,Image 1,3,6121,
1229,,Spot,7,Image 1,3,6128,
1272,,Spot,7,Image 1,3,6130,
792,,Spot,7,Image 1,3,6135,
1109,,Spot,7,Image 1,3,6150,
1138,,Spot,7,Image 1,3,6151,
908,,Spot,7,Image 1,3,6152,
1360,,Spot,7,Image 1,3,6154,
990,,Spot,7,Image 1,3,6159,
1315,,Spot,7,Image 1,3,6165,
1113,,Spot,7,Image 1,3,6166,
1222,,Spot,7,Image 1,3,6168,
1342,,Spot,7,Image 1,3,6177,
1110,,Spot,7,Image 1,3,6178,
1323,,Spot,7,Image 1,3,6180,
1223,,Spot,7,Image 1,3,6181,
886,,Spot,7,Image 1,3,6182,
728,,Spot,7,Image 1,3,6187,
152,,Spot,7,Image 1,3,6189,
1301,,Spot,7,Image 1,3,6195,
1191,,Spot,7,Image 1,3,6196,
1281,,Spot,7,Image 1,3,6198,
1216,,Spot,7,Image 1,3,6199,
926,,Spot,7,Image 1,3,6208,
954,,Spot,7,Image 1,3,6220,
1307,,Spot,7,Image 1,3,6239,
752,,Spot,7,Image 1,3,6263,
977,,Spot,7,Image 1,3,6267,
1109,,Spot,7,Image 1,3,6269,
991,,Spot,7,Image 1,3,6270,
920,,Spot,7,Image 1,3,6274,
1347,,Spot,7,Image 1,3,6275,
1002,,Spot,7,Image 1,3,6283,
1060,,Spot,7,Image 1,3,6285,
966,,Spot,7,Image 1,3,6286,
1340,,Spot,7,Image 1,3,6287,
1112,,Spot,7,Image 1,3,6290,
1006,,Spot,7,Image 1,3,6291,
1027,,Spot,7,Image 1,3,6292,
1201,,Spot,7,Image 1,3,6295,
696,,Spot,7,Image 1,3,6296,
822,,Spot,7,Image 1,3,6301,
1124,,Spot,7,Image 1,3,6304,
992,,Spot,7,Image 1,3,6307,
1204,,Spot,7,Image 1,3,6309,
710,,Spot,7,Image 1,3,6311,
819,,Spot,7,Image 1,3,6315,
561,,Spot,7,Image 1,3,6316,
1105,,Spot,7,Image 1,3,6327,
1078,,Spot,7,Image 1,3,6334,
811,,Spot,7,Image 1,3,6336,
1264,,Spot,7,Image 1,3,6337,
1498,,Spot,7,Image 1,3,6340,
884,,Spot,7,Image 1,3,6341,
1222,,Spot,7,Image 1,3,6343,
1214,,Spot,7,Image 1,3,6347,
1177,,Spot,7,Image 1,3,6361,
1006,,Spot,7,Image 1,3,6366,
1282,,Spot,7,Image 1,3,6368,
1367,,Spot,7,Image 1,3,6370,
1201,,Spot,7,Image 1,3,6371,
832,,Spot,7,Image 1,3,6372,
938,,Spot,7,Image 1,3,6375,
923,,Spot,7,Image 1,3,6377,
1204,,Spot,7,Image 1,3,6381,
1316,,Spot,7,Image 1,3,6385,
1081,,Spot,7,Image 1,3,6388,
1201,,Spot,7,Image 1,3,6395,
1206,,Spot,7,Image 1,3,6399,
1250,,Spot,7,Image 1,3,6412,
1304,,Spot,7,Image 1,3,6416,
1246,,Spot,7,Image 1,3,6417,
1159,,Spot,7,Image 1,3,6421,
602,,Spot,7,Image 1,3,6422,
1363,,Spot,7,Image 1,3,6429,
1317,,Spot,7,Image 1,3,6431,
904,,Spot,7,Image 1,3,6432,
407,,Spot,7,Image 1,3,6440,
579,,Spot,7,Image 1,3,6441,
636,,Spot,7,Image 1,3,6444,
435,,Spot,7,Image 1,3,6446,
532,,Spot,7,Image 1,3,6447,
687,,Spot,7,Image 1,3,6450,
1185,,Spot,7,Image 1,3,6455,
369,,Spot,7,Image 1,3,6456,
547,,Spot,7,Image 1,3,6463,
936,,Spot,7,Image 1,3,6466,
553,,Spot,7,Image 1,3,6468,
394,,Spot,7,Image 1,3,6469,
594,,Spot,7,Image 1,3,6475,
1009,,Spot,7,Image 1,3,6479,
496,,Spot,7,Image 1,3,6480,
328,,Spot,7,Image 1,3,6484,
320,,Spot,7,Image 1,3,6486,
578,,Spot,7,Image 1,3,6495,
893,,Spot,7,Image 1,3,6501,
727,,Spot,7,Image 1,3,6504,
938,,Spot,7,Image 1,3,6507,
895,,Spot,7,Image 1,3,6508,
1150,,Spot,7,Image 1,3,6523,
1211,,Spot,7,Image 1,3,6524,
940,,Spot,7,Image 1,3,6525,
875,,Spot,7,Image 1,3,6545,
652,,Spot,7,Image 1,3,6561,
768,,Spot,7,Image 1,3,6564,
1128,,Spot,7,Image 1,3,6569,
1043,,Spot,7,Image 1,3,6571,
1152,,Spot,7,Image 1,3,6575,
1163,,Spot,7,Image 1,3,6578,
461,,Spot,7,Image 1,3,6586,
399,,Spot,7,Image 1,3,6590,
718,,Spot,7,Image 1,3,6591,
415,,Spot,7,Image 1,3,6592,
287,,Spot,7,Image 1,3,6596,
596,,Spot,7,Image 1,3,6598,
816,,Spot,7,Image 1,3,6603,
208,,Spot,7,Image 1,3,6615,
484,,Spot,7,Image 1,3,6621,
97,,Spot,7,Image 1,3,6627,
712,,Spot,7,Image 1,3,6672,
522,,Spot,7,Image 1,3,6712,
325,,Spot,7,Image 1,3,6727,
966,,Spot,7,Image 1,3,6729,
1164,,Spot,7,Image 1,3,6731,
972,,Spot,7,Image 1,3,6734,
859,,Spot,7,Image 1,3,6737,
1161,,Spot,7,Image 1,3,6742,
858,,Spot,7,Image 1,3,6744,
1171,,Spot,7,Image 1,3,6750,
666,,Spot,7,Image 1,3,6769,
502,,Spot,7,Image 1,3,6774,
708,,Spot,7,Image 1,3,6776,
964,,Spot,7,Image 1,3,6778,
859,,Spot,7,Image 1,3,6782,
1085,,Spot,7,Image 1,3,6791,
1109,,Spot,7,Image 1,3,6796,
1288,,Spot,7,Image 1,3,6807,
908,,Spot,7,Image 1,3,6809,
1063,,Spot,7,Image 1,3,6811,
959,,Spot,7,Image 1,3,6812,
1079,,Spot,7,Image 1,3,6816,
1078,,Spot,7,Image 1,3,6817,
916,,Spot,7,Image 1,3,6826,
770,,Spot,7,Image 1,3,6828,
932,,Spot,7,Image 1,3,6836,
1095,,Spot,7,Image 1,3,6850,
1337,,Spot,7,Image 1,3,6853,
1137,,Spot,7,Image 1,3,6856,
990,,Spot,7,Image 1,3,6858,
1301,,Spot,7,Image 1,3,6862,
963,,Spot,7,Image 1,3,6873,
539,,Spot,7,Image 1,3,6874,
1149,,Spot,7,Image 1,3,6878,
666,,Spot,7,Image 1,3,6879,
1083,,Spot,7,Image 1,3,6881,
1174,,Spot,7,Image 1,3,6884,
993,,Spot,7,Image 1,3,6885,
942,,Spot,7,Image 1,3,6893,
883,,Spot,7,Image 1,3,6894,
613,,Spot,7,Image 1,3,6895,
443,,Spot,7,Image 1,3,6897,
783,,Spot,7,Image 1,3,6903,
804,,Spot,7,Image 1,3,6909,
1148,,Spot,7,Image 1,3,6910,
264,,Spot,7,Image 1,3,6913,
1338,,Spot,7,Image 1,3,6918,
1326,,Spot,7,Image 1,3,6920,
1513,,Spot,7,Image 1,3,6924,
1298,,Spot,7,Image 1,3,6930,
577,,Spot,7,Image 1,3,6937,
1137,,Spot,7,Image 1,3,7000,
958,,Spot,7,Image 1,3,7005,
987,,Spot,7,Image 1,3,7006,
758,,Spot,7,Image 1,3,7009,
1069,,Spot,7,Image 1,3,7010,
1086,,Spot,7,Image 1,3,7011,
635,,Spot,7,Image 1,3,7013,
405,,Spot,7,Image 1,3,7014,
647,,Spot,7,Image 1,3,7015,
91,,Spot,7,Image 1,3,7018,
1225,,Spot,7,Image 1,3,7019,
847,,Spot,7,Image 1,3,7020,
1150,,Spot,7,Image 1,3,7037,
1046,,Spot,7,Image 1,3,7072,
195,,Spot,7,Image 1,3,7076,
358,,Spot,7,Image 1,3,7078,
753,,Spot,7,Image 1,3,7081,
782,,Spot,7,Image 1,3,7082,
471,,Spot,7,Image 1,3,7160,
1283,,Spot,7,Image 1,3,7227,
924,,Spot,7,Image 1,3,7230,
1217,,Spot,7,Image 1,3,7237,
798,,Spot,7,Image 1,3,7282,
389,,Spot,7,Image 1,4,7514,
739,,Spot,7,Image 1,4,7517,
314,,Spot,7,Image 1,4,7541,
770,,Spot,7,Image 1,4,7567,
1099,,Spot,7,Image 1,4,7571,
966,,Spot,7,Image 1,4,7573,
1073,,Spot,7,Image 1,4,7592,
1056,,Spot,7,Image 1,4,7603,
913,,Spot,7,Image 1,4,7604,
620,,Spot,7,Image 1,4,7633,
592,,Spot,7,Image 1,4,7635,
485,,Spot,7,Image 1,4,7637,
349,,Spot,7,Image 1,4,7644,
424,,Spot,7,Image 1,4,7658,
814,,Spot,7,Image 1,4,7676,
1095,,Spot,7,Image 1,4,7682,
553,,Spot,7,Image 1,4,7684,
513,,Spot,7,Image 1,4,7686,
807,,Spot,7,Image 1,4,7735,
1036,,Spot,7,Image 1,4,7736,
965,,Spot,7,Image 1,4,7767,
614,,Spot,7,Image 1,4,7788,
526,,Spot,7,Image 1,4,7796,
353,,Spot,7,Image 1,4,7797,
570,,Spot,7,Image 1,4,7801,
328,,Spot,7,Image 1,4,7802,
203,,Spot,7,Image 1,4,7807,
315,,Spot,7,Image 1,4,7812,
679,,Spot,7,Image 1,4,7820,
506,,Spot,7,Image 1,4,7821,
413,,Spot,7,Image 1,4,7823,
500,,Spot,7,Image 1,4,7825,
1040,,Spot,7,Image 1,4,7829,
254,,Spot,7,Image 1,4,7833,
601,,Spot,7,Image 1,4,7852,
237,,Spot,7,Image 1,4,7854,
554,,Spot,7,Image 1,4,7893,
929,,Spot,7,Image 1,4,7904,
848,,Spot,7,Image 1,4,7912,
438,,Spot,7,Image 1,4,7918,
635,,Spot,7,Image 1,4,7922,
932,,Spot,7,Image 1,4,7923,
577,,Spot,7,Image 1,4,7938,
652,,Spot,7,Image 1,4,7957,
1068,,Spot,7,Image 1,4,7966,
1002,,Spot,7,Image 1,4,7971,
1145,,Spot,7,Image 1,4,7976,
692,,Spot,7,Image 1,4,7978,
1051,,Spot,7,Image 1,4,7981,
942,,Spot,7,Image 1,4,7987,
1409,,Spot,7,Image 1,4,7995,
603,,Spot,7,Image 1,4,8011,
297,,Spot,7,Image 1,4,8024,
208,,Spot,7,Image 1,4,8025,
629,,Spot,7,Image 1,4,8027,
730,,Spot,7,Image 1,4,8037,
362,,Spot,7,Image 1,4,8038,
672,,Spot,7,Image 1,4,8041,
475,,Spot,7,Image 1,4,8047,
630,,Spot,7,Image 1,4,8050,
234,,Spot,7,Image 1,4,8051,
306,,Spot,7,Image 1,4,8052,
396,,Spot,7,Image 1,4,8053,
621,,Spot,7,Image 1,4,8056,
433,,Spot,7,Image 1,4,8058,
366,,Spot,7,Image 1,4,8059,
657,,Spot,7,Image 1,4,8061,
843,,Spot,7,Image 1,4,8062,
682,,Spot,7,Image 1,4,8064,
612,,Spot,7,Image 1,4,8065,
268,,Spot,7,Image 1,4,8071,
305,,Spot,7,Image 1,4,8083,
643,,Spot,7,Image 1,4,8084,
377,,Spot,7,Image 1,4,8088,
657,,Spot,7,Image 1,4,8093,
681,,Spot,7,Image 1,4,8094,
378,,Spot,7,Image 1,4,8104,
701,,Spot,7,Image 1,4,8108,
565,,Spot,7,Image 1,4,8109,
444,,Spot,7,Image 1,4,8114,
337,,Spot,7,Image 1,4,8117,
527,,Spot,7,Image 1,4,8121,
241,,Spot,7,Image 1,4,8125,
249,,Spot,7,Image 1,4,8135,
497,,Spot,7,Image 1,4,8136,
778,,Spot,7,Image 1,4,8158,
510,,Spot,7,Image 1,4,8162,
324,,Spot,7,Image 1,4,8174,
490,,Spot,7,Image 1,4,8180,
692,,Spot,7,Image 1,4,8182,
420,,Spot,7,Image 1,4,8190,
520,,Spot,7,Image 1,4,8198,
334,,Spot,7,Image 1,4,8201,
324,,Spot,7,Image 1,4,8202,
216,,Spot,7,Image 1,4,8204,
343,,Spot,7,Image 1,4,8206,
644,,Spot,7,Image 1,4,8208,
570,,Spot,7,Image 1,4,8209,
592,,Spot,7,Image 1,4,8213,
640,,Spot,7,Image 1,4,8219,
603,,Spot,7,Image 1,4,8220,
411,,Spot,7,Image 1,4,8221,
514,,Spot,7,Image 1,4,8222,
689,,Spot,7,Image 1,4,8223,
681,,Spot,7,Image 1,4,8224,
802,,Spot,7,Image 1,4,8238,
553,,Spot,7,Image 1,4,8241,
851,,Spot,7,Image 1,4,8245,
313,,Spot,7,Image 1,4,8261,
584,,Spot,7,Image 1,4,8283,
1011,,Spot,7,Image 1,4,8295,
1018,,Spot,7,Image 1,4,8296,
655,,Spot,7,Image 1,4,8304,
749,,Spot,7,Image 1,4,8312,
1233,,Spot,7,Image 1,4,8343,
727,,Spot,7,Image 1,4,8354,
689,,Spot,7,Image 1,4,8361,
1110,,Spot,7,Image 1,4,8363,
1297,,Spot,7,Image 1,4,8367,
934,,Spot,7,Image 1,4,8372,
1045,,Spot,7,Image 1,4,8382,
891,,Spot,7,Image 1,4,8385,
1188,,Spot,7,Image 1,4,8392,
1222,,Spot,7,Image 1,4,8393,
809,,Spot,7,Image 1,4,8396,
1192,,Spot,7,Image 1,4,8409,
1037,,Spot,7,Image 1,4,8411,
950,,Spot,7,Image 1,4,8415,
1417,,Spot,7,Image 1,4,8416,
1031,,Spot,7,Image 1,4,8426,
1223,,Spot,7,Image 1,4,8428,
792,,Spot,7,Image 1,4,8437,
1198,,Spot,7,Image 1,4,8440,
1321,,Spot,7,Image 1,4,8441,
1094,,Spot,7,Image 1,4,8442,
1206,,Spot,7,Image 1,4,8444,
1010,,Spot,7,Image 1,4,8445,
272,,Spot,7,Image 1,4,8452,
835,,Spot,7,Image 1,4,8456,
1266,,Spot,7,Image 1,4,8457,
1224,,Spot,7,Image 1,4,8458,
1242,,Spot,7,Image 1,4,8459,
1033,,Spot,7,Image 1,4,8464,
1364,,Spot,7,Image 1,4,8466,
1312,,Spot,7,Image 1,4,8471,
964,,Spot,7,Image 1,4,8475,
1081,,Spot,7,Image 1,4,8482,
995,,Spot,7,Image 1,4,8486,
1245,,Spot,7,Image 1,4,8496,
611,,Spot,7,Image 1,4,8513,
875,,Spot,7,Image 1,4,8525,
834,,Spot,7,Image 1,4,8529,
1093,,Spot,7,Image 1,4,8532,
985,,Spot,7,Image 1,4,8535,
1406,,Spot,7,Image 1,4,8538,
870,,Spot,7,Image 1,4,8545,
987,,Spot,7,Image 1,4,8547,
857,,Spot,7,Image 1,4,8548,
1045,,Spot,7,Image 1,4,8549,
1322,,Spot,7,Image 1,4,8550,
1219,,Spot,7,Image 1,4,8551,
1145,,Spot,7,Image 1,4,8552,
791,,Spot,7,Image 1,4,8553,
926,,Spot,7,Image 1,4,8554,
940,,Spot,7,Image 1,4,8555,
266,,Spot,7,Image 1,4,8560,
630,,Spot,7,Image 1,4,8568,
1094,,Spot,7,Image 1,4,8569,
797,,Spot,7,Image 1,4,8575,
1031,,Spot,7,Image 1,4,8576,
699,,Spot,7,Image 1,4,8579,
649,,Spot,7,Image 1,4,8586,
803,,Spot,7,Image 1,4,8598,
1151,,Spot,7,Image 1,4,8599,
1599,,Spot,7,Image 1,4,8601,
951,,Spot,7,Image 1,4,8602,
1206,,Spot,7,Image 1,4,8609,
841,,Spot,7,Image 1,4,8613,
1133,,Spot,7,Image 1,4,8622,
1326,,Spot,7,Image 1,4,8632,
1339,,Spot,7,Image 1,4,8634,
1495,,Spot,7,Image 1,4,8641,
869,,Spot,7,Image 1,4,8642,
842,,Spot,7,Image 1,4,8648,
1242,,Spot,7,Image 1,4,8652,
850,,Spot,7,Image 1,4,8653,
876,,Spot,7,Image 1,4,8654,
1132,,Spot,7,Image 1,4,8658,
588,,Spot,7,Image 1,4,8665,
1229,,Spot,7,Image 1,4,8671,
903,,Spot,7,Image 1,4,8672,
976,,Spot,7,Image 1,4,8682,
1194,,Spot,7,Image 1,4,8684,
1146,,Spot,7,Image 1,4,8686,
1087,,Spot,7,Image 1,4,8696,
1261,,Spot,7,Image 1,4,8699,
568,,Spot,7,Image 1,4,8717,
695,,Spot,7,Image 1,4,8718,
423,,Spot,7,Image 1,4,8720,
769,,Spot,7,Image 1,4,8723,
587,,Spot,7,Image 1,4,8726,
741,,Spot,7,Image 1,4,8727,
1204,,Spot,7,Image 1,4,8730,
467,,Spot,7,Image 1,4,8733,
723,,Spot,7,Image 1,4,8737,
610,,Spot,7,Image 1,4,8738,
965,,Spot,7,Image 1,4,8745,
697,,Spot,7,Image 1,4,8747,
1260,,Spot,7,Image 1,4,8748,
833,,Spot,7,Image 1,4,8749,
291,,Spot,7,Image 1,4,8755,
754,,Spot,7,Image 1,4,8768,
1058,,Spot,7,Image 1,4,8774,
865,,Spot,7,Image 1,4,8775,
763,,Spot,7,Image 1,4,8784,
896,,Spot,7,Image 1,4,8795,
524,,Spot,7,Image 1,4,8800,
780,,Spot,7,Image 1,4,8830,
979,,Spot,7,Image 1,4,8833,
998,,Spot,7,Image 1,4,8834,
1063,,Spot,7,Image 1,4,8837,
1008,,Spot,7,Image 1,4,8841,
1314,,Spot,7,Image 1,4,8843,
1201,,Spot,7,Image 1,4,8847,
633,,Spot,7,Image 1,4,8855,
663,,Spot,7,Image 1,4,8857,
371,,Spot,7,Image 1,4,8860,
580,,Spot,7,Image 1,4,8869,
356,,Spot,7,Image 1,4,8870,
506,,Spot,7,Image 1,4,8872,
663,,Spot,7,Image 1,4,8875,
922,,Spot,7,Image 1,4,8876,
106,,Spot,7,Image 1,4,8885,
111,,Spot,7,Image 1,4,8887,
145,,Spot,7,Image 1,4,8896,
968,,Spot,7,Image 1,4,8899,
564,,Spot,7,Image 1,4,8902,
141,,Spot,7,Image 1,4,8908,
17,,Spot,7,Image 1,4,8964,
1004,,Spot,7,Image 1,4,8980,
1157,,Spot,7,Image 1,4,9019,
1038,,Spot,7,Image 1,4,9028,
1057,,Spot,7,Image 1,4,9037,
775,,Spot,7,Image 1,4,9060,
968,,Spot,7,Image 1,4,9063,
861,,Spot,7,Image 1,4,9065,
981,,Spot,7,Image 1,4,9066,
1128,,Spot,7,Image 1,4,9072,
992,,Spot,7,Image 1,4,9077,
1202,,Spot,7,Image 1,4,9089,
962,,Spot,7,Image 1,4,9090,
874,,Spot,7,Image 1,4,9092,
788,,Spot,7,Image 1,4,9093,
1105,,Spot,7,Image 1,4,9095,
1205,,Spot,7,Image 1,4,9098,
994,,Spot,7,Image 1,4,9101,
806,,Spot,7,Image 1,4,9102,
1058,,Spot,7,Image 1,4,9103,
1314,,Spot,7,Image 1,4,9128,
1125,,Spot,7,Image 1,4,9129,
1231,,Spot,7,Image 1,4,9133,
1295,,Spot,7,Image 1,4,9140,
1296,,Spot,7,Image 1,4,9152,
1008,,Spot,7,Image 1,4,9155,
576,,Spot,7,Image 1,4,9156,
1167,,Spot,7,Image 1,4,9162,
535,,Spot,7,Image 1,4,9167,
1155,,Spot,7,Image 1,4,9171,
843,,Spot,7,Image 1,4,9172,
726,,Spot,7,Image 1,4,9174,
927,,Spot,7,Image 1,4,9176,
546,,Spot,7,Image 1,4,9179,
298,,Spot,7,Image 1,4,9181,
371,,Spot,7,Image 1,4,9183,
1227,,Spot,7,Image 1,4,9196,
1399,,Spot,7,Image 1,4,9199,
1423,,Spot,7,Image 1,4,9200,
1392,,Spot,7,Image 1,4,9207,
1010,,Spot,7,Image 1,4,9213,
340,,Spot,7,Image 1,4,9215,
1028,,Spot,7,Image 1,4,9223,
612,,Spot,7,Image 1,4,9276,
1125,,Spot,7,Image 1,4,9277,
1038,,Spot,7,Image 1,4,9279,
769,,Spot,7,Image 1,4,9280,
1019,,Spot,7,Image 1,4,9283,
434,,Spot,7,Image 1,4,9285,
588,,Spot,7,Image 1,4,9286,
694,,Spot,7,Image 1,4,9287,
536,,Spot,7,Image 1,4,9289,
799,,Spot,7,Image 1,4,9291,
744,,Spot,7,Image 1,4,9297,
728,,Spot,7,Image 1,4,9298,
1212,,Spot,7,Image 1,4,9312,
1279,,Spot,7,Image 1,4,9346,
712,,Spot,7,Image 1,4,9347,
965,,Spot,7,Image 1,4,9348,
698,,Spot,7,Image 1,4,9357,
902,,Spot,7,Image 1,4,9491,
1084,,Spot,7,Image 1,4,9499,
944,,Spot,7,Image 1,4,9555,
783,,Spot,7,Image 1,5,9811,
466,,Spot,7,Image 1,5,9817,
395,,Spot,7,Image 1,5,9838,
618,,Spot,7,Image 1,5,9877,
1033,,Spot,7,Image 1,5,9884,
727,,Spot,7,Image 1,5,9885,
1013,,Spot,7,Image 1,5,9915,
1000,,Spot,7,Image 1,5,9916,
723,,Spot,7,Image 1,5,9948,
560,,Spot,7,Image 1,5,9950,
366,,Spot,7,Image 1,5,9956,
531,,Spot,7,Image 1,5,9967,
742,,Spot,7,Image 1,5,9984,
1096,,Spot,7,Image 1,5,9988,
443,,Spot,7,Image 1,5,10000,
1312,,Spot,7,Image 1,5,10030,
250,,Spot,7,Image 1,5,10065,
