
Intensity Median Ch=7 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
101.64,,Spot,7,Image 1,1,800,
166.64,,Spot,7,Image 1,1,809,
128.52,,Spot,7,Image 1,1,812,
64.897,,Spot,7,Image 1,1,814,
125.86,,Spot,7,Image 1,1,822,
70.716,,Spot,7,Image 1,1,823,
79.06,,Spot,7,Image 1,1,825,
98.6,,Spot,7,Image 1,1,829,
91.988,,Spot,7,Image 1,1,830,
98.536,,Spot,7,Image 1,1,835,
106.512,,Spot,7,Image 1,1,837,
142.882,,Spot,7,Image 1,1,845,
125.034,,Spot,7,Image 1,1,889,
142.624,,Spot,7,Image 1,1,900,
158.925,,Spot,7,Image 1,1,903,
84.208,,Spot,7,Image 1,1,905,
168.66,,Spot,7,Image 1,1,906,
123.28,,Spot,7,Image 1,1,914,
87.536,,Spot,7,Image 1,1,917,
135.036,,Spot,7,Image 1,1,921,
148.416,,Spot,7,Image 1,1,923,
154.344,,Spot,7,Image 1,1,933,
172.812,,Spot,7,Image 1,1,936,
247.352,,Spot,7,Image 1,1,937,
181.368,,Spot,7,Image 1,1,939,
232.8,,Spot,7,Image 1,1,941,
119.992,,Spot,7,Image 1,1,949,
130.76,,Spot,7,Image 1,1,952,
19.47,,Spot,7,Image 1,1,965,
146.008,,Spot,7,Image 1,1,978,
235.056,,Spot,7,Image 1,1,989,
59.976,,Spot,7,Image 1,1,994,
46.07,,Spot,7,Image 1,1,997,
281.432,,Spot,7,Image 1,1,1010,
251.716,,Spot,7,Image 1,1,1018,
357.502,,Spot,7,Image 1,1,1021,
194.416,,Spot,7,Image 1,1,1033,
114.116,,Spot,7,Image 1,1,1041,
555.582,,Spot,7,Image 1,1,1043,
470.624,,Spot,7,Image 1,1,1048,
649.846,,Spot,7,Image 1,1,1054,
384.82,,Spot,7,Image 1,1,1064,
159.668,,Spot,7,Image 1,1,1065,
124.236,,Spot,7,Image 1,1,1070,
341.76,,Spot,7,Image 1,1,1073,
1056.04,,Spot,7,Image 1,1,1076,
409.232,,Spot,7,Image 1,1,1077,
1072.81,,Spot,7,Image 1,1,1085,
255.75,,Spot,7,Image 1,1,1091,
437.9,,Spot,7,Image 1,1,1093,
730.12,,Spot,7,Image 1,1,1094,
208.867,,Spot,7,Image 1,1,1096,
554.224,,Spot,7,Image 1,1,1098,
350.2,,Spot,7,Image 1,1,1101,
540.215,,Spot,7,Image 1,1,1105,
937.994,,Spot,7,Image 1,1,1108,
550.52,,Spot,7,Image 1,1,1109,
181.32,,Spot,7,Image 1,1,1113,
271.8,,Spot,7,Image 1,1,1124,
449.44,,Spot,7,Image 1,1,1132,
239.152,,Spot,7,Image 1,1,1133,
1197.16,,Spot,7,Image 1,1,1139,
1022.5,,Spot,7,Image 1,1,1146,
312.488,,Spot,7,Image 1,1,1149,
202.064,,Spot,7,Image 1,1,1150,
208.62,,Spot,7,Image 1,1,1153,
126.268,,Spot,7,Image 1,1,1154,
835.704,,Spot,7,Image 1,1,1158,
241.856,,Spot,7,Image 1,1,1165,
811.12,,Spot,7,Image 1,1,1169,
291.536,,Spot,7,Image 1,1,1180,
398.38,,Spot,7,Image 1,1,1184,
484.032,,Spot,7,Image 1,1,1185,
829.816,,Spot,7,Image 1,1,1189,
718.912,,Spot,7,Image 1,1,1193,
219.408,,Spot,7,Image 1,1,1196,
267.144,,Spot,7,Image 1,1,1198,
274.915,,Spot,7,Image 1,1,1199,
297.448,,Spot,7,Image 1,1,1201,
567.624,,Spot,7,Image 1,1,1203,
154.128,,Spot,7,Image 1,1,1209,
885.592,,Spot,7,Image 1,1,1210,
266.56,,Spot,7,Image 1,1,1211,
368.398,,Spot,7,Image 1,1,1213,
394.816,,Spot,7,Image 1,1,1216,
867.508,,Spot,7,Image 1,1,1217,
461.808,,Spot,7,Image 1,1,1218,
287.952,,Spot,7,Image 1,1,1226,
407,,Spot,7,Image 1,1,1228,
432.312,,Spot,7,Image 1,1,1229,
608.184,,Spot,7,Image 1,1,1232,
310.75,,Spot,7,Image 1,1,1237,
464.808,,Spot,7,Image 1,1,1241,
390.496,,Spot,7,Image 1,1,1242,
389.128,,Spot,7,Image 1,1,1243,
321.132,,Spot,7,Image 1,1,1246,
443.932,,Spot,7,Image 1,1,1258,
357.776,,Spot,7,Image 1,1,1262,
455.3,,Spot,7,Image 1,1,1264,
190.63,,Spot,7,Image 1,1,1271,
416.78,,Spot,7,Image 1,1,1284,
397.5,,Spot,7,Image 1,1,1288,
299.952,,Spot,7,Image 1,1,1291,
458.05,,Spot,7,Image 1,1,1301,
144.968,,Spot,7,Image 1,1,1303,
377.136,,Spot,7,Image 1,1,1326,
473.492,,Spot,7,Image 1,1,1327,
324.352,,Spot,7,Image 1,1,1328,
413.8,,Spot,7,Image 1,1,1331,
1018.75,,Spot,7,Image 1,1,1332,
228.32,,Spot,7,Image 1,1,1334,
687.328,,Spot,7,Image 1,1,1336,
267.272,,Spot,7,Image 1,1,1339,
666.1,,Spot,7,Image 1,1,1341,
227.544,,Spot,7,Image 1,1,1346,
209.2,,Spot,7,Image 1,1,1347,
614.18,,Spot,7,Image 1,1,1351,
684.27,,Spot,7,Image 1,1,1353,
591.88,,Spot,7,Image 1,1,1354,
683.38,,Spot,7,Image 1,1,1355,
1023.42,,Spot,7,Image 1,1,1357,
205.68,,Spot,7,Image 1,1,1358,
398.679,,Spot,7,Image 1,1,1359,
329.88,,Spot,7,Image 1,1,1361,
259.948,,Spot,7,Image 1,1,1362,
525.316,,Spot,7,Image 1,1,1364,
493.112,,Spot,7,Image 1,1,1370,
559.6,,Spot,7,Image 1,1,1371,
1047.09,,Spot,7,Image 1,1,1372,
472.772,,Spot,7,Image 1,1,1373,
955.46,,Spot,7,Image 1,1,1375,
523.1,,Spot,7,Image 1,1,1376,
177.716,,Spot,7,Image 1,1,1382,
195.66,,Spot,7,Image 1,1,1383,
219.188,,Spot,7,Image 1,1,1389,
456.432,,Spot,7,Image 1,1,1390,
637.104,,Spot,7,Image 1,1,1392,
1269.11,,Spot,7,Image 1,1,1399,
397.98,,Spot,7,Image 1,1,1402,
243.634,,Spot,7,Image 1,1,1406,
1256.19,,Spot,7,Image 1,1,1410,
127.8,,Spot,7,Image 1,1,1411,
249.352,,Spot,7,Image 1,1,1415,
170.904,,Spot,7,Image 1,1,1420,
911.256,,Spot,7,Image 1,1,1435,
1376.71,,Spot,7,Image 1,1,1436,
849.777,,Spot,7,Image 1,1,1439,
285.268,,Spot,7,Image 1,1,1440,
527.363,,Spot,7,Image 1,1,1444,
381.64,,Spot,7,Image 1,1,1445,
613.024,,Spot,7,Image 1,1,1446,
576.848,,Spot,7,Image 1,1,1447,
585.768,,Spot,7,Image 1,1,1448,
345.844,,Spot,7,Image 1,1,1452,
149.784,,Spot,7,Image 1,1,1456,
569.264,,Spot,7,Image 1,1,1457,
317.36,,Spot,7,Image 1,1,1460,
441.96,,Spot,7,Image 1,1,1461,
300.68,,Spot,7,Image 1,1,1463,
250.064,,Spot,7,Image 1,1,1471,
322.602,,Spot,7,Image 1,1,1478,
116.808,,Spot,7,Image 1,1,1480,
328.472,,Spot,7,Image 1,1,1489,
388.96,,Spot,7,Image 1,1,1493,
491.596,,Spot,7,Image 1,1,1495,
178.88,,Spot,7,Image 1,1,1496,
258.792,,Spot,7,Image 1,1,1506,
333.896,,Spot,7,Image 1,1,1508,
904.124,,Spot,7,Image 1,1,1509,
717.14,,Spot,7,Image 1,1,1513,
126.764,,Spot,7,Image 1,1,1534,
228.96,,Spot,7,Image 1,1,1537,
163.552,,Spot,7,Image 1,1,1543,
275.736,,Spot,7,Image 1,1,1546,
105.772,,Spot,7,Image 1,1,1547,
127.36,,Spot,7,Image 1,1,1552,
0.386,,Spot,7,Image 1,1,1553,
292.32,,Spot,7,Image 1,1,1555,
380.34,,Spot,7,Image 1,1,1567,
266.488,,Spot,7,Image 1,1,1569,
166.288,,Spot,7,Image 1,1,1572,
194.52,,Spot,7,Image 1,1,1576,
202.148,,Spot,7,Image 1,1,1589,
197.504,,Spot,7,Image 1,1,1595,
178.704,,Spot,7,Image 1,1,1615,
314.08,,Spot,7,Image 1,1,1620,
124.089,,Spot,7,Image 1,1,1634,
363.056,,Spot,7,Image 1,1,1650,
458.486,,Spot,7,Image 1,1,1651,
214.784,,Spot,7,Image 1,1,1656,
254.48,,Spot,7,Image 1,1,1657,
349.96,,Spot,7,Image 1,1,1662,
237.6,,Spot,7,Image 1,1,1665,
117.152,,Spot,7,Image 1,1,1684,
110.976,,Spot,7,Image 1,1,1690,
74.908,,Spot,7,Image 1,1,1692,
44.52,,Spot,7,Image 1,1,1694,
242.672,,Spot,7,Image 1,1,1695,
129.132,,Spot,7,Image 1,1,1697,
103.112,,Spot,7,Image 1,1,1699,
48.972,,Spot,7,Image 1,1,1700,
146.11,,Spot,7,Image 1,1,1706,
332.724,,Spot,7,Image 1,1,1710,
65.052,,Spot,7,Image 1,1,1721,
65.17,,Spot,7,Image 1,1,1725,
119.871,,Spot,7,Image 1,1,1726,
108.112,,Spot,7,Image 1,1,1732,
74.816,,Spot,7,Image 1,1,1752,
263.36,,Spot,7,Image 1,1,1768,
92.752,,Spot,7,Image 1,1,1769,
89.44,,Spot,7,Image 1,1,1775,
121.464,,Spot,7,Image 1,1,1788,
107.88,,Spot,7,Image 1,1,1815,
72.912,,Spot,7,Image 1,1,1818,
73.28,,Spot,7,Image 1,1,1824,
271.788,,Spot,7,Image 1,1,1825,
183.144,,Spot,7,Image 1,1,1837,
152.796,,Spot,7,Image 1,1,1844,
187.432,,Spot,7,Image 1,1,1845,
689.776,,Spot,7,Image 1,1,1851,
221.492,,Spot,7,Image 1,1,1857,
95.06,,Spot,7,Image 1,1,1858,
116.28,,Spot,7,Image 1,1,1864,
604.28,,Spot,7,Image 1,1,1865,
109.703,,Spot,7,Image 1,1,1870,
142.71,,Spot,7,Image 1,1,1871,
112.96,,Spot,7,Image 1,1,1893,
161.646,,Spot,7,Image 1,1,1896,
222.824,,Spot,7,Image 1,1,1898,
199.304,,Spot,7,Image 1,1,1902,
123.312,,Spot,7,Image 1,1,1914,
129.448,,Spot,7,Image 1,1,1915,
381.4,,Spot,7,Image 1,1,1920,
126.248,,Spot,7,Image 1,1,1929,
239.328,,Spot,7,Image 1,1,1936,
148.296,,Spot,7,Image 1,1,1938,
365.68,,Spot,7,Image 1,1,1941,
491.5,,Spot,7,Image 1,1,1943,
315.108,,Spot,7,Image 1,1,1945,
146.48,,Spot,7,Image 1,1,1947,
405.98,,Spot,7,Image 1,1,1948,
151.892,,Spot,7,Image 1,1,1952,
278.102,,Spot,7,Image 1,1,1954,
206.476,,Spot,7,Image 1,1,1956,
136.382,,Spot,7,Image 1,1,1957,
248.991,,Spot,7,Image 1,1,1963,
136.508,,Spot,7,Image 1,1,1974,
217.99,,Spot,7,Image 1,1,1976,
227.784,,Spot,7,Image 1,1,1983,
211.472,,Spot,7,Image 1,1,1985,
229.876,,Spot,7,Image 1,1,1990,
233.28,,Spot,7,Image 1,1,2000,
741.32,,Spot,7,Image 1,1,2004,
384.3,,Spot,7,Image 1,1,2005,
371.456,,Spot,7,Image 1,1,2007,
368.852,,Spot,7,Image 1,1,2008,
1133.2,,Spot,7,Image 1,1,2014,
121.964,,Spot,7,Image 1,1,2034,
448.36,,Spot,7,Image 1,1,2037,
199.92,,Spot,7,Image 1,1,2038,
606.1,,Spot,7,Image 1,1,2042,
839.759,,Spot,7,Image 1,1,2043,
110.16,,Spot,7,Image 1,1,2044,
289.788,,Spot,7,Image 1,1,2045,
210.625,,Spot,7,Image 1,1,2052,
299.028,,Spot,7,Image 1,1,2053,
241.776,,Spot,7,Image 1,1,2054,
205.4,,Spot,7,Image 1,1,2055,
157.064,,Spot,7,Image 1,1,2057,
50.708,,Spot,7,Image 1,1,2058,
54.832,,Spot,7,Image 1,1,2060,
79.36,,Spot,7,Image 1,1,2061,
698.536,,Spot,7,Image 1,1,2072,
1006.86,,Spot,7,Image 1,1,2073,
475.4,,Spot,7,Image 1,1,2078,
1054.32,,Spot,7,Image 1,1,2085,
189.2,,Spot,7,Image 1,1,2098,
177.54,,Spot,7,Image 1,1,2102,
116.896,,Spot,7,Image 1,1,2103,
170.96,,Spot,7,Image 1,1,2148,
141.832,,Spot,7,Image 1,1,2177,
722.552,,Spot,7,Image 1,1,2189,
1164.88,,Spot,7,Image 1,1,2191,
906.062,,Spot,7,Image 1,1,2193,
277.536,,Spot,7,Image 1,1,2194,
515.308,,Spot,7,Image 1,1,2196,
372.82,,Spot,7,Image 1,1,2197,
52.608,,Spot,7,Image 1,1,2198,
733.316,,Spot,7,Image 1,1,2199,
9.164,,Spot,7,Image 1,1,2200,
337.244,,Spot,7,Image 1,1,2201,
250.48,,Spot,7,Image 1,1,2203,
85.66,,Spot,7,Image 1,1,2211,
209.26,,Spot,7,Image 1,1,2212,
106.08,,Spot,7,Image 1,1,2230,
137.728,,Spot,7,Image 1,1,2261,
40.274,,Spot,7,Image 1,1,2266,
254.4,,Spot,7,Image 1,1,2273,
331.584,,Spot,7,Image 1,1,2457,
252.514,,Spot,7,Image 1,1,2458,
619.176,,Spot,7,Image 1,1,2471,
152.784,,Spot,7,Image 1,1,2552,
139.4,,Spot,7,Image 1,1,2661,
236.152,,Spot,7,Image 1,2,2937,
339.2,,Spot,7,Image 1,2,2938,
207.888,,Spot,7,Image 1,2,2939,
452.064,,Spot,7,Image 1,2,2971,
532.96,,Spot,7,Image 1,2,3016,
661.08,,Spot,7,Image 1,2,3018,
614.8,,Spot,7,Image 1,2,3045,
424.138,,Spot,7,Image 1,2,3046,
377.2,,Spot,7,Image 1,2,3056,
279.82,,Spot,7,Image 1,2,3065,
281.512,,Spot,7,Image 1,2,3101,
384.008,,Spot,7,Image 1,2,3127,
188.144,,Spot,7,Image 1,2,3132,
250.992,,Spot,7,Image 1,2,3135,
457.512,,Spot,7,Image 1,2,3140,
577.28,,Spot,7,Image 1,2,3144,
196.912,,Spot,7,Image 1,2,3150,
314,,Spot,7,Image 1,2,3154,
729.16,,Spot,7,Image 1,2,3160,
410.72,,Spot,7,Image 1,2,3175,
550,,Spot,7,Image 1,2,3176,
486.848,,Spot,7,Image 1,2,3177,
735.952,,Spot,7,Image 1,2,3184,
1446.06,,Spot,7,Image 1,2,3185,
441.656,,Spot,7,Image 1,2,3187,
768.88,,Spot,7,Image 1,2,3213,
530.164,,Spot,7,Image 1,2,3220,
137.864,,Spot,7,Image 1,2,3235,
231.96,,Spot,7,Image 1,2,3242,
245.04,,Spot,7,Image 1,2,3243,
322.728,,Spot,7,Image 1,2,3244,
202.184,,Spot,7,Image 1,2,3245,
169.984,,Spot,7,Image 1,2,3248,
187.208,,Spot,7,Image 1,2,3250,
356.432,,Spot,7,Image 1,2,3262,
280.184,,Spot,7,Image 1,2,3264,
337.96,,Spot,7,Image 1,2,3265,
441.072,,Spot,7,Image 1,2,3279,
194.912,,Spot,7,Image 1,2,3280,
358.93,,Spot,7,Image 1,2,3295,
115.112,,Spot,7,Image 1,2,3329,
308.552,,Spot,7,Image 1,2,3330,
124.456,,Spot,7,Image 1,2,3334,
327.24,,Spot,7,Image 1,2,3339,
465.848,,Spot,7,Image 1,2,3340,
158.16,,Spot,7,Image 1,2,3350,
264.504,,Spot,7,Image 1,2,3358,
503.8,,Spot,7,Image 1,2,3359,
235.96,,Spot,7,Image 1,2,3376,
391.896,,Spot,7,Image 1,2,3402,
279.04,,Spot,7,Image 1,2,3412,
428.36,,Spot,7,Image 1,2,3414,
526.912,,Spot,7,Image 1,2,3415,
1050.78,,Spot,7,Image 1,2,3419,
1055.84,,Spot,7,Image 1,2,3420,
681.032,,Spot,7,Image 1,2,3425,
757.872,,Spot,7,Image 1,2,3434,
204.592,,Spot,7,Image 1,2,3446,
488.286,,Spot,7,Image 1,2,3451,
269.24,,Spot,7,Image 1,2,3467,
172.88,,Spot,7,Image 1,2,3469,
197.048,,Spot,7,Image 1,2,3470,
277.96,,Spot,7,Image 1,2,3472,
484.868,,Spot,7,Image 1,2,3474,
209.2,,Spot,7,Image 1,2,3475,
265.024,,Spot,7,Image 1,2,3477,
195.224,,Spot,7,Image 1,2,3479,
317.96,,Spot,7,Image 1,2,3480,
304.488,,Spot,7,Image 1,2,3481,
446.024,,Spot,7,Image 1,2,3483,
266.192,,Spot,7,Image 1,2,3484,
245.98,,Spot,7,Image 1,2,3491,
249.956,,Spot,7,Image 1,2,3492,
79.032,,Spot,7,Image 1,2,3497,
179,,Spot,7,Image 1,2,3499,
221.1,,Spot,7,Image 1,2,3503,
215.816,,Spot,7,Image 1,2,3510,
190.424,,Spot,7,Image 1,2,3512,
169.856,,Spot,7,Image 1,2,3517,
249.776,,Spot,7,Image 1,2,3518,
245.064,,Spot,7,Image 1,2,3521,
256.6,,Spot,7,Image 1,2,3525,
259.78,,Spot,7,Image 1,2,3527,
374.8,,Spot,7,Image 1,2,3532,
251.248,,Spot,7,Image 1,2,3536,
328.2,,Spot,7,Image 1,2,3539,
329.8,,Spot,7,Image 1,2,3563,
255.64,,Spot,7,Image 1,2,3577,
166.5,,Spot,7,Image 1,2,3588,
166.112,,Spot,7,Image 1,2,3590,
173.952,,Spot,7,Image 1,2,3591,
222.088,,Spot,7,Image 1,2,3605,
106,,Spot,7,Image 1,2,3608,
305.032,,Spot,7,Image 1,2,3611,
465.776,,Spot,7,Image 1,2,3612,
540.688,,Spot,7,Image 1,2,3615,
527.986,,Spot,7,Image 1,2,3618,
306.896,,Spot,7,Image 1,2,3619,
246.24,,Spot,7,Image 1,2,3620,
315.992,,Spot,7,Image 1,2,3622,
348.736,,Spot,7,Image 1,2,3633,
344.144,,Spot,7,Image 1,2,3635,
259.984,,Spot,7,Image 1,2,3636,
307.448,,Spot,7,Image 1,2,3637,
409.576,,Spot,7,Image 1,2,3675,
344.976,,Spot,7,Image 1,2,3679,
623.896,,Spot,7,Image 1,2,3686,
389.744,,Spot,7,Image 1,2,3687,
281.4,,Spot,7,Image 1,2,3688,
486.12,,Spot,7,Image 1,2,3693,
268.76,,Spot,7,Image 1,2,3696,
618.432,,Spot,7,Image 1,2,3702,
693.672,,Spot,7,Image 1,2,3729,
887.88,,Spot,7,Image 1,2,3732,
1084.49,,Spot,7,Image 1,2,3748,
635.12,,Spot,7,Image 1,2,3749,
1162,,Spot,7,Image 1,2,3758,
287.632,,Spot,7,Image 1,2,3760,
474.976,,Spot,7,Image 1,2,3763,
324.608,,Spot,7,Image 1,2,3768,
686.428,,Spot,7,Image 1,2,3771,
571.688,,Spot,7,Image 1,2,3776,
413.18,,Spot,7,Image 1,2,3778,
1019.24,,Spot,7,Image 1,2,3783,
282.96,,Spot,7,Image 1,2,3787,
410.46,,Spot,7,Image 1,2,3802,
667.016,,Spot,7,Image 1,2,3805,
1174.02,,Spot,7,Image 1,2,3809,
388.968,,Spot,7,Image 1,2,3812,
404.66,,Spot,7,Image 1,2,3813,
529.36,,Spot,7,Image 1,2,3815,
268.256,,Spot,7,Image 1,2,3818,
1101.61,,Spot,7,Image 1,2,3822,
628.912,,Spot,7,Image 1,2,3823,
422.152,,Spot,7,Image 1,2,3825,
1130.06,,Spot,7,Image 1,2,3829,
727.536,,Spot,7,Image 1,2,3837,
1050.6,,Spot,7,Image 1,2,3840,
452.96,,Spot,7,Image 1,2,3841,
1044.04,,Spot,7,Image 1,2,3842,
436.04,,Spot,7,Image 1,2,3843,
151.496,,Spot,7,Image 1,2,3849,
1017.35,,Spot,7,Image 1,2,3854,
446.104,,Spot,7,Image 1,2,3855,
724.668,,Spot,7,Image 1,2,3858,
1084,,Spot,7,Image 1,2,3859,
748.592,,Spot,7,Image 1,2,3863,
665.8,,Spot,7,Image 1,2,3867,
695.568,,Spot,7,Image 1,2,3868,
779.664,,Spot,7,Image 1,2,3869,
410.928,,Spot,7,Image 1,2,3873,
490.333,,Spot,7,Image 1,2,3874,
640.68,,Spot,7,Image 1,2,3876,
563.944,,Spot,7,Image 1,2,3887,
451.416,,Spot,7,Image 1,2,3900,
417.824,,Spot,7,Image 1,2,3904,
607.04,,Spot,7,Image 1,2,3919,
466.68,,Spot,7,Image 1,2,3925,
214.056,,Spot,7,Image 1,2,3934,
732.952,,Spot,7,Image 1,2,3942,
814.46,,Spot,7,Image 1,2,3943,
643.808,,Spot,7,Image 1,2,3948,
882.264,,Spot,7,Image 1,2,3955,
637.2,,Spot,7,Image 1,2,3956,
743.344,,Spot,7,Image 1,2,3957,
911.616,,Spot,7,Image 1,2,3959,
1120.65,,Spot,7,Image 1,2,3961,
539.74,,Spot,7,Image 1,2,3963,
383.288,,Spot,7,Image 1,2,3966,
300.712,,Spot,7,Image 1,2,3968,
617.04,,Spot,7,Image 1,2,3969,
797.64,,Spot,7,Image 1,2,3975,
1174.26,,Spot,7,Image 1,2,3976,
788.512,,Spot,7,Image 1,2,3979,
1123.96,,Spot,7,Image 1,2,3981,
746.092,,Spot,7,Image 1,2,3982,
763.16,,Spot,7,Image 1,2,3987,
397.44,,Spot,7,Image 1,2,3988,
308.14,,Spot,7,Image 1,2,3989,
713.96,,Spot,7,Image 1,2,3999,
1389.23,,Spot,7,Image 1,2,4002,
1032.43,,Spot,7,Image 1,2,4008,
396.192,,Spot,7,Image 1,2,4011,
452.712,,Spot,7,Image 1,2,4014,
479.808,,Spot,7,Image 1,2,4023,
229.312,,Spot,7,Image 1,2,4032,
1279.17,,Spot,7,Image 1,2,4033,
661.136,,Spot,7,Image 1,2,4047,
651.08,,Spot,7,Image 1,2,4048,
799.408,,Spot,7,Image 1,2,4051,
776.808,,Spot,7,Image 1,2,4052,
480.48,,Spot,7,Image 1,2,4053,
569.728,,Spot,7,Image 1,2,4056,
236.844,,Spot,7,Image 1,2,4058,
933.64,,Spot,7,Image 1,2,4059,
636.24,,Spot,7,Image 1,2,4062,
683.48,,Spot,7,Image 1,2,4064,
428.68,,Spot,7,Image 1,2,4079,
352.832,,Spot,7,Image 1,2,4081,
673.928,,Spot,7,Image 1,2,4082,
483.232,,Spot,7,Image 1,2,4083,
196.512,,Spot,7,Image 1,2,4085,
583.552,,Spot,7,Image 1,2,4088,
488.288,,Spot,7,Image 1,2,4090,
660.992,,Spot,7,Image 1,2,4092,
937.16,,Spot,7,Image 1,2,4103,
513.84,,Spot,7,Image 1,2,4104,
1150.08,,Spot,7,Image 1,2,4107,
190.116,,Spot,7,Image 1,2,4109,
312.92,,Spot,7,Image 1,2,4121,
163.952,,Spot,7,Image 1,2,4122,
207.864,,Spot,7,Image 1,2,4125,
314.76,,Spot,7,Image 1,2,4129,
390.014,,Spot,7,Image 1,2,4138,
551.08,,Spot,7,Image 1,2,4140,
169.96,,Spot,7,Image 1,2,4141,
232.552,,Spot,7,Image 1,2,4146,
259.264,,Spot,7,Image 1,2,4148,
481.488,,Spot,7,Image 1,2,4150,
166.096,,Spot,7,Image 1,2,4151,
264.048,,Spot,7,Image 1,2,4152,
260.464,,Spot,7,Image 1,2,4158,
722.076,,Spot,7,Image 1,2,4160,
916.32,,Spot,7,Image 1,2,4163,
161.648,,Spot,7,Image 1,2,4165,
299.016,,Spot,7,Image 1,2,4169,
374.712,,Spot,7,Image 1,2,4177,
235.64,,Spot,7,Image 1,2,4190,
265.68,,Spot,7,Image 1,2,4192,
160.08,,Spot,7,Image 1,2,4193,
498.472,,Spot,7,Image 1,2,4197,
392.18,,Spot,7,Image 1,2,4202,
439.8,,Spot,7,Image 1,2,4206,
197.608,,Spot,7,Image 1,2,4222,
416.024,,Spot,7,Image 1,2,4238,
502.256,,Spot,7,Image 1,2,4241,
530.52,,Spot,7,Image 1,2,4244,
815.92,,Spot,7,Image 1,2,4245,
596.84,,Spot,7,Image 1,2,4250,
543.204,,Spot,7,Image 1,2,4253,
323.424,,Spot,7,Image 1,2,4265,
