empty,,,,
Time,,,,
 ==================== ,,,,
Time,Unit,Category,Time,ID
0,,Spot,1,178
0,,Spot,1,179
0,,Spot,1,180
0,,Spot,1,187
0,,Spot,1,221
0,,Spot,1,304
0,,Spot,1,307
0,,Spot,1,308
0,,Spot,1,309
0,,Spot,1,321
0,,Spot,1,323
0,,Spot,1,324
0,,Spot,1,326
0,,Spot,1,329
0,,Spot,1,330
0,,Spot,1,331
0,,Spot,1,332
0,,Spot,1,333
0,,Spot,1,334
0,,Spot,1,335
0,,Spot,1,336
0,,Spot,1,338
0,,Spot,1,351
0,,Spot,1,354
0,,Spot,1,355
0,,Spot,1,357
0,,Spot,1,359
0,,Spot,1,375
0,,Spot,1,524
0,,Spot,1,526
0,,Spot,1,527
0,,Spot,1,528
0,,Spot,1,530
0,,Spot,1,531
0,,Spot,1,532
0,,Spot,1,533
0,,Spot,1,534
0,,Spot,1,535
0,,Spot,1,537
0,,Spot,1,538
0,,Spot,1,539
0,,Spot,1,540
0,,Spot,1,541
0,,Spot,1,542
0,,Spot,1,545
0,,Spot,1,547
0,,Spot,1,548
0,,Spot,1,591
0,,Spot,1,593
0,,Spot,1,595
0,,Spot,1,598
0,,Spot,1,601
0,,Spot,1,604
0,,Spot,1,605
0,,Spot,1,607
0,,Spot,1,608
0,,Spot,1,609
0,,Spot,1,610
0,,Spot,1,611
0,,Spot,1,612
0,,Spot,1,614
0,,Spot,1,615
0,,Spot,1,616
0,,Spot,1,617
0,,Spot,1,660
0,,Spot,1,661
0,,Spot,1,663
0,,Spot,1,667
0,,Spot,1,669
0,,Spot,1,670
0,,Spot,1,671
0,,Spot,1,673
0,,Spot,1,674
0,,Spot,1,700
0,,Spot,1,702
0,,Spot,1,703
0,,Spot,1,704
0,,Spot,1,705
0,,Spot,1,706
0,,Spot,1,707
0,,Spot,1,708
0,,Spot,1,709
0,,Spot,1,711
0,,Spot,1,714
0,,Spot,1,715
0,,Spot,1,716
0,,Spot,1,717
0,,Spot,1,719
0,,Spot,1,720
0,,Spot,1,728
0,,Spot,1,738
0,,Spot,1,739
0,,Spot,1,742
0,,Spot,1,744
0,,Spot,1,746
0,,Spot,1,748
0,,Spot,1,758
0,,Spot,1,759
0,,Spot,1,760
0,,Spot,1,768
0,,Spot,1,771
0,,Spot,1,772
0,,Spot,1,773
0,,Spot,1,775
0,,Spot,1,777
0,,Spot,1,786
0,,Spot,1,787
0,,Spot,1,790
0,,Spot,1,791
0,,Spot,1,792
0,,Spot,1,794
0,,Spot,1,795
0,,Spot,1,796
0,,Spot,1,797
0,,Spot,1,798
0,,Spot,1,799
0,,Spot,1,800
0,,Spot,1,804
0,,Spot,1,807
0,,Spot,1,808
0,,Spot,1,809
0,,Spot,1,810
0,,Spot,1,812
0,,Spot,1,813
0,,Spot,1,814
0,,Spot,1,816
0,,Spot,1,817
0,,Spot,1,823
0,,Spot,1,826
0,,Spot,1,827
0,,Spot,1,828
0,,Spot,1,829
0,,Spot,1,830
0,,Spot,1,831
0,,Spot,1,832
0,,Spot,1,834
0,,Spot,1,836
0,,Spot,1,837
0,,Spot,1,838
0,,Spot,1,839
0,,Spot,1,841
0,,Spot,1,842
0,,Spot,1,843
0,,Spot,1,845
0,,Spot,1,846
0,,Spot,1,847
0,,Spot,1,848
0,,Spot,1,849
0,,Spot,1,855
0,,Spot,1,865
0,,Spot,1,866
0,,Spot,1,867
0,,Spot,1,872
0,,Spot,1,875
0,,Spot,1,880
0,,Spot,1,882
0,,Spot,1,883
0,,Spot,1,884
0,,Spot,1,894
0,,Spot,1,897
0,,Spot,1,898
0,,Spot,1,899
0,,Spot,1,900
0,,Spot,1,902
0,,Spot,1,903
0,,Spot,1,904
0,,Spot,1,908
0,,Spot,1,914
0,,Spot,1,916
0,,Spot,1,920
0,,Spot,1,921
0,,Spot,1,922
0,,Spot,1,923
0,,Spot,1,925
0,,Spot,1,926
0,,Spot,1,927
0,,Spot,1,930
0,,Spot,1,937
0,,Spot,1,946
0,,Spot,1,951
0,,Spot,1,952
0,,Spot,1,954
0,,Spot,1,955
0,,Spot,1,991
0,,Spot,1,998
0,,Spot,1,1000
0,,Spot,1,1002
0,,Spot,1,1003
0,,Spot,1,1005
0,,Spot,1,1007
0,,Spot,1,1008
0,,Spot,1,1009
0,,Spot,1,1010
0,,Spot,1,1013
0,,Spot,1,1015
0,,Spot,1,1016
0,,Spot,1,1017
0,,Spot,1,1018
0,,Spot,1,1020
0,,Spot,1,1048
0,,Spot,1,1049
0,,Spot,1,1050
0,,Spot,1,1051
0,,Spot,1,1052
0,,Spot,1,1053
0,,Spot,1,1055
0,,Spot,1,1058
0,,Spot,1,1059
0,,Spot,1,1063
0,,Spot,1,1064
0,,Spot,1,1065
0,,Spot,1,1068
0,,Spot,1,1069
0,,Spot,1,1070
0,,Spot,1,1072
0,,Spot,1,1073
0,,Spot,1,1075
0,,Spot,1,1076
0,,Spot,1,1102
0,,Spot,1,1103
0,,Spot,1,1104
0,,Spot,1,1120
0,,Spot,1,1121
0,,Spot,1,1125
0,,Spot,1,1127
0,,Spot,1,1130
0,,Spot,1,1134
0,,Spot,1,1139
0,,Spot,1,1149
0,,Spot,1,1151
0,,Spot,1,1153
0,,Spot,1,1172
0,,Spot,1,1176
0,,Spot,1,1179
0,,Spot,1,1180
0,,Spot,1,1182
0,,Spot,1,1183
0,,Spot,1,1185
0,,Spot,1,1187
0,,Spot,1,1191
0,,Spot,1,1193
0,,Spot,1,1195
0,,Spot,1,1226
0,,Spot,1,1227
0,,Spot,1,1233
0,,Spot,1,1234
0,,Spot,1,1236
0,,Spot,1,1237
0,,Spot,1,1238
0,,Spot,1,1250
0,,Spot,1,1251
0,,Spot,1,1258
0,,Spot,1,1269
0,,Spot,1,1270
0,,Spot,1,1272
0,,Spot,1,1273
0,,Spot,1,1274
0,,Spot,1,1275
0,,Spot,1,1276
0,,Spot,1,1277
0,,Spot,1,1278
0,,Spot,1,1280
0,,Spot,1,1281
0,,Spot,1,1282
0,,Spot,1,1285
0,,Spot,1,1289
0,,Spot,1,1291
0,,Spot,1,1292
0,,Spot,1,1299
0,,Spot,1,1302
0,,Spot,1,1306
0,,Spot,1,1309
0,,Spot,1,1312
0,,Spot,1,1313
0,,Spot,1,1314
0,,Spot,1,1315
0,,Spot,1,1316
0,,Spot,1,1319
0,,Spot,1,1320
0,,Spot,1,1321
0,,Spot,1,1323
0,,Spot,1,1324
0,,Spot,1,1326
0,,Spot,1,1328
0,,Spot,1,1330
0,,Spot,1,1336
0,,Spot,1,1338
0,,Spot,1,1345
0,,Spot,1,1350
0,,Spot,1,1357
0,,Spot,1,1395
0,,Spot,1,1398
0,,Spot,1,1399
0,,Spot,1,1422
0,,Spot,1,1437
0,,Spot,1,1441
0,,Spot,1,1458
0,,Spot,1,1493
0,,Spot,1,1494
0,,Spot,1,1495
0,,Spot,1,1497
0,,Spot,1,1498
0,,Spot,1,1499
0,,Spot,1,1500
0,,Spot,1,1501
0,,Spot,1,1502
0,,Spot,1,1503
0,,Spot,1,1504
0,,Spot,1,1505
0,,Spot,1,1506
0,,Spot,1,1507
0,,Spot,1,1508
0,,Spot,1,1515
0,,Spot,1,1542
0,,Spot,1,1547
0,,Spot,1,1548
0,,Spot,1,1552
0,,Spot,1,1554
0,,Spot,1,1559
0,,Spot,1,1560
0,,Spot,1,1562
0,,Spot,1,1591
0,,Spot,1,1596
0,,Spot,1,1623
0,,Spot,1,1649
0,,Spot,1,1673
0,,Spot,1,1684
0,,Spot,1,1689
0,,Spot,1,1701
0,,Spot,1,1707
0,,Spot,1,1711
0,,Spot,1,1752
0,,Spot,1,1756
0,,Spot,1,1769
0,,Spot,1,1770
0,,Spot,1,1771
0,,Spot,1,1773
0,,Spot,1,1775
0,,Spot,1,1798
0,,Spot,1,1801
0,,Spot,1,1809
0,,Spot,1,1810
0,,Spot,1,1813
0,,Spot,1,1816
0,,Spot,1,1820
0,,Spot,1,1828
0,,Spot,1,1833
0,,Spot,1,1835
0,,Spot,1,1836
0,,Spot,1,1837
0,,Spot,1,1855
0,,Spot,1,1865
0,,Spot,1,1868
0,,Spot,1,1873
0,,Spot,1,1874
0,,Spot,1,1875
0,,Spot,1,1878
0,,Spot,1,1881
0,,Spot,1,1885
0,,Spot,1,1898
0,,Spot,1,1899
0,,Spot,1,1907
0,,Spot,1,1914
0,,Spot,1,1929
0,,Spot,1,1933
0,,Spot,1,1961
0,,Spot,1,1963
0,,Spot,1,1971
0,,Spot,1,1974
0,,Spot,1,1982
0,,Spot,1,2018
0,,Spot,1,2020
0,,Spot,1,2023
0,,Spot,1,2024
0,,Spot,1,2026
0,,Spot,1,2027
0,,Spot,1,2050
0,,Spot,1,2069
0,,Spot,1,2139
0,,Spot,1,2176
0,,Spot,1,2188
0,,Spot,1,2232
0,,Spot,1,2291
0,,Spot,1,2325
0,,Spot,1,2327
0,,Spot,1,2344
0,,Spot,1,2351
0,,Spot,1,2429
0,,Spot,1,2552
0,,Spot,1,2553
0,,Spot,1,2561
0,,Spot,1,2581
0,,Spot,1,2590
0,,Spot,1,2592
0,,Spot,1,2653
0,,Spot,1,2656
0,,Spot,1,2660
0,,Spot,1,2665
0,,Spot,1,2668
0,,Spot,1,2744
0,,Spot,1,2794
0,,Spot,1,2870
0,,Spot,1,2872
0,,Spot,1,2943
0,,Spot,1,2948
0,,Spot,1,2952
0,,Spot,1,2991
0,,Spot,1,2995
0,,Spot,1,3036
0,,Spot,1,3084
0,,Spot,1,3107
0,,Spot,1,3110
0,,Spot,1,3118
0,,Spot,1,3119
0,,Spot,1,3121
0,,Spot,1,3176
0,,Spot,1,3181
0,,Spot,1,3188
0,,Spot,1,3267
0,,Spot,1,3270
0,,Spot,1,3358
0,,Spot,1,3375
0,,Spot,1,3441
0,,Spot,1,3450
0,,Spot,1,3453
0,,Spot,1,3521
0,,Spot,1,3687
0,,Spot,1,3693
0,,Spot,1,3694
0,,Spot,1,3695
0,,Spot,1,3698
0,,Spot,1,3704
0,,Spot,1,3705
0.511694444,,Spot,2,3948
0.511694444,,Spot,2,4032
0.511694444,,Spot,2,4035
0.511694444,,Spot,2,4039
0.511694444,,Spot,2,4041
0.511694444,,Spot,2,4053
0.511694444,,Spot,2,4059
0.511694444,,Spot,2,4060
0.511694444,,Spot,2,4064
0.511694444,,Spot,2,4065
0.511694444,,Spot,2,4066
0.511694444,,Spot,2,4068
0.511694444,,Spot,2,4070
0.511694444,,Spot,2,4093
0.511694444,,Spot,2,4094
0.511694444,,Spot,2,4096
0.511694444,,Spot,2,4098
0.511694444,,Spot,2,4099
0.511694444,,Spot,2,4102
0.511694444,,Spot,2,4104
0.511694444,,Spot,2,4117
0.511694444,,Spot,2,4118
0.511694444,,Spot,2,4120
0.511694444,,Spot,2,4122
0.511694444,,Spot,2,4123
0.511694444,,Spot,2,4124
0.511694444,,Spot,2,4128
0.511694444,,Spot,2,4131
0.511694444,,Spot,2,4132
0.511694444,,Spot,2,4134
0.511694444,,Spot,2,4137
0.511694444,,Spot,2,4138
0.511694444,,Spot,2,4139
0.511694444,,Spot,2,4141
0.511694444,,Spot,2,4145
0.511694444,,Spot,2,4149
