
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
22182,,Spot,1,Image 1,1,5,
34198,,Spot,1,Image 1,1,23,
32050,,Spot,1,Image 1,1,29,
39134,,Spot,1,Image 1,1,68,
24040,,Spot,1,Image 1,1,75,
30320,,Spot,1,Image 1,1,77,
24439,,Spot,1,Image 1,1,88,
16620,,Spot,1,Image 1,1,127,
24269,,Spot,1,Image 1,1,142,
24679,,Spot,1,Image 1,1,143,
23247,,Spot,1,Image 1,1,162,
24430,,Spot,1,Image 1,1,164,
24858,,Spot,1,Image 1,1,167,
24081,,Spot,1,Image 1,1,171,
24358,,Spot,1,Image 1,1,173,
16044,,Spot,1,Image 1,1,174,
22254,,Spot,1,Image 1,1,182,
21356,,Spot,1,Image 1,1,188,
21213,,Spot,1,Image 1,1,190,
16471,,Spot,1,Image 1,1,192,
19547,,Spot,1,Image 1,1,201,
23336,,Spot,1,Image 1,1,217,
23600,,Spot,1,Image 1,1,222,
16948,,Spot,1,Image 1,1,237,
21887,,Spot,1,Image 1,1,239,
20994,,Spot,1,Image 1,1,241,
16254,,Spot,1,Image 1,1,242,
17332,,Spot,1,Image 1,1,244,
17304,,Spot,1,Image 1,1,246,
17013,,Spot,1,Image 1,1,250,
15944,,Spot,1,Image 1,1,257,
21581,,Spot,1,Image 1,1,300,
26078,,Spot,1,Image 1,1,303,
23358,,Spot,1,Image 1,1,305,
19151,,Spot,1,Image 1,1,309,
20282,,Spot,1,Image 1,1,313,
16323,,Spot,1,Image 1,1,350,
24849,,Spot,1,Image 1,1,354,
17140,,Spot,1,Image 1,1,364,
18982,,Spot,1,Image 1,1,369,
15264,,Spot,1,Image 1,1,378,
18853,,Spot,1,Image 1,1,380,
18849,,Spot,1,Image 1,1,387,
16556,,Spot,1,Image 1,1,397,
17095,,Spot,1,Image 1,1,400,
15818,,Spot,1,Image 1,1,404,
16045,,Spot,1,Image 1,1,406,
16301,,Spot,1,Image 1,1,412,
17269,,Spot,1,Image 1,1,413,
16517,,Spot,1,Image 1,1,457,
14739,,Spot,1,Image 1,1,458,
17581,,Spot,1,Image 1,1,461,
30739,,Spot,1,Image 1,1,484,
38460,,Spot,1,Image 1,1,485,
29800,,Spot,1,Image 1,1,487,
25529,,Spot,1,Image 1,1,498,
14423,,Spot,1,Image 1,1,509,
12726,,Spot,1,Image 1,1,510,
13328,,Spot,1,Image 1,1,513,
30800,,Spot,1,Image 1,1,518,
34981,,Spot,1,Image 1,1,520,
27890,,Spot,1,Image 1,1,522,
30406,,Spot,1,Image 1,1,528,
27027,,Spot,1,Image 1,1,552,
16267,,Spot,1,Image 1,1,565,
13305,,Spot,1,Image 1,1,572,
19010,,Spot,1,Image 1,1,604,
23276,,Spot,1,Image 1,1,615,
19388,,Spot,1,Image 1,1,616,
19301,,Spot,1,Image 1,1,626,
18347,,Spot,1,Image 1,1,631,
15776,,Spot,1,Image 1,1,661,
23634,,Spot,1,Image 1,1,688,
14133,,Spot,1,Image 1,1,693,
23342,,Spot,1,Image 1,1,696,
19442,,Spot,1,Image 1,1,704,
18452,,Spot,1,Image 1,1,707,
23117,,Spot,1,Image 1,1,714,
17806,,Spot,1,Image 1,1,716,
16992,,Spot,1,Image 1,1,718,
10226,,Spot,1,Image 1,1,730,
17500,,Spot,1,Image 1,1,748,
17140,,Spot,1,Image 1,1,762,
20744,,Spot,1,Image 1,1,780,
19739,,Spot,1,Image 1,1,782,
20162,,Spot,1,Image 1,1,783,
32318,,Spot,1,Image 1,1,789,
24645,,Spot,1,Image 1,1,790,
21647,,Spot,1,Image 1,1,792,
27853,,Spot,1,Image 1,1,794,
43674,,Spot,1,Image 1,1,797,
25195,,Spot,1,Image 1,1,798,
27414,,Spot,1,Image 1,1,800,
28570,,Spot,1,Image 1,1,809,
14806,,Spot,1,Image 1,1,812,
13383,,Spot,1,Image 1,1,814,
21813,,Spot,1,Image 1,1,822,
28394,,Spot,1,Image 1,1,823,
20769,,Spot,1,Image 1,1,825,
28989,,Spot,1,Image 1,1,829,
22528,,Spot,1,Image 1,1,830,
24977,,Spot,1,Image 1,1,835,
21425,,Spot,1,Image 1,1,837,
17370,,Spot,1,Image 1,1,845,
17183,,Spot,1,Image 1,1,889,
15918,,Spot,1,Image 1,1,900,
14485,,Spot,1,Image 1,1,903,
18919,,Spot,1,Image 1,1,905,
16362,,Spot,1,Image 1,1,906,
11701,,Spot,1,Image 1,1,914,
12056,,Spot,1,Image 1,1,917,
11716,,Spot,1,Image 1,1,921,
12505,,Spot,1,Image 1,1,923,
18079,,Spot,1,Image 1,1,933,
16742,,Spot,1,Image 1,1,936,
18137,,Spot,1,Image 1,1,937,
16728,,Spot,1,Image 1,1,939,
19557,,Spot,1,Image 1,1,941,
18701,,Spot,1,Image 1,1,949,
15986,,Spot,1,Image 1,1,952,
14499,,Spot,1,Image 1,1,965,
14212,,Spot,1,Image 1,1,978,
15663,,Spot,1,Image 1,1,989,
14892,,Spot,1,Image 1,1,994,
18344,,Spot,1,Image 1,1,997,
33442,,Spot,1,Image 1,1,1010,
20610,,Spot,1,Image 1,1,1018,
20454,,Spot,1,Image 1,1,1021,
24442,,Spot,1,Image 1,1,1033,
17227,,Spot,1,Image 1,1,1041,
20619,,Spot,1,Image 1,1,1043,
42961,,Spot,1,Image 1,1,1048,
31625,,Spot,1,Image 1,1,1054,
18855,,Spot,1,Image 1,1,1064,
17875,,Spot,1,Image 1,1,1065,
23813,,Spot,1,Image 1,1,1070,
19039,,Spot,1,Image 1,1,1073,
22334,,Spot,1,Image 1,1,1076,
23995,,Spot,1,Image 1,1,1077,
23817,,Spot,1,Image 1,1,1085,
24203,,Spot,1,Image 1,1,1091,
19442,,Spot,1,Image 1,1,1093,
29766,,Spot,1,Image 1,1,1094,
18562,,Spot,1,Image 1,1,1096,
22078,,Spot,1,Image 1,1,1098,
22349,,Spot,1,Image 1,1,1101,
27540,,Spot,1,Image 1,1,1105,
26295,,Spot,1,Image 1,1,1108,
