
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
456.169,863.253,4138.37,µm,Spot,Position,1,37,
407.547,837.917,4141.9,µm,Spot,Position,1,53,
610.988,861.383,4139.23,µm,Spot,Position,1,90,
596.929,895.2,4138.56,µm,Spot,Position,1,94,
577.372,852.843,4141.43,µm,Spot,Position,1,97,
614.796,881.573,4143.81,µm,Spot,Position,1,100,
666.067,788.069,4137.96,µm,Spot,Position,1,106,
688.812,826.169,4137.85,µm,Spot,Position,1,107,
704.627,779.712,4144.78,µm,Spot,Position,1,144,
489.634,897.737,4138.33,µm,Spot,Position,1,148,
512.599,770.141,4168.4,µm,Spot,Position,1,453,
449.954,795.219,4209.47,µm,Spot,Position,1,861,
513.54,773.303,4184.73,µm,Spot,Position,1,885,
712.999,803.661,4188.59,µm,Spot,Position,1,968,
704.701,776.647,4197.26,µm,Spot,Position,1,982,
648.086,827.144,4204.21,µm,Spot,Position,1,994,
706.073,785.967,4208.45,µm,Spot,Position,1,1001,
488.441,770.141,4214.45,µm,Spot,Position,1,1280,
461.695,810.697,4117.38,µm,Spot,Position,2,1538,
452.049,871.04,4116.42,µm,Spot,Position,2,1544,
428.613,902.915,4116.19,µm,Spot,Position,2,1577,
465.75,770.917,4118.77,µm,Spot,Position,2,1601,
411.549,841.689,4137.62,µm,Spot,Position,2,1633,
532.411,847.957,4119.9,µm,Spot,Position,2,1668,
619.46,811.085,4125.53,µm,Spot,Position,2,1698,
597.522,896.352,4136.19,µm,Spot,Position,2,1715,
579.353,855.824,4139.31,µm,Spot,Position,2,1719,
612.011,864.279,4141.12,µm,Spot,Position,2,1723,
615.686,883.867,4145.52,µm,Spot,Position,2,1733,
605.413,817,4149.83,µm,Spot,Position,2,1743,
650.378,783.18,4125.57,µm,Spot,Position,2,1746,
687.042,777.853,4131.56,µm,Spot,Position,2,1776,
706.656,786.405,4131.7,µm,Spot,Position,2,1777,
713.673,795.421,4132.15,µm,Spot,Position,2,1779,
683.075,821.262,4134.73,µm,Spot,Position,2,1780,
668.867,792.899,4136.43,µm,Spot,Position,2,1781,
494.405,900.214,4133.81,µm,Spot,Position,2,1805,
531.19,907.977,4121.67,µm,Spot,Position,2,1853,
497.296,911.106,4121.27,µm,Spot,Position,2,1854,
587.966,911.269,4125.26,µm,Spot,Position,2,1884,
420.099,807.042,4152.05,µm,Spot,Position,2,2040,
426.222,804.914,4160.82,µm,Spot,Position,2,2061,
492.032,814.436,4163.79,µm,Spot,Position,2,2067,
565.402,863.958,4158.9,µm,Spot,Position,2,2130,
515.7,775.553,4176.72,µm,Spot,Position,2,2159,
708.279,782.005,4150.72,µm,Spot,Position,2,2175,
659.08,863.8,4152.52,µm,Spot,Position,2,2181,
671.871,846.753,4165.61,µm,Spot,Position,2,2199,
685.853,923.296,4161.18,µm,Spot,Position,2,2418,
420.373,808.834,4185.06,µm,Spot,Position,2,2516,
475.538,819.393,4193.59,µm,Spot,Position,2,2536,
452.778,800.733,4205.1,µm,Spot,Position,2,2563,
491.932,777.981,4209.25,µm,Spot,Position,2,2579,
613.33,816.086,4195.77,µm,Spot,Position,2,2622,
715.103,805.089,4196.83,µm,Spot,Position,2,2689,
708.697,813.366,4198.04,µm,Spot,Position,2,2691,
706.02,776.75,4203.25,µm,Spot,Position,2,2697,
647.69,827.792,4208.19,µm,Spot,Position,2,2709,
571.799,791.19,4219.01,µm,Spot,Position,2,3036,
549.219,890.135,4117.41,µm,Spot,Position,3,3189,
677.278,785.404,4117.63,µm,Spot,Position,3,3212,
697.301,1018.84,4103.94,µm,Spot,Position,3,3263,
445.101,865.413,4127.51,µm,Spot,Position,3,3317,
464.886,805.718,4129.33,µm,Spot,Position,3,3328,
423.372,896.8,4128.85,µm,Spot,Position,3,3340,
491.833,896.906,4136.15,µm,Spot,Position,3,3370,
547.297,860.077,4119.24,µm,Spot,Position,3,3395,
548.032,881.495,4118.27,µm,Spot,Position,3,3396,
579.53,781.691,4124.69,µm,Spot,Position,3,3415,
604.308,801.127,4124.04,µm,Spot,Position,3,3419,
599.907,792.178,4128.8,µm,Spot,Position,3,3435,
525.538,848.225,4128.27,µm,Spot,Position,3,3436,
593.803,890.532,4134.51,µm,Spot,Position,3,3440,
611.562,885.103,4137.7,µm,Spot,Position,3,3444,
608.509,858.77,4138.97,µm,Spot,Position,3,3448,
578.084,850.765,4143,µm,Spot,Position,3,3453,
613.211,879.921,4146.19,µm,Spot,Position,3,3460,
648.61,778.308,4118.63,µm,Spot,Position,3,3467,
711.012,791.063,4118.28,µm,Spot,Position,3,3468,
640.401,770.141,4121.51,µm,Spot,Position,3,3472,
707.217,779.008,4121.13,µm,Spot,Position,3,3473,
684.426,770.141,4126.18,µm,Spot,Position,3,3475,
668.515,790.122,4128.21,µm,Spot,Position,3,3479,
691.27,801.518,4133.86,µm,Spot,Position,3,3484,
700.517,770.141,4140.01,µm,Spot,Position,3,3489,
710.802,776.913,4142.39,µm,Spot,Position,3,3496,
709.915,885.548,4145.04,µm,Spot,Position,3,3502,
654.93,860.249,4147.1,µm,Spot,Position,3,3506,
496.008,907.117,4122.27,µm,Spot,Position,3,3533,
444.14,899.066,4126.86,µm,Spot,Position,3,3555,
582.704,906.35,4127.76,µm,Spot,Position,3,3608,
521.359,910.237,4129.58,µm,Spot,Position,3,3611,
619,916.243,4141.23,µm,Spot,Position,3,3626,
683.006,919.295,4144.37,µm,Spot,Position,3,3680,
414.197,837.228,4150.22,µm,Spot,Position,3,3713,
428.65,805.935,4158.7,µm,Spot,Position,3,3732,
436.313,800.221,4163.93,µm,Spot,Position,3,3740,
605.983,810.779,4152.18,µm,Spot,Position,3,3786,
506.878,896.132,4156.51,µm,Spot,Position,3,3799,
563.903,858.849,4165.27,µm,Spot,Position,3,3812,
674.554,840.87,4160.68,µm,Spot,Position,3,3871,
643.732,786.754,4165.3,µm,Spot,Position,3,3877,
688.152,808.662,4178.47,µm,Spot,Position,3,3895,
470.625,804.216,4202.14,µm,Spot,Position,3,4240,
473.077,885.101,4209.4,µm,Spot,Position,3,4266,
475.995,786.747,4212.25,µm,Spot,Position,3,4273,
512.421,782.372,4201.36,µm,Spot,Position,3,4322,
602.224,770.141,4208.95,µm,Spot,Position,3,4339,
713.974,811.77,4184.97,µm,Spot,Position,3,4355,
710.054,775.793,4191.67,µm,Spot,Position,3,4363,
652.704,827.056,4206.25,µm,Spot,Position,3,4392,
509.377,853.939,4219.01,µm,Spot,Position,3,4751,
411.613,799.868,4110.05,µm,Spot,Position,4,4928,
606.097,782.736,4101.82,µm,Spot,Position,4,4967,
593.394,804.374,4100.84,µm,Spot,Position,4,4969,
600.782,879.999,4105.72,µm,Spot,Position,4,4992,
708.603,836.635,4095.9,µm,Spot,Position,4,5018,
629.836,798.194,4097.57,µm,Spot,Position,4,5025,
710.96,813.5,4099.08,µm,Spot,Position,4,5029,
635.089,831.107,4099.02,µm,Spot,Position,4,5034,
711.879,800.181,4113.28,µm,Spot,Position,4,5062,
689.158,784.236,4114.72,µm,Spot,Position,4,5064,
706.773,787.806,4115.22,µm,Spot,Position,4,5065,
657.474,922.617,4106.87,µm,Spot,Position,4,5154,
671.399,937.104,4106.98,µm,Spot,Position,4,5155,
440.907,870.609,4130.93,µm,Spot,Position,4,5218,
549.706,865.452,4119.61,µm,Spot,Position,4,5261,
547.962,891.556,4121.85,µm,Spot,Position,4,5265,
523.453,849.163,4135.41,µm,Spot,Position,4,5297,
578.411,855.24,4143.61,µm,Spot,Position,4,5315,
606.802,864.946,4142.95,µm,Spot,Position,4,5317,
610.258,891.078,4146.38,µm,Spot,Position,4,5322,
667.399,799.311,4122.23,µm,Spot,Position,4,5339,
693.058,808.162,4131.57,µm,Spot,Position,4,5349,
709.09,784.821,4135.23,µm,Spot,Position,4,5359,
444.874,926.504,4118.6,µm,Spot,Position,4,5383,
449.355,913.812,4120.4,µm,Spot,Position,4,5405,
493.039,912.527,4124.55,µm,Spot,Position,4,5418,
420.788,902.662,4144.36,µm,Spot,Position,4,5459,
489.591,902.124,4145.84,µm,Spot,Position,4,5460,
580.92,914.101,4139.72,µm,Spot,Position,4,5496,
518.299,917.462,4141.01,µm,Spot,Position,4,5501,
591.501,897.682,4142.79,µm,Spot,Position,4,5506,
410.944,839.782,4152.01,µm,Spot,Position,4,5647,
436.173,799.998,4160.2,µm,Spot,Position,4,5667,
436.423,805.971,4178.27,µm,Spot,Position,4,5707,
610.404,885.749,4151.98,µm,Spot,Position,4,5722,
608.53,812.766,4152.08,µm,Spot,Position,4,5725,
561.537,862.627,4169.22,µm,Spot,Position,4,5760,
675.154,842.089,4164.12,µm,Spot,Position,4,5810,
713.587,810.572,4178.79,µm,Spot,Position,4,5835,
503.527,898.388,4162.67,µm,Spot,Position,4,5955,
528.302,933.196,4181.55,µm,Spot,Position,4,6001,
473.582,800.609,4191.38,µm,Spot,Position,4,6178,
472.683,880.637,4209.45,µm,Spot,Position,4,6226,
513.208,779.185,4187.16,µm,Spot,Position,4,6253,
601.406,771.605,4202.33,µm,Spot,Position,4,6287,
615.818,872.589,4204.74,µm,Spot,Position,4,6292,
708.027,779.861,4183.49,µm,Spot,Position,4,6309,
640.013,843.537,4204.97,µm,Spot,Position,4,6354,
500.384,772.968,4219.01,µm,Spot,Position,4,6740,
411.618,799.478,4105.98,µm,Spot,Position,5,6942,
433.071,882.27,4106.5,µm,Spot,Position,5,6961,
623.077,803.126,4095.71,µm,Spot,Position,5,6985,
586.705,770.141,4096.21,µm,Spot,Position,5,6988,
592.737,801.935,4096.58,µm,Spot,Position,5,6992,
598.276,875.921,4098.72,µm,Spot,Position,5,7022,
496.95,772.798,4101.64,µm,Spot,Position,5,7027,
604.401,778.59,4101.15,µm,Spot,Position,5,7028,
549.03,866.083,4115.53,µm,Spot,Position,5,7055,
702.109,832.741,4093.46,µm,Spot,Position,5,7067,
627.398,796.405,4095.72,µm,Spot,Position,5,7072,
710.814,809.527,4098.45,µm,Spot,Position,5,7094,
713.431,797.714,4110.87,µm,Spot,Position,5,7120,
450.651,915.13,4117.67,µm,Spot,Position,5,7194,
661.609,918.259,4101.65,µm,Spot,Position,5,7298,
439.825,865.222,4131.25,µm,Spot,Position,5,7423,
548.491,893.419,4119,µm,Spot,Position,5,7478,
602.204,795.636,4124.64,µm,Spot,Position,5,7492,
608.065,863.373,4140.66,µm,Spot,Position,5,7531,
591.584,896.034,4140.78,µm,Spot,Position,5,7533,
609.062,891.056,4143.95,µm,Spot,Position,5,7540,
578.739,853.863,4145.09,µm,Spot,Position,5,7542,
609.93,883.568,4149.8,µm,Spot,Position,5,7558,
669.014,802.18,4119.95,µm,Spot,Position,5,7560,
696.349,803.277,4133.67,µm,Spot,Position,5,7592,
710.626,782.404,4134.69,µm,Spot,Position,5,7598,
493.415,909.826,4121.12,µm,Spot,Position,5,7638,
491.661,902.45,4145.38,µm,Spot,Position,5,7703,
581.186,912.412,4136.88,µm,Spot,Position,5,7755,
520.589,916.033,4140.83,µm,Spot,Position,5,7765,
412.88,840.746,4154.62,µm,Spot,Position,5,7946,
435.189,800.89,4160.94,µm,Spot,Position,5,7960,
436.282,807.674,4178.14,µm,Spot,Position,5,8005,
562.63,862.279,4170.64,µm,Spot,Position,5,8054,
641.073,788.378,4155.65,µm,Spot,Position,5,8083,
674.443,840.763,4163.35,µm,Spot,Position,5,8100,
705.454,778.234,4181.62,µm,Spot,Position,5,8130,
505.405,897.775,4162.41,µm,Spot,Position,5,8271,
474.766,800.814,4189.77,µm,Spot,Position,5,8484,
514.015,778.504,4187.62,µm,Spot,Position,5,8579,
713.831,808.876,4182.67,µm,Spot,Position,5,8649,
647.66,826.445,4203.65,µm,Spot,Position,5,8697,
639.631,840.97,4203.58,µm,Spot,Position,5,8698,
500.836,774.98,4215.29,µm,Spot,Position,5,9131,
575.623,782.655,4219.01,µm,Spot,Position,5,9142,
428.659,890.774,4102.2,µm,Spot,Position,6,9375,
622.47,804.099,4092.26,µm,Spot,Position,6,9399,
593.408,805.677,4093.96,µm,Spot,Position,6,9400,
509.714,789.534,4094.66,µm,Spot,Position,6,9408,
606.665,783.129,4097.7,µm,Spot,Position,6,9418,
600.702,879.712,4096.64,µm,Spot,Position,6,9425,
497.507,777.842,4099.06,µm,Spot,Position,6,9429,
549.494,866.399,4115.28,µm,Spot,Position,6,9468,
686.757,809.889,4087.01,µm,Spot,Position,6,9480,
706.526,834.783,4088.84,µm,Spot,Position,6,9489,
710.715,809.813,4093.96,µm,Spot,Position,6,9493,
643.98,782.849,4108.68,µm,Spot,Position,6,9530,
703.724,785.111,4111.29,µm,Spot,Position,6,9534,
690.421,781.338,4113.71,µm,Spot,Position,6,9540,
709.54,791.117,4112.63,µm,Spot,Position,6,9541,
668.8,805.182,4117.12,µm,Spot,Position,6,9548,
436.892,867.165,4130.84,µm,Spot,Position,6,9890,
603.609,798.003,4123.34,µm,Spot,Position,6,9964,
552.924,893.732,4123.64,µm,Spot,Position,6,9968,
556.703,885.73,4127.09,µm,Spot,Position,6,9977,
593.447,895.648,4140.72,µm,Spot,Position,6,10011,
612.659,861.84,4142.5,µm,Spot,Position,6,10017,
582.428,855.398,4145.7,µm,Spot,Position,6,10025,
611.711,889.229,4146.67,µm,Spot,Position,6,10026,
710.432,784.957,4130.71,µm,Spot,Position,6,10056,
697.901,801.02,4133.36,µm,Spot,Position,6,10062,
