
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
212.04,,Spot,3,Image 1,1,923,
243.952,,Spot,3,Image 1,1,933,
221.064,,Spot,3,Image 1,1,936,
267.4,,Spot,3,Image 1,1,937,
221.408,,Spot,3,Image 1,1,939,
295.88,,Spot,3,Image 1,1,941,
206.792,,Spot,3,Image 1,1,949,
166.824,,Spot,3,Image 1,1,952,
116.12,,Spot,3,Image 1,1,965,
145.16,,Spot,3,Image 1,1,978,
223.96,,Spot,3,Image 1,1,989,
128.616,,Spot,3,Image 1,1,994,
138.904,,Spot,3,Image 1,1,997,
408.52,,Spot,3,Image 1,1,1010,
361.076,,Spot,3,Image 1,1,1018,
293.95,,Spot,3,Image 1,1,1021,
176.064,,Spot,3,Image 1,1,1033,
168.936,,Spot,3,Image 1,1,1041,
473.034,,Spot,3,Image 1,1,1043,
457.592,,Spot,3,Image 1,1,1048,
473.616,,Spot,3,Image 1,1,1054,
321.022,,Spot,3,Image 1,1,1064,
131.216,,Spot,3,Image 1,1,1065,
156.552,,Spot,3,Image 1,1,1070,
299.276,,Spot,3,Image 1,1,1073,
739.776,,Spot,3,Image 1,1,1076,
348.124,,Spot,3,Image 1,1,1077,
805.12,,Spot,3,Image 1,1,1085,
248.64,,Spot,3,Image 1,1,1091,
365.024,,Spot,3,Image 1,1,1093,
594.88,,Spot,3,Image 1,1,1094,
169.004,,Spot,3,Image 1,1,1096,
436.314,,Spot,3,Image 1,1,1098,
324.2,,Spot,3,Image 1,1,1101,
423.08,,Spot,3,Image 1,1,1105,
719.744,,Spot,3,Image 1,1,1108,
421.912,,Spot,3,Image 1,1,1109,
178.328,,Spot,3,Image 1,1,1113,
211.974,,Spot,3,Image 1,1,1124,
346.64,,Spot,3,Image 1,1,1132,
221.368,,Spot,3,Image 1,1,1133,
990.32,,Spot,3,Image 1,1,1139,
706.408,,Spot,3,Image 1,1,1146,
325.688,,Spot,3,Image 1,1,1149,
181.96,,Spot,3,Image 1,1,1150,
230.12,,Spot,3,Image 1,1,1153,
165.752,,Spot,3,Image 1,1,1154,
613.82,,Spot,3,Image 1,1,1158,
194.536,,Spot,3,Image 1,1,1165,
589.92,,Spot,3,Image 1,1,1169,
218.576,,Spot,3,Image 1,1,1180,
301.16,,Spot,3,Image 1,1,1184,
342.888,,Spot,3,Image 1,1,1185,
602.952,,Spot,3,Image 1,1,1189,
611,,Spot,3,Image 1,1,1193,
180.512,,Spot,3,Image 1,1,1196,
240.496,,Spot,3,Image 1,1,1198,
243.112,,Spot,3,Image 1,1,1199,
245.416,,Spot,3,Image 1,1,1201,
395.8,,Spot,3,Image 1,1,1203,
164,,Spot,3,Image 1,1,1209,
655.92,,Spot,3,Image 1,1,1210,
239.816,,Spot,3,Image 1,1,1211,
288.018,,Spot,3,Image 1,1,1213,
284.488,,Spot,3,Image 1,1,1216,
631.384,,Spot,3,Image 1,1,1217,
333.18,,Spot,3,Image 1,1,1218,
247.088,,Spot,3,Image 1,1,1226,
346.17,,Spot,3,Image 1,1,1228,
358.76,,Spot,3,Image 1,1,1229,
423.768,,Spot,3,Image 1,1,1232,
263.696,,Spot,3,Image 1,1,1237,
322.48,,Spot,3,Image 1,1,1241,
282.776,,Spot,3,Image 1,1,1242,
317.52,,Spot,3,Image 1,1,1243,
248.752,,Spot,3,Image 1,1,1246,
331.36,,Spot,3,Image 1,1,1258,
269.488,,Spot,3,Image 1,1,1262,
351.692,,Spot,3,Image 1,1,1264,
191.875,,Spot,3,Image 1,1,1271,
311.348,,Spot,3,Image 1,1,1284,
296.382,,Spot,3,Image 1,1,1288,
261.04,,Spot,3,Image 1,1,1291,
327.342,,Spot,3,Image 1,1,1301,
201.52,,Spot,3,Image 1,1,1303,
352.832,,Spot,3,Image 1,1,1326,
509.944,,Spot,3,Image 1,1,1327,
298.024,,Spot,3,Image 1,1,1328,
489.608,,Spot,3,Image 1,1,1331,
744.28,,Spot,3,Image 1,1,1332,
188.968,,Spot,3,Image 1,1,1334,
606.712,,Spot,3,Image 1,1,1336,
293.008,,Spot,3,Image 1,1,1339,
460.47,,Spot,3,Image 1,1,1341,
198.484,,Spot,3,Image 1,1,1346,
217.376,,Spot,3,Image 1,1,1347,
489.266,,Spot,3,Image 1,1,1351,
528.584,,Spot,3,Image 1,1,1353,
512.512,,Spot,3,Image 1,1,1354,
503.052,,Spot,3,Image 1,1,1355,
930.84,,Spot,3,Image 1,1,1357,
218.528,,Spot,3,Image 1,1,1358,
342.542,,Spot,3,Image 1,1,1359,
298.558,,Spot,3,Image 1,1,1361,
257.524,,Spot,3,Image 1,1,1362,
427.476,,Spot,3,Image 1,1,1364,
379.48,,Spot,3,Image 1,1,1370,
441.996,,Spot,3,Image 1,1,1371,
949.16,,Spot,3,Image 1,1,1372,
384.16,,Spot,3,Image 1,1,1373,
778.492,,Spot,3,Image 1,1,1375,
526.288,,Spot,3,Image 1,1,1376,
241.464,,Spot,3,Image 1,1,1382,
309.656,,Spot,3,Image 1,1,1383,
271.584,,Spot,3,Image 1,1,1389,
319.936,,Spot,3,Image 1,1,1390,
493.912,,Spot,3,Image 1,1,1392,
960.168,,Spot,3,Image 1,1,1399,
314.944,,Spot,3,Image 1,1,1402,
217.52,,Spot,3,Image 1,1,1406,
867.64,,Spot,3,Image 1,1,1410,
121.6,,Spot,3,Image 1,1,1411,
220.92,,Spot,3,Image 1,1,1415,
189.096,,Spot,3,Image 1,1,1420,
574.576,,Spot,3,Image 1,1,1435,
928.026,,Spot,3,Image 1,1,1436,
537.778,,Spot,3,Image 1,1,1439,
253,,Spot,3,Image 1,1,1440,
391.7,,Spot,3,Image 1,1,1444,
302.732,,Spot,3,Image 1,1,1445,
472.344,,Spot,3,Image 1,1,1446,
419.52,,Spot,3,Image 1,1,1447,
389.528,,Spot,3,Image 1,1,1448,
276.68,,Spot,3,Image 1,1,1452,
153.8,,Spot,3,Image 1,1,1456,
419.44,,Spot,3,Image 1,1,1457,
289.352,,Spot,3,Image 1,1,1460,
338.992,,Spot,3,Image 1,1,1461,
255.908,,Spot,3,Image 1,1,1463,
206.502,,Spot,3,Image 1,1,1471,
306.266,,Spot,3,Image 1,1,1478,
111.12,,Spot,3,Image 1,1,1480,
228.824,,Spot,3,Image 1,1,1489,
295.352,,Spot,3,Image 1,1,1493,
363.36,,Spot,3,Image 1,1,1495,
161.768,,Spot,3,Image 1,1,1496,
199.5,,Spot,3,Image 1,1,1506,
267.488,,Spot,3,Image 1,1,1508,
633.084,,Spot,3,Image 1,1,1509,
506.592,,Spot,3,Image 1,1,1513,
302.52,,Spot,3,Image 1,1,1534,
248.04,,Spot,3,Image 1,1,1537,
217.952,,Spot,3,Image 1,1,1543,
280.496,,Spot,3,Image 1,1,1546,
130.736,,Spot,3,Image 1,1,1547,
185.28,,Spot,3,Image 1,1,1552,
99.2,,Spot,3,Image 1,1,1553,
258.392,,Spot,3,Image 1,1,1555,
470.816,,Spot,3,Image 1,1,1567,
214.656,,Spot,3,Image 1,1,1569,
177.6,,Spot,3,Image 1,1,1572,
253.744,,Spot,3,Image 1,1,1576,
224.824,,Spot,3,Image 1,1,1589,
213.184,,Spot,3,Image 1,1,1595,
180.032,,Spot,3,Image 1,1,1615,
310.808,,Spot,3,Image 1,1,1620,
120.264,,Spot,3,Image 1,1,1634,
313.936,,Spot,3,Image 1,1,1650,
372.108,,Spot,3,Image 1,1,1651,
195.8,,Spot,3,Image 1,1,1656,
226.056,,Spot,3,Image 1,1,1657,
290.464,,Spot,3,Image 1,1,1662,
191.88,,Spot,3,Image 1,1,1665,
215.52,,Spot,3,Image 1,1,1684,
189.368,,Spot,3,Image 1,1,1690,
204.832,,Spot,3,Image 1,1,1692,
171.656,,Spot,3,Image 1,1,1694,
230.352,,Spot,3,Image 1,1,1695,
258.9,,Spot,3,Image 1,1,1697,
124.976,,Spot,3,Image 1,1,1699,
168.13,,Spot,3,Image 1,1,1700,
337.83,,Spot,3,Image 1,1,1706,
315.16,,Spot,3,Image 1,1,1710,
159.264,,Spot,3,Image 1,1,1721,
156.84,,Spot,3,Image 1,1,1725,
172.136,,Spot,3,Image 1,1,1726,
202.304,,Spot,3,Image 1,1,1732,
195.64,,Spot,3,Image 1,1,1752,
208.008,,Spot,3,Image 1,1,1768,
106,,Spot,3,Image 1,1,1769,
116.304,,Spot,3,Image 1,1,1775,
109.72,,Spot,3,Image 1,1,1788,
190.024,,Spot,3,Image 1,1,1815,
126.608,,Spot,3,Image 1,1,1818,
114.08,,Spot,3,Image 1,1,1824,
234.664,,Spot,3,Image 1,1,1825,
151.424,,Spot,3,Image 1,1,1837,
143.616,,Spot,3,Image 1,1,1844,
147.064,,Spot,3,Image 1,1,1845,
581.34,,Spot,3,Image 1,1,1851,
230.552,,Spot,3,Image 1,1,1857,
156.592,,Spot,3,Image 1,1,1858,
181.276,,Spot,3,Image 1,1,1864,
529.59,,Spot,3,Image 1,1,1865,
122.019,,Spot,3,Image 1,1,1870,
143.1,,Spot,3,Image 1,1,1871,
145.36,,Spot,3,Image 1,1,1893,
169.2,,Spot,3,Image 1,1,1896,
222.356,,Spot,3,Image 1,1,1898,
189.688,,Spot,3,Image 1,1,1902,
135.04,,Spot,3,Image 1,1,1914,
137.936,,Spot,3,Image 1,1,1915,
287.76,,Spot,3,Image 1,1,1920,
150.176,,Spot,3,Image 1,1,1929,
232.24,,Spot,3,Image 1,1,1936,
146.696,,Spot,3,Image 1,1,1938,
303.316,,Spot,3,Image 1,1,1941,
404.4,,Spot,3,Image 1,1,1943,
265.918,,Spot,3,Image 1,1,1945,
132.076,,Spot,3,Image 1,1,1947,
309.088,,Spot,3,Image 1,1,1948,
150.456,,Spot,3,Image 1,1,1952,
250.819,,Spot,3,Image 1,1,1954,
204.186,,Spot,3,Image 1,1,1956,
123.488,,Spot,3,Image 1,1,1957,
206.672,,Spot,3,Image 1,1,1963,
127.184,,Spot,3,Image 1,1,1974,
189.636,,Spot,3,Image 1,1,1976,
217.116,,Spot,3,Image 1,1,1983,
205.408,,Spot,3,Image 1,1,1985,
207.206,,Spot,3,Image 1,1,1990,
199.92,,Spot,3,Image 1,1,2000,
536.148,,Spot,3,Image 1,1,2004,
324.568,,Spot,3,Image 1,1,2005,
270.72,,Spot,3,Image 1,1,2007,
293.984,,Spot,3,Image 1,1,2008,
827.792,,Spot,3,Image 1,1,2014,
205.928,,Spot,3,Image 1,1,2034,
339.544,,Spot,3,Image 1,1,2037,
211.824,,Spot,3,Image 1,1,2038,
444.18,,Spot,3,Image 1,1,2042,
622.464,,Spot,3,Image 1,1,2043,
160.72,,Spot,3,Image 1,1,2044,
337.808,,Spot,3,Image 1,1,2045,
189.219,,Spot,3,Image 1,1,2052,
253.824,,Spot,3,Image 1,1,2053,
210.776,,Spot,3,Image 1,1,2054,
204.016,,Spot,3,Image 1,1,2055,
175.928,,Spot,3,Image 1,1,2057,
273.16,,Spot,3,Image 1,1,2058,
81.896,,Spot,3,Image 1,1,2060,
107.264,,Spot,3,Image 1,1,2061,
574.192,,Spot,3,Image 1,1,2072,
722.87,,Spot,3,Image 1,1,2073,
335.368,,Spot,3,Image 1,1,2078,
749.088,,Spot,3,Image 1,1,2085,
157.64,,Spot,3,Image 1,1,2098,
204.816,,Spot,3,Image 1,1,2102,
108.36,,Spot,3,Image 1,1,2103,
174.944,,Spot,3,Image 1,1,2148,
127.424,,Spot,3,Image 1,1,2177,
537.828,,Spot,3,Image 1,1,2189,
1023,,Spot,3,Image 1,1,2191,
854.98,,Spot,3,Image 1,1,2193,
335.512,,Spot,3,Image 1,1,2194,
423.472,,Spot,3,Image 1,1,2196,
426.622,,Spot,3,Image 1,1,2197,
160.36,,Spot,3,Image 1,1,2198,
729.848,,Spot,3,Image 1,1,2199,
143.864,,Spot,3,Image 1,1,2200,
280.6,,Spot,3,Image 1,1,2201,
248.536,,Spot,3,Image 1,1,2203,
166.384,,Spot,3,Image 1,1,2211,
165.3,,Spot,3,Image 1,1,2212,
99.6,,Spot,3,Image 1,1,2230,
170.208,,Spot,3,Image 1,1,2261,
111.774,,Spot,3,Image 1,1,2266,
255.968,,Spot,3,Image 1,1,2273,
262.16,,Spot,3,Image 1,1,2457,
231.116,,Spot,3,Image 1,1,2458,
451.908,,Spot,3,Image 1,1,2471,
160.084,,Spot,3,Image 1,1,2552,
148.88,,Spot,3,Image 1,1,2661,
241.088,,Spot,3,Image 1,2,2937,
340.56,,Spot,3,Image 1,2,2938,
222.112,,Spot,3,Image 1,2,2939,
355.472,,Spot,3,Image 1,2,2971,
383.352,,Spot,3,Image 1,2,3016,
483.5,,Spot,3,Image 1,2,3018,
446.056,,Spot,3,Image 1,2,3045,
321.752,,Spot,3,Image 1,2,3046,
275.816,,Spot,3,Image 1,2,3056,
204.32,,Spot,3,Image 1,2,3065,
281.08,,Spot,3,Image 1,2,3101,
337.24,,Spot,3,Image 1,2,3127,
166.824,,Spot,3,Image 1,2,3132,
228.864,,Spot,3,Image 1,2,3135,
324.24,,Spot,3,Image 1,2,3140,
405.96,,Spot,3,Image 1,2,3144,
178.16,,Spot,3,Image 1,2,3150,
280.8,,Spot,3,Image 1,2,3154,
484.056,,Spot,3,Image 1,2,3160,
326.6,,Spot,3,Image 1,2,3175,
375.192,,Spot,3,Image 1,2,3176,
354.24,,Spot,3,Image 1,2,3177,
497.504,,Spot,3,Image 1,2,3184,
907.1,,Spot,3,Image 1,2,3185,
309.048,,Spot,3,Image 1,2,3187,
483.098,,Spot,3,Image 1,2,3213,
369.052,,Spot,3,Image 1,2,3220,
161.96,,Spot,3,Image 1,2,3235,
270.96,,Spot,3,Image 1,2,3242,
317.168,,Spot,3,Image 1,2,3243,
426.992,,Spot,3,Image 1,2,3244,
237.168,,Spot,3,Image 1,2,3245,
220.02,,Spot,3,Image 1,2,3248,
263.128,,Spot,3,Image 1,2,3250,
375.2,,Spot,3,Image 1,2,3262,
309.04,,Spot,3,Image 1,2,3264,
418.88,,Spot,3,Image 1,2,3265,
417.048,,Spot,3,Image 1,2,3279,
223.08,,Spot,3,Image 1,2,3280,
376.272,,Spot,3,Image 1,2,3295,
200.088,,Spot,3,Image 1,2,3329,
236.12,,Spot,3,Image 1,2,3330,
200.536,,Spot,3,Image 1,2,3334,
251.832,,Spot,3,Image 1,2,3339,
390.36,,Spot,3,Image 1,2,3340,
152.64,,Spot,3,Image 1,2,3350,
245.52,,Spot,3,Image 1,2,3358,
361.112,,Spot,3,Image 1,2,3359,
245.888,,Spot,3,Image 1,2,3376,
392.048,,Spot,3,Image 1,2,3402,
247.176,,Spot,3,Image 1,2,3412,
362.96,,Spot,3,Image 1,2,3414,
438.76,,Spot,3,Image 1,2,3415,
842.472,,Spot,3,Image 1,2,3419,
677.352,,Spot,3,Image 1,2,3420,
501.576,,Spot,3,Image 1,2,3425,
478.936,,Spot,3,Image 1,2,3434,
170.864,,Spot,3,Image 1,2,3446,
347.182,,Spot,3,Image 1,2,3451,
307.104,,Spot,3,Image 1,2,3467,
213.952,,Spot,3,Image 1,2,3469,
247.488,,Spot,3,Image 1,2,3470,
337.184,,Spot,3,Image 1,2,3472,
449.48,,Spot,3,Image 1,2,3474,
258,,Spot,3,Image 1,2,3475,
312.472,,Spot,3,Image 1,2,3477,
242.232,,Spot,3,Image 1,2,3479,
385.48,,Spot,3,Image 1,2,3480,
352.824,,Spot,3,Image 1,2,3481,
546.328,,Spot,3,Image 1,2,3483,
321,,Spot,3,Image 1,2,3484,
324.3,,Spot,3,Image 1,2,3491,
282.91,,Spot,3,Image 1,2,3492,
105.482,,Spot,3,Image 1,2,3497,
175.184,,Spot,3,Image 1,2,3499,
238.2,,Spot,3,Image 1,2,3503,
248.288,,Spot,3,Image 1,2,3510,
282.68,,Spot,3,Image 1,2,3512,
192.096,,Spot,3,Image 1,2,3517,
239.276,,Spot,3,Image 1,2,3518,
235.808,,Spot,3,Image 1,2,3521,
249.88,,Spot,3,Image 1,2,3525,
250.936,,Spot,3,Image 1,2,3527,
356.864,,Spot,3,Image 1,2,3532,
246.544,,Spot,3,Image 1,2,3536,
346.2,,Spot,3,Image 1,2,3539,
305.208,,Spot,3,Image 1,2,3563,
235,,Spot,3,Image 1,2,3577,
224.208,,Spot,3,Image 1,2,3588,
173.496,,Spot,3,Image 1,2,3590,
170.6,,Spot,3,Image 1,2,3591,
221.472,,Spot,3,Image 1,2,3605,
157.48,,Spot,3,Image 1,2,3608,
304.104,,Spot,3,Image 1,2,3611,
427.16,,Spot,3,Image 1,2,3612,
423.528,,Spot,3,Image 1,2,3615,
429.364,,Spot,3,Image 1,2,3618,
264.24,,Spot,3,Image 1,2,3619,
224.864,,Spot,3,Image 1,2,3620,
272.68,,Spot,3,Image 1,2,3622,
319.92,,Spot,3,Image 1,2,3633,
258.896,,Spot,3,Image 1,2,3635,
216.872,,Spot,3,Image 1,2,3636,
290.28,,Spot,3,Image 1,2,3637,
314.016,,Spot,3,Image 1,2,3675,
259.148,,Spot,3,Image 1,2,3679,
409.12,,Spot,3,Image 1,2,3686,
352.624,,Spot,3,Image 1,2,3687,
311.928,,Spot,3,Image 1,2,3688,
439.344,,Spot,3,Image 1,2,3693,
261.896,,Spot,3,Image 1,2,3696,
426.056,,Spot,3,Image 1,2,3702,
520.104,,Spot,3,Image 1,2,3729,
576.528,,Spot,3,Image 1,2,3732,
750.481,,Spot,3,Image 1,2,3748,
443.112,,Spot,3,Image 1,2,3749,
789.712,,Spot,3,Image 1,2,3758,
233.672,,Spot,3,Image 1,2,3760,
355.368,,Spot,3,Image 1,2,3763,
237.56,,Spot,3,Image 1,2,3768,
469.608,,Spot,3,Image 1,2,3771,
420.608,,Spot,3,Image 1,2,3776,
301.476,,Spot,3,Image 1,2,3778,
736.096,,Spot,3,Image 1,2,3783,
225.28,,Spot,3,Image 1,2,3787,
302.628,,Spot,3,Image 1,2,3802,
445.68,,Spot,3,Image 1,2,3805,
783.776,,Spot,3,Image 1,2,3809,
276.64,,Spot,3,Image 1,2,3812,
321.06,,Spot,3,Image 1,2,3813,
408.768,,Spot,3,Image 1,2,3815,
207.6,,Spot,3,Image 1,2,3818,
702.56,,Spot,3,Image 1,2,3822,
417.728,,Spot,3,Image 1,2,3823,
293.16,,Spot,3,Image 1,2,3825,
785.252,,Spot,3,Image 1,2,3829,
461.176,,Spot,3,Image 1,2,3837,
675.928,,Spot,3,Image 1,2,3840,
314.472,,Spot,3,Image 1,2,3841,
767.624,,Spot,3,Image 1,2,3842,
323.864,,Spot,3,Image 1,2,3843,
178.32,,Spot,3,Image 1,2,3849,
665.156,,Spot,3,Image 1,2,3854,
310.3,,Spot,3,Image 1,2,3855,
463.084,,Spot,3,Image 1,2,3858,
760.232,,Spot,3,Image 1,2,3859,
468.12,,Spot,3,Image 1,2,3863,
479.4,,Spot,3,Image 1,2,3867,
484.12,,Spot,3,Image 1,2,3868,
491.8,,Spot,3,Image 1,2,3869,
283.224,,Spot,3,Image 1,2,3873,
339.97,,Spot,3,Image 1,2,3874,
422.184,,Spot,3,Image 1,2,3876,
372.048,,Spot,3,Image 1,2,3887,
299.488,,Spot,3,Image 1,2,3900,
304.376,,Spot,3,Image 1,2,3904,
425.852,,Spot,3,Image 1,2,3919,
396.12,,Spot,3,Image 1,2,3925,
243.16,,Spot,3,Image 1,2,3934,
658.672,,Spot,3,Image 1,2,3942,
553.26,,Spot,3,Image 1,2,3943,
410.352,,Spot,3,Image 1,2,3948,
596.08,,Spot,3,Image 1,2,3955,
435.024,,Spot,3,Image 1,2,3956,
533.552,,Spot,3,Image 1,2,3957,
599.16,,Spot,3,Image 1,2,3959,
864.544,,Spot,3,Image 1,2,3961,
390.07,,Spot,3,Image 1,2,3963,
294.104,,Spot,3,Image 1,2,3966,
236.704,,Spot,3,Image 1,2,3968,
418.48,,Spot,3,Image 1,2,3969,
526.104,,Spot,3,Image 1,2,3975,
895.784,,Spot,3,Image 1,2,3976,
526.592,,Spot,3,Image 1,2,3979,
828.896,,Spot,3,Image 1,2,3981,
573.99,,Spot,3,Image 1,2,3982,
600.552,,Spot,3,Image 1,2,3987,
321.856,,Spot,3,Image 1,2,3988,
291.896,,Spot,3,Image 1,2,3989,
495.92,,Spot,3,Image 1,2,3999,
872.24,,Spot,3,Image 1,2,4002,
687.304,,Spot,3,Image 1,2,4008,
285.12,,Spot,3,Image 1,2,4011,
339.752,,Spot,3,Image 1,2,4014,
353.096,,Spot,3,Image 1,2,4023,
188.504,,Spot,3,Image 1,2,4032,
929.164,,Spot,3,Image 1,2,4033,
428,,Spot,3,Image 1,2,4047,
437.944,,Spot,3,Image 1,2,4048,
543.96,,Spot,3,Image 1,2,4051,
520.352,,Spot,3,Image 1,2,4052,
329.6,,Spot,3,Image 1,2,4053,
395.04,,Spot,3,Image 1,2,4056,
204.032,,Spot,3,Image 1,2,4058,
605.08,,Spot,3,Image 1,2,4059,
435.936,,Spot,3,Image 1,2,4062,
453.184,,Spot,3,Image 1,2,4064,
291.096,,Spot,3,Image 1,2,4079,
249.576,,Spot,3,Image 1,2,4081,
491.84,,Spot,3,Image 1,2,4082,
344.192,,Spot,3,Image 1,2,4083,
154.4,,Spot,3,Image 1,2,4085,
388.224,,Spot,3,Image 1,2,4088,
325.752,,Spot,3,Image 1,2,4090,
441.09,,Spot,3,Image 1,2,4092,
614.008,,Spot,3,Image 1,2,4103,
341.392,,Spot,3,Image 1,2,4104,
780.088,,Spot,3,Image 1,2,4107,
184.02,,Spot,3,Image 1,2,4109,
369.976,,Spot,3,Image 1,2,4121,
197.24,,Spot,3,Image 1,2,4122,
210.12,,Spot,3,Image 1,2,4125,
336.328,,Spot,3,Image 1,2,4129,
339.952,,Spot,3,Image 1,2,4138,
430.672,,Spot,3,Image 1,2,4140,
197.88,,Spot,3,Image 1,2,4141,
214.952,,Spot,3,Image 1,2,4146,
281.592,,Spot,3,Image 1,2,4148,
341.992,,Spot,3,Image 1,2,4150,
245.988,,Spot,3,Image 1,2,4151,
295.04,,Spot,3,Image 1,2,4152,
224.536,,Spot,3,Image 1,2,4158,
626.7,,Spot,3,Image 1,2,4160,
665.928,,Spot,3,Image 1,2,4163,
183.044,,Spot,3,Image 1,2,4165,
283.904,,Spot,3,Image 1,2,4169,
333.248,,Spot,3,Image 1,2,4177,
206.088,,Spot,3,Image 1,2,4190,
243.624,,Spot,3,Image 1,2,4192,
155.992,,Spot,3,Image 1,2,4193,
366.88,,Spot,3,Image 1,2,4197,
301.4,,Spot,3,Image 1,2,4202,
319.68,,Spot,3,Image 1,2,4206,
154.008,,Spot,3,Image 1,2,4222,
305.8,,Spot,3,Image 1,2,4238,
375.808,,Spot,3,Image 1,2,4241,
382.048,,Spot,3,Image 1,2,4244,
578.552,,Spot,3,Image 1,2,4245,
415.96,,Spot,3,Image 1,2,4250,
369.792,,Spot,3,Image 1,2,4253,
317.416,,Spot,3,Image 1,2,4265,
383.88,,Spot,3,Image 1,2,4268,
236.176,,Spot,3,Image 1,2,4272,
