
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.15253e+06,,Spot,2,Image 1,1,978,
1.44809e+06,,Spot,2,Image 1,1,989,
1.36207e+06,,Spot,2,Image 1,1,994,
1.4649e+06,,Spot,2,Image 1,1,997,
1.43436e+07,,Spot,2,Image 1,1,1010,
5.35682e+06,,Spot,2,Image 1,1,1018,
5.09518e+06,,Spot,2,Image 1,1,1021,
6.80202e+06,,Spot,2,Image 1,1,1033,
3.99641e+06,,Spot,2,Image 1,1,1041,
6.56919e+06,,Spot,2,Image 1,1,1043,
3.49362e+07,,Spot,2,Image 1,1,1048,
2.29121e+07,,Spot,2,Image 1,1,1054,
3.4738e+06,,Spot,2,Image 1,1,1064,
2.8322e+06,,Spot,2,Image 1,1,1065,
6.20021e+06,,Spot,2,Image 1,1,1070,
3.06019e+06,,Spot,2,Image 1,1,1073,
3.55106e+06,,Spot,2,Image 1,1,1076,
4.07175e+06,,Spot,2,Image 1,1,1077,
3.44836e+06,,Spot,2,Image 1,1,1085,
6.0475e+06,,Spot,2,Image 1,1,1091,
3.28128e+06,,Spot,2,Image 1,1,1093,
5.36865e+06,,Spot,2,Image 1,1,1094,
4.26227e+06,,Spot,2,Image 1,1,1096,
3.35207e+06,,Spot,2,Image 1,1,1098,
4.81319e+06,,Spot,2,Image 1,1,1101,
7.49164e+06,,Spot,2,Image 1,1,1105,
4.66958e+06,,Spot,2,Image 1,1,1108,
3.47363e+06,,Spot,2,Image 1,1,1109,
4.26318e+06,,Spot,2,Image 1,1,1113,
2.20729e+06,,Spot,2,Image 1,1,1124,
2.74438e+06,,Spot,2,Image 1,1,1132,
2.49344e+06,,Spot,2,Image 1,1,1133,
3.17058e+06,,Spot,2,Image 1,1,1139,
1.94273e+06,,Spot,2,Image 1,1,1146,
1.99481e+06,,Spot,2,Image 1,1,1149,
1.56331e+06,,Spot,2,Image 1,1,1150,
1.7253e+06,,Spot,2,Image 1,1,1153,
1.82057e+06,,Spot,2,Image 1,1,1154,
3.5596e+06,,Spot,2,Image 1,1,1158,
3.26057e+06,,Spot,2,Image 1,1,1165,
3.54269e+06,,Spot,2,Image 1,1,1169,
2.27802e+06,,Spot,2,Image 1,1,1180,
2.93566e+06,,Spot,2,Image 1,1,1184,
2.20754e+06,,Spot,2,Image 1,1,1185,
2.53118e+06,,Spot,2,Image 1,1,1189,
2.39449e+06,,Spot,2,Image 1,1,1193,
3.23901e+06,,Spot,2,Image 1,1,1196,
2.57752e+06,,Spot,2,Image 1,1,1198,
2.08345e+06,,Spot,2,Image 1,1,1199,
1.59586e+06,,Spot,2,Image 1,1,1201,
1.21508e+06,,Spot,2,Image 1,1,1203,
1.40597e+06,,Spot,2,Image 1,1,1209,
2.39003e+06,,Spot,2,Image 1,1,1210,
2.04503e+06,,Spot,2,Image 1,1,1211,
1.52695e+06,,Spot,2,Image 1,1,1213,
1.58198e+06,,Spot,2,Image 1,1,1216,
2.3555e+06,,Spot,2,Image 1,1,1217,
1.65158e+06,,Spot,2,Image 1,1,1218,
1.50353e+06,,Spot,2,Image 1,1,1226,
1.4145e+06,,Spot,2,Image 1,1,1228,
1.59569e+06,,Spot,2,Image 1,1,1229,
3.69856e+06,,Spot,2,Image 1,1,1232,
2.1838e+06,,Spot,2,Image 1,1,1237,
1.60777e+06,,Spot,2,Image 1,1,1241,
2.61905e+06,,Spot,2,Image 1,1,1242,
2.23843e+06,,Spot,2,Image 1,1,1243,
3.20082e+06,,Spot,2,Image 1,1,1246,
1.48223e+06,,Spot,2,Image 1,1,1258,
1.83342e+06,,Spot,2,Image 1,1,1262,
1.57826e+06,,Spot,2,Image 1,1,1264,
1.26634e+06,,Spot,2,Image 1,1,1271,
1.16058e+06,,Spot,2,Image 1,1,1284,
1.32311e+06,,Spot,2,Image 1,1,1288,
1.15047e+06,,Spot,2,Image 1,1,1291,
939032,,Spot,2,Image 1,1,1301,
1.12105e+07,,Spot,2,Image 1,1,1303,
3.15819e+06,,Spot,2,Image 1,1,1326,
4.13638e+06,,Spot,2,Image 1,1,1327,
2.51449e+06,,Spot,2,Image 1,1,1328,
5.47645e+06,,Spot,2,Image 1,1,1331,
4.13442e+06,,Spot,2,Image 1,1,1332,
2.20982e+06,,Spot,2,Image 1,1,1334,
3.47011e+06,,Spot,2,Image 1,1,1336,
2.93145e+06,,Spot,2,Image 1,1,1339,
2.14451e+06,,Spot,2,Image 1,1,1341,
1.94083e+06,,Spot,2,Image 1,1,1346,
1.99299e+06,,Spot,2,Image 1,1,1347,
4.63998e+06,,Spot,2,Image 1,1,1351,
3.26057e+06,,Spot,2,Image 1,1,1353,
3.34576e+06,,Spot,2,Image 1,1,1354,
4.35533e+06,,Spot,2,Image 1,1,1355,
3.94074e+06,,Spot,2,Image 1,1,1357,
1.86732e+06,,Spot,2,Image 1,1,1358,
2.43435e+06,,Spot,2,Image 1,1,1359,
4.44973e+06,,Spot,2,Image 1,1,1361,
2.73835e+06,,Spot,2,Image 1,1,1362,
2.21023e+06,,Spot,2,Image 1,1,1364,
3.54819e+06,,Spot,2,Image 1,1,1370,
3.53042e+06,,Spot,2,Image 1,1,1371,
7.43715e+06,,Spot,2,Image 1,1,1372,
3.6035e+06,,Spot,2,Image 1,1,1373,
2.81062e+06,,Spot,2,Image 1,1,1375,
3.40974e+06,,Spot,2,Image 1,1,1376,
1.82396e+06,,Spot,2,Image 1,1,1382,
1.42154e+06,,Spot,2,Image 1,1,1383,
2.28118e+06,,Spot,2,Image 1,1,1389,
3.03239e+06,,Spot,2,Image 1,1,1390,
3.18178e+06,,Spot,2,Image 1,1,1392,
2.15564e+06,,Spot,2,Image 1,1,1399,
2.56143e+06,,Spot,2,Image 1,1,1402,
2.25558e+06,,Spot,2,Image 1,1,1406,
1.51581e+06,,Spot,2,Image 1,1,1410,
1.63426e+06,,Spot,2,Image 1,1,1411,
1.80447e+06,,Spot,2,Image 1,1,1415,
1.78443e+06,,Spot,2,Image 1,1,1420,
1.37503e+06,,Spot,2,Image 1,1,1435,
2.97444e+06,,Spot,2,Image 1,1,1436,
2.06024e+06,,Spot,2,Image 1,1,1439,
1.28077e+06,,Spot,2,Image 1,1,1440,
1.16564e+06,,Spot,2,Image 1,1,1444,
1.32968e+06,,Spot,2,Image 1,1,1445,
1.422e+06,,Spot,2,Image 1,1,1446,
1.47295e+06,,Spot,2,Image 1,1,1447,
2.55217e+06,,Spot,2,Image 1,1,1448,
1.12612e+06,,Spot,2,Image 1,1,1452,
1.57618e+06,,Spot,2,Image 1,1,1456,
1.44915e+06,,Spot,2,Image 1,1,1457,
1.72536e+06,,Spot,2,Image 1,1,1460,
1.60516e+06,,Spot,2,Image 1,1,1461,
1.83363e+06,,Spot,2,Image 1,1,1463,
1.18651e+06,,Spot,2,Image 1,1,1471,
1.45268e+06,,Spot,2,Image 1,1,1478,
1.42442e+06,,Spot,2,Image 1,1,1480,
1.29135e+06,,Spot,2,Image 1,1,1489,
1.4758e+06,,Spot,2,Image 1,1,1493,
1.58028e+06,,Spot,2,Image 1,1,1495,
1.2299e+06,,Spot,2,Image 1,1,1496,
1.29845e+06,,Spot,2,Image 1,1,1506,
1.70043e+06,,Spot,2,Image 1,1,1508,
1.77231e+06,,Spot,2,Image 1,1,1509,
1.54038e+06,,Spot,2,Image 1,1,1513,
9.2123e+06,,Spot,2,Image 1,1,1534,
1.37142e+06,,Spot,2,Image 1,1,1537,
4.3456e+06,,Spot,2,Image 1,1,1543,
2.49177e+06,,Spot,2,Image 1,1,1546,
2.29732e+06,,Spot,2,Image 1,1,1547,
3.05288e+06,,Spot,2,Image 1,1,1552,
3.12738e+06,,Spot,2,Image 1,1,1553,
1.66517e+06,,Spot,2,Image 1,1,1555,
3.9595e+06,,Spot,2,Image 1,1,1567,
1.90618e+06,,Spot,2,Image 1,1,1569,
1.63698e+06,,Spot,2,Image 1,1,1572,
4.07756e+06,,Spot,2,Image 1,1,1576,
2.93558e+06,,Spot,2,Image 1,1,1589,
1.71199e+06,,Spot,2,Image 1,1,1595,
1.26859e+06,,Spot,2,Image 1,1,1615,
1.38932e+06,,Spot,2,Image 1,1,1620,
1.18315e+06,,Spot,2,Image 1,1,1634,
1.76169e+06,,Spot,2,Image 1,1,1650,
1.62872e+06,,Spot,2,Image 1,1,1651,
1.87349e+06,,Spot,2,Image 1,1,1656,
1.47339e+06,,Spot,2,Image 1,1,1657,
1.43233e+06,,Spot,2,Image 1,1,1662,
1.13626e+06,,Spot,2,Image 1,1,1665,
5.4213e+06,,Spot,2,Image 1,1,1684,
4.93368e+06,,Spot,2,Image 1,1,1690,
3.48045e+06,,Spot,2,Image 1,1,1692,
3.34355e+06,,Spot,2,Image 1,1,1694,
1.97599e+06,,Spot,2,Image 1,1,1695,
4.3772e+06,,Spot,2,Image 1,1,1697,
1.67034e+06,,Spot,2,Image 1,1,1699,
3.71779e+06,,Spot,2,Image 1,1,1700,
2.21504e+06,,Spot,2,Image 1,1,1706,
1.61654e+06,,Spot,2,Image 1,1,1710,
1.25479e+06,,Spot,2,Image 1,1,1721,
1.50958e+06,,Spot,2,Image 1,1,1725,
2.388e+06,,Spot,2,Image 1,1,1726,
2.12508e+06,,Spot,2,Image 1,1,1732,
1.2136e+06,,Spot,2,Image 1,1,1752,
1.29718e+06,,Spot,2,Image 1,1,1768,
1.15739e+06,,Spot,2,Image 1,1,1769,
1.19839e+06,,Spot,2,Image 1,1,1775,
1.09531e+06,,Spot,2,Image 1,1,1788,
1.37993e+06,,Spot,2,Image 1,1,1815,
1.00924e+06,,Spot,2,Image 1,1,1818,
1.11934e+06,,Spot,2,Image 1,1,1824,
1.2401e+06,,Spot,2,Image 1,1,1825,
1.73824e+06,,Spot,2,Image 1,1,1837,
2.69716e+06,,Spot,2,Image 1,1,1844,
2.7972e+06,,Spot,2,Image 1,1,1845,
2.81855e+06,,Spot,2,Image 1,1,1851,
1.75623e+06,,Spot,2,Image 1,1,1857,
1.14094e+06,,Spot,2,Image 1,1,1858,
1.30191e+06,,Spot,2,Image 1,1,1864,
1.52731e+06,,Spot,2,Image 1,1,1865,
1.37942e+06,,Spot,2,Image 1,1,1870,
1.17496e+06,,Spot,2,Image 1,1,1871,
1.26037e+06,,Spot,2,Image 1,1,1893,
1.79002e+06,,Spot,2,Image 1,1,1896,
2.06104e+06,,Spot,2,Image 1,1,1898,
1.61314e+06,,Spot,2,Image 1,1,1902,
1.54946e+06,,Spot,2,Image 1,1,1914,
1.18144e+06,,Spot,2,Image 1,1,1915,
1.15444e+06,,Spot,2,Image 1,1,1920,
1.10586e+06,,Spot,2,Image 1,1,1929,
1.56203e+06,,Spot,2,Image 1,1,1936,
1.57054e+06,,Spot,2,Image 1,1,1938,
1.33953e+06,,Spot,2,Image 1,1,1941,
1.72219e+06,,Spot,2,Image 1,1,1943,
1.26512e+06,,Spot,2,Image 1,1,1945,
1.77425e+06,,Spot,2,Image 1,1,1947,
1.34552e+06,,Spot,2,Image 1,1,1948,
1.55202e+06,,Spot,2,Image 1,1,1952,
1.63571e+06,,Spot,2,Image 1,1,1954,
1.27422e+06,,Spot,2,Image 1,1,1956,
805157,,Spot,2,Image 1,1,1957,
1.2202e+06,,Spot,2,Image 1,1,1963,
1.06424e+06,,Spot,2,Image 1,1,1974,
1.21514e+06,,Spot,2,Image 1,1,1976,
1.41601e+06,,Spot,2,Image 1,1,1983,
738806,,Spot,2,Image 1,1,1985,
1.2749e+06,,Spot,2,Image 1,1,1990,
1.2838e+06,,Spot,2,Image 1,1,2000,
1.39403e+06,,Spot,2,Image 1,1,2004,
1.19022e+06,,Spot,2,Image 1,1,2005,
1.14123e+06,,Spot,2,Image 1,1,2007,
1.42913e+06,,Spot,2,Image 1,1,2008,
1.53283e+06,,Spot,2,Image 1,1,2014,
2.30667e+06,,Spot,2,Image 1,1,2034,
1.92371e+06,,Spot,2,Image 1,1,2037,
2.4422e+06,,Spot,2,Image 1,1,2038,
1.79175e+06,,Spot,2,Image 1,1,2042,
2.12844e+06,,Spot,2,Image 1,1,2043,
2.70378e+06,,Spot,2,Image 1,1,2044,
3.0703e+06,,Spot,2,Image 1,1,2045,
2.20452e+06,,Spot,2,Image 1,1,2052,
1.23196e+06,,Spot,2,Image 1,1,2053,
1.57096e+06,,Spot,2,Image 1,1,2054,
1.80094e+06,,Spot,2,Image 1,1,2055,
1.30538e+06,,Spot,2,Image 1,1,2057,
2.29185e+06,,Spot,2,Image 1,1,2058,
1.44046e+06,,Spot,2,Image 1,1,2060,
1.51316e+06,,Spot,2,Image 1,1,2061,
1.78893e+06,,Spot,2,Image 1,1,2072,
1.87832e+06,,Spot,2,Image 1,1,2073,
1.44662e+06,,Spot,2,Image 1,1,2078,
1.25995e+06,,Spot,2,Image 1,1,2085,
1.02331e+06,,Spot,2,Image 1,1,2098,
1.21043e+06,,Spot,2,Image 1,1,2102,
1.09677e+06,,Spot,2,Image 1,1,2103,
1.46468e+06,,Spot,2,Image 1,1,2148,
1.0265e+06,,Spot,2,Image 1,1,2177,
1.47703e+06,,Spot,2,Image 1,1,2189,
2.14414e+06,,Spot,2,Image 1,1,2191,
2.41361e+06,,Spot,2,Image 1,1,2193,
1.8114e+06,,Spot,2,Image 1,1,2194,
1.52234e+06,,Spot,2,Image 1,1,2196,
1.98842e+06,,Spot,2,Image 1,1,2197,
2.26761e+06,,Spot,2,Image 1,1,2198,
2.11851e+06,,Spot,2,Image 1,1,2199,
2.36539e+06,,Spot,2,Image 1,1,2200,
1.3919e+06,,Spot,2,Image 1,1,2201,
1.82285e+06,,Spot,2,Image 1,1,2203,
1.38975e+06,,Spot,2,Image 1,1,2211,
965652,,Spot,2,Image 1,1,2212,
1.06444e+06,,Spot,2,Image 1,1,2230,
1.39298e+06,,Spot,2,Image 1,1,2261,
1.08481e+06,,Spot,2,Image 1,1,2266,
1.08831e+06,,Spot,2,Image 1,1,2273,
1.23049e+06,,Spot,2,Image 1,1,2457,
1.05008e+06,,Spot,2,Image 1,1,2458,
964931,,Spot,2,Image 1,1,2471,
1.00424e+06,,Spot,2,Image 1,1,2552,
901286,,Spot,2,Image 1,1,2661,
2.97813e+06,,Spot,2,Image 1,2,2937,
2.29672e+06,,Spot,2,Image 1,2,2938,
2.98327e+06,,Spot,2,Image 1,2,2939,
2.44028e+06,,Spot,2,Image 1,2,2971,
1.40579e+06,,Spot,2,Image 1,2,3016,
1.28594e+06,,Spot,2,Image 1,2,3018,
1.21808e+06,,Spot,2,Image 1,2,3045,
769991,,Spot,2,Image 1,2,3046,
753619,,Spot,2,Image 1,2,3056,
702113,,Spot,2,Image 1,2,3065,
1.3624e+06,,Spot,2,Image 1,2,3101,
1.27171e+06,,Spot,2,Image 1,2,3127,
702530,,Spot,2,Image 1,2,3132,
1.27539e+06,,Spot,2,Image 1,2,3135,
730250,,Spot,2,Image 1,2,3140,
1.00201e+06,,Spot,2,Image 1,2,3144,
764454,,Spot,2,Image 1,2,3150,
1.25149e+06,,Spot,2,Image 1,2,3154,
943748,,Spot,2,Image 1,2,3160,
797653,,Spot,2,Image 1,2,3175,
679026,,Spot,2,Image 1,2,3176,
650286,,Spot,2,Image 1,2,3177,
577829,,Spot,2,Image 1,2,3184,
684773,,Spot,2,Image 1,2,3185,
652526,,Spot,2,Image 1,2,3187,
823720,,Spot,2,Image 1,2,3213,
792094,,Spot,2,Image 1,2,3220,
1.67973e+06,,Spot,2,Image 1,2,3235,
784074,,Spot,2,Image 1,2,3242,
1.67099e+06,,Spot,2,Image 1,2,3243,
1.91621e+06,,Spot,2,Image 1,2,3244,
1.34366e+06,,Spot,2,Image 1,2,3245,
1.38157e+06,,Spot,2,Image 1,2,3248,
2.49302e+06,,Spot,2,Image 1,2,3250,
1.14242e+06,,Spot,2,Image 1,2,3262,
908853,,Spot,2,Image 1,2,3264,
1.28516e+06,,Spot,2,Image 1,2,3265,
1.22005e+06,,Spot,2,Image 1,2,3279,
1.62666e+06,,Spot,2,Image 1,2,3280,
1.42209e+06,,Spot,2,Image 1,2,3295,
1.61889e+06,,Spot,2,Image 1,2,3329,
844217,,Spot,2,Image 1,2,3330,
1.14089e+06,,Spot,2,Image 1,2,3334,
760987,,Spot,2,Image 1,2,3339,
811551,,Spot,2,Image 1,2,3340,
902706,,Spot,2,Image 1,2,3350,
758545,,Spot,2,Image 1,2,3358,
620746,,Spot,2,Image 1,2,3359,
605948,,Spot,2,Image 1,2,3376,
704451,,Spot,2,Image 1,2,3402,
658382,,Spot,2,Image 1,2,3412,
666763,,Spot,2,Image 1,2,3414,
694321,,Spot,2,Image 1,2,3415,
636719,,Spot,2,Image 1,2,3419,
600796,,Spot,2,Image 1,2,3420,
631383,,Spot,2,Image 1,2,3425,
582724,,Spot,2,Image 1,2,3434,
810145,,Spot,2,Image 1,2,3446,
663445,,Spot,2,Image 1,2,3451,
738183,,Spot,2,Image 1,2,3467,
606139,,Spot,2,Image 1,2,3469,
720837,,Spot,2,Image 1,2,3470,
875764,,Spot,2,Image 1,2,3472,
1.01449e+06,,Spot,2,Image 1,2,3474,
1.31463e+06,,Spot,2,Image 1,2,3475,
908487,,Spot,2,Image 1,2,3477,
1.47256e+06,,Spot,2,Image 1,2,3479,
1.197e+06,,Spot,2,Image 1,2,3480,
1.48245e+06,,Spot,2,Image 1,2,3481,
1.26028e+06,,Spot,2,Image 1,2,3483,
1.27137e+06,,Spot,2,Image 1,2,3484,
1.3499e+06,,Spot,2,Image 1,2,3491,
996328,,Spot,2,Image 1,2,3492,
456662,,Spot,2,Image 1,2,3497,
724658,,Spot,2,Image 1,2,3499,
664300,,Spot,2,Image 1,2,3503,
756282,,Spot,2,Image 1,2,3510,
820994,,Spot,2,Image 1,2,3512,
829824,,Spot,2,Image 1,2,3517,
794050,,Spot,2,Image 1,2,3518,
801301,,Spot,2,Image 1,2,3521,
692516,,Spot,2,Image 1,2,3525,
626925,,Spot,2,Image 1,2,3527,
679297,,Spot,2,Image 1,2,3532,
602208,,Spot,2,Image 1,2,3536,
583192,,Spot,2,Image 1,2,3539,
836963,,Spot,2,Image 1,2,3563,
619677,,Spot,2,Image 1,2,3577,
572267,,Spot,2,Image 1,2,3588,
517282,,Spot,2,Image 1,2,3590,
579258,,Spot,2,Image 1,2,3591,
529543,,Spot,2,Image 1,2,3605,
495786,,Spot,2,Image 1,2,3608,
565819,,Spot,2,Image 1,2,3611,
703066,,Spot,2,Image 1,2,3612,
709370,,Spot,2,Image 1,2,3615,
544147,,Spot,2,Image 1,2,3618,
545936,,Spot,2,Image 1,2,3619,
514580,,Spot,2,Image 1,2,3620,
609056,,Spot,2,Image 1,2,3622,
555623,,Spot,2,Image 1,2,3633,
590513,,Spot,2,Image 1,2,3635,
492293,,Spot,2,Image 1,2,3636,
533558,,Spot,2,Image 1,2,3637,
570981,,Spot,2,Image 1,2,3675,
506949,,Spot,2,Image 1,2,3679,
496168,,Spot,2,Image 1,2,3686,
681085,,Spot,2,Image 1,2,3687,
2.29949e+06,,Spot,2,Image 1,2,3688,
2.77331e+06,,Spot,2,Image 1,2,3693,
3.1e+06,,Spot,2,Image 1,2,3696,
1.26931e+06,,Spot,2,Image 1,2,3702,
6.31474e+06,,Spot,2,Image 1,2,3729,
5.39852e+06,,Spot,2,Image 1,2,3732,
941079,,Spot,2,Image 1,2,3748,
1.00721e+06,,Spot,2,Image 1,2,3749,
836173,,Spot,2,Image 1,2,3758,
1.25313e+06,,Spot,2,Image 1,2,3760,
1.2814e+06,,Spot,2,Image 1,2,3763,
1.07371e+06,,Spot,2,Image 1,2,3768,
995981,,Spot,2,Image 1,2,3771,
1.12326e+06,,Spot,2,Image 1,2,3776,
1.03755e+06,,Spot,2,Image 1,2,3778,
1.00856e+06,,Spot,2,Image 1,2,3783,
1.10756e+06,,Spot,2,Image 1,2,3787,
919267,,Spot,2,Image 1,2,3802,
723298,,Spot,2,Image 1,2,3805,
630465,,Spot,2,Image 1,2,3809,
601374,,Spot,2,Image 1,2,3812,
667589,,Spot,2,Image 1,2,3813,
706044,,Spot,2,Image 1,2,3815,
632395,,Spot,2,Image 1,2,3818,
1.1606e+06,,Spot,2,Image 1,2,3822,
975332,,Spot,2,Image 1,2,3823,
946973,,Spot,2,Image 1,2,3825,
1.02631e+06,,Spot,2,Image 1,2,3829,
881445,,Spot,2,Image 1,2,3837,
766607,,Spot,2,Image 1,2,3840,
754379,,Spot,2,Image 1,2,3841,
806022,,Spot,2,Image 1,2,3842,
662961,,Spot,2,Image 1,2,3843,
575007,,Spot,2,Image 1,2,3849,
857107,,Spot,2,Image 1,2,3854,
638855,,Spot,2,Image 1,2,3855,
693293,,Spot,2,Image 1,2,3858,
668049,,Spot,2,Image 1,2,3859,
612541,,Spot,2,Image 1,2,3863,
638915,,Spot,2,Image 1,2,3867,
641489,,Spot,2,Image 1,2,3868,
1.00469e+06,,Spot,2,Image 1,2,3869,
1.02931e+06,,Spot,2,Image 1,2,3873,
717769,,Spot,2,Image 1,2,3874,
807805,,Spot,2,Image 1,2,3876,
550010,,Spot,2,Image 1,2,3887,
589755,,Spot,2,Image 1,2,3900,
615361,,Spot,2,Image 1,2,3904,
660860,,Spot,2,Image 1,2,3919,
2.88716e+06,,Spot,2,Image 1,2,3925,
1.82556e+06,,Spot,2,Image 1,2,3934,
1.54472e+06,,Spot,2,Image 1,2,3942,
1.12144e+06,,Spot,2,Image 1,2,3943,
790008,,Spot,2,Image 1,2,3948,
1.04996e+06,,Spot,2,Image 1,2,3955,
836491,,Spot,2,Image 1,2,3956,
828215,,Spot,2,Image 1,2,3957,
