
Intensity Min Ch=11 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
329.359,,Spot,11,Image 1,1,404,
289.554,,Spot,11,Image 1,1,406,
331.023,,Spot,11,Image 1,1,412,
318.913,,Spot,11,Image 1,1,413,
450.558,,Spot,11,Image 1,1,457,
415.014,,Spot,11,Image 1,1,458,
416.936,,Spot,11,Image 1,1,461,
1.95585,,Spot,11,Image 1,1,484,
1.95585,,Spot,11,Image 1,1,485,
0,,Spot,11,Image 1,1,487,
2.17198,,Spot,11,Image 1,1,498,
40.7228,,Spot,11,Image 1,1,509,
52.9178,,Spot,11,Image 1,1,510,
37.7792,,Spot,11,Image 1,1,513,
54.3333,,Spot,11,Image 1,1,518,
29.7491,,Spot,11,Image 1,1,520,
73.085,,Spot,11,Image 1,1,522,
19.8146,,Spot,11,Image 1,1,528,
50.8909,,Spot,11,Image 1,1,552,
76.656,,Spot,11,Image 1,1,565,
205.99,,Spot,11,Image 1,1,572,
159.638,,Spot,11,Image 1,1,604,
102.624,,Spot,11,Image 1,1,615,
105.351,,Spot,11,Image 1,1,616,
146.759,,Spot,11,Image 1,1,626,
116.52,,Spot,11,Image 1,1,631,
145.344,,Spot,11,Image 1,1,661,
185.295,,Spot,11,Image 1,1,688,
216.978,,Spot,11,Image 1,1,693,
159.345,,Spot,11,Image 1,1,696,
134.725,,Spot,11,Image 1,1,704,
130.629,,Spot,11,Image 1,1,707,
172.77,,Spot,11,Image 1,1,714,
224.714,,Spot,11,Image 1,1,716,
230.419,,Spot,11,Image 1,1,718,
289.123,,Spot,11,Image 1,1,730,
269.615,,Spot,11,Image 1,1,748,
313.968,,Spot,11,Image 1,1,762,
13.6909,,Spot,11,Image 1,1,780,
13.6909,,Spot,11,Image 1,1,782,
13.6909,,Spot,11,Image 1,1,783,
3.91169,,Spot,11,Image 1,1,789,
5.86754,,Spot,11,Image 1,1,790,
3.91169,,Spot,11,Image 1,1,792,
1.95585,,Spot,11,Image 1,1,794,
0,,Spot,11,Image 1,1,797,
0,,Spot,11,Image 1,1,798,
0,,Spot,11,Image 1,1,800,
0,,Spot,11,Image 1,1,809,
21.3968,,Spot,11,Image 1,1,812,
13.8558,,Spot,11,Image 1,1,814,
11.7351,,Spot,11,Image 1,1,822,
9.77923,,Spot,11,Image 1,1,823,
5.86754,,Spot,11,Image 1,1,825,
3.91169,,Spot,11,Image 1,1,829,
1.95585,,Spot,11,Image 1,1,830,
0,,Spot,11,Image 1,1,835,
0,,Spot,11,Image 1,1,837,
0,,Spot,11,Image 1,1,845,
77.986,,Spot,11,Image 1,1,889,
49.1107,,Spot,11,Image 1,1,900,
41.8413,,Spot,11,Image 1,1,903,
3.35901,,Spot,11,Image 1,1,905,
20.0416,,Spot,11,Image 1,1,906,
169.927,,Spot,11,Image 1,1,914,
93.7505,,Spot,11,Image 1,1,917,
131.716,,Spot,11,Image 1,1,921,
110.565,,Spot,11,Image 1,1,923,
87.8772,,Spot,11,Image 1,1,933,
143.605,,Spot,11,Image 1,1,936,
136.787,,Spot,11,Image 1,1,937,
53.1305,,Spot,11,Image 1,1,939,
113.54,,Spot,11,Image 1,1,941,
96.1241,,Spot,11,Image 1,1,949,
164.799,,Spot,11,Image 1,1,952,
286.918,,Spot,11,Image 1,1,965,
268.56,,Spot,11,Image 1,1,978,
162.441,,Spot,11,Image 1,1,989,
257.209,,Spot,11,Image 1,1,994,
260.687,,Spot,11,Image 1,1,997,
186.564,,Spot,11,Image 1,1,1010,
247.711,,Spot,11,Image 1,1,1018,
171.787,,Spot,11,Image 1,1,1021,
161.636,,Spot,11,Image 1,1,1033,
175.499,,Spot,11,Image 1,1,1041,
269.893,,Spot,11,Image 1,1,1043,
248.3,,Spot,11,Image 1,1,1048,
242.344,,Spot,11,Image 1,1,1054,
196.127,,Spot,11,Image 1,1,1064,
243.883,,Spot,11,Image 1,1,1065,
216.052,,Spot,11,Image 1,1,1070,
217.096,,Spot,11,Image 1,1,1073,
226.555,,Spot,11,Image 1,1,1076,
234.341,,Spot,11,Image 1,1,1077,
215.39,,Spot,11,Image 1,1,1085,
306.721,,Spot,11,Image 1,1,1091,
291.636,,Spot,11,Image 1,1,1093,
325.276,,Spot,11,Image 1,1,1094,
309.18,,Spot,11,Image 1,1,1096,
251.219,,Spot,11,Image 1,1,1098,
313.888,,Spot,11,Image 1,1,1101,
284.081,,Spot,11,Image 1,1,1105,
318.202,,Spot,11,Image 1,1,1108,
311.845,,Spot,11,Image 1,1,1109,
327.236,,Spot,11,Image 1,1,1113,
316.538,,Spot,11,Image 1,1,1124,
352.733,,Spot,11,Image 1,1,1132,
329.558,,Spot,11,Image 1,1,1133,
217.098,,Spot,11,Image 1,1,1139,
363.673,,Spot,11,Image 1,1,1146,
257.636,,Spot,11,Image 1,1,1149,
264.313,,Spot,11,Image 1,1,1150,
297.724,,Spot,11,Image 1,1,1153,
286.721,,Spot,11,Image 1,1,1154,
402.71,,Spot,11,Image 1,1,1158,
374.268,,Spot,11,Image 1,1,1165,
330.251,,Spot,11,Image 1,1,1169,
310.21,,Spot,11,Image 1,1,1180,
355.595,,Spot,11,Image 1,1,1184,
409.127,,Spot,11,Image 1,1,1185,
366.58,,Spot,11,Image 1,1,1189,
337.637,,Spot,11,Image 1,1,1193,
398.72,,Spot,11,Image 1,1,1196,
373.05,,Spot,11,Image 1,1,1198,
326.623,,Spot,11,Image 1,1,1199,
364.426,,Spot,11,Image 1,1,1201,
386.081,,Spot,11,Image 1,1,1203,
340.713,,Spot,11,Image 1,1,1209,
373.73,,Spot,11,Image 1,1,1210,
408.117,,Spot,11,Image 1,1,1211,
367.326,,Spot,11,Image 1,1,1213,
349.506,,Spot,11,Image 1,1,1216,
369.195,,Spot,11,Image 1,1,1217,
374.715,,Spot,11,Image 1,1,1218,
404.914,,Spot,11,Image 1,1,1226,
355.349,,Spot,11,Image 1,1,1228,
365.682,,Spot,11,Image 1,1,1229,
411.666,,Spot,11,Image 1,1,1232,
459.988,,Spot,11,Image 1,1,1237,
431.191,,Spot,11,Image 1,1,1241,
443.197,,Spot,11,Image 1,1,1242,
460.439,,Spot,11,Image 1,1,1243,
451.14,,Spot,11,Image 1,1,1246,
505.077,,Spot,11,Image 1,1,1258,
527.141,,Spot,11,Image 1,1,1262,
471.607,,Spot,11,Image 1,1,1264,
424.579,,Spot,11,Image 1,1,1271,
517.89,,Spot,11,Image 1,1,1284,
543.318,,Spot,11,Image 1,1,1288,
464.224,,Spot,11,Image 1,1,1291,
527.474,,Spot,11,Image 1,1,1301,
96.6949,,Spot,11,Image 1,1,1303,
71.3626,,Spot,11,Image 1,1,1326,
90.0304,,Spot,11,Image 1,1,1327,
45.2625,,Spot,11,Image 1,1,1328,
14.0865,,Spot,11,Image 1,1,1331,
60.849,,Spot,11,Image 1,1,1332,
92.5732,,Spot,11,Image 1,1,1334,
80.4695,,Spot,11,Image 1,1,1336,
54.1704,,Spot,11,Image 1,1,1339,
126.373,,Spot,11,Image 1,1,1341,
135.593,,Spot,11,Image 1,1,1346,
118.147,,Spot,11,Image 1,1,1347,
149.159,,Spot,11,Image 1,1,1351,
177.858,,Spot,11,Image 1,1,1353,
158.258,,Spot,11,Image 1,1,1354,
123.51,,Spot,11,Image 1,1,1355,
101.712,,Spot,11,Image 1,1,1357,
156.781,,Spot,11,Image 1,1,1358,
77.523,,Spot,11,Image 1,1,1359,
160.373,,Spot,11,Image 1,1,1361,
160.275,,Spot,11,Image 1,1,1362,
70.1299,,Spot,11,Image 1,1,1364,
138.531,,Spot,11,Image 1,1,1370,
129.291,,Spot,11,Image 1,1,1371,
114.399,,Spot,11,Image 1,1,1372,
163.04,,Spot,11,Image 1,1,1373,
103.83,,Spot,11,Image 1,1,1375,
90.5139,,Spot,11,Image 1,1,1376,
88.7091,,Spot,11,Image 1,1,1382,
116.242,,Spot,11,Image 1,1,1383,
197.515,,Spot,11,Image 1,1,1389,
281.027,,Spot,11,Image 1,1,1390,
165.404,,Spot,11,Image 1,1,1392,
244.94,,Spot,11,Image 1,1,1399,
225.508,,Spot,11,Image 1,1,1402,
274.657,,Spot,11,Image 1,1,1406,
195.562,,Spot,11,Image 1,1,1410,
180.686,,Spot,11,Image 1,1,1411,
245.314,,Spot,11,Image 1,1,1415,
217.795,,Spot,11,Image 1,1,1420,
285.353,,Spot,11,Image 1,1,1435,
261.521,,Spot,11,Image 1,1,1436,
279.254,,Spot,11,Image 1,1,1439,
299.649,,Spot,11,Image 1,1,1440,
305.234,,Spot,11,Image 1,1,1444,
278.82,,Spot,11,Image 1,1,1445,
301.545,,Spot,11,Image 1,1,1446,
265.471,,Spot,11,Image 1,1,1447,
366.323,,Spot,11,Image 1,1,1448,
326.835,,Spot,11,Image 1,1,1452,
266.988,,Spot,11,Image 1,1,1456,
292.007,,Spot,11,Image 1,1,1457,
319.932,,Spot,11,Image 1,1,1460,
299.889,,Spot,11,Image 1,1,1461,
322.292,,Spot,11,Image 1,1,1463,
238.594,,Spot,11,Image 1,1,1471,
348.869,,Spot,11,Image 1,1,1478,
351.83,,Spot,11,Image 1,1,1480,
307.569,,Spot,11,Image 1,1,1489,
347.314,,Spot,11,Image 1,1,1493,
323.907,,Spot,11,Image 1,1,1495,
296.569,,Spot,11,Image 1,1,1496,
344.377,,Spot,11,Image 1,1,1506,
375.242,,Spot,11,Image 1,1,1508,
419.198,,Spot,11,Image 1,1,1509,
336.17,,Spot,11,Image 1,1,1513,
4.83022,,Spot,11,Image 1,1,1534,
0,,Spot,11,Image 1,1,1537,
0,,Spot,11,Image 1,1,1543,
18.7046,,Spot,11,Image 1,1,1546,
0,,Spot,11,Image 1,1,1547,
0,,Spot,11,Image 1,1,1552,
0,,Spot,11,Image 1,1,1553,
18.4592,,Spot,11,Image 1,1,1555,
2.7192,,Spot,11,Image 1,1,1567,
0,,Spot,11,Image 1,1,1569,
0,,Spot,11,Image 1,1,1572,
0,,Spot,11,Image 1,1,1576,
42.4722,,Spot,11,Image 1,1,1589,
49.7923,,Spot,11,Image 1,1,1595,
30.977,,Spot,11,Image 1,1,1615,
16.8438,,Spot,11,Image 1,1,1620,
101.707,,Spot,11,Image 1,1,1634,
236.125,,Spot,11,Image 1,1,1650,
245.985,,Spot,11,Image 1,1,1651,
250.359,,Spot,11,Image 1,1,1656,
254.79,,Spot,11,Image 1,1,1657,
266.57,,Spot,11,Image 1,1,1662,
162.978,,Spot,11,Image 1,1,1665,
0,,Spot,11,Image 1,1,1684,
0,,Spot,11,Image 1,1,1690,
0,,Spot,11,Image 1,1,1692,
0,,Spot,11,Image 1,1,1694,
0,,Spot,11,Image 1,1,1695,
0,,Spot,11,Image 1,1,1697,
0,,Spot,11,Image 1,1,1699,
0,,Spot,11,Image 1,1,1700,
0,,Spot,11,Image 1,1,1706,
0,,Spot,11,Image 1,1,1710,
0,,Spot,11,Image 1,1,1721,
0,,Spot,11,Image 1,1,1725,
0,,Spot,11,Image 1,1,1726,
0,,Spot,11,Image 1,1,1732,
0,,Spot,11,Image 1,1,1752,
21.2655,,Spot,11,Image 1,1,1768,
97.355,,Spot,11,Image 1,1,1769,
11.7607,,Spot,11,Image 1,1,1775,
122.272,,Spot,11,Image 1,1,1788,
274.624,,Spot,11,Image 1,1,1815,
274.892,,Spot,11,Image 1,1,1818,
281.846,,Spot,11,Image 1,1,1824,
265.101,,Spot,11,Image 1,1,1825,
146.331,,Spot,11,Image 1,1,1837,
187.69,,Spot,11,Image 1,1,1844,
135.767,,Spot,11,Image 1,1,1845,
160.538,,Spot,11,Image 1,1,1851,
148.609,,Spot,11,Image 1,1,1857,
228.629,,Spot,11,Image 1,1,1858,
211.22,,Spot,11,Image 1,1,1864,
194.994,,Spot,11,Image 1,1,1865,
175.891,,Spot,11,Image 1,1,1870,
195.868,,Spot,11,Image 1,1,1871,
146.782,,Spot,11,Image 1,1,1893,
322.195,,Spot,11,Image 1,1,1896,
285.894,,Spot,11,Image 1,1,1898,
349.497,,Spot,11,Image 1,1,1902,
221.943,,Spot,11,Image 1,1,1914,
324.092,,Spot,11,Image 1,1,1915,
334.067,,Spot,11,Image 1,1,1920,
271.359,,Spot,11,Image 1,1,1929,
393.615,,Spot,11,Image 1,1,1936,
385.208,,Spot,11,Image 1,1,1938,
390.275,,Spot,11,Image 1,1,1941,
390.959,,Spot,11,Image 1,1,1943,
368.051,,Spot,11,Image 1,1,1945,
344.054,,Spot,11,Image 1,1,1947,
392.199,,Spot,11,Image 1,1,1948,
387.671,,Spot,11,Image 1,1,1952,
396.575,,Spot,11,Image 1,1,1954,
397.401,,Spot,11,Image 1,1,1956,
382.79,,Spot,11,Image 1,1,1957,
371.182,,Spot,11,Image 1,1,1963,
331.03,,Spot,11,Image 1,1,1974,
406.824,,Spot,11,Image 1,1,1976,
371.303,,Spot,11,Image 1,1,1983,
404.592,,Spot,11,Image 1,1,1985,
470.228,,Spot,11,Image 1,1,1990,
463.388,,Spot,11,Image 1,1,2000,
517.986,,Spot,11,Image 1,1,2004,
481.802,,Spot,11,Image 1,1,2005,
427.325,,Spot,11,Image 1,1,2007,
403.338,,Spot,11,Image 1,1,2008,
515.295,,Spot,11,Image 1,1,2014,
42.0729,,Spot,11,Image 1,1,2034,
128.484,,Spot,11,Image 1,1,2037,
89.8816,,Spot,11,Image 1,1,2038,
113.595,,Spot,11,Image 1,1,2042,
31.6708,,Spot,11,Image 1,1,2043,
82.2137,,Spot,11,Image 1,1,2044,
73.6916,,Spot,11,Image 1,1,2045,
107.001,,Spot,11,Image 1,1,2052,
124.706,,Spot,11,Image 1,1,2053,
118.101,,Spot,11,Image 1,1,2054,
92.4288,,Spot,11,Image 1,1,2055,
69.3736,,Spot,11,Image 1,1,2057,
27.631,,Spot,11,Image 1,1,2058,
54.4872,,Spot,11,Image 1,1,2060,
103.786,,Spot,11,Image 1,1,2061,
182.86,,Spot,11,Image 1,1,2072,
123.539,,Spot,11,Image 1,1,2073,
95.8165,,Spot,11,Image 1,1,2078,
153.653,,Spot,11,Image 1,1,2085,
128.855,,Spot,11,Image 1,1,2098,
240.908,,Spot,11,Image 1,1,2102,
188.008,,Spot,11,Image 1,1,2103,
332.251,,Spot,11,Image 1,1,2148,
370.233,,Spot,11,Image 1,1,2177,
0,,Spot,11,Image 1,1,2189,
0,,Spot,11,Image 1,1,2191,
0,,Spot,11,Image 1,1,2193,
0,,Spot,11,Image 1,1,2194,
0,,Spot,11,Image 1,1,2196,
0,,Spot,11,Image 1,1,2197,
0,,Spot,11,Image 1,1,2198,
0,,Spot,11,Image 1,1,2199,
2.73086,,Spot,11,Image 1,1,2200,
4.79843,,Spot,11,Image 1,1,2201,
0,,Spot,11,Image 1,1,2203,
0,,Spot,11,Image 1,1,2211,
0,,Spot,11,Image 1,1,2212,
13.5446,,Spot,11,Image 1,1,2230,
0,,Spot,11,Image 1,1,2261,
0,,Spot,11,Image 1,1,2266,
0,,Spot,11,Image 1,1,2273,
459.021,,Spot,11,Image 1,1,2457,
399.344,,Spot,11,Image 1,1,2458,
445.132,,Spot,11,Image 1,1,2471,
358.203,,Spot,11,Image 1,1,2552,
298.604,,Spot,11,Image 1,1,2661,
158.377,,Spot,11,Image 1,2,2937,
160.15,,Spot,11,Image 1,2,2938,
222.138,,Spot,11,Image 1,2,2939,
248.699,,Spot,11,Image 1,2,2971,
407.567,,Spot,11,Image 1,2,3016,
364.397,,Spot,11,Image 1,2,3018,
508.812,,Spot,11,Image 1,2,3045,
527.389,,Spot,11,Image 1,2,3046,
454.89,,Spot,11,Image 1,2,3056,
469.862,,Spot,11,Image 1,2,3065,
87.0866,,Spot,11,Image 1,2,3101,
187.268,,Spot,11,Image 1,2,3127,
193.816,,Spot,11,Image 1,2,3132,
202.649,,Spot,11,Image 1,2,3135,
186.745,,Spot,11,Image 1,2,3140,
289.522,,Spot,11,Image 1,2,3144,
277.091,,Spot,11,Image 1,2,3150,
352.312,,Spot,11,Image 1,2,3154,
269.46,,Spot,11,Image 1,2,3160,
221.421,,Spot,11,Image 1,2,3175,
320.487,,Spot,11,Image 1,2,3176,
219.508,,Spot,11,Image 1,2,3177,
333.12,,Spot,11,Image 1,2,3184,
260.916,,Spot,11,Image 1,2,3185,
282.398,,Spot,11,Image 1,2,3187,
415.791,,Spot,11,Image 1,2,3213,
418.496,,Spot,11,Image 1,2,3220,
3.91169,,Spot,11,Image 1,2,3235,
0,,Spot,11,Image 1,2,3242,
0,,Spot,11,Image 1,2,3243,
0,,Spot,11,Image 1,2,3244,
0,,Spot,11,Image 1,2,3245,
0,,Spot,11,Image 1,2,3248,
0,,Spot,11,Image 1,2,3250,
52.5984,,Spot,11,Image 1,2,3262,
73.5627,,Spot,11,Image 1,2,3264,
27.8178,,Spot,11,Image 1,2,3265,
19.0671,,Spot,11,Image 1,2,3279,
47.4519,,Spot,11,Image 1,2,3280,
53.8231,,Spot,11,Image 1,2,3295,
100.817,,Spot,11,Image 1,2,3329,
160.078,,Spot,11,Image 1,2,3330,
81.7527,,Spot,11,Image 1,2,3334,
182.928,,Spot,11,Image 1,2,3339,
100.799,,Spot,11,Image 1,2,3340,
147.802,,Spot,11,Image 1,2,3350,
117.443,,Spot,11,Image 1,2,3358,
134.883,,Spot,11,Image 1,2,3359,
145.245,,Spot,11,Image 1,2,3376,
187,,Spot,11,Image 1,2,3402,
189.204,,Spot,11,Image 1,2,3412,
167.05,,Spot,11,Image 1,2,3414,
161.222,,Spot,11,Image 1,2,3415,
174.243,,Spot,11,Image 1,2,3419,
135.933,,Spot,11,Image 1,2,3420,
234.513,,Spot,11,Image 1,2,3425,
295.9,,Spot,11,Image 1,2,3434,
278.221,,Spot,11,Image 1,2,3446,
272.219,,Spot,11,Image 1,2,3451,
7.82338,,Spot,11,Image 1,2,3467,
7.82338,,Spot,11,Image 1,2,3469,
7.82338,,Spot,11,Image 1,2,3470,
5.86754,,Spot,11,Image 1,2,3472,
3.91169,,Spot,11,Image 1,2,3474,
1.95585,,Spot,11,Image 1,2,3475,
0,,Spot,11,Image 1,2,3477,
0,,Spot,11,Image 1,2,3479,
0,,Spot,11,Image 1,2,3480,
0,,Spot,11,Image 1,2,3481,
0,,Spot,11,Image 1,2,3483,
0,,Spot,11,Image 1,2,3484,
0,,Spot,11,Image 1,2,3491,
0,,Spot,11,Image 1,2,3492,
0,,Spot,11,Image 1,2,3497,
20.0169,,Spot,11,Image 1,2,3499,
7.82338,,Spot,11,Image 1,2,3503,
5.86754,,Spot,11,Image 1,2,3510,
5.86754,,Spot,11,Image 1,2,3512,
1.95585,,Spot,11,Image 1,2,3517,
1.95585,,Spot,11,Image 1,2,3518,
0,,Spot,11,Image 1,2,3521,
0,,Spot,11,Image 1,2,3525,
0,,Spot,11,Image 1,2,3527,
14.2036,,Spot,11,Image 1,2,3532,
0,,Spot,11,Image 1,2,3536,
0,,Spot,11,Image 1,2,3539,
31.7856,,Spot,11,Image 1,2,3563,
78.2245,,Spot,11,Image 1,2,3577,
0,,Spot,11,Image 1,2,3588,
3.35901,,Spot,11,Image 1,2,3590,
21.0604,,Spot,11,Image 1,2,3591,
107.874,,Spot,11,Image 1,2,3605,
111.793,,Spot,11,Image 1,2,3608,
85.9723,,Spot,11,Image 1,2,3611,
92.1119,,Spot,11,Image 1,2,3612,
138.022,,Spot,11,Image 1,2,3615,
145.371,,Spot,11,Image 1,2,3618,
50.7081,,Spot,11,Image 1,2,3619,
58.5665,,Spot,11,Image 1,2,3620,
114.302,,Spot,11,Image 1,2,3622,
95.2762,,Spot,11,Image 1,2,3633,
155.586,,Spot,11,Image 1,2,3635,
163.932,,Spot,11,Image 1,2,3636,
73.9714,,Spot,11,Image 1,2,3637,
161.353,,Spot,11,Image 1,2,3675,
188.944,,Spot,11,Image 1,2,3679,
201.223,,Spot,11,Image 1,2,3686,
267.647,,Spot,11,Image 1,2,3687,
220.742,,Spot,11,Image 1,2,3688,
191.229,,Spot,11,Image 1,2,3693,
187.605,,Spot,11,Image 1,2,3696,
170.824,,Spot,11,Image 1,2,3702,
249.24,,Spot,11,Image 1,2,3729,
242.305,,Spot,11,Image 1,2,3732,
225.74,,Spot,11,Image 1,2,3748,
233.055,,Spot,11,Image 1,2,3749,
213.524,,Spot,11,Image 1,2,3758,
307.758,,Spot,11,Image 1,2,3760,
305.118,,Spot,11,Image 1,2,3763,
308.273,,Spot,11,Image 1,2,3768,
249.464,,Spot,11,Image 1,2,3771,
311.651,,Spot,11,Image 1,2,3776,
324.827,,Spot,11,Image 1,2,3778,
317.395,,Spot,11,Image 1,2,3783,
325.407,,Spot,11,Image 1,2,3787,
326.875,,Spot,11,Image 1,2,3802,
340.758,,Spot,11,Image 1,2,3805,
361.63,,Spot,11,Image 1,2,3809,
262.54,,Spot,11,Image 1,2,3812,
294.948,,Spot,11,Image 1,2,3813,
255.332,,Spot,11,Image 1,2,3815,
281.369,,Spot,11,Image 1,2,3818,
402.578,,Spot,11,Image 1,2,3822,
374.259,,Spot,11,Image 1,2,3823,
372.733,,Spot,11,Image 1,2,3825,
330.251,,Spot,11,Image 1,2,3829,
353.755,,Spot,11,Image 1,2,3837,
363.93,,Spot,11,Image 1,2,3840,
316.538,,Spot,11,Image 1,2,3841,
328.788,,Spot,11,Image 1,2,3842,
324.921,,Spot,11,Image 1,2,3843,
342.321,,Spot,11,Image 1,2,3849,
370.439,,Spot,11,Image 1,2,3854,
405.461,,Spot,11,Image 1,2,3855,
347.645,,Spot,11,Image 1,2,3858,
368.659,,Spot,11,Image 1,2,3859,
372.611,,Spot,11,Image 1,2,3863,
353.664,,Spot,11,Image 1,2,3867,
363.636,,Spot,11,Image 1,2,3868,
409.505,,Spot,11,Image 1,2,3869,
475.989,,Spot,11,Image 1,2,3873,
457.216,,Spot,11,Image 1,2,3874,
458.067,,Spot,11,Image 1,2,3876,
529.694,,Spot,11,Image 1,2,3887,
476.993,,Spot,11,Image 1,2,3900,
466.469,,Spot,11,Image 1,2,3904,
462.025,,Spot,11,Image 1,2,3919,
92.2201,,Spot,11,Image 1,2,3925,
18.9443,,Spot,11,Image 1,2,3934,
14.6926,,Spot,11,Image 1,2,3942,
60.0743,,Spot,11,Image 1,2,3943,
126.42,,Spot,11,Image 1,2,3948,
146.838,,Spot,11,Image 1,2,3955,
167.067,,Spot,11,Image 1,2,3956,
158.234,,Spot,11,Image 1,2,3957,
177.973,,Spot,11,Image 1,2,3959,
100.04,,Spot,11,Image 1,2,3961,
161.607,,Spot,11,Image 1,2,3963,
156.846,,Spot,11,Image 1,2,3966,
96.3679,,Spot,11,Image 1,2,3968,
76.4228,,Spot,11,Image 1,2,3969,
137.922,,Spot,11,Image 1,2,3975,
113.22,,Spot,11,Image 1,2,3976,
160.617,,Spot,11,Image 1,2,3979,
101.626,,Spot,11,Image 1,2,3981,
88.8371,,Spot,11,Image 1,2,3982,
89.4551,,Spot,11,Image 1,2,3987,
87.9161,,Spot,11,Image 1,2,3988,
115.445,,Spot,11,Image 1,2,3989,
162.396,,Spot,11,Image 1,2,3999,
243.781,,Spot,11,Image 1,2,4002,
195.115,,Spot,11,Image 1,2,4008,
273.384,,Spot,11,Image 1,2,4011,
156.696,,Spot,11,Image 1,2,4014,
244.699,,Spot,11,Image 1,2,4023,
201.143,,Spot,11,Image 1,2,4032,
215.506,,Spot,11,Image 1,2,4033,
317.26,,Spot,11,Image 1,2,4047,
292.764,,Spot,11,Image 1,2,4048,
299.443,,Spot,11,Image 1,2,4051,
267.607,,Spot,11,Image 1,2,4052,
251.1,,Spot,11,Image 1,2,4053,
327.941,,Spot,11,Image 1,2,4056,
265.157,,Spot,11,Image 1,2,4058,
289.26,,Spot,11,Image 1,2,4059,
320.354,,Spot,11,Image 1,2,4062,
296.133,,Spot,11,Image 1,2,4064,
240.007,,Spot,11,Image 1,2,4079,
325.554,,Spot,11,Image 1,2,4081,
347.945,,Spot,11,Image 1,2,4082,
364.401,,Spot,11,Image 1,2,4083,
348.306,,Spot,11,Image 1,2,4085,
319.902,,Spot,11,Image 1,2,4088,
309.085,,Spot,11,Image 1,2,4090,
343.698,,Spot,11,Image 1,2,4092,
333.114,,Spot,11,Image 1,2,4103,
341.649,,Spot,11,Image 1,2,4104,
420.106,,Spot,11,Image 1,2,4107,
356.375,,Spot,11,Image 1,2,4109,
0,,Spot,11,Image 1,2,4121,
0,,Spot,11,Image 1,2,4122,
0,,Spot,11,Image 1,2,4125,
2.17198,,Spot,11,Image 1,2,4129,
0,,Spot,11,Image 1,2,4138,
17.6345,,Spot,11,Image 1,2,4140,
0,,Spot,11,Image 1,2,4141,
0,,Spot,11,Image 1,2,4146,
0,,Spot,11,Image 1,2,4148,
18.4504,,Spot,11,Image 1,2,4150,
0,,Spot,11,Image 1,2,4151,
0,,Spot,11,Image 1,2,4152,
0,,Spot,11,Image 1,2,4158,
4.92983,,Spot,11,Image 1,2,4160,
0,,Spot,11,Image 1,2,4163,
76.7337,,Spot,11,Image 1,2,4165,
0,,Spot,11,Image 1,2,4169,
42.3444,,Spot,11,Image 1,2,4177,
3.45232,,Spot,11,Image 1,2,4190,
53.2694,,Spot,11,Image 1,2,4192,
0,,Spot,11,Image 1,2,4193,
0,,Spot,11,Image 1,2,4197,
30.977,,Spot,11,Image 1,2,4202,
0,,Spot,11,Image 1,2,4206,
101.65,,Spot,11,Image 1,2,4222,
226.131,,Spot,11,Image 1,2,4238,
238.136,,Spot,11,Image 1,2,4241,
255.235,,Spot,11,Image 1,2,4244,
245.518,,Spot,11,Image 1,2,4245,
268.361,,Spot,11,Image 1,2,4250,
166.415,,Spot,11,Image 1,2,4253,
0,,Spot,11,Image 1,2,4265,
0,,Spot,11,Image 1,2,4268,
0,,Spot,11,Image 1,2,4272,
0,,Spot,11,Image 1,2,4273,
