
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
186.959,,Spot,8,Image 1,1,688,
137.678,,Spot,8,Image 1,1,693,
150.699,,Spot,8,Image 1,1,696,
121.447,,Spot,8,Image 1,1,704,
108.977,,Spot,8,Image 1,1,707,
200.873,,Spot,8,Image 1,1,714,
185.226,,Spot,8,Image 1,1,716,
103.762,,Spot,8,Image 1,1,718,
90.0267,,Spot,8,Image 1,1,730,
214.222,,Spot,8,Image 1,1,748,
146.769,,Spot,8,Image 1,1,762,
279.211,,Spot,8,Image 1,1,780,
211.973,,Spot,8,Image 1,1,782,
245.273,,Spot,8,Image 1,1,783,
218.783,,Spot,8,Image 1,1,789,
156.37,,Spot,8,Image 1,1,790,
293.808,,Spot,8,Image 1,1,792,
186.636,,Spot,8,Image 1,1,794,
245.674,,Spot,8,Image 1,1,797,
107.044,,Spot,8,Image 1,1,798,
187.66,,Spot,8,Image 1,1,800,
230.143,,Spot,8,Image 1,1,809,
168.781,,Spot,8,Image 1,1,812,
113.409,,Spot,8,Image 1,1,814,
205.826,,Spot,8,Image 1,1,822,
256.611,,Spot,8,Image 1,1,823,
128.717,,Spot,8,Image 1,1,825,
215.224,,Spot,8,Image 1,1,829,
225.381,,Spot,8,Image 1,1,830,
170.759,,Spot,8,Image 1,1,835,
120.91,,Spot,8,Image 1,1,837,
118.563,,Spot,8,Image 1,1,845,
96.7118,,Spot,8,Image 1,1,889,
135.462,,Spot,8,Image 1,1,900,
112.008,,Spot,8,Image 1,1,903,
185.499,,Spot,8,Image 1,1,905,
153.532,,Spot,8,Image 1,1,906,
199.644,,Spot,8,Image 1,1,914,
124.271,,Spot,8,Image 1,1,917,
125.717,,Spot,8,Image 1,1,921,
109.509,,Spot,8,Image 1,1,923,
141.222,,Spot,8,Image 1,1,933,
186.444,,Spot,8,Image 1,1,936,
136.815,,Spot,8,Image 1,1,937,
169.464,,Spot,8,Image 1,1,939,
216.352,,Spot,8,Image 1,1,941,
210.606,,Spot,8,Image 1,1,949,
170.89,,Spot,8,Image 1,1,952,
225.443,,Spot,8,Image 1,1,965,
151.379,,Spot,8,Image 1,1,978,
125.11,,Spot,8,Image 1,1,989,
109.156,,Spot,8,Image 1,1,994,
199.851,,Spot,8,Image 1,1,997,
234.476,,Spot,8,Image 1,1,1010,
228.9,,Spot,8,Image 1,1,1018,
130.405,,Spot,8,Image 1,1,1021,
175.438,,Spot,8,Image 1,1,1033,
140.216,,Spot,8,Image 1,1,1041,
115.605,,Spot,8,Image 1,1,1043,
137.547,,Spot,8,Image 1,1,1048,
169.423,,Spot,8,Image 1,1,1054,
95.6021,,Spot,8,Image 1,1,1064,
199.583,,Spot,8,Image 1,1,1065,
196.361,,Spot,8,Image 1,1,1070,
96.1788,,Spot,8,Image 1,1,1073,
283.439,,Spot,8,Image 1,1,1076,
107.777,,Spot,8,Image 1,1,1077,
185.309,,Spot,8,Image 1,1,1085,
175.185,,Spot,8,Image 1,1,1091,
123.785,,Spot,8,Image 1,1,1093,
240.467,,Spot,8,Image 1,1,1094,
191.513,,Spot,8,Image 1,1,1096,
199.919,,Spot,8,Image 1,1,1098,
152.855,,Spot,8,Image 1,1,1101,
109.103,,Spot,8,Image 1,1,1105,
252.055,,Spot,8,Image 1,1,1108,
169.845,,Spot,8,Image 1,1,1109,
200.148,,Spot,8,Image 1,1,1113,
195.318,,Spot,8,Image 1,1,1124,
140.59,,Spot,8,Image 1,1,1132,
127.932,,Spot,8,Image 1,1,1133,
217.181,,Spot,8,Image 1,1,1139,
204.062,,Spot,8,Image 1,1,1146,
185.919,,Spot,8,Image 1,1,1149,
167.014,,Spot,8,Image 1,1,1150,
175.389,,Spot,8,Image 1,1,1153,
132.479,,Spot,8,Image 1,1,1154,
155.536,,Spot,8,Image 1,1,1158,
193.924,,Spot,8,Image 1,1,1165,
222.926,,Spot,8,Image 1,1,1169,
160.867,,Spot,8,Image 1,1,1180,
174.25,,Spot,8,Image 1,1,1184,
112.305,,Spot,8,Image 1,1,1185,
219.381,,Spot,8,Image 1,1,1189,
277.117,,Spot,8,Image 1,1,1193,
186.25,,Spot,8,Image 1,1,1196,
122.305,,Spot,8,Image 1,1,1198,
195.529,,Spot,8,Image 1,1,1199,
113.538,,Spot,8,Image 1,1,1201,
110.717,,Spot,8,Image 1,1,1203,
106.37,,Spot,8,Image 1,1,1209,
173.268,,Spot,8,Image 1,1,1210,
126.222,,Spot,8,Image 1,1,1211,
108.236,,Spot,8,Image 1,1,1213,
183.635,,Spot,8,Image 1,1,1216,
227.371,,Spot,8,Image 1,1,1217,
105.056,,Spot,8,Image 1,1,1218,
185.58,,Spot,8,Image 1,1,1226,
260.841,,Spot,8,Image 1,1,1228,
224.393,,Spot,8,Image 1,1,1229,
158.143,,Spot,8,Image 1,1,1232,
115.887,,Spot,8,Image 1,1,1237,
93.1848,,Spot,8,Image 1,1,1241,
114.365,,Spot,8,Image 1,1,1242,
99.1441,,Spot,8,Image 1,1,1243,
131.734,,Spot,8,Image 1,1,1246,
112.047,,Spot,8,Image 1,1,1258,
187.146,,Spot,8,Image 1,1,1262,
168.61,,Spot,8,Image 1,1,1264,
117.952,,Spot,8,Image 1,1,1271,
133.782,,Spot,8,Image 1,1,1284,
192.862,,Spot,8,Image 1,1,1288,
117.467,,Spot,8,Image 1,1,1291,
249.666,,Spot,8,Image 1,1,1301,
139.563,,Spot,8,Image 1,1,1303,
108.617,,Spot,8,Image 1,1,1326,
145.852,,Spot,8,Image 1,1,1327,
95.0475,,Spot,8,Image 1,1,1328,
201.742,,Spot,8,Image 1,1,1331,
259.083,,Spot,8,Image 1,1,1332,
228.292,,Spot,8,Image 1,1,1334,
163.869,,Spot,8,Image 1,1,1336,
237.932,,Spot,8,Image 1,1,1339,
151.968,,Spot,8,Image 1,1,1341,
117.699,,Spot,8,Image 1,1,1346,
125.127,,Spot,8,Image 1,1,1347,
118.805,,Spot,8,Image 1,1,1351,
147.852,,Spot,8,Image 1,1,1353,
159.856,,Spot,8,Image 1,1,1354,
134.043,,Spot,8,Image 1,1,1355,
275.991,,Spot,8,Image 1,1,1357,
193.671,,Spot,8,Image 1,1,1358,
105.539,,Spot,8,Image 1,1,1359,
179.755,,Spot,8,Image 1,1,1361,
143.056,,Spot,8,Image 1,1,1362,
114.613,,Spot,8,Image 1,1,1364,
123.741,,Spot,8,Image 1,1,1370,
189.693,,Spot,8,Image 1,1,1371,
260.251,,Spot,8,Image 1,1,1372,
142.045,,Spot,8,Image 1,1,1373,
219.194,,Spot,8,Image 1,1,1375,
191.16,,Spot,8,Image 1,1,1376,
159.642,,Spot,8,Image 1,1,1382,
161.261,,Spot,8,Image 1,1,1383,
219.593,,Spot,8,Image 1,1,1389,
146.394,,Spot,8,Image 1,1,1390,
147.585,,Spot,8,Image 1,1,1392,
242.154,,Spot,8,Image 1,1,1399,
126.729,,Spot,8,Image 1,1,1402,
183.093,,Spot,8,Image 1,1,1406,
231.086,,Spot,8,Image 1,1,1410,
157.386,,Spot,8,Image 1,1,1411,
200.165,,Spot,8,Image 1,1,1415,
110.54,,Spot,8,Image 1,1,1420,
78.0477,,Spot,8,Image 1,1,1435,
106.155,,Spot,8,Image 1,1,1436,
87.3811,,Spot,8,Image 1,1,1439,
113.168,,Spot,8,Image 1,1,1440,
164.11,,Spot,8,Image 1,1,1444,
100.056,,Spot,8,Image 1,1,1445,
142.753,,Spot,8,Image 1,1,1446,
211.745,,Spot,8,Image 1,1,1447,
117.81,,Spot,8,Image 1,1,1448,
99.9226,,Spot,8,Image 1,1,1452,
242.603,,Spot,8,Image 1,1,1456,
99.623,,Spot,8,Image 1,1,1457,
131.381,,Spot,8,Image 1,1,1460,
169.89,,Spot,8,Image 1,1,1461,
115.201,,Spot,8,Image 1,1,1463,
134.631,,Spot,8,Image 1,1,1471,
247.738,,Spot,8,Image 1,1,1478,
162.938,,Spot,8,Image 1,1,1480,
178.933,,Spot,8,Image 1,1,1489,
134.594,,Spot,8,Image 1,1,1493,
116.965,,Spot,8,Image 1,1,1495,
140.578,,Spot,8,Image 1,1,1496,
148.926,,Spot,8,Image 1,1,1506,
125.781,,Spot,8,Image 1,1,1508,
170.812,,Spot,8,Image 1,1,1509,
216.979,,Spot,8,Image 1,1,1513,
247.819,,Spot,8,Image 1,1,1534,
132.984,,Spot,8,Image 1,1,1537,
107.578,,Spot,8,Image 1,1,1543,
239.554,,Spot,8,Image 1,1,1546,
185.629,,Spot,8,Image 1,1,1547,
130.463,,Spot,8,Image 1,1,1552,
212.749,,Spot,8,Image 1,1,1553,
144.026,,Spot,8,Image 1,1,1555,
259.205,,Spot,8,Image 1,1,1567,
126.807,,Spot,8,Image 1,1,1569,
170.43,,Spot,8,Image 1,1,1572,
160.409,,Spot,8,Image 1,1,1576,
173.635,,Spot,8,Image 1,1,1589,
153.736,,Spot,8,Image 1,1,1595,
204.471,,Spot,8,Image 1,1,1615,
188.875,,Spot,8,Image 1,1,1620,
156.515,,Spot,8,Image 1,1,1634,
137.781,,Spot,8,Image 1,1,1650,
155.635,,Spot,8,Image 1,1,1651,
129.644,,Spot,8,Image 1,1,1656,
163.713,,Spot,8,Image 1,1,1657,
217.052,,Spot,8,Image 1,1,1662,
179.079,,Spot,8,Image 1,1,1665,
122.411,,Spot,8,Image 1,1,1684,
157.872,,Spot,8,Image 1,1,1690,
250.347,,Spot,8,Image 1,1,1692,
237.118,,Spot,8,Image 1,1,1694,
99.5354,,Spot,8,Image 1,1,1695,
206.643,,Spot,8,Image 1,1,1697,
162.598,,Spot,8,Image 1,1,1699,
118.866,,Spot,8,Image 1,1,1700,
186.143,,Spot,8,Image 1,1,1706,
96.4291,,Spot,8,Image 1,1,1710,
153.872,,Spot,8,Image 1,1,1721,
167.885,,Spot,8,Image 1,1,1725,
148.045,,Spot,8,Image 1,1,1726,
176.122,,Spot,8,Image 1,1,1732,
176.964,,Spot,8,Image 1,1,1752,
110.375,,Spot,8,Image 1,1,1768,
166.558,,Spot,8,Image 1,1,1769,
156.276,,Spot,8,Image 1,1,1775,
161.455,,Spot,8,Image 1,1,1788,
208.863,,Spot,8,Image 1,1,1815,
201.659,,Spot,8,Image 1,1,1818,
135.996,,Spot,8,Image 1,1,1824,
92.7337,,Spot,8,Image 1,1,1825,
144.01,,Spot,8,Image 1,1,1837,
277.153,,Spot,8,Image 1,1,1844,
178.491,,Spot,8,Image 1,1,1845,
220.321,,Spot,8,Image 1,1,1851,
178.822,,Spot,8,Image 1,1,1857,
91.1664,,Spot,8,Image 1,1,1858,
100.277,,Spot,8,Image 1,1,1864,
295.006,,Spot,8,Image 1,1,1865,
149.062,,Spot,8,Image 1,1,1870,
142.95,,Spot,8,Image 1,1,1871,
151.835,,Spot,8,Image 1,1,1893,
162,,Spot,8,Image 1,1,1896,
219.809,,Spot,8,Image 1,1,1898,
135.259,,Spot,8,Image 1,1,1902,
183.938,,Spot,8,Image 1,1,1914,
131.199,,Spot,8,Image 1,1,1915,
228.85,,Spot,8,Image 1,1,1920,
136.25,,Spot,8,Image 1,1,1929,
146.327,,Spot,8,Image 1,1,1936,
140.611,,Spot,8,Image 1,1,1938,
144.069,,Spot,8,Image 1,1,1941,
255.141,,Spot,8,Image 1,1,1943,
108.911,,Spot,8,Image 1,1,1945,
194.626,,Spot,8,Image 1,1,1947,
133.597,,Spot,8,Image 1,1,1948,
197.116,,Spot,8,Image 1,1,1952,
160.657,,Spot,8,Image 1,1,1954,
134.878,,Spot,8,Image 1,1,1956,
138.349,,Spot,8,Image 1,1,1957,
156.971,,Spot,8,Image 1,1,1963,
132.669,,Spot,8,Image 1,1,1974,
125.639,,Spot,8,Image 1,1,1976,
111.277,,Spot,8,Image 1,1,1983,
86.1401,,Spot,8,Image 1,1,1985,
117.038,,Spot,8,Image 1,1,1990,
152.892,,Spot,8,Image 1,1,2000,
186.624,,Spot,8,Image 1,1,2004,
168.731,,Spot,8,Image 1,1,2005,
113.397,,Spot,8,Image 1,1,2007,
152.277,,Spot,8,Image 1,1,2008,
230.974,,Spot,8,Image 1,1,2014,
189.831,,Spot,8,Image 1,1,2034,
192.595,,Spot,8,Image 1,1,2037,
142.94,,Spot,8,Image 1,1,2038,
215.143,,Spot,8,Image 1,1,2042,
150.879,,Spot,8,Image 1,1,2043,
173.636,,Spot,8,Image 1,1,2044,
250.214,,Spot,8,Image 1,1,2045,
159.509,,Spot,8,Image 1,1,2052,
167.067,,Spot,8,Image 1,1,2053,
170.947,,Spot,8,Image 1,1,2054,
172.204,,Spot,8,Image 1,1,2055,
207.63,,Spot,8,Image 1,1,2057,
231.122,,Spot,8,Image 1,1,2058,
167.71,,Spot,8,Image 1,1,2060,
180.362,,Spot,8,Image 1,1,2061,
296.294,,Spot,8,Image 1,1,2072,
223.203,,Spot,8,Image 1,1,2073,
110.531,,Spot,8,Image 1,1,2078,
202.307,,Spot,8,Image 1,1,2085,
233.517,,Spot,8,Image 1,1,2098,
133.852,,Spot,8,Image 1,1,2102,
193.912,,Spot,8,Image 1,1,2103,
100.731,,Spot,8,Image 1,1,2148,
130.871,,Spot,8,Image 1,1,2177,
212.574,,Spot,8,Image 1,1,2189,
263.019,,Spot,8,Image 1,1,2191,
194.563,,Spot,8,Image 1,1,2193,
262.003,,Spot,8,Image 1,1,2194,
164.279,,Spot,8,Image 1,1,2196,
258.772,,Spot,8,Image 1,1,2197,
206.194,,Spot,8,Image 1,1,2198,
204.029,,Spot,8,Image 1,1,2199,
194.357,,Spot,8,Image 1,1,2200,
205.737,,Spot,8,Image 1,1,2201,
223.713,,Spot,8,Image 1,1,2203,
185.418,,Spot,8,Image 1,1,2211,
144.764,,Spot,8,Image 1,1,2212,
225.962,,Spot,8,Image 1,1,2230,
255.694,,Spot,8,Image 1,1,2261,
141.602,,Spot,8,Image 1,1,2266,
176.593,,Spot,8,Image 1,1,2273,
102.797,,Spot,8,Image 1,1,2457,
100.873,,Spot,8,Image 1,1,2458,
130.348,,Spot,8,Image 1,1,2471,
108.93,,Spot,8,Image 1,1,2552,
178.301,,Spot,8,Image 1,1,2661,
88.6738,,Spot,8,Image 1,2,2937,
175.185,,Spot,8,Image 1,2,2938,
105.28,,Spot,8,Image 1,2,2939,
120.388,,Spot,8,Image 1,2,2971,
127.587,,Spot,8,Image 1,2,3016,
95.0107,,Spot,8,Image 1,2,3018,
116.522,,Spot,8,Image 1,2,3045,
112.712,,Spot,8,Image 1,2,3046,
75.9693,,Spot,8,Image 1,2,3056,
163.955,,Spot,8,Image 1,2,3065,
87.825,,Spot,8,Image 1,2,3101,
79.6467,,Spot,8,Image 1,2,3127,
95.0226,,Spot,8,Image 1,2,3132,
89.5409,,Spot,8,Image 1,2,3135,
92.3801,,Spot,8,Image 1,2,3140,
71.7061,,Spot,8,Image 1,2,3144,
90.411,,Spot,8,Image 1,2,3150,
113.124,,Spot,8,Image 1,2,3154,
45.2258,,Spot,8,Image 1,2,3160,
83.1189,,Spot,8,Image 1,2,3175,
96.4546,,Spot,8,Image 1,2,3176,
90.5872,,Spot,8,Image 1,2,3177,
50.7241,,Spot,8,Image 1,2,3184,
40.3887,,Spot,8,Image 1,2,3185,
88.6031,,Spot,8,Image 1,2,3187,
52.5115,,Spot,8,Image 1,2,3213,
79.1212,,Spot,8,Image 1,2,3220,
109.075,,Spot,8,Image 1,2,3235,
102.983,,Spot,8,Image 1,2,3242,
119.717,,Spot,8,Image 1,2,3243,
179.177,,Spot,8,Image 1,2,3244,
112.822,,Spot,8,Image 1,2,3245,
90.9802,,Spot,8,Image 1,2,3248,
192.833,,Spot,8,Image 1,2,3250,
202.568,,Spot,8,Image 1,2,3262,
101.665,,Spot,8,Image 1,2,3264,
120.858,,Spot,8,Image 1,2,3265,
224.72,,Spot,8,Image 1,2,3279,
72.7513,,Spot,8,Image 1,2,3280,
138.883,,Spot,8,Image 1,2,3295,
114.505,,Spot,8,Image 1,2,3329,
96.234,,Spot,8,Image 1,2,3330,
76.688,,Spot,8,Image 1,2,3334,
61.557,,Spot,8,Image 1,2,3339,
119.097,,Spot,8,Image 1,2,3340,
153.571,,Spot,8,Image 1,2,3350,
106.477,,Spot,8,Image 1,2,3358,
70.6526,,Spot,8,Image 1,2,3359,
99.2817,,Spot,8,Image 1,2,3376,
106.537,,Spot,8,Image 1,2,3402,
82.1997,,Spot,8,Image 1,2,3412,
105.828,,Spot,8,Image 1,2,3414,
100.855,,Spot,8,Image 1,2,3415,
135.248,,Spot,8,Image 1,2,3419,
61.3312,,Spot,8,Image 1,2,3420,
106.519,,Spot,8,Image 1,2,3425,
84.9433,,Spot,8,Image 1,2,3434,
114.814,,Spot,8,Image 1,2,3446,
117.178,,Spot,8,Image 1,2,3451,
164.685,,Spot,8,Image 1,2,3467,
92.2948,,Spot,8,Image 1,2,3469,
100.157,,Spot,8,Image 1,2,3470,
99.4775,,Spot,8,Image 1,2,3472,
135.259,,Spot,8,Image 1,2,3474,
134.031,,Spot,8,Image 1,2,3475,
111.913,,Spot,8,Image 1,2,3477,
88.2791,,Spot,8,Image 1,2,3479,
155.34,,Spot,8,Image 1,2,3480,
181.025,,Spot,8,Image 1,2,3481,
179.918,,Spot,8,Image 1,2,3483,
98.2565,,Spot,8,Image 1,2,3484,
135.849,,Spot,8,Image 1,2,3491,
97.0477,,Spot,8,Image 1,2,3492,
146.38,,Spot,8,Image 1,2,3497,
84.7557,,Spot,8,Image 1,2,3499,
109.86,,Spot,8,Image 1,2,3503,
142.147,,Spot,8,Image 1,2,3510,
177.754,,Spot,8,Image 1,2,3512,
76.1606,,Spot,8,Image 1,2,3517,
149.139,,Spot,8,Image 1,2,3518,
85.9271,,Spot,8,Image 1,2,3521,
100.068,,Spot,8,Image 1,2,3525,
69.7746,,Spot,8,Image 1,2,3527,
113.026,,Spot,8,Image 1,2,3532,
124.538,,Spot,8,Image 1,2,3536,
95.3001,,Spot,8,Image 1,2,3539,
113.782,,Spot,8,Image 1,2,3563,
52.378,,Spot,8,Image 1,2,3577,
104.962,,Spot,8,Image 1,2,3588,
92.6505,,Spot,8,Image 1,2,3590,
84.4344,,Spot,8,Image 1,2,3591,
55.7133,,Spot,8,Image 1,2,3605,
73.2996,,Spot,8,Image 1,2,3608,
76.2065,,Spot,8,Image 1,2,3611,
95.9323,,Spot,8,Image 1,2,3612,
109.913,,Spot,8,Image 1,2,3615,
103.234,,Spot,8,Image 1,2,3618,
106.544,,Spot,8,Image 1,2,3619,
95.3742,,Spot,8,Image 1,2,3620,
90.8505,,Spot,8,Image 1,2,3622,
132.771,,Spot,8,Image 1,2,3633,
94.3539,,Spot,8,Image 1,2,3635,
79.7009,,Spot,8,Image 1,2,3636,
74.6698,,Spot,8,Image 1,2,3637,
109.74,,Spot,8,Image 1,2,3675,
71.0481,,Spot,8,Image 1,2,3679,
69.8293,,Spot,8,Image 1,2,3686,
229.629,,Spot,8,Image 1,2,3687,
159.161,,Spot,8,Image 1,2,3688,
107.864,,Spot,8,Image 1,2,3693,
99.2883,,Spot,8,Image 1,2,3696,
63.357,,Spot,8,Image 1,2,3702,
82.3257,,Spot,8,Image 1,2,3729,
91.5386,,Spot,8,Image 1,2,3732,
199.015,,Spot,8,Image 1,2,3748,
44.8918,,Spot,8,Image 1,2,3749,
108.335,,Spot,8,Image 1,2,3758,
114.245,,Spot,8,Image 1,2,3760,
107.383,,Spot,8,Image 1,2,3763,
135.622,,Spot,8,Image 1,2,3768,
123.732,,Spot,8,Image 1,2,3771,
80.3593,,Spot,8,Image 1,2,3776,
127.661,,Spot,8,Image 1,2,3778,
171.927,,Spot,8,Image 1,2,3783,
121.594,,Spot,8,Image 1,2,3787,
84.4298,,Spot,8,Image 1,2,3802,
80.6285,,Spot,8,Image 1,2,3805,
121.828,,Spot,8,Image 1,2,3809,
118.354,,Spot,8,Image 1,2,3812,
102.359,,Spot,8,Image 1,2,3813,
133.853,,Spot,8,Image 1,2,3815,
89.241,,Spot,8,Image 1,2,3818,
114.683,,Spot,8,Image 1,2,3822,
73.2182,,Spot,8,Image 1,2,3823,
131.762,,Spot,8,Image 1,2,3825,
165.912,,Spot,8,Image 1,2,3829,
100.236,,Spot,8,Image 1,2,3837,
150.426,,Spot,8,Image 1,2,3840,
126.931,,Spot,8,Image 1,2,3841,
186.492,,Spot,8,Image 1,2,3842,
130.45,,Spot,8,Image 1,2,3843,
55.1496,,Spot,8,Image 1,2,3849,
121.011,,Spot,8,Image 1,2,3854,
89.1446,,Spot,8,Image 1,2,3855,
90.5341,,Spot,8,Image 1,2,3858,
169.748,,Spot,8,Image 1,2,3859,
87.5183,,Spot,8,Image 1,2,3863,
150.8,,Spot,8,Image 1,2,3867,
146.111,,Spot,8,Image 1,2,3868,
94.3493,,Spot,8,Image 1,2,3869,
91.4498,,Spot,8,Image 1,2,3873,
73.0537,,Spot,8,Image 1,2,3874,
61.7211,,Spot,8,Image 1,2,3876,
102.011,,Spot,8,Image 1,2,3887,
62.841,,Spot,8,Image 1,2,3900,
78.7827,,Spot,8,Image 1,2,3904,
121.796,,Spot,8,Image 1,2,3919,
52.7268,,Spot,8,Image 1,2,3925,
135.351,,Spot,8,Image 1,2,3934,
163.983,,Spot,8,Image 1,2,3942,
93.1489,,Spot,8,Image 1,2,3943,
78.3836,,Spot,8,Image 1,2,3948,
56.5288,,Spot,8,Image 1,2,3955,
79.2305,,Spot,8,Image 1,2,3956,
64.4117,,Spot,8,Image 1,2,3957,
71.3291,,Spot,8,Image 1,2,3959,
175.5,,Spot,8,Image 1,2,3961,
127.27,,Spot,8,Image 1,2,3963,
51.9153,,Spot,8,Image 1,2,3966,
92.0399,,Spot,8,Image 1,2,3968,
50.245,,Spot,8,Image 1,2,3969,
51.477,,Spot,8,Image 1,2,3975,
181.617,,Spot,8,Image 1,2,3976,
77.6885,,Spot,8,Image 1,2,3979,
147.19,,Spot,8,Image 1,2,3981,
96.4749,,Spot,8,Image 1,2,3982,
70.5926,,Spot,8,Image 1,2,3987,
85.3933,,Spot,8,Image 1,2,3988,
66.3132,,Spot,8,Image 1,2,3989,
91.7821,,Spot,8,Image 1,2,3999,
118.055,,Spot,8,Image 1,2,4002,
146.656,,Spot,8,Image 1,2,4008,
99.598,,Spot,8,Image 1,2,4011,
111.999,,Spot,8,Image 1,2,4014,
134.138,,Spot,8,Image 1,2,4023,
78.0813,,Spot,8,Image 1,2,4032,
153.431,,Spot,8,Image 1,2,4033,
94.5878,,Spot,8,Image 1,2,4047,
84.8833,,Spot,8,Image 1,2,4048,
95.3949,,Spot,8,Image 1,2,4051,
174.49,,Spot,8,Image 1,2,4052,
58.7397,,Spot,8,Image 1,2,4053,
84.4126,,Spot,8,Image 1,2,4056,
134.046,,Spot,8,Image 1,2,4058,
49.7195,,Spot,8,Image 1,2,4059,
84.1353,,Spot,8,Image 1,2,4062,
100.425,,Spot,8,Image 1,2,4064,
144.988,,Spot,8,Image 1,2,4079,
78.0061,,Spot,8,Image 1,2,4081,
152.199,,Spot,8,Image 1,2,4082,
64.1729,,Spot,8,Image 1,2,4083,
95.1096,,Spot,8,Image 1,2,4085,
59.2375,,Spot,8,Image 1,2,4088,
147.786,,Spot,8,Image 1,2,4090,
124.782,,Spot,8,Image 1,2,4092,
128.033,,Spot,8,Image 1,2,4103,
98.8882,,Spot,8,Image 1,2,4104,
112.339,,Spot,8,Image 1,2,4107,
46.9827,,Spot,8,Image 1,2,4109,
147.337,,Spot,8,Image 1,2,4121,
143.18,,Spot,8,Image 1,2,4122,
142.054,,Spot,8,Image 1,2,4125,
163.815,,Spot,8,Image 1,2,4129,
69.5338,,Spot,8,Image 1,2,4138,
126.432,,Spot,8,Image 1,2,4140,
118.454,,Spot,8,Image 1,2,4141,
139.208,,Spot,8,Image 1,2,4146,
136.753,,Spot,8,Image 1,2,4148,
89.6933,,Spot,8,Image 1,2,4150,
59.5146,,Spot,8,Image 1,2,4151,
65.9354,,Spot,8,Image 1,2,4152,
66.0207,,Spot,8,Image 1,2,4158,
219.868,,Spot,8,Image 1,2,4160,
199.139,,Spot,8,Image 1,2,4163,
43.3921,,Spot,8,Image 1,2,4165,
82.1805,,Spot,8,Image 1,2,4169,
107.143,,Spot,8,Image 1,2,4177,
103.631,,Spot,8,Image 1,2,4190,
82.8972,,Spot,8,Image 1,2,4192,
70.4254,,Spot,8,Image 1,2,4193,
94.3532,,Spot,8,Image 1,2,4197,
130.993,,Spot,8,Image 1,2,4202,
92.2135,,Spot,8,Image 1,2,4206,
91.9191,,Spot,8,Image 1,2,4222,
100.275,,Spot,8,Image 1,2,4238,
76.9075,,Spot,8,Image 1,2,4241,
