
Intensity Median Ch=11 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
167.216,,Spot,11,Image 1,1,989,
261.811,,Spot,11,Image 1,1,994,
265.412,,Spot,11,Image 1,1,997,
191.405,,Spot,11,Image 1,1,1010,
250.893,,Spot,11,Image 1,1,1018,
176.565,,Spot,11,Image 1,1,1021,
166.5,,Spot,11,Image 1,1,1033,
180.354,,Spot,11,Image 1,1,1041,
273.302,,Spot,11,Image 1,1,1043,
253.159,,Spot,11,Image 1,1,1048,
246.868,,Spot,11,Image 1,1,1054,
200.889,,Spot,11,Image 1,1,1064,
248.546,,Spot,11,Image 1,1,1065,
220.953,,Spot,11,Image 1,1,1070,
221.843,,Spot,11,Image 1,1,1073,
231.277,,Spot,11,Image 1,1,1076,
239.059,,Spot,11,Image 1,1,1077,
220.026,,Spot,11,Image 1,1,1085,
311.211,,Spot,11,Image 1,1,1091,
296.22,,Spot,11,Image 1,1,1093,
329.917,,Spot,11,Image 1,1,1094,
313.915,,Spot,11,Image 1,1,1096,
255.969,,Spot,11,Image 1,1,1098,
318.61,,Spot,11,Image 1,1,1101,
288.635,,Spot,11,Image 1,1,1105,
322.975,,Spot,11,Image 1,1,1108,
316.461,,Spot,11,Image 1,1,1109,
331.992,,Spot,11,Image 1,1,1113,
321.298,,Spot,11,Image 1,1,1124,
357.55,,Spot,11,Image 1,1,1132,
334.372,,Spot,11,Image 1,1,1133,
221.904,,Spot,11,Image 1,1,1139,
368.412,,Spot,11,Image 1,1,1146,
262.43,,Spot,11,Image 1,1,1149,
268.925,,Spot,11,Image 1,1,1150,
302.482,,Spot,11,Image 1,1,1153,
291.537,,Spot,11,Image 1,1,1154,
407.081,,Spot,11,Image 1,1,1158,
378.931,,Spot,11,Image 1,1,1165,
334.773,,Spot,11,Image 1,1,1169,
314.655,,Spot,11,Image 1,1,1180,
359.982,,Spot,11,Image 1,1,1184,
413.429,,Spot,11,Image 1,1,1185,
371.285,,Spot,11,Image 1,1,1189,
342.534,,Spot,11,Image 1,1,1193,
403.147,,Spot,11,Image 1,1,1196,
377.449,,Spot,11,Image 1,1,1198,
330.828,,Spot,11,Image 1,1,1199,
368.691,,Spot,11,Image 1,1,1201,
390.718,,Spot,11,Image 1,1,1203,
345.372,,Spot,11,Image 1,1,1209,
378.377,,Spot,11,Image 1,1,1210,
412.358,,Spot,11,Image 1,1,1211,
372.035,,Spot,11,Image 1,1,1213,
353.814,,Spot,11,Image 1,1,1216,
373.865,,Spot,11,Image 1,1,1217,
379.424,,Spot,11,Image 1,1,1218,
409.714,,Spot,11,Image 1,1,1226,
360.082,,Spot,11,Image 1,1,1228,
369.873,,Spot,11,Image 1,1,1229,
416.169,,Spot,11,Image 1,1,1232,
464.26,,Spot,11,Image 1,1,1237,
435.897,,Spot,11,Image 1,1,1241,
447.86,,Spot,11,Image 1,1,1242,
465.142,,Spot,11,Image 1,1,1243,
455.416,,Spot,11,Image 1,1,1246,
509.867,,Spot,11,Image 1,1,1258,
531.995,,Spot,11,Image 1,1,1262,
476.196,,Spot,11,Image 1,1,1264,
428.832,,Spot,11,Image 1,1,1271,
522.555,,Spot,11,Image 1,1,1284,
548.05,,Spot,11,Image 1,1,1288,
468.542,,Spot,11,Image 1,1,1291,
531.723,,Spot,11,Image 1,1,1301,
101.216,,Spot,11,Image 1,1,1303,
75.7743,,Spot,11,Image 1,1,1326,
94.7881,,Spot,11,Image 1,1,1327,
49.9826,,Spot,11,Image 1,1,1328,
18.8225,,Spot,11,Image 1,1,1331,
65.4004,,Spot,11,Image 1,1,1332,
97.3008,,Spot,11,Image 1,1,1334,
85.2307,,Spot,11,Image 1,1,1336,
58.6695,,Spot,11,Image 1,1,1339,
131.092,,Spot,11,Image 1,1,1341,
140.214,,Spot,11,Image 1,1,1346,
122.681,,Spot,11,Image 1,1,1347,
153.672,,Spot,11,Image 1,1,1351,
182.578,,Spot,11,Image 1,1,1353,
162.857,,Spot,11,Image 1,1,1354,
128.102,,Spot,11,Image 1,1,1355,
106.318,,Spot,11,Image 1,1,1357,
161.65,,Spot,11,Image 1,1,1358,
82.0875,,Spot,11,Image 1,1,1359,
165.04,,Spot,11,Image 1,1,1361,
164.993,,Spot,11,Image 1,1,1362,
75.0632,,Spot,11,Image 1,1,1364,
143.161,,Spot,11,Image 1,1,1370,
133.961,,Spot,11,Image 1,1,1371,
118.948,,Spot,11,Image 1,1,1372,
167.662,,Spot,11,Image 1,1,1373,
108.521,,Spot,11,Image 1,1,1375,
95.2234,,Spot,11,Image 1,1,1376,
93.2729,,Spot,11,Image 1,1,1382,
120.993,,Spot,11,Image 1,1,1383,
202.087,,Spot,11,Image 1,1,1389,
285.668,,Spot,11,Image 1,1,1390,
170.078,,Spot,11,Image 1,1,1392,
249.483,,Spot,11,Image 1,1,1399,
229.966,,Spot,11,Image 1,1,1402,
279.232,,Spot,11,Image 1,1,1406,
199.986,,Spot,11,Image 1,1,1410,
185.268,,Spot,11,Image 1,1,1411,
250.032,,Spot,11,Image 1,1,1415,
222.378,,Spot,11,Image 1,1,1420,
290.053,,Spot,11,Image 1,1,1435,
265.928,,Spot,11,Image 1,1,1436,
284.04,,Spot,11,Image 1,1,1439,
304.415,,Spot,11,Image 1,1,1440,
309.788,,Spot,11,Image 1,1,1444,
283.578,,Spot,11,Image 1,1,1445,
306.216,,Spot,11,Image 1,1,1446,
270.248,,Spot,11,Image 1,1,1447,
371.132,,Spot,11,Image 1,1,1448,
331.634,,Spot,11,Image 1,1,1452,
271.791,,Spot,11,Image 1,1,1456,
296.752,,Spot,11,Image 1,1,1457,
324.668,,Spot,11,Image 1,1,1460,
304.688,,Spot,11,Image 1,1,1461,
327.021,,Spot,11,Image 1,1,1463,
242.873,,Spot,11,Image 1,1,1471,
353.611,,Spot,11,Image 1,1,1478,
356.219,,Spot,11,Image 1,1,1480,
312.172,,Spot,11,Image 1,1,1489,
352.006,,Spot,11,Image 1,1,1493,
328.296,,Spot,11,Image 1,1,1495,
301.175,,Spot,11,Image 1,1,1496,
348.945,,Spot,11,Image 1,1,1506,
380.032,,Spot,11,Image 1,1,1508,
423.8,,Spot,11,Image 1,1,1509,
340.678,,Spot,11,Image 1,1,1513,
9.65772,,Spot,11,Image 1,1,1534,
0.000718355,,Spot,11,Image 1,1,1537,
0,,Spot,11,Image 1,1,1543,
23.4213,,Spot,11,Image 1,1,1546,
0,,Spot,11,Image 1,1,1547,
0,,Spot,11,Image 1,1,1552,
0,,Spot,11,Image 1,1,1553,
23.3656,,Spot,11,Image 1,1,1555,
7.53408,,Spot,11,Image 1,1,1567,
0,,Spot,11,Image 1,1,1569,
0,,Spot,11,Image 1,1,1572,
0.000236139,,Spot,11,Image 1,1,1576,
47.2279,,Spot,11,Image 1,1,1589,
53.9195,,Spot,11,Image 1,1,1595,
35.5445,,Spot,11,Image 1,1,1615,
21.523,,Spot,11,Image 1,1,1620,
106.426,,Spot,11,Image 1,1,1634,
240.822,,Spot,11,Image 1,1,1650,
250.838,,Spot,11,Image 1,1,1651,
254.572,,Spot,11,Image 1,1,1656,
259.479,,Spot,11,Image 1,1,1657,
271.25,,Spot,11,Image 1,1,1662,
167.402,,Spot,11,Image 1,1,1665,
0,,Spot,11,Image 1,1,1684,
0,,Spot,11,Image 1,1,1690,
0,,Spot,11,Image 1,1,1692,
0,,Spot,11,Image 1,1,1694,
0,,Spot,11,Image 1,1,1695,
0,,Spot,11,Image 1,1,1697,
0,,Spot,11,Image 1,1,1699,
0,,Spot,11,Image 1,1,1700,
0,,Spot,11,Image 1,1,1706,
0,,Spot,11,Image 1,1,1710,
0,,Spot,11,Image 1,1,1721,
0,,Spot,11,Image 1,1,1725,
0,,Spot,11,Image 1,1,1726,
0,,Spot,11,Image 1,1,1732,
0,,Spot,11,Image 1,1,1752,
26.0946,,Spot,11,Image 1,1,1768,
102.188,,Spot,11,Image 1,1,1769,
16.5549,,Spot,11,Image 1,1,1775,
126.839,,Spot,11,Image 1,1,1788,
279.321,,Spot,11,Image 1,1,1815,
279.666,,Spot,11,Image 1,1,1818,
286.276,,Spot,11,Image 1,1,1824,
270.03,,Spot,11,Image 1,1,1825,
151.043,,Spot,11,Image 1,1,1837,
192.431,,Spot,11,Image 1,1,1844,
140.551,,Spot,11,Image 1,1,1845,
165.144,,Spot,11,Image 1,1,1851,
153.118,,Spot,11,Image 1,1,1857,
232.021,,Spot,11,Image 1,1,1858,
216.005,,Spot,11,Image 1,1,1864,
199.561,,Spot,11,Image 1,1,1865,
180.486,,Spot,11,Image 1,1,1870,
200.65,,Spot,11,Image 1,1,1871,
151.49,,Spot,11,Image 1,1,1893,
326.729,,Spot,11,Image 1,1,1896,
290.659,,Spot,11,Image 1,1,1898,
354.294,,Spot,11,Image 1,1,1902,
226.71,,Spot,11,Image 1,1,1914,
328.725,,Spot,11,Image 1,1,1915,
338.773,,Spot,11,Image 1,1,1920,
275.725,,Spot,11,Image 1,1,1929,
398.434,,Spot,11,Image 1,1,1936,
389.507,,Spot,11,Image 1,1,1938,
394.983,,Spot,11,Image 1,1,1941,
395.67,,Spot,11,Image 1,1,1943,
372.679,,Spot,11,Image 1,1,1945,
348.914,,Spot,11,Image 1,1,1947,
396.318,,Spot,11,Image 1,1,1948,
392.259,,Spot,11,Image 1,1,1952,
400.852,,Spot,11,Image 1,1,1954,
402.063,,Spot,11,Image 1,1,1956,
386.268,,Spot,11,Image 1,1,1957,
375.916,,Spot,11,Image 1,1,1963,
335.286,,Spot,11,Image 1,1,1974,
411.673,,Spot,11,Image 1,1,1976,
376.147,,Spot,11,Image 1,1,1983,
407.9,,Spot,11,Image 1,1,1985,
474.581,,Spot,11,Image 1,1,1990,
468.103,,Spot,11,Image 1,1,2000,
522.681,,Spot,11,Image 1,1,2004,
486.37,,Spot,11,Image 1,1,2005,
432.03,,Spot,11,Image 1,1,2007,
407.888,,Spot,11,Image 1,1,2008,
519.888,,Spot,11,Image 1,1,2014,
46.8178,,Spot,11,Image 1,1,2034,
133.06,,Spot,11,Image 1,1,2037,
94.7251,,Spot,11,Image 1,1,2038,
118.367,,Spot,11,Image 1,1,2042,
36.4169,,Spot,11,Image 1,1,2043,
86.6838,,Spot,11,Image 1,1,2044,
78.465,,Spot,11,Image 1,1,2045,
111.644,,Spot,11,Image 1,1,2052,
129.295,,Spot,11,Image 1,1,2053,
122.59,,Spot,11,Image 1,1,2054,
97.1231,,Spot,11,Image 1,1,2055,
74.087,,Spot,11,Image 1,1,2057,
32.1445,,Spot,11,Image 1,1,2058,
59.1909,,Spot,11,Image 1,1,2060,
108.516,,Spot,11,Image 1,1,2061,
187.675,,Spot,11,Image 1,1,2072,
128.136,,Spot,11,Image 1,1,2073,
100.578,,Spot,11,Image 1,1,2078,
158.267,,Spot,11,Image 1,1,2085,
133.58,,Spot,11,Image 1,1,2098,
245.662,,Spot,11,Image 1,1,2102,
192.906,,Spot,11,Image 1,1,2103,
336.817,,Spot,11,Image 1,1,2148,
374.582,,Spot,11,Image 1,1,2177,
0,,Spot,11,Image 1,1,2189,
1.95507,,Spot,11,Image 1,1,2191,
0,,Spot,11,Image 1,1,2193,
0,,Spot,11,Image 1,1,2194,
0,,Spot,11,Image 1,1,2196,
0,,Spot,11,Image 1,1,2197,
0,,Spot,11,Image 1,1,2198,
0,,Spot,11,Image 1,1,2199,
7.49308,,Spot,11,Image 1,1,2200,
10.0898,,Spot,11,Image 1,1,2201,
0,,Spot,11,Image 1,1,2203,
3.35901,,Spot,11,Image 1,1,2211,
0,,Spot,11,Image 1,1,2212,
18.337,,Spot,11,Image 1,1,2230,
0,,Spot,11,Image 1,1,2261,
0,,Spot,11,Image 1,1,2266,
0,,Spot,11,Image 1,1,2273,
463.939,,Spot,11,Image 1,1,2457,
403.839,,Spot,11,Image 1,1,2458,
449.622,,Spot,11,Image 1,1,2471,
362.842,,Spot,11,Image 1,1,2552,
303.349,,Spot,11,Image 1,1,2661,
163.254,,Spot,11,Image 1,2,2937,
164.817,,Spot,11,Image 1,2,2938,
226.874,,Spot,11,Image 1,2,2939,
253.582,,Spot,11,Image 1,2,2971,
412.246,,Spot,11,Image 1,2,3016,
369.221,,Spot,11,Image 1,2,3018,
513.574,,Spot,11,Image 1,2,3045,
532.111,,Spot,11,Image 1,2,3046,
459.412,,Spot,11,Image 1,2,3056,
474.708,,Spot,11,Image 1,2,3065,
91.6694,,Spot,11,Image 1,2,3101,
191.841,,Spot,11,Image 1,2,3127,
198.582,,Spot,11,Image 1,2,3132,
207.52,,Spot,11,Image 1,2,3135,
191.217,,Spot,11,Image 1,2,3140,
294.03,,Spot,11,Image 1,2,3144,
281.975,,Spot,11,Image 1,2,3150,
357.003,,Spot,11,Image 1,2,3154,
274.229,,Spot,11,Image 1,2,3160,
226.036,,Spot,11,Image 1,2,3175,
325.185,,Spot,11,Image 1,2,3176,
224.007,,Spot,11,Image 1,2,3177,
337.801,,Spot,11,Image 1,2,3184,
265.702,,Spot,11,Image 1,2,3185,
286.764,,Spot,11,Image 1,2,3187,
420.585,,Spot,11,Image 1,2,3213,
423.29,,Spot,11,Image 1,2,3220,
7.82534,,Spot,11,Image 1,2,3235,
3.90778,,Spot,11,Image 1,2,3242,
1.9578,,Spot,11,Image 1,2,3243,
1.9578,,Spot,11,Image 1,2,3244,
1.9578,,Spot,11,Image 1,2,3245,
0.000488961,,Spot,11,Image 1,2,3248,
0,,Spot,11,Image 1,2,3250,
57.6258,,Spot,11,Image 1,2,3262,
78.3783,,Spot,11,Image 1,2,3264,
32.4562,,Spot,11,Image 1,2,3265,
23.5791,,Spot,11,Image 1,2,3279,
52.1045,,Spot,11,Image 1,2,3280,
58.6092,,Spot,11,Image 1,2,3295,
105.549,,Spot,11,Image 1,2,3329,
165.052,,Spot,11,Image 1,2,3330,
86.3084,,Spot,11,Image 1,2,3334,
187.452,,Spot,11,Image 1,2,3339,
105.64,,Spot,11,Image 1,2,3340,
152.643,,Spot,11,Image 1,2,3350,
122.284,,Spot,11,Image 1,2,3358,
139.332,,Spot,11,Image 1,2,3359,
149.837,,Spot,11,Image 1,2,3376,
191.674,,Spot,11,Image 1,2,3402,
194.047,,Spot,11,Image 1,2,3412,
171.839,,Spot,11,Image 1,2,3414,
165.717,,Spot,11,Image 1,2,3415,
178.908,,Spot,11,Image 1,2,3419,
140.362,,Spot,11,Image 1,2,3420,
239.144,,Spot,11,Image 1,2,3425,
300.332,,Spot,11,Image 1,2,3434,
282.894,,Spot,11,Image 1,2,3446,
276.494,,Spot,11,Image 1,2,3451,
11.737,,Spot,11,Image 1,2,3467,
11.737,,Spot,11,Image 1,2,3469,
11.737,,Spot,11,Image 1,2,3470,
9.77532,,Spot,11,Image 1,2,3472,
7.82534,,Spot,11,Image 1,2,3474,
5.87145,,Spot,11,Image 1,2,3475,
3.90778,,Spot,11,Image 1,2,3477,
1.9578,,Spot,11,Image 1,2,3479,
1.9578,,Spot,11,Image 1,2,3480,
1.9578,,Spot,11,Image 1,2,3481,
0.000488961,,Spot,11,Image 1,2,3483,
0.000488961,,Spot,11,Image 1,2,3484,
0,,Spot,11,Image 1,2,3491,
0,,Spot,11,Image 1,2,3492,
0,,Spot,11,Image 1,2,3497,
24.6879,,Spot,11,Image 1,2,3499,
11.737,,Spot,11,Image 1,2,3503,
9.77532,,Spot,11,Image 1,2,3510,
9.77532,,Spot,11,Image 1,2,3512,
5.87145,,Spot,11,Image 1,2,3517,
5.87145,,Spot,11,Image 1,2,3518,
3.90778,,Spot,11,Image 1,2,3521,
0,,Spot,11,Image 1,2,3525,
0.000488961,,Spot,11,Image 1,2,3527,
18.6828,,Spot,11,Image 1,2,3532,
0,,Spot,11,Image 1,2,3536,
0,,Spot,11,Image 1,2,3539,
36.2231,,Spot,11,Image 1,2,3563,
82.8688,,Spot,11,Image 1,2,3577,
0,,Spot,11,Image 1,2,3588,
7.13802,,Spot,11,Image 1,2,3590,
25.7359,,Spot,11,Image 1,2,3591,
112.554,,Spot,11,Image 1,2,3605,
116.579,,Spot,11,Image 1,2,3608,
90.6097,,Spot,11,Image 1,2,3611,
96.727,,Spot,11,Image 1,2,3612,
142.753,,Spot,11,Image 1,2,3615,
150.234,,Spot,11,Image 1,2,3618,
55.4776,,Spot,11,Image 1,2,3619,
63.3166,,Spot,11,Image 1,2,3620,
119.13,,Spot,11,Image 1,2,3622,
100.089,,Spot,11,Image 1,2,3633,
160.303,,Spot,11,Image 1,2,3635,
168.752,,Spot,11,Image 1,2,3636,
78.5475,,Spot,11,Image 1,2,3637,
165.807,,Spot,11,Image 1,2,3675,
193.435,,Spot,11,Image 1,2,3679,
206.154,,Spot,11,Image 1,2,3686,
272.464,,Spot,11,Image 1,2,3687,
225.377,,Spot,11,Image 1,2,3688,
195.91,,Spot,11,Image 1,2,3693,
192.256,,Spot,11,Image 1,2,3696,
175.531,,Spot,11,Image 1,2,3702,
253.746,,Spot,11,Image 1,2,3729,
246.807,,Spot,11,Image 1,2,3732,
230.347,,Spot,11,Image 1,2,3748,
237.664,,Spot,11,Image 1,2,3749,
218.128,,Spot,11,Image 1,2,3758,
312.433,,Spot,11,Image 1,2,3760,
309.676,,Spot,11,Image 1,2,3763,
313.012,,Spot,11,Image 1,2,3768,
254.165,,Spot,11,Image 1,2,3771,
316.238,,Spot,11,Image 1,2,3776,
329.552,,Spot,11,Image 1,2,3778,
321.824,,Spot,11,Image 1,2,3783,
330.082,,Spot,11,Image 1,2,3787,
331.569,,Spot,11,Image 1,2,3802,
345.174,,Spot,11,Image 1,2,3805,
366.275,,Spot,11,Image 1,2,3809,
267.195,,Spot,11,Image 1,2,3812,
299.684,,Spot,11,Image 1,2,3813,
259.972,,Spot,11,Image 1,2,3815,
285.819,,Spot,11,Image 1,2,3818,
407.35,,Spot,11,Image 1,2,3822,
378.928,,Spot,11,Image 1,2,3823,
377.527,,Spot,11,Image 1,2,3825,
334.827,,Spot,11,Image 1,2,3829,
358.458,,Spot,11,Image 1,2,3837,
368.661,,Spot,11,Image 1,2,3840,
321.06,,Spot,11,Image 1,2,3841,
333.148,,Spot,11,Image 1,2,3842,
329.803,,Spot,11,Image 1,2,3843,
346.738,,Spot,11,Image 1,2,3849,
375.088,,Spot,11,Image 1,2,3854,
410.236,,Spot,11,Image 1,2,3855,
352.155,,Spot,11,Image 1,2,3858,
372.946,,Spot,11,Image 1,2,3859,
376.862,,Spot,11,Image 1,2,3863,
357.971,,Spot,11,Image 1,2,3867,
367.904,,Spot,11,Image 1,2,3868,
414.255,,Spot,11,Image 1,2,3869,
480.672,,Spot,11,Image 1,2,3873,
461.463,,Spot,11,Image 1,2,3874,
462.393,,Spot,11,Image 1,2,3876,
534.413,,Spot,11,Image 1,2,3887,
481.544,,Spot,11,Image 1,2,3900,
470.728,,Spot,11,Image 1,2,3904,
466.311,,Spot,11,Image 1,2,3919,
96.8994,,Spot,11,Image 1,2,3925,
23.5733,,Spot,11,Image 1,2,3934,
19.1462,,Spot,11,Image 1,2,3942,
64.6203,,Spot,11,Image 1,2,3943,
131.217,,Spot,11,Image 1,2,3948,
151.398,,Spot,11,Image 1,2,3955,
171.685,,Spot,11,Image 1,2,3956,
162.821,,Spot,11,Image 1,2,3957,
182.412,,Spot,11,Image 1,2,3959,
104.859,,Spot,11,Image 1,2,3961,
166.089,,Spot,11,Image 1,2,3963,
161.546,,Spot,11,Image 1,2,3966,
100.782,,Spot,11,Image 1,2,3968,
81.0397,,Spot,11,Image 1,2,3969,
142.385,,Spot,11,Image 1,2,3975,
117.829,,Spot,11,Image 1,2,3976,
165.414,,Spot,11,Image 1,2,3979,
106.198,,Spot,11,Image 1,2,3981,
93.5745,,Spot,11,Image 1,2,3982,
94.1075,,Spot,11,Image 1,2,3987,
92.6865,,Spot,11,Image 1,2,3988,
120.194,,Spot,11,Image 1,2,3989,
167.238,,Spot,11,Image 1,2,3999,
248.492,,Spot,11,Image 1,2,4002,
199.683,,Spot,11,Image 1,2,4008,
278.093,,Spot,11,Image 1,2,4011,
161.446,,Spot,11,Image 1,2,4014,
249.28,,Spot,11,Image 1,2,4023,
205.834,,Spot,11,Image 1,2,4032,
220.142,,Spot,11,Image 1,2,4033,
321.443,,Spot,11,Image 1,2,4047,
297.354,,Spot,11,Image 1,2,4048,
304.223,,Spot,11,Image 1,2,4051,
272.321,,Spot,11,Image 1,2,4052,
255.924,,Spot,11,Image 1,2,4053,
332.26,,Spot,11,Image 1,2,4056,
269.831,,Spot,11,Image 1,2,4058,
294.077,,Spot,11,Image 1,2,4059,
325.048,,Spot,11,Image 1,2,4062,
300.364,,Spot,11,Image 1,2,4064,
244.395,,Spot,11,Image 1,2,4079,
329.817,,Spot,11,Image 1,2,4081,
352.748,,Spot,11,Image 1,2,4082,
369.166,,Spot,11,Image 1,2,4083,
352.995,,Spot,11,Image 1,2,4085,
324.479,,Spot,11,Image 1,2,4088,
313.721,,Spot,11,Image 1,2,4090,
348.44,,Spot,11,Image 1,2,4092,
337.632,,Spot,11,Image 1,2,4103,
346.307,,Spot,11,Image 1,2,4104,
424.624,,Spot,11,Image 1,2,4107,
361.09,,Spot,11,Image 1,2,4109,
0,,Spot,11,Image 1,2,4121,
0,,Spot,11,Image 1,2,4122,
3.91211,,Spot,11,Image 1,2,4125,
7.5337,,Spot,11,Image 1,2,4129,
0.000236139,,Spot,11,Image 1,2,4138,
22.3781,,Spot,11,Image 1,2,4140,
0,,Spot,11,Image 1,2,4141,
0,,Spot,11,Image 1,2,4146,
0,,Spot,11,Image 1,2,4148,
23.3971,,Spot,11,Image 1,2,4150,
0,,Spot,11,Image 1,2,4151,
0,,Spot,11,Image 1,2,4152,
0,,Spot,11,Image 1,2,4158,
9.56674,,Spot,11,Image 1,2,4160,
0,,Spot,11,Image 1,2,4163,
81.5642,,Spot,11,Image 1,2,4165,
0,,Spot,11,Image 1,2,4169,
47.0724,,Spot,11,Image 1,2,4177,
8.19492,,Spot,11,Image 1,2,4190,
58.0102,,Spot,11,Image 1,2,4192,
0,,Spot,11,Image 1,2,4193,
0,,Spot,11,Image 1,2,4197,
35.6329,,Spot,11,Image 1,2,4202,
1.89047,,Spot,11,Image 1,2,4206,
106.01,,Spot,11,Image 1,2,4222,
230.78,,Spot,11,Image 1,2,4238,
242.931,,Spot,11,Image 1,2,4241,
260.002,,Spot,11,Image 1,2,4244,
250.239,,Spot,11,Image 1,2,4245,
272.853,,Spot,11,Image 1,2,4250,
170.942,,Spot,11,Image 1,2,4253,
0,,Spot,11,Image 1,2,4265,
