
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
57.004,,Spot,2,Image 1,3,6274,
52.008,,Spot,2,Image 1,3,6275,
57,,Spot,2,Image 1,3,6283,
54.008,,Spot,2,Image 1,3,6285,
52.998,,Spot,2,Image 1,3,6286,
59.016,,Spot,2,Image 1,3,6287,
58.016,,Spot,2,Image 1,3,6290,
63.976,,Spot,2,Image 1,3,6291,
60.998,,Spot,2,Image 1,3,6292,
60.024,,Spot,2,Image 1,3,6295,
49.993,,Spot,2,Image 1,3,6296,
57.024,,Spot,2,Image 1,3,6301,
75.04,,Spot,2,Image 1,3,6304,
56.976,,Spot,2,Image 1,3,6307,
50.996,,Spot,2,Image 1,3,6309,
58,,Spot,2,Image 1,3,6311,
60.996,,Spot,2,Image 1,3,6315,
43,,Spot,2,Image 1,3,6316,
53.022,,Spot,2,Image 1,3,6327,
45.997,,Spot,2,Image 1,3,6334,
52.01,,Spot,2,Image 1,3,6336,
45.992,,Spot,2,Image 1,3,6337,
50.008,,Spot,2,Image 1,3,6340,
51.024,,Spot,2,Image 1,3,6341,
48,,Spot,2,Image 1,3,6343,
45.992,,Spot,2,Image 1,3,6347,
45.992,,Spot,2,Image 1,3,6361,
44.016,,Spot,2,Image 1,3,6366,
46.992,,Spot,2,Image 1,3,6368,
46.992,,Spot,2,Image 1,3,6370,
46.992,,Spot,2,Image 1,3,6371,
42.992,,Spot,2,Image 1,3,6372,
50,,Spot,2,Image 1,3,6375,
48,,Spot,2,Image 1,3,6377,
44,,Spot,2,Image 1,3,6381,
45.52,,Spot,2,Image 1,3,6385,
49.992,,Spot,2,Image 1,3,6388,
43,,Spot,2,Image 1,3,6395,
47.01,,Spot,2,Image 1,3,6399,
45,,Spot,2,Image 1,3,6412,
46,,Spot,2,Image 1,3,6416,
45.008,,Spot,2,Image 1,3,6417,
45.012,,Spot,2,Image 1,3,6421,
45,,Spot,2,Image 1,3,6422,
44.01,,Spot,2,Image 1,3,6429,
43.996,,Spot,2,Image 1,3,6431,
46.01,,Spot,2,Image 1,3,6432,
95.988,,Spot,2,Image 1,3,6440,
84.024,,Spot,2,Image 1,3,6441,
91.996,,Spot,2,Image 1,3,6444,
88.024,,Spot,2,Image 1,3,6446,
54.01,,Spot,2,Image 1,3,6447,
48.008,,Spot,2,Image 1,3,6450,
50.99,,Spot,2,Image 1,3,6455,
67.986,,Spot,2,Image 1,3,6456,
70.018,,Spot,2,Image 1,3,6463,
47.994,,Spot,2,Image 1,3,6466,
48,,Spot,2,Image 1,3,6468,
76.988,,Spot,2,Image 1,3,6469,
48.02,,Spot,2,Image 1,3,6475,
73.008,,Spot,2,Image 1,3,6479,
44.996,,Spot,2,Image 1,3,6480,
47,,Spot,2,Image 1,3,6484,
50.008,,Spot,2,Image 1,3,6486,
55.02,,Spot,2,Image 1,3,6495,
43,,Spot,2,Image 1,3,6501,
44.004,,Spot,2,Image 1,3,6504,
47,,Spot,2,Image 1,3,6507,
45.006,,Spot,2,Image 1,3,6508,
44,,Spot,2,Image 1,3,6523,
47.976,,Spot,2,Image 1,3,6524,
42.996,,Spot,2,Image 1,3,6525,
43,,Spot,2,Image 1,3,6545,
46.008,,Spot,2,Image 1,3,6561,
48.992,,Spot,2,Image 1,3,6564,
46,,Spot,2,Image 1,3,6569,
43.004,,Spot,2,Image 1,3,6571,
43,,Spot,2,Image 1,3,6575,
41.992,,Spot,2,Image 1,3,6578,
63.992,,Spot,2,Image 1,3,6586,
60,,Spot,2,Image 1,3,6590,
45,,Spot,2,Image 1,3,6591,
61.992,,Spot,2,Image 1,3,6592,
47,,Spot,2,Image 1,3,6596,
53.99,,Spot,2,Image 1,3,6598,
44.992,,Spot,2,Image 1,3,6603,
48,,Spot,2,Image 1,3,6615,
53.016,,Spot,2,Image 1,3,6621,
42.016,,Spot,2,Image 1,3,6627,
41.992,,Spot,2,Image 1,3,6672,
40.968,,Spot,2,Image 1,3,6712,
62.016,,Spot,2,Image 1,3,6727,
51.016,,Spot,2,Image 1,3,6729,
56.004,,Spot,2,Image 1,3,6731,
52.024,,Spot,2,Image 1,3,6734,
52.008,,Spot,2,Image 1,3,6737,
53,,Spot,2,Image 1,3,6742,
58.02,,Spot,2,Image 1,3,6744,
48,,Spot,2,Image 1,3,6750,
45.02,,Spot,2,Image 1,3,6769,
45.992,,Spot,2,Image 1,3,6774,
49.008,,Spot,2,Image 1,3,6776,
49.504,,Spot,2,Image 1,3,6778,
46,,Spot,2,Image 1,3,6782,
46.008,,Spot,2,Image 1,3,6791,
45.016,,Spot,2,Image 1,3,6796,
46.992,,Spot,2,Image 1,3,6807,
47.02,,Spot,2,Image 1,3,6809,
47.994,,Spot,2,Image 1,3,6811,
45.984,,Spot,2,Image 1,3,6812,
44.992,,Spot,2,Image 1,3,6816,
45.012,,Spot,2,Image 1,3,6817,
45.012,,Spot,2,Image 1,3,6826,
49.976,,Spot,2,Image 1,3,6828,
42.992,,Spot,2,Image 1,3,6836,
45,,Spot,2,Image 1,3,6850,
43.016,,Spot,2,Image 1,3,6853,
45,,Spot,2,Image 1,3,6856,
42.004,,Spot,2,Image 1,3,6858,
42.988,,Spot,2,Image 1,3,6862,
62.008,,Spot,2,Image 1,3,6873,
59.968,,Spot,2,Image 1,3,6874,
49,,Spot,2,Image 1,3,6878,
51.989,,Spot,2,Image 1,3,6879,
69.008,,Spot,2,Image 1,3,6881,
53,,Spot,2,Image 1,3,6884,
55.008,,Spot,2,Image 1,3,6885,
47.01,,Spot,2,Image 1,3,6893,
48.008,,Spot,2,Image 1,3,6894,
44.008,,Spot,2,Image 1,3,6895,
52.02,,Spot,2,Image 1,3,6897,
47.992,,Spot,2,Image 1,3,6903,
49.005,,Spot,2,Image 1,3,6909,
47.992,,Spot,2,Image 1,3,6910,
44.992,,Spot,2,Image 1,3,6913,
50.008,,Spot,2,Image 1,3,6918,
44.996,,Spot,2,Image 1,3,6920,
43.992,,Spot,2,Image 1,3,6924,
44.01,,Spot,2,Image 1,3,6930,
45.984,,Spot,2,Image 1,3,6937,
47.01,,Spot,2,Image 1,3,7000,
54.492,,Spot,2,Image 1,3,7005,
51.984,,Spot,2,Image 1,3,7006,
55.016,,Spot,2,Image 1,3,7009,
53.992,,Spot,2,Image 1,3,7010,
53.99,,Spot,2,Image 1,3,7011,
49.992,,Spot,2,Image 1,3,7013,
54.004,,Spot,2,Image 1,3,7014,
42,,Spot,2,Image 1,3,7015,
49.024,,Spot,2,Image 1,3,7018,
42.008,,Spot,2,Image 1,3,7019,
48.9975,,Spot,2,Image 1,3,7020,
40.005,,Spot,2,Image 1,3,7037,
44,,Spot,2,Image 1,3,7072,
44,,Spot,2,Image 1,3,7076,
44.012,,Spot,2,Image 1,3,7078,
43.02,,Spot,2,Image 1,3,7081,
42,,Spot,2,Image 1,3,7082,
45.992,,Spot,2,Image 1,3,7160,
42.016,,Spot,2,Image 1,3,7227,
44.008,,Spot,2,Image 1,3,7230,
41,,Spot,2,Image 1,3,7237,
44.02,,Spot,2,Image 1,3,7282,
105.98,,Spot,2,Image 1,4,7514,
83.024,,Spot,2,Image 1,4,7517,
74.99,,Spot,2,Image 1,4,7541,
77,,Spot,2,Image 1,4,7567,
69.016,,Spot,2,Image 1,4,7571,
64.024,,Spot,2,Image 1,4,7573,
58.984,,Spot,2,Image 1,4,7592,
63.496,,Spot,2,Image 1,4,7603,
50.028,,Spot,2,Image 1,4,7604,
81.006,,Spot,2,Image 1,4,7633,
65.006,,Spot,2,Image 1,4,7635,
82.04,,Spot,2,Image 1,4,7637,
60.016,,Spot,2,Image 1,4,7644,
61.008,,Spot,2,Image 1,4,7658,
52.02,,Spot,2,Image 1,4,7676,
49.024,,Spot,2,Image 1,4,7682,
53.008,,Spot,2,Image 1,4,7684,
52.04,,Spot,2,Image 1,4,7686,
45.008,,Spot,2,Image 1,4,7735,
50.008,,Spot,2,Image 1,4,7736,
50.008,,Spot,2,Image 1,4,7767,
68.012,,Spot,2,Image 1,4,7788,
63.992,,Spot,2,Image 1,4,7796,
82.988,,Spot,2,Image 1,4,7797,
83.016,,Spot,2,Image 1,4,7801,
57.02,,Spot,2,Image 1,4,7802,
43.008,,Spot,2,Image 1,4,7807,
61.98,,Spot,2,Image 1,4,7812,
61.02,,Spot,2,Image 1,4,7820,
64.998,,Spot,2,Image 1,4,7821,
50,,Spot,2,Image 1,4,7823,
57.008,,Spot,2,Image 1,4,7825,
59.012,,Spot,2,Image 1,4,7829,
70.006,,Spot,2,Image 1,4,7833,
64.512,,Spot,2,Image 1,4,7852,
63.972,,Spot,2,Image 1,4,7854,
49.992,,Spot,2,Image 1,4,7893,
53.024,,Spot,2,Image 1,4,7904,
48.008,,Spot,2,Image 1,4,7912,
47.992,,Spot,2,Image 1,4,7918,
47,,Spot,2,Image 1,4,7922,
45,,Spot,2,Image 1,4,7923,
49.984,,Spot,2,Image 1,4,7938,
50.008,,Spot,2,Image 1,4,7957,
43,,Spot,2,Image 1,4,7966,
45,,Spot,2,Image 1,4,7971,
48.008,,Spot,2,Image 1,4,7976,
49.984,,Spot,2,Image 1,4,7978,
43.994,,Spot,2,Image 1,4,7981,
48.004,,Spot,2,Image 1,4,7987,
44.002,,Spot,2,Image 1,4,7995,
46.992,,Spot,2,Image 1,4,8011,
62,,Spot,2,Image 1,4,8024,
51.01,,Spot,2,Image 1,4,8025,
51,,Spot,2,Image 1,4,8027,
55.992,,Spot,2,Image 1,4,8037,
51.992,,Spot,2,Image 1,4,8038,
73.004,,Spot,2,Image 1,4,8041,
65.048,,Spot,2,Image 1,4,8047,
69.968,,Spot,2,Image 1,4,8050,
54.02,,Spot,2,Image 1,4,8051,
64,,Spot,2,Image 1,4,8052,
58,,Spot,2,Image 1,4,8053,
66.04,,Spot,2,Image 1,4,8056,
60,,Spot,2,Image 1,4,8058,
66.984,,Spot,2,Image 1,4,8059,
72.08,,Spot,2,Image 1,4,8061,
53.008,,Spot,2,Image 1,4,8062,
64.04,,Spot,2,Image 1,4,8064,
56.512,,Spot,2,Image 1,4,8065,
49.996,,Spot,2,Image 1,4,8071,
47.992,,Spot,2,Image 1,4,8083,
52.024,,Spot,2,Image 1,4,8084,
45.984,,Spot,2,Image 1,4,8088,
49.012,,Spot,2,Image 1,4,8093,
54,,Spot,2,Image 1,4,8094,
44.992,,Spot,2,Image 1,4,8104,
43.996,,Spot,2,Image 1,4,8108,
44.968,,Spot,2,Image 1,4,8109,
47,,Spot,2,Image 1,4,8114,
45.01,,Spot,2,Image 1,4,8117,
43.992,,Spot,2,Image 1,4,8121,
52.006,,Spot,2,Image 1,4,8125,
50.008,,Spot,2,Image 1,4,8135,
49.004,,Spot,2,Image 1,4,8136,
44.008,,Spot,2,Image 1,4,8158,
49.024,,Spot,2,Image 1,4,8162,
41.992,,Spot,2,Image 1,4,8174,
42.984,,Spot,2,Image 1,4,8180,
42.012,,Spot,2,Image 1,4,8182,
45.002,,Spot,2,Image 1,4,8190,
44.01,,Spot,2,Image 1,4,8198,
45.998,,Spot,2,Image 1,4,8201,
48,,Spot,2,Image 1,4,8202,
45.008,,Spot,2,Image 1,4,8204,
49.032,,Spot,2,Image 1,4,8206,
45.996,,Spot,2,Image 1,4,8208,
50.02,,Spot,2,Image 1,4,8209,
47.488,,Spot,2,Image 1,4,8213,
42.504,,Spot,2,Image 1,4,8219,
43.014,,Spot,2,Image 1,4,8220,
43,,Spot,2,Image 1,4,8221,
41.008,,Spot,2,Image 1,4,8222,
44.008,,Spot,2,Image 1,4,8223,
45.986,,Spot,2,Image 1,4,8224,
44.992,,Spot,2,Image 1,4,8238,
44.02,,Spot,2,Image 1,4,8241,
43.02,,Spot,2,Image 1,4,8245,
43.994,,Spot,2,Image 1,4,8261,
40.008,,Spot,2,Image 1,4,8283,
39,,Spot,2,Image 1,4,8295,
46.02,,Spot,2,Image 1,4,8296,
92.008,,Spot,2,Image 1,4,8304,
57.008,,Spot,2,Image 1,4,8312,
120.032,,Spot,2,Image 1,4,8343,
60.04,,Spot,2,Image 1,4,8354,
62,,Spot,2,Image 1,4,8361,
56.984,,Spot,2,Image 1,4,8363,
53.992,,Spot,2,Image 1,4,8367,
63.984,,Spot,2,Image 1,4,8372,
59.024,,Spot,2,Image 1,4,8382,
58.016,,Spot,2,Image 1,4,8385,
60.944,,Spot,2,Image 1,4,8392,
59.5,,Spot,2,Image 1,4,8393,
59.024,,Spot,2,Image 1,4,8396,
56.984,,Spot,2,Image 1,4,8409,
51.012,,Spot,2,Image 1,4,8411,
45.02,,Spot,2,Image 1,4,8415,
45.992,,Spot,2,Image 1,4,8416,
54.008,,Spot,2,Image 1,4,8426,
61,,Spot,2,Image 1,4,8428,
48.988,,Spot,2,Image 1,4,8437,
52.008,,Spot,2,Image 1,4,8440,
50.984,,Spot,2,Image 1,4,8441,
51.992,,Spot,2,Image 1,4,8442,
52.01,,Spot,2,Image 1,4,8444,
51.998,,Spot,2,Image 1,4,8445,
45.008,,Spot,2,Image 1,4,8452,
50.02,,Spot,2,Image 1,4,8456,
44.012,,Spot,2,Image 1,4,8457,
47.986,,Spot,2,Image 1,4,8458,
46.018,,Spot,2,Image 1,4,8459,
47.01,,Spot,2,Image 1,4,8464,
62.04,,Spot,2,Image 1,4,8466,
55.012,,Spot,2,Image 1,4,8471,
49.992,,Spot,2,Image 1,4,8475,
45.008,,Spot,2,Image 1,4,8482,
42.992,,Spot,2,Image 1,4,8486,
40,,Spot,2,Image 1,4,8496,
94.992,,Spot,2,Image 1,4,8513,
66,,Spot,2,Image 1,4,8525,
71.984,,Spot,2,Image 1,4,8529,
78.024,,Spot,2,Image 1,4,8532,
65,,Spot,2,Image 1,4,8535,
51.004,,Spot,2,Image 1,4,8538,
54.016,,Spot,2,Image 1,4,8545,
56.008,,Spot,2,Image 1,4,8547,
51,,Spot,2,Image 1,4,8548,
51.008,,Spot,2,Image 1,4,8549,
56.984,,Spot,2,Image 1,4,8550,
57.016,,Spot,2,Image 1,4,8551,
60.016,,Spot,2,Image 1,4,8552,
54.976,,Spot,2,Image 1,4,8553,
48.996,,Spot,2,Image 1,4,8554,
57.992,,Spot,2,Image 1,4,8555,
47.002,,Spot,2,Image 1,4,8560,
52.003,,Spot,2,Image 1,4,8568,
73.992,,Spot,2,Image 1,4,8569,
60.008,,Spot,2,Image 1,4,8575,
46.992,,Spot,2,Image 1,4,8576,
43.984,,Spot,2,Image 1,4,8579,
48.985,,Spot,2,Image 1,4,8586,
50.008,,Spot,2,Image 1,4,8598,
49.016,,Spot,2,Image 1,4,8599,
49.008,,Spot,2,Image 1,4,8601,
49.006,,Spot,2,Image 1,4,8602,
47.004,,Spot,2,Image 1,4,8609,
45.012,,Spot,2,Image 1,4,8613,
55.988,,Spot,2,Image 1,4,8622,
53.984,,Spot,2,Image 1,4,8632,
48.024,,Spot,2,Image 1,4,8634,
44.992,,Spot,2,Image 1,4,8641,
43.984,,Spot,2,Image 1,4,8642,
44.016,,Spot,2,Image 1,4,8648,
43.008,,Spot,2,Image 1,4,8652,
45.992,,Spot,2,Image 1,4,8653,
47.008,,Spot,2,Image 1,4,8654,
45,,Spot,2,Image 1,4,8658,
43.992,,Spot,2,Image 1,4,8665,
43.012,,Spot,2,Image 1,4,8671,
45.016,,Spot,2,Image 1,4,8672,
43.998,,Spot,2,Image 1,4,8682,
43.992,,Spot,2,Image 1,4,8684,
44.02,,Spot,2,Image 1,4,8686,
45.016,,Spot,2,Image 1,4,8696,
44,,Spot,2,Image 1,4,8699,
81.992,,Spot,2,Image 1,4,8717,
53.984,,Spot,2,Image 1,4,8718,
84.912,,Spot,2,Image 1,4,8720,
74.984,,Spot,2,Image 1,4,8723,
44.996,,Spot,2,Image 1,4,8726,
67.984,,Spot,2,Image 1,4,8727,
50.032,,Spot,2,Image 1,4,8730,
64.018,,Spot,2,Image 1,4,8733,
48.016,,Spot,2,Image 1,4,8737,
45.994,,Spot,2,Image 1,4,8738,
74.02,,Spot,2,Image 1,4,8745,
48.008,,Spot,2,Image 1,4,8747,
45.992,,Spot,2,Image 1,4,8748,
58.08,,Spot,2,Image 1,4,8749,
46.02,,Spot,2,Image 1,4,8755,
49.98,,Spot,2,Image 1,4,8768,
46.968,,Spot,2,Image 1,4,8774,
43.996,,Spot,2,Image 1,4,8775,
46.02,,Spot,2,Image 1,4,8784,
43.996,,Spot,2,Image 1,4,8795,
42.992,,Spot,2,Image 1,4,8800,
46.992,,Spot,2,Image 1,4,8830,
46,,Spot,2,Image 1,4,8833,
44.991,,Spot,2,Image 1,4,8834,
45.008,,Spot,2,Image 1,4,8837,
44.984,,Spot,2,Image 1,4,8841,
42.016,,Spot,2,Image 1,4,8843,
42,,Spot,2,Image 1,4,8847,
53.992,,Spot,2,Image 1,4,8855,
47.998,,Spot,2,Image 1,4,8857,
59.986,,Spot,2,Image 1,4,8860,
50.984,,Spot,2,Image 1,4,8869,
57.036,,Spot,2,Image 1,4,8870,
44.011,,Spot,2,Image 1,4,8872,
50.02,,Spot,2,Image 1,4,8875,
45.012,,Spot,2,Image 1,4,8876,
45.012,,Spot,2,Image 1,4,8885,
50.016,,Spot,2,Image 1,4,8887,
46.992,,Spot,2,Image 1,4,8896,
42,,Spot,2,Image 1,4,8899,
42.008,,Spot,2,Image 1,4,8902,
41.992,,Spot,2,Image 1,4,8908,
42.014,,Spot,2,Image 1,4,8964,
41.016,,Spot,2,Image 1,4,8980,
51.992,,Spot,2,Image 1,4,9019,
50.02,,Spot,2,Image 1,4,9028,
46.992,,Spot,2,Image 1,4,9037,
49.992,,Spot,2,Image 1,4,9060,
46.992,,Spot,2,Image 1,4,9063,
45.016,,Spot,2,Image 1,4,9065,
48.02,,Spot,2,Image 1,4,9066,
45.996,,Spot,2,Image 1,4,9072,
43.01,,Spot,2,Image 1,4,9077,
44.984,,Spot,2,Image 1,4,9089,
48.008,,Spot,2,Image 1,4,9090,
44.025,,Spot,2,Image 1,4,9092,
47,,Spot,2,Image 1,4,9093,
44,,Spot,2,Image 1,4,9095,
41.996,,Spot,2,Image 1,4,9098,
45,,Spot,2,Image 1,4,9101,
45.002,,Spot,2,Image 1,4,9102,
46,,Spot,2,Image 1,4,9103,
45.016,,Spot,2,Image 1,4,9128,
46.008,,Spot,2,Image 1,4,9129,
44.984,,Spot,2,Image 1,4,9133,
40.005,,Spot,2,Image 1,4,9140,
39.984,,Spot,2,Image 1,4,9152,
56.016,,Spot,2,Image 1,4,9155,
59.024,,Spot,2,Image 1,4,9156,
49.984,,Spot,2,Image 1,4,9162,
53.008,,Spot,2,Image 1,4,9167,
49.016,,Spot,2,Image 1,4,9171,
53.992,,Spot,2,Image 1,4,9172,
50.984,,Spot,2,Image 1,4,9174,
43.02,,Spot,2,Image 1,4,9176,
45.01,,Spot,2,Image 1,4,9179,
44,,Spot,2,Image 1,4,9181,
54.996,,Spot,2,Image 1,4,9183,
47.984,,Spot,2,Image 1,4,9196,
48,,Spot,2,Image 1,4,9199,
46.01,,Spot,2,Image 1,4,9200,
45.992,,Spot,2,Image 1,4,9207,
41.016,,Spot,2,Image 1,4,9213,
43.012,,Spot,2,Image 1,4,9215,
41,,Spot,2,Image 1,4,9223,
45.98,,Spot,2,Image 1,4,9276,
47.014,,Spot,2,Image 1,4,9277,
53,,Spot,2,Image 1,4,9279,
48,,Spot,2,Image 1,4,9280,
50.008,,Spot,2,Image 1,4,9283,
50.02,,Spot,2,Image 1,4,9285,
46.51,,Spot,2,Image 1,4,9286,
52.984,,Spot,2,Image 1,4,9287,
47.012,,Spot,2,Image 1,4,9289,
41.986,,Spot,2,Image 1,4,9291,
46.024,,Spot,2,Image 1,4,9297,
41.004,,Spot,2,Image 1,4,9298,
42.008,,Spot,2,Image 1,4,9312,
40.016,,Spot,2,Image 1,4,9346,
45,,Spot,2,Image 1,4,9347,
39.992,,Spot,2,Image 1,4,9348,
42,,Spot,2,Image 1,4,9357,
43.016,,Spot,2,Image 1,4,9491,
41,,Spot,2,Image 1,4,9499,
43.984,,Spot,2,Image 1,4,9555,
75.02,,Spot,2,Image 1,5,9811,
99.9875,,Spot,2,Image 1,5,9817,
67.008,,Spot,2,Image 1,5,9838,
70.032,,Spot,2,Image 1,5,9877,
63.994,,Spot,2,Image 1,5,9884,
64.02,,Spot,2,Image 1,5,9885,
62.02,,Spot,2,Image 1,5,9915,
48.01,,Spot,2,Image 1,5,9916,
80.992,,Spot,2,Image 1,5,9948,
83.964,,Spot,2,Image 1,5,9950,
58.016,,Spot,2,Image 1,5,9956,
67.008,,Spot,2,Image 1,5,9967,
50.496,,Spot,2,Image 1,5,9984,
48.016,,Spot,2,Image 1,5,9988,
60,,Spot,2,Image 1,5,10000,
50.992,,Spot,2,Image 1,5,10030,
66.016,,Spot,2,Image 1,5,10065,
61.992,,Spot,2,Image 1,5,10082,
77.014,,Spot,2,Image 1,5,10083,
81.992,,Spot,2,Image 1,5,10087,
50.984,,Spot,2,Image 1,5,10101,
52.002,,Spot,2,Image 1,5,10103,
58.992,,Spot,2,Image 1,5,10110,
65.02,,Spot,2,Image 1,5,10112,
58,,Spot,2,Image 1,5,10119,
66.008,,Spot,2,Image 1,5,10120,
69.988,,Spot,2,Image 1,5,10124,
66.016,,Spot,2,Image 1,5,10141,
57.992,,Spot,2,Image 1,5,10157,
57.992,,Spot,2,Image 1,5,10163,
52.007,,Spot,2,Image 1,5,10190,
52,,Spot,2,Image 1,5,10199,
51.016,,Spot,2,Image 1,5,10204,
47.992,,Spot,2,Image 1,5,10207,
51.008,,Spot,2,Image 1,5,10229,
50.99,,Spot,2,Image 1,5,10250,
45.011,,Spot,2,Image 1,5,10258,
47.012,,Spot,2,Image 1,5,10261,
43,,Spot,2,Image 1,5,10262,
52.012,,Spot,2,Image 1,5,10263,
43.02,,Spot,2,Image 1,5,10264,
49,,Spot,2,Image 1,5,10267,
42.996,,Spot,2,Image 1,5,10271,
44,,Spot,2,Image 1,5,10272,
47.016,,Spot,2,Image 1,5,10273,
43.992,,Spot,2,Image 1,5,10283,
51.008,,Spot,2,Image 1,5,10297,
49,,Spot,2,Image 1,5,10300,
58.016,,Spot,2,Image 1,5,10314,
50.02,,Spot,2,Image 1,5,10316,
49,,Spot,2,Image 1,5,10318,
51.016,,Spot,2,Image 1,5,10325,
54.996,,Spot,2,Image 1,5,10327,
74,,Spot,2,Image 1,5,10329,
68.008,,Spot,2,Image 1,5,10331,
64.994,,Spot,2,Image 1,5,10335,
60.02,,Spot,2,Image 1,5,10338,
58,,Spot,2,Image 1,5,10339,
54.986,,Spot,2,Image 1,5,10340,
50.01,,Spot,2,Image 1,5,10344,
67.992,,Spot,2,Image 1,5,10345,
64,,Spot,2,Image 1,5,10347,
56.016,,Spot,2,Image 1,5,10348,
52.008,,Spot,2,Image 1,5,10350,
52.008,,Spot,2,Image 1,5,10354,
50,,Spot,2,Image 1,5,10357,
54.008,,Spot,2,Image 1,5,10368,
50,,Spot,2,Image 1,5,10371,
57.008,,Spot,2,Image 1,5,10374,
52.016,,Spot,2,Image 1,5,10378,
47,,Spot,2,Image 1,5,10383,
46.992,,Spot,2,Image 1,5,10390,
46,,Spot,2,Image 1,5,10391,
47.992,,Spot,2,Image 1,5,10392,
41.016,,Spot,2,Image 1,5,10405,
44.992,,Spot,2,Image 1,5,10409,
52.016,,Spot,2,Image 1,5,10415,
52.02,,Spot,2,Image 1,5,10427,
47,,Spot,2,Image 1,5,10428,
47,,Spot,2,Image 1,5,10445,
46.024,,Spot,2,Image 1,5,10449,
47.008,,Spot,2,Image 1,5,10451,
42.01,,Spot,2,Image 1,5,10457,
44.004,,Spot,2,Image 1,5,10463,
44.992,,Spot,2,Image 1,5,10467,
45,,Spot,2,Image 1,5,10471,
47.996,,Spot,2,Image 1,5,10472,
46,,Spot,2,Image 1,5,10475,
43.008,,Spot,2,Image 1,5,10480,
44.01,,Spot,2,Image 1,5,10481,
51.008,,Spot,2,Image 1,5,10483,
47.992,,Spot,2,Image 1,5,10484,
45.008,,Spot,2,Image 1,5,10488,
48.008,,Spot,2,Image 1,5,10491,
41.992,,Spot,2,Image 1,5,10494,
41.0025,,Spot,2,Image 1,5,10498,
43.012,,Spot,2,Image 1,5,10499,
47,,Spot,2,Image 1,5,10500,
44,,Spot,2,Image 1,5,10501,
44.008,,Spot,2,Image 1,5,10511,
43.01,,Spot,2,Image 1,5,10512,
44.986,,Spot,2,Image 1,5,10515,
43.02,,Spot,2,Image 1,5,10517,
44.016,,Spot,2,Image 1,5,10560,
40.992,,Spot,2,Image 1,5,10569,
45.992,,Spot,2,Image 1,5,10570,
110.992,,Spot,2,Image 1,5,10614,
62.02,,Spot,2,Image 1,5,10625,
55,,Spot,2,Image 1,5,10635,
53,,Spot,2,Image 1,5,10638,
52.02,,Spot,2,Image 1,5,10653,
57.995,,Spot,2,Image 1,5,10663,
57.992,,Spot,2,Image 1,5,10665,
59.02,,Spot,2,Image 1,5,10667,
52.02,,Spot,2,Image 1,5,10669,
51.992,,Spot,2,Image 1,5,10685,
53,,Spot,2,Image 1,5,10689,
40.992,,Spot,2,Image 1,5,10692,
57,,Spot,2,Image 1,5,10700,
59.02,,Spot,2,Image 1,5,10704,
51.008,,Spot,2,Image 1,5,10714,
52.496,,Spot,2,Image 1,5,10717,
44.992,,Spot,2,Image 1,5,10721,
44,,Spot,2,Image 1,5,10729,
46.016,,Spot,2,Image 1,5,10730,
47,,Spot,2,Image 1,5,10731,
46.992,,Spot,2,Image 1,5,10732,
48.992,,Spot,2,Image 1,5,10739,
53.016,,Spot,2,Image 1,5,10743,
42.996,,Spot,2,Image 1,5,10746,
44.012,,Spot,2,Image 1,5,10749,
67.016,,Spot,2,Image 1,5,10790,
75.01,,Spot,2,Image 1,5,10791,
71.992,,Spot,2,Image 1,5,10795,
72.988,,Spot,2,Image 1,5,10796,
63.014,,Spot,2,Image 1,5,10800,
50.012,,Spot,2,Image 1,5,10802,
54.488,,Spot,2,Image 1,5,10809,
60.968,,Spot,2,Image 1,5,10810,
50.984,,Spot,2,Image 1,5,10811,
75.008,,Spot,2,Image 1,5,10814,
54.008,,Spot,2,Image 1,5,10816,
51.976,,Spot,2,Image 1,5,10817,
81.008,,Spot,2,Image 1,5,10825,
61.992,,Spot,2,Image 1,5,10827,
52,,Spot,2,Image 1,5,10831,
49.016,,Spot,2,Image 1,5,10832,
82.072,,Spot,2,Image 1,5,10836,
51.02,,Spot,2,Image 1,5,10838,
43.992,,Spot,2,Image 1,5,10839,
48.002,,Spot,2,Image 1,5,10845,
59,,Spot,2,Image 1,5,10850,
50.995,,Spot,2,Image 1,5,10857,
48.01,,Spot,2,Image 1,5,10858,
50.01,,Spot,2,Image 1,5,10860,
48.01,,Spot,2,Image 1,5,10890,
55.992,,Spot,2,Image 1,5,10891,
51,,Spot,2,Image 1,5,10892,
50,,Spot,2,Image 1,5,10897,
48.008,,Spot,2,Image 1,5,10898,
43.996,,Spot,2,Image 1,5,10903,
46,,Spot,2,Image 1,5,10906,
47.008,,Spot,2,Image 1,5,10908,
43.996,,Spot,2,Image 1,5,10909,
47.008,,Spot,2,Image 1,5,10912,
46.004,,Spot,2,Image 1,5,10914,
44.008,,Spot,2,Image 1,5,10915,
44.006,,Spot,2,Image 1,5,10916,
42,,Spot,2,Image 1,5,10923,
42.996,,Spot,2,Image 1,5,10931,
43.996,,Spot,2,Image 1,5,10933,
45.008,,Spot,2,Image 1,5,10935,
46.008,,Spot,2,Image 1,5,10946,
81.004,,Spot,2,Image 1,5,10957,
51.992,,Spot,2,Image 1,5,10963,
44.996,,Spot,2,Image 1,5,10966,
71.032,,Spot,2,Image 1,5,10968,
72.04,,Spot,2,Image 1,5,10970,
52.024,,Spot,2,Image 1,5,10971,
