
Intensity Mean Ch=10 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
57.4286,,Spot,10,Image 1,1,5,
139.505,,Spot,10,Image 1,1,23,
88.6607,,Spot,10,Image 1,1,29,
98.9846,,Spot,10,Image 1,1,68,
59.1792,,Spot,10,Image 1,1,75,
93.7032,,Spot,10,Image 1,1,77,
83.2866,,Spot,10,Image 1,1,88,
53.6226,,Spot,10,Image 1,1,127,
66.8893,,Spot,10,Image 1,1,142,
73.2393,,Spot,10,Image 1,1,143,
74.1472,,Spot,10,Image 1,1,162,
62.0435,,Spot,10,Image 1,1,164,
66.1612,,Spot,10,Image 1,1,167,
115.273,,Spot,10,Image 1,1,171,
161.741,,Spot,10,Image 1,1,173,
80.6943,,Spot,10,Image 1,1,174,
71.6429,,Spot,10,Image 1,1,182,
64.2258,,Spot,10,Image 1,1,188,
68.8484,,Spot,10,Image 1,1,190,
66.2186,,Spot,10,Image 1,1,192,
79.1459,,Spot,10,Image 1,1,201,
166.929,,Spot,10,Image 1,1,217,
66.6403,,Spot,10,Image 1,1,222,
81.6605,,Spot,10,Image 1,1,237,
60.8036,,Spot,10,Image 1,1,239,
65.9352,,Spot,10,Image 1,1,241,
83.0993,,Spot,10,Image 1,1,242,
88.6199,,Spot,10,Image 1,1,244,
65.0638,,Spot,10,Image 1,1,246,
68.2842,,Spot,10,Image 1,1,250,
85.3971,,Spot,10,Image 1,1,257,
73.8593,,Spot,10,Image 1,1,300,
110.591,,Spot,10,Image 1,1,303,
71.2602,,Spot,10,Image 1,1,305,
92.5603,,Spot,10,Image 1,1,309,
60.8087,,Spot,10,Image 1,1,313,
51.0789,,Spot,10,Image 1,1,350,
61.0213,,Spot,10,Image 1,1,354,
100.966,,Spot,10,Image 1,1,364,
85.8462,,Spot,10,Image 1,1,369,
65.749,,Spot,10,Image 1,1,378,
76.4259,,Spot,10,Image 1,1,380,
106.74,,Spot,10,Image 1,1,387,
76.3296,,Spot,10,Image 1,1,397,
117.95,,Spot,10,Image 1,1,400,
78.8406,,Spot,10,Image 1,1,404,
97.1476,,Spot,10,Image 1,1,406,
77.5181,,Spot,10,Image 1,1,412,
93.6773,,Spot,10,Image 1,1,413,
112.772,,Spot,10,Image 1,1,457,
80.1157,,Spot,10,Image 1,1,458,
95.296,,Spot,10,Image 1,1,461,
115.621,,Spot,10,Image 1,1,484,
193.606,,Spot,10,Image 1,1,485,
101.765,,Spot,10,Image 1,1,487,
71.0977,,Spot,10,Image 1,1,498,
63.2692,,Spot,10,Image 1,1,509,
61.8111,,Spot,10,Image 1,1,510,
72.35,,Spot,10,Image 1,1,513,
