
Intensity Sum of Square Ch=9 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
7.93651e+06,,Spot,9,Image 1,1,1180,
1.30015e+07,,Spot,9,Image 1,1,1184,
1.28782e+07,,Spot,9,Image 1,1,1185,
2.20047e+07,,Spot,9,Image 1,1,1189,
2.53668e+06,,Spot,9,Image 1,1,1193,
2.28061e+06,,Spot,9,Image 1,1,1196,
1.6156e+06,,Spot,9,Image 1,1,1198,
1.65068e+06,,Spot,9,Image 1,1,1199,
5.87577e+06,,Spot,9,Image 1,1,1201,
2.20481e+07,,Spot,9,Image 1,1,1203,
1.47383e+06,,Spot,9,Image 1,1,1209,
2.03713e+07,,Spot,9,Image 1,1,1210,
2.17825e+06,,Spot,9,Image 1,1,1211,
6.49133e+06,,Spot,9,Image 1,1,1213,
1.23879e+07,,Spot,9,Image 1,1,1216,
1.05051e+07,,Spot,9,Image 1,1,1217,
1.19254e+07,,Spot,9,Image 1,1,1218,
2.84151e+06,,Spot,9,Image 1,1,1226,
4.17381e+06,,Spot,9,Image 1,1,1228,
7.057e+06,,Spot,9,Image 1,1,1229,
1.95907e+07,,Spot,9,Image 1,1,1232,
4.16975e+06,,Spot,9,Image 1,1,1237,
1.55714e+07,,Spot,9,Image 1,1,1241,
1.36519e+07,,Spot,9,Image 1,1,1242,
7.28413e+06,,Spot,9,Image 1,1,1243,
7.61207e+06,,Spot,9,Image 1,1,1246,
1.06096e+07,,Spot,9,Image 1,1,1258,
1.02388e+07,,Spot,9,Image 1,1,1262,
8.99162e+06,,Spot,9,Image 1,1,1264,
1.04892e+06,,Spot,9,Image 1,1,1271,
9.13719e+06,,Spot,9,Image 1,1,1284,
1.4375e+07,,Spot,9,Image 1,1,1288,
2.13271e+06,,Spot,9,Image 1,1,1291,
1.73696e+07,,Spot,9,Image 1,1,1301,
65851,,Spot,9,Image 1,1,1303,
2.00343e+06,,Spot,9,Image 1,1,1326,
1.25876e+06,,Spot,9,Image 1,1,1327,
2.30594e+06,,Spot,9,Image 1,1,1328,
15742,,Spot,9,Image 1,1,1331,
1.42609e+07,,Spot,9,Image 1,1,1332,
7.37443e+06,,Spot,9,Image 1,1,1334,
3.69826e+06,,Spot,9,Image 1,1,1336,
226117,,Spot,9,Image 1,1,1339,
3.3605e+07,,Spot,9,Image 1,1,1341,
9.82692e+06,,Spot,9,Image 1,1,1346,
1.17554e+06,,Spot,9,Image 1,1,1347,
6.86228e+06,,Spot,9,Image 1,1,1351,
1.31461e+07,,Spot,9,Image 1,1,1353,
3.58244e+06,,Spot,9,Image 1,1,1354,
1.30793e+07,,Spot,9,Image 1,1,1355,
2.54819e+06,,Spot,9,Image 1,1,1357,
397596,,Spot,9,Image 1,1,1358,
4.79506e+06,,Spot,9,Image 1,1,1359,
1.99415e+06,,Spot,9,Image 1,1,1361,
1.92957e+06,,Spot,9,Image 1,1,1362,
8.71991e+06,,Spot,9,Image 1,1,1364,
5.77616e+06,,Spot,9,Image 1,1,1370,
6.17862e+06,,Spot,9,Image 1,1,1371,
6.82991e+06,,Spot,9,Image 1,1,1372,
6.82901e+06,,Spot,9,Image 1,1,1373,
4.47283e+06,,Spot,9,Image 1,1,1375,
1.09829e+06,,Spot,9,Image 1,1,1376,
642096,,Spot,9,Image 1,1,1382,
1.63294e+06,,Spot,9,Image 1,1,1383,
127298,,Spot,9,Image 1,1,1389,
2.22337e+07,,Spot,9,Image 1,1,1390,
8.75851e+06,,Spot,9,Image 1,1,1392,
5.70458e+07,,Spot,9,Image 1,1,1399,
5.98276e+06,,Spot,9,Image 1,1,1402,
1.52622e+06,,Spot,9,Image 1,1,1406,
4.6229e+07,,Spot,9,Image 1,1,1410,
9.77519e+06,,Spot,9,Image 1,1,1411,
3.97854e+06,,Spot,9,Image 1,1,1415,
714653,,Spot,9,Image 1,1,1420,
7.38355e+07,,Spot,9,Image 1,1,1435,
7.16532e+07,,Spot,9,Image 1,1,1436,
5.4761e+07,,Spot,9,Image 1,1,1439,
2.78713e+06,,Spot,9,Image 1,1,1440,
7.48494e+06,,Spot,9,Image 1,1,1444,
5.71332e+06,,Spot,9,Image 1,1,1445,
7.73404e+06,,Spot,9,Image 1,1,1446,
1.70752e+07,,Spot,9,Image 1,1,1447,
2.46736e+07,,Spot,9,Image 1,1,1448,
7.43421e+06,,Spot,9,Image 1,1,1452,
412921,,Spot,9,Image 1,1,1456,
1.55883e+07,,Spot,9,Image 1,1,1457,
2.32294e+06,,Spot,9,Image 1,1,1460,
6.43698e+06,,Spot,9,Image 1,1,1461,
2.62451e+06,,Spot,9,Image 1,1,1463,
3.07179e+06,,Spot,9,Image 1,1,1471,
588202,,Spot,9,Image 1,1,1478,
504649,,Spot,9,Image 1,1,1480,
6.74432e+06,,Spot,9,Image 1,1,1489,
6.54713e+06,,Spot,9,Image 1,1,1493,
2.25303e+07,,Spot,9,Image 1,1,1495,
2.68518e+06,,Spot,9,Image 1,1,1496,
7.25268e+06,,Spot,9,Image 1,1,1506,
4.53106e+06,,Spot,9,Image 1,1,1508,
1.66797e+07,,Spot,9,Image 1,1,1509,
1.83885e+07,,Spot,9,Image 1,1,1513,
55358,,Spot,9,Image 1,1,1534,
591113,,Spot,9,Image 1,1,1537,
435973,,Spot,9,Image 1,1,1543,
2.14038e+06,,Spot,9,Image 1,1,1546,
34788,,Spot,9,Image 1,1,1547,
100679,,Spot,9,Image 1,1,1552,
39607,,Spot,9,Image 1,1,1553,
3.01054e+06,,Spot,9,Image 1,1,1555,
119670,,Spot,9,Image 1,1,1567,
8.4627e+06,,Spot,9,Image 1,1,1569,
740157,,Spot,9,Image 1,1,1572,
347273,,Spot,9,Image 1,1,1576,
713170,,Spot,9,Image 1,1,1589,
4.63101e+06,,Spot,9,Image 1,1,1595,
5.10596e+06,,Spot,9,Image 1,1,1615,
2.66637e+06,,Spot,9,Image 1,1,1620,
1.08293e+06,,Spot,9,Image 1,1,1634,
2.61589e+06,,Spot,9,Image 1,1,1650,
7.48688e+06,,Spot,9,Image 1,1,1651,
7.10616e+06,,Spot,9,Image 1,1,1656,
1.66231e+06,,Spot,9,Image 1,1,1657,
7.22697e+06,,Spot,9,Image 1,1,1662,
8.39354e+06,,Spot,9,Image 1,1,1665,
84265,,Spot,9,Image 1,1,1684,
115343,,Spot,9,Image 1,1,1690,
3809,,Spot,9,Image 1,1,1692,
18496,,Spot,9,Image 1,1,1694,
1.33926e+06,,Spot,9,Image 1,1,1695,
400,,Spot,9,Image 1,1,1697,
110206,,Spot,9,Image 1,1,1699,
0,,Spot,9,Image 1,1,1700,
0,,Spot,9,Image 1,1,1706,
1.39103e+06,,Spot,9,Image 1,1,1710,
100084,,Spot,9,Image 1,1,1721,
148475,,Spot,9,Image 1,1,1725,
275135,,Spot,9,Image 1,1,1726,
199832,,Spot,9,Image 1,1,1732,
199575,,Spot,9,Image 1,1,1752,
4.73715e+06,,Spot,9,Image 1,1,1768,
262436,,Spot,9,Image 1,1,1769,
384822,,Spot,9,Image 1,1,1775,
697452,,Spot,9,Image 1,1,1788,
122554,,Spot,9,Image 1,1,1815,
26372,,Spot,9,Image 1,1,1818,
132409,,Spot,9,Image 1,1,1824,
2.28518e+06,,Spot,9,Image 1,1,1825,
3.84645e+06,,Spot,9,Image 1,1,1837,
580159,,Spot,9,Image 1,1,1844,
6.30352e+06,,Spot,9,Image 1,1,1845,
5.13152e+06,,Spot,9,Image 1,1,1851,
776735,,Spot,9,Image 1,1,1857,
60746,,Spot,9,Image 1,1,1858,
168452,,Spot,9,Image 1,1,1864,
3.71509e+06,,Spot,9,Image 1,1,1865,
299745,,Spot,9,Image 1,1,1870,
795955,,Spot,9,Image 1,1,1871,
189461,,Spot,9,Image 1,1,1893,
488913,,Spot,9,Image 1,1,1896,
420247,,Spot,9,Image 1,1,1898,
899626,,Spot,9,Image 1,1,1902,
419752,,Spot,9,Image 1,1,1914,
1.63051e+06,,Spot,9,Image 1,1,1915,
6.82283e+06,,Spot,9,Image 1,1,1920,
240451,,Spot,9,Image 1,1,1929,
1.06053e+06,,Spot,9,Image 1,1,1936,
532814,,Spot,9,Image 1,1,1938,
3.07605e+06,,Spot,9,Image 1,1,1941,
1.70557e+06,,Spot,9,Image 1,1,1943,
4.78483e+06,,Spot,9,Image 1,1,1945,
3.23602e+06,,Spot,9,Image 1,1,1947,
8.49757e+06,,Spot,9,Image 1,1,1948,
578442,,Spot,9,Image 1,1,1952,
3.21823e+06,,Spot,9,Image 1,1,1954,
2.17074e+06,,Spot,9,Image 1,1,1956,
602081,,Spot,9,Image 1,1,1957,
2.86884e+06,,Spot,9,Image 1,1,1963,
2.34455e+06,,Spot,9,Image 1,1,1974,
2.6041e+06,,Spot,9,Image 1,1,1976,
1.94743e+06,,Spot,9,Image 1,1,1983,
1.01208e+06,,Spot,9,Image 1,1,1985,
4.34591e+06,,Spot,9,Image 1,1,1990,
4.68085e+06,,Spot,9,Image 1,1,2000,
1.73074e+07,,Spot,9,Image 1,1,2004,
3.58631e+06,,Spot,9,Image 1,1,2005,
1.03079e+07,,Spot,9,Image 1,1,2007,
5.19858e+06,,Spot,9,Image 1,1,2008,
2.66437e+07,,Spot,9,Image 1,1,2014,
113438,,Spot,9,Image 1,1,2034,
1.31849e+07,,Spot,9,Image 1,1,2037,
511954,,Spot,9,Image 1,1,2038,
1.01781e+07,,Spot,9,Image 1,1,2042,
9.53447e+06,,Spot,9,Image 1,1,2043,
90273,,Spot,9,Image 1,1,2044,
170096,,Spot,9,Image 1,1,2045,
1.23261e+06,,Spot,9,Image 1,1,2052,
1.13355e+07,,Spot,9,Image 1,1,2053,
1.21022e+06,,Spot,9,Image 1,1,2054,
466850,,Spot,9,Image 1,1,2055,
270277,,Spot,9,Image 1,1,2057,
0,,Spot,9,Image 1,1,2058,
331263,,Spot,9,Image 1,1,2060,
176079,,Spot,9,Image 1,1,2061,
6.03166e+06,,Spot,9,Image 1,1,2072,
2.20522e+07,,Spot,9,Image 1,1,2073,
2.03113e+07,,Spot,9,Image 1,1,2078,
2.39959e+07,,Spot,9,Image 1,1,2085,
4.72349e+06,,Spot,9,Image 1,1,2098,
557987,,Spot,9,Image 1,1,2102,
1.50578e+06,,Spot,9,Image 1,1,2103,
1.03481e+06,,Spot,9,Image 1,1,2148,
5.8821e+06,,Spot,9,Image 1,1,2177,
1.18211e+07,,Spot,9,Image 1,1,2189,
1.61716e+07,,Spot,9,Image 1,1,2191,
661175,,Spot,9,Image 1,1,2193,
250708,,Spot,9,Image 1,1,2194,
8.8106e+06,,Spot,9,Image 1,1,2196,
107132,,Spot,9,Image 1,1,2197,
40304,,Spot,9,Image 1,1,2198,
116214,,Spot,9,Image 1,1,2199,
52249,,Spot,9,Image 1,1,2200,
5.2696e+06,,Spot,9,Image 1,1,2201,
361924,,Spot,9,Image 1,1,2203,
87495,,Spot,9,Image 1,1,2211,
9.76784e+06,,Spot,9,Image 1,1,2212,
3.49856e+06,,Spot,9,Image 1,1,2230,
215261,,Spot,9,Image 1,1,2261,
30845,,Spot,9,Image 1,1,2266,
1.0898e+06,,Spot,9,Image 1,1,2273,
6.96452e+06,,Spot,9,Image 1,1,2457,
2.76744e+06,,Spot,9,Image 1,1,2458,
1.96713e+07,,Spot,9,Image 1,1,2471,
896676,,Spot,9,Image 1,1,2552,
502166,,Spot,9,Image 1,1,2661,
75105,,Spot,9,Image 1,2,2937,
62001,,Spot,9,Image 1,2,2938,
87103,,Spot,9,Image 1,2,2939,
1.4657e+06,,Spot,9,Image 1,2,2971,
5.39588e+06,,Spot,9,Image 1,2,3016,
5.62298e+06,,Spot,9,Image 1,2,3018,
4.48519e+06,,Spot,9,Image 1,2,3045,
1.96268e+06,,Spot,9,Image 1,2,3046,
2.88807e+06,,Spot,9,Image 1,2,3056,
1.56713e+06,,Spot,9,Image 1,2,3065,
115685,,Spot,9,Image 1,2,3101,
297269,,Spot,9,Image 1,2,3127,
186816,,Spot,9,Image 1,2,3132,
346247,,Spot,9,Image 1,2,3135,
1.34267e+07,,Spot,9,Image 1,2,3140,
9.82851e+06,,Spot,9,Image 1,2,3144,
139926,,Spot,9,Image 1,2,3150,
153934,,Spot,9,Image 1,2,3154,
2.26929e+07,,Spot,9,Image 1,2,3160,
1.29302e+06,,Spot,9,Image 1,2,3175,
2.03288e+07,,Spot,9,Image 1,2,3176,
3.74281e+06,,Spot,9,Image 1,2,3177,
2.22723e+07,,Spot,9,Image 1,2,3184,
1.43061e+08,,Spot,9,Image 1,2,3185,
8.3078e+06,,Spot,9,Image 1,2,3187,
4.26649e+07,,Spot,9,Image 1,2,3213,
1.13183e+07,,Spot,9,Image 1,2,3220,
17154,,Spot,9,Image 1,2,3235,
18660,,Spot,9,Image 1,2,3242,
26764,,Spot,9,Image 1,2,3243,
11523,,Spot,9,Image 1,2,3244,
20961,,Spot,9,Image 1,2,3245,
8956,,Spot,9,Image 1,2,3248,
6670,,Spot,9,Image 1,2,3250,
56933,,Spot,9,Image 1,2,3262,
63951,,Spot,9,Image 1,2,3264,
3151,,Spot,9,Image 1,2,3265,
67003,,Spot,9,Image 1,2,3279,
18258,,Spot,9,Image 1,2,3280,
61588,,Spot,9,Image 1,2,3295,
22780,,Spot,9,Image 1,2,3329,
1.77141e+06,,Spot,9,Image 1,2,3330,
23365,,Spot,9,Image 1,2,3334,
1.02754e+06,,Spot,9,Image 1,2,3339,
529020,,Spot,9,Image 1,2,3340,
66256,,Spot,9,Image 1,2,3350,
546874,,Spot,9,Image 1,2,3358,
5.2662e+06,,Spot,9,Image 1,2,3359,
73939,,Spot,9,Image 1,2,3376,
94119,,Spot,9,Image 1,2,3402,
267917,,Spot,9,Image 1,2,3412,
862397,,Spot,9,Image 1,2,3414,
1.08239e+06,,Spot,9,Image 1,2,3415,
2.52168e+06,,Spot,9,Image 1,2,3419,
5.89561e+07,,Spot,9,Image 1,2,3420,
5.20511e+06,,Spot,9,Image 1,2,3425,
3.37114e+07,,Spot,9,Image 1,2,3434,
267735,,Spot,9,Image 1,2,3446,
6.86314e+06,,Spot,9,Image 1,2,3451,
8715,,Spot,9,Image 1,2,3467,
25713,,Spot,9,Image 1,2,3469,
62,,Spot,9,Image 1,2,3470,
16638,,Spot,9,Image 1,2,3472,
97143,,Spot,9,Image 1,2,3474,
7241,,Spot,9,Image 1,2,3475,
25764,,Spot,9,Image 1,2,3477,
28083,,Spot,9,Image 1,2,3479,
7409,,Spot,9,Image 1,2,3480,
13726,,Spot,9,Image 1,2,3481,
1044,,Spot,9,Image 1,2,3483,
3897,,Spot,9,Image 1,2,3484,
8969,,Spot,9,Image 1,2,3491,
38980,,Spot,9,Image 1,2,3492,
8063,,Spot,9,Image 1,2,3497,
95017,,Spot,9,Image 1,2,3499,
20388,,Spot,9,Image 1,2,3503,
23432,,Spot,9,Image 1,2,3510,
7301,,Spot,9,Image 1,2,3512,
66165,,Spot,9,Image 1,2,3517,
37475,,Spot,9,Image 1,2,3518,
96187,,Spot,9,Image 1,2,3521,
92474,,Spot,9,Image 1,2,3525,
165938,,Spot,9,Image 1,2,3527,
192180,,Spot,9,Image 1,2,3532,
29224,,Spot,9,Image 1,2,3536,
14379,,Spot,9,Image 1,2,3539,
153371,,Spot,9,Image 1,2,3563,
349619,,Spot,9,Image 1,2,3577,
14366,,Spot,9,Image 1,2,3588,
56477,,Spot,9,Image 1,2,3590,
246281,,Spot,9,Image 1,2,3591,
158552,,Spot,9,Image 1,2,3605,
6117,,Spot,9,Image 1,2,3608,
63697,,Spot,9,Image 1,2,3611,
138116,,Spot,9,Image 1,2,3612,
1.82201e+06,,Spot,9,Image 1,2,3615,
1.30858e+06,,Spot,9,Image 1,2,3618,
364601,,Spot,9,Image 1,2,3619,
193250,,Spot,9,Image 1,2,3620,
460382,,Spot,9,Image 1,2,3622,
114553,,Spot,9,Image 1,2,3633,
2.84118e+06,,Spot,9,Image 1,2,3635,
675917,,Spot,9,Image 1,2,3636,
345074,,Spot,9,Image 1,2,3637,
1.09865e+06,,Spot,9,Image 1,2,3675,
2.67036e+06,,Spot,9,Image 1,2,3679,
2.33544e+07,,Spot,9,Image 1,2,3686,
137044,,Spot,9,Image 1,2,3687,
34632,,Spot,9,Image 1,2,3688,
264569,,Spot,9,Image 1,2,3693,
204796,,Spot,9,Image 1,2,3696,
1.36929e+07,,Spot,9,Image 1,2,3702,
4.63113e+06,,Spot,9,Image 1,2,3729,
4.55395e+07,,Spot,9,Image 1,2,3732,
2.4674e+07,,Spot,9,Image 1,2,3748,
9.63801e+06,,Spot,9,Image 1,2,3749,
2.79823e+07,,Spot,9,Image 1,2,3758,
871338,,Spot,9,Image 1,2,3760,
3.2734e+06,,Spot,9,Image 1,2,3763,
3.02165e+06,,Spot,9,Image 1,2,3768,
1.72752e+07,,Spot,9,Image 1,2,3771,
5.31953e+06,,Spot,9,Image 1,2,3776,
3.88452e+06,,Spot,9,Image 1,2,3778,
1.47736e+07,,Spot,9,Image 1,2,3783,
948137,,Spot,9,Image 1,2,3787,
4.51049e+06,,Spot,9,Image 1,2,3802,
1.73397e+07,,Spot,9,Image 1,2,3805,
3.4311e+07,,Spot,9,Image 1,2,3809,
4.13196e+06,,Spot,9,Image 1,2,3812,
1.35602e+06,,Spot,9,Image 1,2,3813,
2.74003e+06,,Spot,9,Image 1,2,3815,
1.14561e+06,,Spot,9,Image 1,2,3818,
4.98611e+07,,Spot,9,Image 1,2,3822,
1.94961e+07,,Spot,9,Image 1,2,3823,
6.07188e+06,,Spot,9,Image 1,2,3825,
2.06585e+07,,Spot,9,Image 1,2,3829,
3.10964e+07,,Spot,9,Image 1,2,3837,
4.29886e+07,,Spot,9,Image 1,2,3840,
6.08719e+06,,Spot,9,Image 1,2,3841,
9.37766e+06,,Spot,9,Image 1,2,3842,
4.19656e+06,,Spot,9,Image 1,2,3843,
1.45707e+06,,Spot,9,Image 1,2,3849,
3.19465e+07,,Spot,9,Image 1,2,3854,
4.90564e+06,,Spot,9,Image 1,2,3855,
3.22936e+07,,Spot,9,Image 1,2,3858,
1.99393e+07,,Spot,9,Image 1,2,3859,
3.41288e+07,,Spot,9,Image 1,2,3863,
6.88314e+06,,Spot,9,Image 1,2,3867,
1.36497e+07,,Spot,9,Image 1,2,3868,
4.31551e+07,,Spot,9,Image 1,2,3869,
6.84277e+06,,Spot,9,Image 1,2,3873,
9.1849e+06,,Spot,9,Image 1,2,3874,
1.87388e+07,,Spot,9,Image 1,2,3876,
2.05922e+07,,Spot,9,Image 1,2,3887,
1.27032e+07,,Spot,9,Image 1,2,3900,
4.13466e+06,,Spot,9,Image 1,2,3904,
7.5386e+06,,Spot,9,Image 1,2,3919,
840949,,Spot,9,Image 1,2,3925,
19894,,Spot,9,Image 1,2,3934,
99927,,Spot,9,Image 1,2,3942,
1.53231e+07,,Spot,9,Image 1,2,3943,
4.08527e+07,,Spot,9,Image 1,2,3948,
2.62682e+07,,Spot,9,Image 1,2,3955,
1.39147e+07,,Spot,9,Image 1,2,3956,
1.17287e+07,,Spot,9,Image 1,2,3957,
3.28765e+07,,Spot,9,Image 1,2,3959,
7.82912e+06,,Spot,9,Image 1,2,3961,
4.93188e+06,,Spot,9,Image 1,2,3963,
3.19961e+06,,Spot,9,Image 1,2,3966,
2.51813e+06,,Spot,9,Image 1,2,3968,
1.66138e+07,,Spot,9,Image 1,2,3969,
2.67663e+07,,Spot,9,Image 1,2,3975,
1.54376e+07,,Spot,9,Image 1,2,3976,
2.90592e+07,,Spot,9,Image 1,2,3979,
1.25878e+07,,Spot,9,Image 1,2,3981,
5.25489e+06,,Spot,9,Image 1,2,3982,
3.13988e+06,,Spot,9,Image 1,2,3987,
1.44643e+06,,Spot,9,Image 1,2,3988,
1.25121e+06,,Spot,9,Image 1,2,3989,
1.41895e+07,,Spot,9,Image 1,2,3999,
9.941e+07,,Spot,9,Image 1,2,4002,
4.3167e+07,,Spot,9,Image 1,2,4008,
3.54219e+06,,Spot,9,Image 1,2,4011,
3.60344e+06,,Spot,9,Image 1,2,4014,
5.812e+06,,Spot,9,Image 1,2,4023,
779937,,Spot,9,Image 1,2,4032,
3.50446e+07,,Spot,9,Image 1,2,4033,
2.57235e+07,,Spot,9,Image 1,2,4047,
1.82553e+07,,Spot,9,Image 1,2,4048,
1.75778e+07,,Spot,9,Image 1,2,4051,
1.71658e+07,,Spot,9,Image 1,2,4052,
1.8786e+07,,Spot,9,Image 1,2,4053,
