
Intensity Sum of Square Ch=4 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
8.73293e+07,,Spot,4,Image 1,1,518,
8.8681e+07,,Spot,4,Image 1,1,520,
4.78951e+07,,Spot,4,Image 1,1,522,
9.38371e+07,,Spot,4,Image 1,1,528,
5.2774e+07,,Spot,4,Image 1,1,552,
2.33247e+07,,Spot,4,Image 1,1,565,
1.57229e+07,,Spot,4,Image 1,1,572,
1.83682e+07,,Spot,4,Image 1,1,604,
2.60194e+07,,Spot,4,Image 1,1,615,
2.36338e+07,,Spot,4,Image 1,1,616,
2.43929e+07,,Spot,4,Image 1,1,626,
2.01027e+07,,Spot,4,Image 1,1,631,
3.92637e+07,,Spot,4,Image 1,1,661,
7.62466e+07,,Spot,4,Image 1,1,688,
1.94682e+07,,Spot,4,Image 1,1,693,
4.61176e+07,,Spot,4,Image 1,1,696,
3.87887e+07,,Spot,4,Image 1,1,704,
2.02835e+07,,Spot,4,Image 1,1,707,
1.35527e+08,,Spot,4,Image 1,1,714,
3.09278e+07,,Spot,4,Image 1,1,716,
2.09272e+07,,Spot,4,Image 1,1,718,
1.00079e+07,,Spot,4,Image 1,1,730,
3.7603e+07,,Spot,4,Image 1,1,748,
1.83766e+07,,Spot,4,Image 1,1,762,
6.15234e+07,,Spot,4,Image 1,1,780,
6.05357e+07,,Spot,4,Image 1,1,782,
5.33847e+07,,Spot,4,Image 1,1,783,
9.66912e+07,,Spot,4,Image 1,1,789,
5.51551e+07,,Spot,4,Image 1,1,790,
4.92874e+07,,Spot,4,Image 1,1,792,
5.25877e+07,,Spot,4,Image 1,1,794,
1.80339e+08,,Spot,4,Image 1,1,797,
4.09023e+07,,Spot,4,Image 1,1,798,
5.96426e+07,,Spot,4,Image 1,1,800,
5.62739e+07,,Spot,4,Image 1,1,809,
2.40763e+07,,Spot,4,Image 1,1,812,
1.51581e+07,,Spot,4,Image 1,1,814,
3.93851e+07,,Spot,4,Image 1,1,822,
6.89871e+07,,Spot,4,Image 1,1,823,
2.56823e+07,,Spot,4,Image 1,1,825,
3.81354e+07,,Spot,4,Image 1,1,829,
4.50938e+07,,Spot,4,Image 1,1,830,
3.30079e+07,,Spot,4,Image 1,1,835,
2.69156e+07,,Spot,4,Image 1,1,837,
2.2136e+07,,Spot,4,Image 1,1,845,
2.62582e+07,,Spot,4,Image 1,1,889,
1.53537e+07,,Spot,4,Image 1,1,900,
1.33888e+07,,Spot,4,Image 1,1,903,
2.87349e+07,,Spot,4,Image 1,1,905,
2.1739e+07,,Spot,4,Image 1,1,906,
2.0537e+07,,Spot,4,Image 1,1,914,
1.51405e+07,,Spot,4,Image 1,1,917,
1.44605e+07,,Spot,4,Image 1,1,921,
1.78036e+07,,Spot,4,Image 1,1,923,
3.46618e+07,,Spot,4,Image 1,1,933,
3.325e+07,,Spot,4,Image 1,1,936,
2.83634e+07,,Spot,4,Image 1,1,937,
2.98866e+07,,Spot,4,Image 1,1,939,
5.40637e+07,,Spot,4,Image 1,1,941,
4.27086e+07,,Spot,4,Image 1,1,949,
2.51645e+07,,Spot,4,Image 1,1,952,
2.72829e+07,,Spot,4,Image 1,1,965,
1.78427e+07,,Spot,4,Image 1,1,978,
2.03209e+07,,Spot,4,Image 1,1,989,
1.94629e+07,,Spot,4,Image 1,1,994,
3.4169e+07,,Spot,4,Image 1,1,997,
8.45739e+07,,Spot,4,Image 1,1,1010,
4.86088e+07,,Spot,4,Image 1,1,1018,
2.26301e+07,,Spot,4,Image 1,1,1021,
2.26448e+07,,Spot,4,Image 1,1,1033,
2.47182e+07,,Spot,4,Image 1,1,1041,
3.04721e+07,,Spot,4,Image 1,1,1043,
5.18462e+07,,Spot,4,Image 1,1,1048,
3.72439e+07,,Spot,4,Image 1,1,1054,
1.87485e+07,,Spot,4,Image 1,1,1064,
2.22128e+07,,Spot,4,Image 1,1,1065,
2.9577e+07,,Spot,4,Image 1,1,1070,
1.96922e+07,,Spot,4,Image 1,1,1073,
8.12719e+07,,Spot,4,Image 1,1,1076,
2.79095e+07,,Spot,4,Image 1,1,1077,
8.02742e+07,,Spot,4,Image 1,1,1085,
2.94863e+07,,Spot,4,Image 1,1,1091,
2.77257e+07,,Spot,4,Image 1,1,1093,
7.57536e+07,,Spot,4,Image 1,1,1094,
2.40739e+07,,Spot,4,Image 1,1,1096,
4.09056e+07,,Spot,4,Image 1,1,1098,
3.48886e+07,,Spot,4,Image 1,1,1101,
2.86411e+07,,Spot,4,Image 1,1,1105,
9.48536e+07,,Spot,4,Image 1,1,1108,
3.60477e+07,,Spot,4,Image 1,1,1109,
3.05201e+07,,Spot,4,Image 1,1,1113,
2.83457e+07,,Spot,4,Image 1,1,1124,
2.68913e+07,,Spot,4,Image 1,1,1132,
1.94495e+07,,Spot,4,Image 1,1,1133,
1.31883e+08,,Spot,4,Image 1,1,1139,
4.95711e+07,,Spot,4,Image 1,1,1146,
4.18526e+07,,Spot,4,Image 1,1,1149,
2.12501e+07,,Spot,4,Image 1,1,1150,
2.97353e+07,,Spot,4,Image 1,1,1153,
2.36061e+07,,Spot,4,Image 1,1,1154,
4.02918e+07,,Spot,4,Image 1,1,1158,
2.59131e+07,,Spot,4,Image 1,1,1165,
6.33417e+07,,Spot,4,Image 1,1,1169,
1.86137e+07,,Spot,4,Image 1,1,1180,
2.45441e+07,,Spot,4,Image 1,1,1184,
1.61301e+07,,Spot,4,Image 1,1,1185,
5.6958e+07,,Spot,4,Image 1,1,1189,
8.62857e+07,,Spot,4,Image 1,1,1193,
2.37025e+07,,Spot,4,Image 1,1,1196,
2.08044e+07,,Spot,4,Image 1,1,1198,
3.27365e+07,,Spot,4,Image 1,1,1199,
1.76581e+07,,Spot,4,Image 1,1,1201,
2.04172e+07,,Spot,4,Image 1,1,1203,
1.58424e+07,,Spot,4,Image 1,1,1209,
5.40881e+07,,Spot,4,Image 1,1,1210,
1.9722e+07,,Spot,4,Image 1,1,1211,
1.79381e+07,,Spot,4,Image 1,1,1213,
2.57474e+07,,Spot,4,Image 1,1,1216,
7.18179e+07,,Spot,4,Image 1,1,1217,
1.62551e+07,,Spot,4,Image 1,1,1218,
2.99574e+07,,Spot,4,Image 1,1,1226,
5.22734e+07,,Spot,4,Image 1,1,1228,
4.21338e+07,,Spot,4,Image 1,1,1229,
2.74272e+07,,Spot,4,Image 1,1,1232,
1.71618e+07,,Spot,4,Image 1,1,1237,
1.26462e+07,,Spot,4,Image 1,1,1241,
1.56723e+07,,Spot,4,Image 1,1,1242,
1.62886e+07,,Spot,4,Image 1,1,1243,
1.79435e+07,,Spot,4,Image 1,1,1246,
1.8672e+07,,Spot,4,Image 1,1,1258,
2.76532e+07,,Spot,4,Image 1,1,1262,
3.21058e+07,,Spot,4,Image 1,1,1264,
1.59922e+07,,Spot,4,Image 1,1,1271,
2.09085e+07,,Spot,4,Image 1,1,1284,
2.63864e+07,,Spot,4,Image 1,1,1288,
1.8254e+07,,Spot,4,Image 1,1,1291,
3.32985e+07,,Spot,4,Image 1,1,1301,
2.47462e+07,,Spot,4,Image 1,1,1303,
3.44576e+07,,Spot,4,Image 1,1,1326,
8.72481e+07,,Spot,4,Image 1,1,1327,
2.02546e+07,,Spot,4,Image 1,1,1328,
9.83197e+07,,Spot,4,Image 1,1,1331,
8.25445e+07,,Spot,4,Image 1,1,1332,
3.03917e+07,,Spot,4,Image 1,1,1334,
7.11669e+07,,Spot,4,Image 1,1,1336,
5.47117e+07,,Spot,4,Image 1,1,1339,
2.96945e+07,,Spot,4,Image 1,1,1341,
1.48236e+07,,Spot,4,Image 1,1,1346,
2.21305e+07,,Spot,4,Image 1,1,1347,
3.72377e+07,,Spot,4,Image 1,1,1351,
4.14823e+07,,Spot,4,Image 1,1,1353,
5.72448e+07,,Spot,4,Image 1,1,1354,
3.67185e+07,,Spot,4,Image 1,1,1355,
1.37182e+08,,Spot,4,Image 1,1,1357,
3.50005e+07,,Spot,4,Image 1,1,1358,
2.25695e+07,,Spot,4,Image 1,1,1359,
3.60333e+07,,Spot,4,Image 1,1,1361,
2.92676e+07,,Spot,4,Image 1,1,1362,
2.8222e+07,,Spot,4,Image 1,1,1364,
2.87485e+07,,Spot,4,Image 1,1,1370,
4.42052e+07,,Spot,4,Image 1,1,1371,
1.52344e+08,,Spot,4,Image 1,1,1372,
3.06656e+07,,Spot,4,Image 1,1,1373,
1.10253e+08,,Spot,4,Image 1,1,1375,
8.87301e+07,,Spot,4,Image 1,1,1376,
3.13869e+07,,Spot,4,Image 1,1,1382,
5.44891e+07,,Spot,4,Image 1,1,1383,
4.79043e+07,,Spot,4,Image 1,1,1389,
2.16897e+07,,Spot,4,Image 1,1,1390,
4.15189e+07,,Spot,4,Image 1,1,1392,
7.54908e+07,,Spot,4,Image 1,1,1399,
1.98684e+07,,Spot,4,Image 1,1,1402,
2.54587e+07,,Spot,4,Image 1,1,1406,
6.1738e+07,,Spot,4,Image 1,1,1410,
1.61312e+07,,Spot,4,Image 1,1,1411,
3.49384e+07,,Spot,4,Image 1,1,1415,
1.71477e+07,,Spot,4,Image 1,1,1420,
1.75899e+07,,Spot,4,Image 1,1,1435,
6.2344e+07,,Spot,4,Image 1,1,1436,
1.69523e+07,,Spot,4,Image 1,1,1439,
1.61457e+07,,Spot,4,Image 1,1,1440,
3.23264e+07,,Spot,4,Image 1,1,1444,
1.90141e+07,,Spot,4,Image 1,1,1445,
3.80512e+07,,Spot,4,Image 1,1,1446,
4.03441e+07,,Spot,4,Image 1,1,1447,
1.92687e+07,,Spot,4,Image 1,1,1448,
1.57836e+07,,Spot,4,Image 1,1,1452,
3.90603e+07,,Spot,4,Image 1,1,1456,
2.34233e+07,,Spot,4,Image 1,1,1457,
2.38924e+07,,Spot,4,Image 1,1,1460,
2.99822e+07,,Spot,4,Image 1,1,1461,
1.82959e+07,,Spot,4,Image 1,1,1463,
1.48015e+07,,Spot,4,Image 1,1,1471,
5.47848e+07,,Spot,4,Image 1,1,1478,
1.66636e+07,,Spot,4,Image 1,1,1480,
2.2047e+07,,Spot,4,Image 1,1,1489,
2.1355e+07,,Spot,4,Image 1,1,1493,
2.1897e+07,,Spot,4,Image 1,1,1495,
1.46869e+07,,Spot,4,Image 1,1,1496,
1.73146e+07,,Spot,4,Image 1,1,1506,
1.81075e+07,,Spot,4,Image 1,1,1508,
5.34169e+07,,Spot,4,Image 1,1,1509,
4.64253e+07,,Spot,4,Image 1,1,1513,
7.64229e+07,,Spot,4,Image 1,1,1534,
2.83311e+07,,Spot,4,Image 1,1,1537,
2.32161e+07,,Spot,4,Image 1,1,1543,
5.81258e+07,,Spot,4,Image 1,1,1546,
2.60954e+07,,Spot,4,Image 1,1,1547,
2.3481e+07,,Spot,4,Image 1,1,1552,
2.62568e+07,,Spot,4,Image 1,1,1553,
2.56914e+07,,Spot,4,Image 1,1,1555,
9.60318e+07,,Spot,4,Image 1,1,1567,
1.81752e+07,,Spot,4,Image 1,1,1569,
2.25675e+07,,Spot,4,Image 1,1,1572,
3.58047e+07,,Spot,4,Image 1,1,1576,
3.24538e+07,,Spot,4,Image 1,1,1589,
2.58567e+07,,Spot,4,Image 1,1,1595,
3.2576e+07,,Spot,4,Image 1,1,1615,
3.74174e+07,,Spot,4,Image 1,1,1620,
1.68675e+07,,Spot,4,Image 1,1,1634,
2.62675e+07,,Spot,4,Image 1,1,1650,
2.91357e+07,,Spot,4,Image 1,1,1651,
1.63319e+07,,Spot,4,Image 1,1,1656,
2.33633e+07,,Spot,4,Image 1,1,1657,
3.63747e+07,,Spot,4,Image 1,1,1662,
2.3486e+07,,Spot,4,Image 1,1,1665,
2.81943e+07,,Spot,4,Image 1,1,1684,
2.88506e+07,,Spot,4,Image 1,1,1690,
5.98088e+07,,Spot,4,Image 1,1,1692,
5.1566e+07,,Spot,4,Image 1,1,1694,
1.78001e+07,,Spot,4,Image 1,1,1695,
5.86479e+07,,Spot,4,Image 1,1,1697,
1.96546e+07,,Spot,4,Image 1,1,1699,
3.08092e+07,,Spot,4,Image 1,1,1700,
9.81646e+07,,Spot,4,Image 1,1,1706,
2.44074e+07,,Spot,4,Image 1,1,1710,
3.66064e+07,,Spot,4,Image 1,1,1721,
3.1676e+07,,Spot,4,Image 1,1,1725,
2.48088e+07,,Spot,4,Image 1,1,1726,
4.16593e+07,,Spot,4,Image 1,1,1732,
4.05371e+07,,Spot,4,Image 1,1,1752,
1.27469e+07,,Spot,4,Image 1,1,1768,
1.92679e+07,,Spot,4,Image 1,1,1769,
1.75848e+07,,Spot,4,Image 1,1,1775,
1.68469e+07,,Spot,4,Image 1,1,1788,
3.88738e+07,,Spot,4,Image 1,1,1815,
3.02424e+07,,Spot,4,Image 1,1,1818,
1.66936e+07,,Spot,4,Image 1,1,1824,
1.39343e+07,,Spot,4,Image 1,1,1825,
1.58614e+07,,Spot,4,Image 1,1,1837,
4.37012e+07,,Spot,4,Image 1,1,1844,
2.07287e+07,,Spot,4,Image 1,1,1845,
6.36532e+07,,Spot,4,Image 1,1,1851,
3.04664e+07,,Spot,4,Image 1,1,1857,
8.48046e+06,,Spot,4,Image 1,1,1858,
2.08641e+07,,Spot,4,Image 1,1,1864,
8.50476e+07,,Spot,4,Image 1,1,1865,
1.67296e+07,,Spot,4,Image 1,1,1870,
1.67197e+07,,Spot,4,Image 1,1,1871,
1.97661e+07,,Spot,4,Image 1,1,1893,
2.29161e+07,,Spot,4,Image 1,1,1896,
4.28225e+07,,Spot,4,Image 1,1,1898,
1.8544e+07,,Spot,4,Image 1,1,1902,
2.29008e+07,,Spot,4,Image 1,1,1914,
1.46204e+07,,Spot,4,Image 1,1,1915,
4.00159e+07,,Spot,4,Image 1,1,1920,
1.57331e+07,,Spot,4,Image 1,1,1929,
2.39303e+07,,Spot,4,Image 1,1,1936,
1.81184e+07,,Spot,4,Image 1,1,1938,
2.46516e+07,,Spot,4,Image 1,1,1941,
6.35187e+07,,Spot,4,Image 1,1,1943,
1.821e+07,,Spot,4,Image 1,1,1945,
2.09843e+07,,Spot,4,Image 1,1,1947,
2.22193e+07,,Spot,4,Image 1,1,1948,
2.62258e+07,,Spot,4,Image 1,1,1952,
2.33785e+07,,Spot,4,Image 1,1,1954,
1.89489e+07,,Spot,4,Image 1,1,1956,
8.30118e+06,,Spot,4,Image 1,1,1957,
2.07755e+07,,Spot,4,Image 1,1,1963,
1.29379e+07,,Spot,4,Image 1,1,1974,
1.42186e+07,,Spot,4,Image 1,1,1976,
1.78187e+07,,Spot,4,Image 1,1,1983,
7.68878e+06,,Spot,4,Image 1,1,1985,
1.38716e+07,,Spot,4,Image 1,1,1990,
1.99959e+07,,Spot,4,Image 1,1,2000,
4.26524e+07,,Spot,4,Image 1,1,2004,
3.03303e+07,,Spot,4,Image 1,1,2005,
1.41174e+07,,Spot,4,Image 1,1,2007,
2.32834e+07,,Spot,4,Image 1,1,2008,
7.65803e+07,,Spot,4,Image 1,1,2014,
3.66523e+07,,Spot,4,Image 1,1,2034,
3.67453e+07,,Spot,4,Image 1,1,2037,
2.27873e+07,,Spot,4,Image 1,1,2038,
4.40515e+07,,Spot,4,Image 1,1,2042,
5.30599e+07,,Spot,4,Image 1,1,2043,
2.87209e+07,,Spot,4,Image 1,1,2044,
7.26726e+07,,Spot,4,Image 1,1,2045,
2.42234e+07,,Spot,4,Image 1,1,2052,
2.5294e+07,,Spot,4,Image 1,1,2053,
2.42906e+07,,Spot,4,Image 1,1,2054,
2.71041e+07,,Spot,4,Image 1,1,2055,
3.26036e+07,,Spot,4,Image 1,1,2057,
8.64399e+07,,Spot,4,Image 1,1,2058,
1.76373e+07,,Spot,4,Image 1,1,2060,
2.23257e+07,,Spot,4,Image 1,1,2061,
8.65413e+07,,Spot,4,Image 1,1,2072,
6.37808e+07,,Spot,4,Image 1,1,2073,
1.87272e+07,,Spot,4,Image 1,1,2078,
6.58086e+07,,Spot,4,Image 1,1,2085,
3.25968e+07,,Spot,4,Image 1,1,2098,
2.00139e+07,,Spot,4,Image 1,1,2102,
2.20788e+07,,Spot,4,Image 1,1,2103,
1.2583e+07,,Spot,4,Image 1,1,2148,
1.16369e+07,,Spot,4,Image 1,1,2177,
5.29284e+07,,Spot,4,Image 1,1,2189,
1.36585e+08,,Spot,4,Image 1,1,2191,
1.60499e+08,,Spot,4,Image 1,1,2193,
7.25629e+07,,Spot,4,Image 1,1,2194,
3.96072e+07,,Spot,4,Image 1,1,2196,
1.05668e+08,,Spot,4,Image 1,1,2197,
4.75021e+07,,Spot,4,Image 1,1,2198,
1.47035e+08,,Spot,4,Image 1,1,2199,
4.49499e+07,,Spot,4,Image 1,1,2200,
3.33358e+07,,Spot,4,Image 1,1,2201,
5.16635e+07,,Spot,4,Image 1,1,2203,
3.53322e+07,,Spot,4,Image 1,1,2211,
1.53951e+07,,Spot,4,Image 1,1,2212,
2.75311e+07,,Spot,4,Image 1,1,2230,
4.41331e+07,,Spot,4,Image 1,1,2261,
2.18634e+07,,Spot,4,Image 1,1,2266,
2.97852e+07,,Spot,4,Image 1,1,2273,
1.40273e+07,,Spot,4,Image 1,1,2457,
1.30053e+07,,Spot,4,Image 1,1,2458,
2.28716e+07,,Spot,4,Image 1,1,2471,
1.11874e+07,,Spot,4,Image 1,1,2552,
1.86419e+07,,Spot,4,Image 1,1,2661,
2.10969e+07,,Spot,4,Image 1,2,2937,
3.95025e+07,,Spot,4,Image 1,2,2938,
2.10114e+07,,Spot,4,Image 1,2,2939,
2.49056e+07,,Spot,4,Image 1,2,2971,
2.11913e+07,,Spot,4,Image 1,2,3016,
2.75143e+07,,Spot,4,Image 1,2,3018,
2.78457e+07,,Spot,4,Image 1,2,3045,
1.82436e+07,,Spot,4,Image 1,2,3046,
1.22573e+07,,Spot,4,Image 1,2,3056,
2.00812e+07,,Spot,4,Image 1,2,3065,
2.38238e+07,,Spot,4,Image 1,2,3101,
2.54334e+07,,Spot,4,Image 1,2,3127,
1.16524e+07,,Spot,4,Image 1,2,3132,
1.40924e+07,,Spot,4,Image 1,2,3135,
1.36811e+07,,Spot,4,Image 1,2,3140,
1.62178e+07,,Spot,4,Image 1,2,3144,
1.16289e+07,,Spot,4,Image 1,2,3150,
2.12984e+07,,Spot,4,Image 1,2,3154,
1.59249e+07,,Spot,4,Image 1,2,3160,
1.65994e+07,,Spot,4,Image 1,2,3175,
1.4014e+07,,Spot,4,Image 1,2,3176,
1.78285e+07,,Spot,4,Image 1,2,3177,
1.87413e+07,,Spot,4,Image 1,2,3184,
3.65183e+07,,Spot,4,Image 1,2,3185,
1.27487e+07,,Spot,4,Image 1,2,3187,
1.21557e+07,,Spot,4,Image 1,2,3213,
1.39729e+07,,Spot,4,Image 1,2,3220,
1.71715e+07,,Spot,4,Image 1,2,3235,
2.992e+07,,Spot,4,Image 1,2,3242,
4.50639e+07,,Spot,4,Image 1,2,3243,
8.52759e+07,,Spot,4,Image 1,2,3244,
2.69375e+07,,Spot,4,Image 1,2,3245,
2.35345e+07,,Spot,4,Image 1,2,3248,
5.26445e+07,,Spot,4,Image 1,2,3250,
5.81584e+07,,Spot,4,Image 1,2,3262,
3.62325e+07,,Spot,4,Image 1,2,3264,
6.91916e+07,,Spot,4,Image 1,2,3265,
6.07911e+07,,Spot,4,Image 1,2,3279,
2.01978e+07,,Spot,4,Image 1,2,3280,
5.1995e+07,,Spot,4,Image 1,2,3295,
3.10867e+07,,Spot,4,Image 1,2,3329,
1.24341e+07,,Spot,4,Image 1,2,3330,
2.34097e+07,,Spot,4,Image 1,2,3334,
1.15117e+07,,Spot,4,Image 1,2,3339,
3.39318e+07,,Spot,4,Image 1,2,3340,
2.02827e+07,,Spot,4,Image 1,2,3350,
1.94149e+07,,Spot,4,Image 1,2,3358,
1.67956e+07,,Spot,4,Image 1,2,3359,
2.19253e+07,,Spot,4,Image 1,2,3376,
4.1045e+07,,Spot,4,Image 1,2,3402,
1.47289e+07,,Spot,4,Image 1,2,3412,
2.48999e+07,,Spot,4,Image 1,2,3414,
3.32338e+07,,Spot,4,Image 1,2,3415,
1.03459e+08,,Spot,4,Image 1,2,3419,
2.56703e+07,,Spot,4,Image 1,2,3420,
3.11095e+07,,Spot,4,Image 1,2,3425,
1.54848e+07,,Spot,4,Image 1,2,3434,
1.36769e+07,,Spot,4,Image 1,2,3446,
1.85914e+07,,Spot,4,Image 1,2,3451,
4.70844e+07,,Spot,4,Image 1,2,3467,
2.22946e+07,,Spot,4,Image 1,2,3469,
2.7023e+07,,Spot,4,Image 1,2,3470,
4.70984e+07,,Spot,4,Image 1,2,3472,
4.92279e+07,,Spot,4,Image 1,2,3474,
2.82669e+07,,Spot,4,Image 1,2,3475,
4.02217e+07,,Spot,4,Image 1,2,3477,
2.62951e+07,,Spot,4,Image 1,2,3479,
6.00956e+07,,Spot,4,Image 1,2,3480,
5.30876e+07,,Spot,4,Image 1,2,3481,
1.28181e+08,,Spot,4,Image 1,2,3483,
3.80504e+07,,Spot,4,Image 1,2,3484,
5.36639e+07,,Spot,4,Image 1,2,3491,
2.86716e+07,,Spot,4,Image 1,2,3492,
1.42626e+07,,Spot,4,Image 1,2,3497,
1.24064e+07,,Spot,4,Image 1,2,3499,
2.24245e+07,,Spot,4,Image 1,2,3503,
3.41854e+07,,Spot,4,Image 1,2,3510,
4.82467e+07,,Spot,4,Image 1,2,3512,
1.61949e+07,,Spot,4,Image 1,2,3517,
3.02955e+07,,Spot,4,Image 1,2,3518,
1.8061e+07,,Spot,4,Image 1,2,3521,
2.1799e+07,,Spot,4,Image 1,2,3525,
1.80833e+07,,Spot,4,Image 1,2,3527,
3.32608e+07,,Spot,4,Image 1,2,3532,
2.53597e+07,,Spot,4,Image 1,2,3536,
3.98506e+07,,Spot,4,Image 1,2,3539,
2.53255e+07,,Spot,4,Image 1,2,3563,
1.34317e+07,,Spot,4,Image 1,2,3577,
3.2341e+07,,Spot,4,Image 1,2,3588,
1.43002e+07,,Spot,4,Image 1,2,3590,
1.2962e+07,,Spot,4,Image 1,2,3591,
1.38035e+07,,Spot,4,Image 1,2,3605,
1.94948e+07,,Spot,4,Image 1,2,3608,
2.63299e+07,,Spot,4,Image 1,2,3611,
4.23205e+07,,Spot,4,Image 1,2,3612,
3.13014e+07,,Spot,4,Image 1,2,3615,
3.28668e+07,,Spot,4,Image 1,2,3618,
1.83158e+07,,Spot,4,Image 1,2,3619,
1.43284e+07,,Spot,4,Image 1,2,3620,
1.92151e+07,,Spot,4,Image 1,2,3622,
2.85965e+07,,Spot,4,Image 1,2,3633,
1.28211e+07,,Spot,4,Image 1,2,3635,
1.0751e+07,,Spot,4,Image 1,2,3636,
2.0852e+07,,Spot,4,Image 1,2,3637,
2.04275e+07,,Spot,4,Image 1,2,3675,
1.01621e+07,,Spot,4,Image 1,2,3679,
1.25003e+07,,Spot,4,Image 1,2,3686,
5.64478e+07,,Spot,4,Image 1,2,3687,
3.59573e+07,,Spot,4,Image 1,2,3688,
4.67079e+07,,Spot,4,Image 1,2,3693,
1.98694e+07,,Spot,4,Image 1,2,3696,
1.54611e+07,,Spot,4,Image 1,2,3702,
3.37657e+07,,Spot,4,Image 1,2,3729,
2.63442e+07,,Spot,4,Image 1,2,3732,
5.39941e+07,,Spot,4,Image 1,2,3748,
1.75822e+07,,Spot,4,Image 1,2,3749,
5.13667e+07,,Spot,4,Image 1,2,3758,
1.65829e+07,,Spot,4,Image 1,2,3760,
1.91094e+07,,Spot,4,Image 1,2,3763,
1.67633e+07,,Spot,4,Image 1,2,3768,
2.45145e+07,,Spot,4,Image 1,2,3771,
2.11582e+07,,Spot,4,Image 1,2,3776,
1.3501e+07,,Spot,4,Image 1,2,3778,
5.3936e+07,,Spot,4,Image 1,2,3783,
1.73189e+07,,Spot,4,Image 1,2,3787,
1.47173e+07,,Spot,4,Image 1,2,3802,
1.68578e+07,,Spot,4,Image 1,2,3805,
4.23171e+07,,Spot,4,Image 1,2,3809,
1.50396e+07,,Spot,4,Image 1,2,3812,
1.84783e+07,,Spot,4,Image 1,2,3813,
2.8249e+07,,Spot,4,Image 1,2,3815,
1.26236e+07,,Spot,4,Image 1,2,3818,
3.28772e+07,,Spot,4,Image 1,2,3822,
1.41913e+07,,Spot,4,Image 1,2,3823,
1.75679e+07,,Spot,4,Image 1,2,3825,
6.82694e+07,,Spot,4,Image 1,2,3829,
1.70242e+07,,Spot,4,Image 1,2,3837,
3.79606e+07,,Spot,4,Image 1,2,3840,
1.99373e+07,,Spot,4,Image 1,2,3841,
7.73225e+07,,Spot,4,Image 1,2,3842,
1.95606e+07,,Spot,4,Image 1,2,3843,
1.27892e+07,,Spot,4,Image 1,2,3849,
3.34776e+07,,Spot,4,Image 1,2,3854,
