
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
311.832,,Spot,4,Image 1,1,1339,
253.8,,Spot,4,Image 1,1,1341,
167.2,,Spot,4,Image 1,1,1346,
235.14,,Spot,4,Image 1,1,1347,
348.107,,Spot,4,Image 1,1,1351,
330.088,,Spot,4,Image 1,1,1353,
408.912,,Spot,4,Image 1,1,1354,
317.696,,Spot,4,Image 1,1,1355,
739.988,,Spot,4,Image 1,1,1357,
239.856,,Spot,4,Image 1,1,1358,
264.1,,Spot,4,Image 1,1,1359,
290.716,,Spot,4,Image 1,1,1361,
261.668,,Spot,4,Image 1,1,1362,
291.11,,Spot,4,Image 1,1,1364,
283.416,,Spot,4,Image 1,1,1370,
317.246,,Spot,4,Image 1,1,1371,
755.04,,Spot,4,Image 1,1,1372,
265.982,,Spot,4,Image 1,1,1373,
613.776,,Spot,4,Image 1,1,1375,
511.676,,Spot,4,Image 1,1,1376,
275.436,,Spot,4,Image 1,1,1382,
402.998,,Spot,4,Image 1,1,1383,
312.932,,Spot,4,Image 1,1,1389,
192.04,,Spot,4,Image 1,1,1390,
345.944,,Spot,4,Image 1,1,1392,
438.34,,Spot,4,Image 1,1,1399,
211.756,,Spot,4,Image 1,1,1402,
188.894,,Spot,4,Image 1,1,1406,
377.448,,Spot,4,Image 1,1,1410,
135.112,,Spot,4,Image 1,1,1411,
235.04,,Spot,4,Image 1,1,1415,
204.016,,Spot,4,Image 1,1,1420,
230.12,,Spot,4,Image 1,1,1435,
475.096,,Spot,4,Image 1,1,1436,
227.012,,Spot,4,Image 1,1,1439,
202.952,,Spot,4,Image 1,1,1440,
261.608,,Spot,4,Image 1,1,1444,
224.056,,Spot,4,Image 1,1,1445,
345.06,,Spot,4,Image 1,1,1446,
262.704,,Spot,4,Image 1,1,1447,
207.64,,Spot,4,Image 1,1,1448,
197.893,,Spot,4,Image 1,1,1452,
186.936,,Spot,4,Image 1,1,1456,
265.968,,Spot,4,Image 1,1,1457,
244.48,,Spot,4,Image 1,1,1460,
231.596,,Spot,4,Image 1,1,1461,
209.72,,Spot,4,Image 1,1,1463,
158.072,,Spot,4,Image 1,1,1471,
303.488,,Spot,4,Image 1,1,1478,
119.904,,Spot,4,Image 1,1,1480,
147.512,,Spot,4,Image 1,1,1489,
207.54,,Spot,4,Image 1,1,1493,
235.128,,Spot,4,Image 1,1,1495,
135.328,,Spot,4,Image 1,1,1496,
146.896,,Spot,4,Image 1,1,1506,
190.168,,Spot,4,Image 1,1,1508,
390.196,,Spot,4,Image 1,1,1509,
303.2,,Spot,4,Image 1,1,1513,
437.528,,Spot,4,Image 1,1,1534,
273.36,,Spot,4,Image 1,1,1537,
255.2,,Spot,4,Image 1,1,1543,
319.08,,Spot,4,Image 1,1,1546,
170.64,,Spot,4,Image 1,1,1547,
240.914,,Spot,4,Image 1,1,1552,
164.904,,Spot,4,Image 1,1,1553,
234.58,,Spot,4,Image 1,1,1555,
523.968,,Spot,4,Image 1,1,1567,
186.536,,Spot,4,Image 1,1,1569,
179.756,,Spot,4,Image 1,1,1572,
304.2,,Spot,4,Image 1,1,1576,
248.244,,Spot,4,Image 1,1,1589,
233.48,,Spot,4,Image 1,1,1595,
215.904,,Spot,4,Image 1,1,1615,
284.624,,Spot,4,Image 1,1,1620,
138.12,,Spot,4,Image 1,1,1634,
256.744,,Spot,4,Image 1,1,1650,
252.152,,Spot,4,Image 1,1,1651,
174.164,,Spot,4,Image 1,1,1656,
197.016,,Spot,4,Image 1,1,1657,
209.6,,Spot,4,Image 1,1,1662,
165.656,,Spot,4,Image 1,1,1665,
295.832,,Spot,4,Image 1,1,1684,
251.92,,Spot,4,Image 1,1,1690,
318.424,,Spot,4,Image 1,1,1692,
309.12,,Spot,4,Image 1,1,1694,
230.736,,Spot,4,Image 1,1,1695,
387.544,,Spot,4,Image 1,1,1697,
155.64,,Spot,4,Image 1,1,1699,
308.894,,Spot,4,Image 1,1,1700,
596.4,,Spot,4,Image 1,1,1706,
285.18,,Spot,4,Image 1,1,1710,
311.58,,Spot,4,Image 1,1,1721,
265.864,,Spot,4,Image 1,1,1725,
228.57,,Spot,4,Image 1,1,1726,
305.64,,Spot,4,Image 1,1,1732,
321.24,,Spot,4,Image 1,1,1752,
155.776,,Spot,4,Image 1,1,1768,
149.128,,Spot,4,Image 1,1,1769,
142.736,,Spot,4,Image 1,1,1775,
138.208,,Spot,4,Image 1,1,1788,
261.648,,Spot,4,Image 1,1,1815,
197.616,,Spot,4,Image 1,1,1818,
161.8,,Spot,4,Image 1,1,1824,
202.736,,Spot,4,Image 1,1,1825,
135.4,,Spot,4,Image 1,1,1837,
153.44,,Spot,4,Image 1,1,1844,
142.312,,Spot,4,Image 1,1,1845,
439.928,,Spot,4,Image 1,1,1851,
241.288,,Spot,4,Image 1,1,1857,
194.52,,Spot,4,Image 1,1,1858,
241.96,,Spot,4,Image 1,1,1864,
413.856,,Spot,4,Image 1,1,1865,
154.976,,Spot,4,Image 1,1,1870,
157.2,,Spot,4,Image 1,1,1871,
176.68,,Spot,4,Image 1,1,1893,
179.008,,Spot,4,Image 1,1,1896,
266.12,,Spot,4,Image 1,1,1898,
189.296,,Spot,4,Image 1,1,1902,
155.4,,Spot,4,Image 1,1,1914,
156.856,,Spot,4,Image 1,1,1915,
209.712,,Spot,4,Image 1,1,1920,
161.52,,Spot,4,Image 1,1,1929,
222.576,,Spot,4,Image 1,1,1936,
167,,Spot,4,Image 1,1,1938,
218.104,,Spot,4,Image 1,1,1941,
348.472,,Spot,4,Image 1,1,1943,
213.624,,Spot,4,Image 1,1,1945,
126.17,,Spot,4,Image 1,1,1947,
217.466,,Spot,4,Image 1,1,1948,
161.272,,Spot,4,Image 1,1,1952,
200.904,,Spot,4,Image 1,1,1954,
188.024,,Spot,4,Image 1,1,1956,
134.408,,Spot,4,Image 1,1,1957,
175.824,,Spot,4,Image 1,1,1963,
129.744,,Spot,4,Image 1,1,1974,
156.056,,Spot,4,Image 1,1,1976,
203.028,,Spot,4,Image 1,1,1983,
188.936,,Spot,4,Image 1,1,1985,
161.832,,Spot,4,Image 1,1,1990,
170.088,,Spot,4,Image 1,1,2000,
309.168,,Spot,4,Image 1,1,2004,
244.4,,Spot,4,Image 1,1,2005,
182.284,,Spot,4,Image 1,1,2007,
216.064,,Spot,4,Image 1,1,2008,
440.296,,Spot,4,Image 1,1,2014,
268.16,,Spot,4,Image 1,1,2034,
271.224,,Spot,4,Image 1,1,2037,
225.272,,Spot,4,Image 1,1,2038,
288.05,,Spot,4,Image 1,1,2042,
406.304,,Spot,4,Image 1,1,2043,
223.94,,Spot,4,Image 1,1,2044,
392.056,,Spot,4,Image 1,1,2045,
204.203,,Spot,4,Image 1,1,2052,
212.38,,Spot,4,Image 1,1,2053,
195.3,,Spot,4,Image 1,1,2054,
219.32,,Spot,4,Image 1,1,2055,
229.004,,Spot,4,Image 1,1,2057,
512.04,,Spot,4,Image 1,1,2058,
131.44,,Spot,4,Image 1,1,2060,
161.84,,Spot,4,Image 1,1,2061,
425.272,,Spot,4,Image 1,1,2072,
388.338,,Spot,4,Image 1,1,2073,
219.79,,Spot,4,Image 1,1,2078,
408.616,,Spot,4,Image 1,1,2085,
165.04,,Spot,4,Image 1,1,2098,
212.968,,Spot,4,Image 1,1,2102,
124.192,,Spot,4,Image 1,1,2103,
167.088,,Spot,4,Image 1,1,2148,
110.52,,Spot,4,Image 1,1,2177,
348.088,,Spot,4,Image 1,1,2189,
681.198,,Spot,4,Image 1,1,2191,
780.032,,Spot,4,Image 1,1,2193,
366.38,,Spot,4,Image 1,1,2194,
320.196,,Spot,4,Image 1,1,2196,
570.256,,Spot,4,Image 1,1,2197,
315.96,,Spot,4,Image 1,1,2198,
734.888,,Spot,4,Image 1,1,2199,
303.408,,Spot,4,Image 1,1,2200,
209.336,,Spot,4,Image 1,1,2201,
325.96,,Spot,4,Image 1,1,2203,
262.484,,Spot,4,Image 1,1,2211,
140.2,,Spot,4,Image 1,1,2212,
118.192,,Spot,4,Image 1,1,2230,
212.736,,Spot,4,Image 1,1,2261,
196.88,,Spot,4,Image 1,1,2266,
233,,Spot,4,Image 1,1,2273,
187.92,,Spot,4,Image 1,1,2457,
181.781,,Spot,4,Image 1,1,2458,
240.36,,Spot,4,Image 1,1,2471,
140.68,,Spot,4,Image 1,1,2552,
138.664,,Spot,4,Image 1,1,2661,
251.048,,Spot,4,Image 1,2,2937,
339.144,,Spot,4,Image 1,2,2938,
234.14,,Spot,4,Image 1,2,2939,
261.792,,Spot,4,Image 1,2,2971,
227.056,,Spot,4,Image 1,2,3016,
299.56,,Spot,4,Image 1,2,3018,
279.08,,Spot,4,Image 1,2,3045,
220.212,,Spot,4,Image 1,2,3046,
182.12,,Spot,4,Image 1,2,3056,
135.32,,Spot,4,Image 1,2,3065,
280.768,,Spot,4,Image 1,2,3101,
290.92,,Spot,4,Image 1,2,3127,
153.856,,Spot,4,Image 1,2,3132,
191.88,,Spot,4,Image 1,2,3135,
182.072,,Spot,4,Image 1,2,3140,
215.88,,Spot,4,Image 1,2,3144,
159.536,,Spot,4,Image 1,2,3150,
258.032,,Spot,4,Image 1,2,3154,
226.992,,Spot,4,Image 1,2,3160,
239.056,,Spot,4,Image 1,2,3175,
180.104,,Spot,4,Image 1,2,3176,
234.816,,Spot,4,Image 1,2,3177,
253.432,,Spot,4,Image 1,2,3184,
362.976,,Spot,4,Image 1,2,3185,
175.992,,Spot,4,Image 1,2,3187,
197.956,,Spot,4,Image 1,2,3213,
199.184,,Spot,4,Image 1,2,3220,
197.036,,Spot,4,Image 1,2,3235,
306.464,,Spot,4,Image 1,2,3242,
385.304,,Spot,4,Image 1,2,3243,
532.84,,Spot,4,Image 1,2,3244,
277.92,,Spot,4,Image 1,2,3245,
274.888,,Spot,4,Image 1,2,3248,
352.44,,Spot,4,Image 1,2,3250,
399.808,,Spot,4,Image 1,2,3262,
339.584,,Spot,4,Image 1,2,3264,
484.816,,Spot,4,Image 1,2,3265,
391.352,,Spot,4,Image 1,2,3279,
259.112,,Spot,4,Image 1,2,3280,
399.96,,Spot,4,Image 1,2,3295,
318.56,,Spot,4,Image 1,2,3329,
169.488,,Spot,4,Image 1,2,3330,
272.488,,Spot,4,Image 1,2,3334,
189.56,,Spot,4,Image 1,2,3339,
321.32,,Spot,4,Image 1,2,3340,
158.48,,Spot,4,Image 1,2,3350,
226.112,,Spot,4,Image 1,2,3358,
225.96,,Spot,4,Image 1,2,3359,
248.04,,Spot,4,Image 1,2,3376,
394.28,,Spot,4,Image 1,2,3402,
217.12,,Spot,4,Image 1,2,3412,
282.512,,Spot,4,Image 1,2,3414,
337,,Spot,4,Image 1,2,3415,
627.168,,Spot,4,Image 1,2,3419,
298.024,,Spot,4,Image 1,2,3420,
318.856,,Spot,4,Image 1,2,3425,
207.072,,Spot,4,Image 1,2,3434,
140.952,,Spot,4,Image 1,2,3446,
202.464,,Spot,4,Image 1,2,3451,
346.76,,Spot,4,Image 1,2,3467,
255.856,,Spot,4,Image 1,2,3469,
294.48,,Spot,4,Image 1,2,3470,
401.632,,Spot,4,Image 1,2,3472,
408.744,,Spot,4,Image 1,2,3474,
306.096,,Spot,4,Image 1,2,3475,
356.56,,Spot,4,Image 1,2,3477,
292.992,,Spot,4,Image 1,2,3479,
459.464,,Spot,4,Image 1,2,3480,
399.104,,Spot,4,Image 1,2,3481,
661.13,,Spot,4,Image 1,2,3483,
372.984,,Spot,4,Image 1,2,3484,
414.84,,Spot,4,Image 1,2,3491,
311.39,,Spot,4,Image 1,2,3492,
137.584,,Spot,4,Image 1,2,3497,
178.072,,Spot,4,Image 1,2,3499,
257.12,,Spot,4,Image 1,2,3503,
290.48,,Spot,4,Image 1,2,3510,
371.984,,Spot,4,Image 1,2,3512,
214.944,,Spot,4,Image 1,2,3517,
258.064,,Spot,4,Image 1,2,3518,
234.72,,Spot,4,Image 1,2,3521,
246.008,,Spot,4,Image 1,2,3525,
247.148,,Spot,4,Image 1,2,3527,
319.808,,Spot,4,Image 1,2,3532,
249.768,,Spot,4,Image 1,2,3536,
363.152,,Spot,4,Image 1,2,3539,
282.976,,Spot,4,Image 1,2,3563,
215.004,,Spot,4,Image 1,2,3577,
320,,Spot,4,Image 1,2,3588,
193.248,,Spot,4,Image 1,2,3590,
174.504,,Spot,4,Image 1,2,3591,
218.52,,Spot,4,Image 1,2,3605,
251.456,,Spot,4,Image 1,2,3608,
303.84,,Spot,4,Image 1,2,3611,
385.12,,Spot,4,Image 1,2,3612,
317.56,,Spot,4,Image 1,2,3615,
324.616,,Spot,4,Image 1,2,3618,
227.8,,Spot,4,Image 1,2,3619,
213.08,,Spot,4,Image 1,2,3620,
234.072,,Spot,4,Image 1,2,3622,
286.832,,Spot,4,Image 1,2,3633,
173.2,,Spot,4,Image 1,2,3635,
171.44,,Spot,4,Image 1,2,3636,
270,,Spot,4,Image 1,2,3637,
227.04,,Spot,4,Image 1,2,3675,
170.176,,Spot,4,Image 1,2,3679,
197.92,,Spot,4,Image 1,2,3686,
319.032,,Spot,4,Image 1,2,3687,
341.352,,Spot,4,Image 1,2,3688,
402.184,,Spot,4,Image 1,2,3693,
239.2,,Spot,4,Image 1,2,3696,
227.128,,Spot,4,Image 1,2,3702,
339.76,,Spot,4,Image 1,2,3729,
266.064,,Spot,4,Image 1,2,3732,
393.602,,Spot,4,Image 1,2,3748,
253.112,,Spot,4,Image 1,2,3749,
416.184,,Spot,4,Image 1,2,3758,
174.408,,Spot,4,Image 1,2,3760,
231.976,,Spot,4,Image 1,2,3763,
151.192,,Spot,4,Image 1,2,3768,
260.472,,Spot,4,Image 1,2,3771,
265.904,,Spot,4,Image 1,2,3776,
182.552,,Spot,4,Image 1,2,3778,
426.6,,Spot,4,Image 1,2,3783,
169.048,,Spot,4,Image 1,2,3787,
191.936,,Spot,4,Image 1,2,3802,
229.872,,Spot,4,Image 1,2,3805,
397.16,,Spot,4,Image 1,2,3809,
166.096,,Spot,4,Image 1,2,3812,
234.36,,Spot,4,Image 1,2,3813,
273.16,,Spot,4,Image 1,2,3815,
170.192,,Spot,4,Image 1,2,3818,
316.15,,Spot,4,Image 1,2,3822,
203.162,,Spot,4,Image 1,2,3823,
161.92,,Spot,4,Image 1,2,3825,
446.18,,Spot,4,Image 1,2,3829,
198.368,,Spot,4,Image 1,2,3837,
304.2,,Spot,4,Image 1,2,3840,
191.192,,Spot,4,Image 1,2,3841,
472.296,,Spot,4,Image 1,2,3842,
203.952,,Spot,4,Image 1,2,3843,
210.976,,Spot,4,Image 1,2,3849,
329.064,,Spot,4,Image 1,2,3854,
181.18,,Spot,4,Image 1,2,3855,
190.928,,Spot,4,Image 1,2,3858,
437.4,,Spot,4,Image 1,2,3859,
198.488,,Spot,4,Image 1,2,3863,
283.464,,Spot,4,Image 1,2,3867,
269.072,,Spot,4,Image 1,2,3868,
205.04,,Spot,4,Image 1,2,3869,
148.08,,Spot,4,Image 1,2,3873,
183.019,,Spot,4,Image 1,2,3874,
205.976,,Spot,4,Image 1,2,3876,
179.288,,Spot,4,Image 1,2,3887,
149.992,,Spot,4,Image 1,2,3900,
183.08,,Spot,4,Image 1,2,3904,
244.476,,Spot,4,Image 1,2,3919,
325.032,,Spot,4,Image 1,2,3925,
275.04,,Spot,4,Image 1,2,3934,
571.04,,Spot,4,Image 1,2,3942,
287.184,,Spot,4,Image 1,2,3943,
173.52,,Spot,4,Image 1,2,3948,
304.036,,Spot,4,Image 1,2,3955,
217.08,,Spot,4,Image 1,2,3956,
313.448,,Spot,4,Image 1,2,3957,
282.952,,Spot,4,Image 1,2,3959,
585.32,,Spot,4,Image 1,2,3961,
230.992,,Spot,4,Image 1,2,3963,
211.52,,Spot,4,Image 1,2,3966,
166.304,,Spot,4,Image 1,2,3968,
213.96,,Spot,4,Image 1,2,3969,
254.88,,Spot,4,Image 1,2,3975,
585.648,,Spot,4,Image 1,2,3976,
251.544,,Spot,4,Image 1,2,3979,
531.672,,Spot,4,Image 1,2,3981,
415.192,,Spot,4,Image 1,2,3982,
434.168,,Spot,4,Image 1,2,3987,
242.52,,Spot,4,Image 1,2,3988,
289.876,,Spot,4,Image 1,2,3989,
272.008,,Spot,4,Image 1,2,3999,
352.216,,Spot,4,Image 1,2,4002,
320.056,,Spot,4,Image 1,2,4008,
175.816,,Spot,4,Image 1,2,4011,
224.296,,Spot,4,Image 1,2,4014,
294.472,,Spot,4,Image 1,2,4023,
169.424,,Spot,4,Image 1,2,4032,
524.8,,Spot,4,Image 1,2,4033,
204.08,,Spot,4,Image 1,2,4047,
219.504,,Spot,4,Image 1,2,4048,
282.168,,Spot,4,Image 1,2,4051,
270.232,,Spot,4,Image 1,2,4052,
193.048,,Spot,4,Image 1,2,4053,
210.52,,Spot,4,Image 1,2,4056,
174.744,,Spot,4,Image 1,2,4058,
254.916,,Spot,4,Image 1,2,4059,
248,,Spot,4,Image 1,2,4062,
209.992,,Spot,4,Image 1,2,4064,
160.96,,Spot,4,Image 1,2,4079,
151.08,,Spot,4,Image 1,2,4081,
317.808,,Spot,4,Image 1,2,4082,
199.52,,Spot,4,Image 1,2,4083,
106.64,,Spot,4,Image 1,2,4085,
189.968,,Spot,4,Image 1,2,4088,
175.4,,Spot,4,Image 1,2,4090,
212.852,,Spot,4,Image 1,2,4092,
290.232,,Spot,4,Image 1,2,4103,
155.76,,Spot,4,Image 1,2,4104,
396.112,,Spot,4,Image 1,2,4107,
211,,Spot,4,Image 1,2,4109,
432.768,,Spot,4,Image 1,2,4121,
237.904,,Spot,4,Image 1,2,4122,
219.088,,Spot,4,Image 1,2,4125,
352.664,,Spot,4,Image 1,2,4129,
293.148,,Spot,4,Image 1,2,4138,
303.872,,Spot,4,Image 1,2,4140,
234.872,,Spot,4,Image 1,2,4141,
198.584,,Spot,4,Image 1,2,4146,
294.64,,Spot,4,Image 1,2,4148,
217.112,,Spot,4,Image 1,2,4150,
329.08,,Spot,4,Image 1,2,4151,
322.872,,Spot,4,Image 1,2,4152,
197.128,,Spot,4,Image 1,2,4158,
524.32,,Spot,4,Image 1,2,4160,
419.352,,Spot,4,Image 1,2,4163,
232.1,,Spot,4,Image 1,2,4165,
255.08,,Spot,4,Image 1,2,4169,
287.832,,Spot,4,Image 1,2,4177,
194.144,,Spot,4,Image 1,2,4190,
223.856,,Spot,4,Image 1,2,4192,
173.128,,Spot,4,Image 1,2,4193,
252.432,,Spot,4,Image 1,2,4197,
214.544,,Spot,4,Image 1,2,4202,
212.112,,Spot,4,Image 1,2,4206,
122.96,,Spot,4,Image 1,2,4222,
193.304,,Spot,4,Image 1,2,4238,
230.192,,Spot,4,Image 1,2,4241,
220.768,,Spot,4,Image 1,2,4244,
336.048,,Spot,4,Image 1,2,4245,
234.104,,Spot,4,Image 1,2,4250,
194.95,,Spot,4,Image 1,2,4253,
317,,Spot,4,Image 1,2,4265,
255.216,,Spot,4,Image 1,2,4268,
233.172,,Spot,4,Image 1,2,4272,
