
Intensity Median Ch=10 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
71.456,,Spot,10,Image 1,1,1362,
94.99,,Spot,10,Image 1,1,1364,
77.904,,Spot,10,Image 1,1,1370,
103.408,,Spot,10,Image 1,1,1371,
366.936,,Spot,10,Image 1,1,1372,
82.124,,Spot,10,Image 1,1,1373,
369.678,,Spot,10,Image 1,1,1375,
245.372,,Spot,10,Image 1,1,1376,
63.24,,Spot,10,Image 1,1,1382,
190.598,,Spot,10,Image 1,1,1383,
99.478,,Spot,10,Image 1,1,1389,
19.836,,Spot,10,Image 1,1,1390,
117.8,,Spot,10,Image 1,1,1392,
222.395,,Spot,10,Image 1,1,1399,
48.18,,Spot,10,Image 1,1,1402,
22.17,,Spot,10,Image 1,1,1406,
219.6,,Spot,10,Image 1,1,1410,
0,,Spot,10,Image 1,1,1411,
12.012,,Spot,10,Image 1,1,1415,
36.816,,Spot,10,Image 1,1,1420,
89.504,,Spot,10,Image 1,1,1435,
249.51,,Spot,10,Image 1,1,1436,
85.089,,Spot,10,Image 1,1,1439,
32.75,,Spot,10,Image 1,1,1440,
94.776,,Spot,10,Image 1,1,1444,
77.536,,Spot,10,Image 1,1,1445,
169.224,,Spot,10,Image 1,1,1446,
103.7,,Spot,10,Image 1,1,1447,
54.952,,Spot,10,Image 1,1,1448,
43.062,,Spot,10,Image 1,1,1452,
23.2,,Spot,10,Image 1,1,1456,
104.888,,Spot,10,Image 1,1,1457,
64.518,,Spot,10,Image 1,1,1460,
74.811,,Spot,10,Image 1,1,1461,
42.872,,Spot,10,Image 1,1,1463,
11.868,,Spot,10,Image 1,1,1471,
136.852,,Spot,10,Image 1,1,1478,
0.308,,Spot,10,Image 1,1,1480,
16.2,,Spot,10,Image 1,1,1489,
70.664,,Spot,10,Image 1,1,1493,
72.891,,Spot,10,Image 1,1,1495,
0.192,,Spot,10,Image 1,1,1496,
11.868,,Spot,10,Image 1,1,1506,
34.496,,Spot,10,Image 1,1,1508,
183.994,,Spot,10,Image 1,1,1509,
155.96,,Spot,10,Image 1,1,1513,
61.244,,Spot,10,Image 1,1,1534,
51.03,,Spot,10,Image 1,1,1537,
26.46,,Spot,10,Image 1,1,1543,
106.128,,Spot,10,Image 1,1,1546,
0.192,,Spot,10,Image 1,1,1547,
42.504,,Spot,10,Image 1,1,1552,
0,,Spot,10,Image 1,1,1553,
28,,Spot,10,Image 1,1,1555,
258.36,,Spot,10,Image 1,1,1567,
0.18,,Spot,10,Image 1,1,1569,
6.216,,Spot,10,Image 1,1,1572,
64.052,,Spot,10,Image 1,1,1576,
0.148,,Spot,10,Image 1,1,1589,
40.4,,Spot,10,Image 1,1,1595,
30.496,,Spot,10,Image 1,1,1615,
78.144,,Spot,10,Image 1,1,1620,
0.00799942,,Spot,10,Image 1,1,1634,
84.49,,Spot,10,Image 1,1,1650,
84.788,,Spot,10,Image 1,1,1651,
17.924,,Spot,10,Image 1,1,1656,
34.944,,Spot,10,Image 1,1,1657,
60.18,,Spot,10,Image 1,1,1662,
16.544,,Spot,10,Image 1,1,1665,
30.0645,,Spot,10,Image 1,1,1684,
0.141,,Spot,10,Image 1,1,1690,
0.256,,Spot,10,Image 1,1,1692,
0.336,,Spot,10,Image 1,1,1694,
30.976,,Spot,10,Image 1,1,1695,
63.84,,Spot,10,Image 1,1,1697,
0.304,,Spot,10,Image 1,1,1699,
10.9395,,Spot,10,Image 1,1,1700,
106.816,,Spot,10,Image 1,1,1706,
52.863,,Spot,10,Image 1,1,1710,
5.984,,Spot,10,Image 1,1,1721,
14.168,,Spot,10,Image 1,1,1725,
0.212,,Spot,10,Image 1,1,1726,
37.528,,Spot,10,Image 1,1,1732,
0.416,,Spot,10,Image 1,1,1752,
3.024,,Spot,10,Image 1,1,1768,
0.292,,Spot,10,Image 1,1,1769,
0.232,,Spot,10,Image 1,1,1775,
0.262,,Spot,10,Image 1,1,1788,
63.936,,Spot,10,Image 1,1,1815,
3.555,,Spot,10,Image 1,1,1818,
0,,Spot,10,Image 1,1,1824,
63.036,,Spot,10,Image 1,1,1825,
0.0199966,,Spot,10,Image 1,1,1837,
0.386,,Spot,10,Image 1,1,1844,
0.208,,Spot,10,Image 1,1,1845,
219.632,,Spot,10,Image 1,1,1851,
55.82,,Spot,10,Image 1,1,1857,
11.5,,Spot,10,Image 1,1,1858,
63.036,,Spot,10,Image 1,1,1864,
222.784,,Spot,10,Image 1,1,1865,
0.272001,,Spot,10,Image 1,1,1870,
1.82001,,Spot,10,Image 1,1,1871,
0.883999,,Spot,10,Image 1,1,1893,
22.888,,Spot,10,Image 1,1,1896,
79.328,,Spot,10,Image 1,1,1898,
15.106,,Spot,10,Image 1,1,1902,
5.175,,Spot,10,Image 1,1,1914,
8.216,,Spot,10,Image 1,1,1915,
59.184,,Spot,10,Image 1,1,1920,
12.98,,Spot,10,Image 1,1,1929,
48.24,,Spot,10,Image 1,1,1936,
20.184,,Spot,10,Image 1,1,1938,
73.176,,Spot,10,Image 1,1,1941,
171.122,,Spot,10,Image 1,1,1943,
71.89,,Spot,10,Image 1,1,1945,
0.363007,,Spot,10,Image 1,1,1947,
69.32,,Spot,10,Image 1,1,1948,
16.112,,Spot,10,Image 1,1,1952,
48.015,,Spot,10,Image 1,1,1954,
35.532,,Spot,10,Image 1,1,1956,
0.152,,Spot,10,Image 1,1,1957,
25.8,,Spot,10,Image 1,1,1963,
0,,Spot,10,Image 1,1,1974,
17.432,,Spot,10,Image 1,1,1976,
42.966,,Spot,10,Image 1,1,1983,
38.95,,Spot,10,Image 1,1,1985,
11.832,,Spot,10,Image 1,1,1990,
32,,Spot,10,Image 1,1,2000,
138.834,,Spot,10,Image 1,1,2004,
83.416,,Spot,10,Image 1,1,2005,
46.101,,Spot,10,Image 1,1,2007,
47.998,,Spot,10,Image 1,1,2008,
270.15,,Spot,10,Image 1,1,2014,
52.24,,Spot,10,Image 1,1,2034,
86.78,,Spot,10,Image 1,1,2037,
21.06,,Spot,10,Image 1,1,2038,
102.268,,Spot,10,Image 1,1,2042,
184.04,,Spot,10,Image 1,1,2043,
20.056,,Spot,10,Image 1,1,2044,
158.032,,Spot,10,Image 1,1,2045,
37.791,,Spot,10,Image 1,1,2052,
42.018,,Spot,10,Image 1,1,2053,
32.008,,Spot,10,Image 1,1,2054,
54.768,,Spot,10,Image 1,1,2055,
41.016,,Spot,10,Image 1,1,2057,
48.034,,Spot,10,Image 1,1,2058,
0.256,,Spot,10,Image 1,1,2060,
0.384,,Spot,10,Image 1,1,2061,
225.016,,Spot,10,Image 1,1,2072,
184.875,,Spot,10,Image 1,1,2073,
73.13,,Spot,10,Image 1,1,2078,
236.226,,Spot,10,Image 1,1,2085,
25.232,,Spot,10,Image 1,1,2098,
46.096,,Spot,10,Image 1,1,2102,
0.1865,,Spot,10,Image 1,1,2103,
14.896,,Spot,10,Image 1,1,2148,
0.228,,Spot,10,Image 1,1,2177,
124.54,,Spot,10,Image 1,1,2189,
423.76,,Spot,10,Image 1,1,2191,
407.26,,Spot,10,Image 1,1,2193,
135.744,,Spot,10,Image 1,1,2194,
159.96,,Spot,10,Image 1,1,2196,
276.277,,Spot,10,Image 1,1,2197,
0.304,,Spot,10,Image 1,1,2198,
438.032,,Spot,10,Image 1,1,2199,
0.24,,Spot,10,Image 1,1,2200,
30.576,,Spot,10,Image 1,1,2201,
125.092,,Spot,10,Image 1,1,2203,
0.00799942,,Spot,10,Image 1,1,2211,
0,,Spot,10,Image 1,1,2212,
0.376,,Spot,10,Image 1,1,2230,
0.3,,Spot,10,Image 1,1,2261,
0.187996,,Spot,10,Image 1,1,2266,
7.38,,Spot,10,Image 1,1,2273,
46.112,,Spot,10,Image 1,1,2457,
38.478,,Spot,10,Image 1,1,2458,
100.664,,Spot,10,Image 1,1,2471,
0.106003,,Spot,10,Image 1,1,2552,
9.24,,Spot,10,Image 1,1,2661,
39.448,,Spot,10,Image 1,2,2937,
103.108,,Spot,10,Image 1,2,2938,
43.908,,Spot,10,Image 1,2,2939,
66.1,,Spot,10,Image 1,2,2971,
61.872,,Spot,10,Image 1,2,3016,
102.092,,Spot,10,Image 1,2,3018,
112.872,,Spot,10,Image 1,2,3045,
74.032,,Spot,10,Image 1,2,3046,
48.96,,Spot,10,Image 1,2,3056,
36.904,,Spot,10,Image 1,2,3065,
85,,Spot,10,Image 1,2,3101,
98.992,,Spot,10,Image 1,2,3127,
31.856,,Spot,10,Image 1,2,3132,
40.976,,Spot,10,Image 1,2,3135,
54.816,,Spot,10,Image 1,2,3140,
56.96,,Spot,10,Image 1,2,3144,
38.528,,Spot,10,Image 1,2,3150,
73.784,,Spot,10,Image 1,2,3154,
71.992,,Spot,10,Image 1,2,3160,
79.08,,Spot,10,Image 1,2,3175,
54.992,,Spot,10,Image 1,2,3176,
89.04,,Spot,10,Image 1,2,3177,
108.02,,Spot,10,Image 1,2,3184,
199.944,,Spot,10,Image 1,2,3185,
47.088,,Spot,10,Image 1,2,3187,
62.918,,Spot,10,Image 1,2,3213,
62.776,,Spot,10,Image 1,2,3220,
36,,Spot,10,Image 1,2,3235,
100.04,,Spot,10,Image 1,2,3242,
130.424,,Spot,10,Image 1,2,3243,
210.18,,Spot,10,Image 1,2,3244,
67,,Spot,10,Image 1,2,3245,
65.988,,Spot,10,Image 1,2,3248,
103.432,,Spot,10,Image 1,2,3250,
149.408,,Spot,10,Image 1,2,3262,
127,,Spot,10,Image 1,2,3264,
204.048,,Spot,10,Image 1,2,3265,
194.2,,Spot,10,Image 1,2,3279,
61.096,,Spot,10,Image 1,2,3280,
152.52,,Spot,10,Image 1,2,3295,
54.576,,Spot,10,Image 1,2,3329,
39.92,,Spot,10,Image 1,2,3330,
64.92,,Spot,10,Image 1,2,3334,
45.504,,Spot,10,Image 1,2,3339,
115.88,,Spot,10,Image 1,2,3340,
37.92,,Spot,10,Image 1,2,3350,
77.472,,Spot,10,Image 1,2,3358,
58.08,,Spot,10,Image 1,2,3359,
86.96,,Spot,10,Image 1,2,3376,
193.12,,Spot,10,Image 1,2,3402,
81.008,,Spot,10,Image 1,2,3412,
119.032,,Spot,10,Image 1,2,3414,
157.88,,Spot,10,Image 1,2,3415,
383,,Spot,10,Image 1,2,3419,
121.476,,Spot,10,Image 1,2,3420,
152,,Spot,10,Image 1,2,3425,
71.944,,Spot,10,Image 1,2,3434,
33.88,,Spot,10,Image 1,2,3446,
64.336,,Spot,10,Image 1,2,3451,
136.96,,Spot,10,Image 1,2,3467,
78.096,,Spot,10,Image 1,2,3469,
95.016,,Spot,10,Image 1,2,3470,
176.54,,Spot,10,Image 1,2,3472,
175.88,,Spot,10,Image 1,2,3474,
81.06,,Spot,10,Image 1,2,3475,
130.904,,Spot,10,Image 1,2,3477,
82.896,,Spot,10,Image 1,2,3479,
188.352,,Spot,10,Image 1,2,3480,
152.608,,Spot,10,Image 1,2,3481,
305.296,,Spot,10,Image 1,2,3483,
131.92,,Spot,10,Image 1,2,3484,
143.152,,Spot,10,Image 1,2,3491,
104.916,,Spot,10,Image 1,2,3492,
25.496,,Spot,10,Image 1,2,3497,
51.008,,Spot,10,Image 1,2,3499,
73,,Spot,10,Image 1,2,3503,
88.456,,Spot,10,Image 1,2,3510,
118.02,,Spot,10,Image 1,2,3512,
51.936,,Spot,10,Image 1,2,3517,
68.776,,Spot,10,Image 1,2,3518,
62.88,,Spot,10,Image 1,2,3521,
77.976,,Spot,10,Image 1,2,3525,
66.98,,Spot,10,Image 1,2,3527,
70.04,,Spot,10,Image 1,2,3532,
92.096,,Spot,10,Image 1,2,3536,
150.496,,Spot,10,Image 1,2,3539,
98.12,,Spot,10,Image 1,2,3563,
72.568,,Spot,10,Image 1,2,3577,
62.928,,Spot,10,Image 1,2,3588,
45.088,,Spot,10,Image 1,2,3590,
45.968,,Spot,10,Image 1,2,3591,
78.968,,Spot,10,Image 1,2,3605,
47.952,,Spot,10,Image 1,2,3608,
138.76,,Spot,10,Image 1,2,3611,
190.984,,Spot,10,Image 1,2,3612,
143.52,,Spot,10,Image 1,2,3615,
150.5,,Spot,10,Image 1,2,3618,
77.888,,Spot,10,Image 1,2,3619,
62.944,,Spot,10,Image 1,2,3620,
88.928,,Spot,10,Image 1,2,3622,
126.072,,Spot,10,Image 1,2,3633,
47.128,,Spot,10,Image 1,2,3635,
39.992,,Spot,10,Image 1,2,3636,
112.52,,Spot,10,Image 1,2,3637,
89.976,,Spot,10,Image 1,2,3675,
54.976,,Spot,10,Image 1,2,3679,
63.944,,Spot,10,Image 1,2,3686,
147.88,,Spot,10,Image 1,2,3687,
102.832,,Spot,10,Image 1,2,3688,
132.872,,Spot,10,Image 1,2,3693,
51.048,,Spot,10,Image 1,2,3696,
66.964,,Spot,10,Image 1,2,3702,
58.016,,Spot,10,Image 1,2,3729,
45.864,,Spot,10,Image 1,2,3732,
202.735,,Spot,10,Image 1,2,3748,
75.096,,Spot,10,Image 1,2,3749,
209.752,,Spot,10,Image 1,2,3758,
31.56,,Spot,10,Image 1,2,3760,
60.92,,Spot,10,Image 1,2,3763,
26.04,,Spot,10,Image 1,2,3768,
95.504,,Spot,10,Image 1,2,3771,
87.104,,Spot,10,Image 1,2,3776,
31.5,,Spot,10,Image 1,2,3778,
211.96,,Spot,10,Image 1,2,3783,
36.12,,Spot,10,Image 1,2,3787,
50.584,,Spot,10,Image 1,2,3802,
82.98,,Spot,10,Image 1,2,3805,
217.192,,Spot,10,Image 1,2,3809,
41.896,,Spot,10,Image 1,2,3812,
91.442,,Spot,10,Image 1,2,3813,
124.2,,Spot,10,Image 1,2,3815,
40.96,,Spot,10,Image 1,2,3818,
140.998,,Spot,10,Image 1,2,3822,
60,,Spot,10,Image 1,2,3823,
39.9,,Spot,10,Image 1,2,3825,
233.048,,Spot,10,Image 1,2,3829,
55.472,,Spot,10,Image 1,2,3837,
131.964,,Spot,10,Image 1,2,3840,
41.96,,Spot,10,Image 1,2,3841,
264.072,,Spot,10,Image 1,2,3842,
71.056,,Spot,10,Image 1,2,3843,
65.504,,Spot,10,Image 1,2,3849,
163.824,,Spot,10,Image 1,2,3854,
55.936,,Spot,10,Image 1,2,3855,
66.128,,Spot,10,Image 1,2,3858,
249.5,,Spot,10,Image 1,2,3859,
72.536,,Spot,10,Image 1,2,3863,
132.466,,Spot,10,Image 1,2,3867,
130.616,,Spot,10,Image 1,2,3868,
64.952,,Spot,10,Image 1,2,3869,
31.264,,Spot,10,Image 1,2,3873,
56.066,,Spot,10,Image 1,2,3874,
64.048,,Spot,10,Image 1,2,3876,
59.12,,Spot,10,Image 1,2,3887,
42.016,,Spot,10,Image 1,2,3900,
60.152,,Spot,10,Image 1,2,3904,
111.192,,Spot,10,Image 1,2,3919,
85.024,,Spot,10,Image 1,2,3925,
85.08,,Spot,10,Image 1,2,3934,
264.956,,Spot,10,Image 1,2,3942,
89.152,,Spot,10,Image 1,2,3943,
45.512,,Spot,10,Image 1,2,3948,
114.056,,Spot,10,Image 1,2,3955,
66.512,,Spot,10,Image 1,2,3956,
130.532,,Spot,10,Image 1,2,3957,
101.896,,Spot,10,Image 1,2,3959,
355.2,,Spot,10,Image 1,2,3961,
53.928,,Spot,10,Image 1,2,3963,
66.072,,Spot,10,Image 1,2,3966,
43.128,,Spot,10,Image 1,2,3968,
63.44,,Spot,10,Image 1,2,3969,
79.104,,Spot,10,Image 1,2,3975,
349.168,,Spot,10,Image 1,2,3976,
91.028,,Spot,10,Image 1,2,3979,
320.088,,Spot,10,Image 1,2,3981,
195.88,,Spot,10,Image 1,2,3982,
203.488,,Spot,10,Image 1,2,3987,
85.536,,Spot,10,Image 1,2,3988,
134.996,,Spot,10,Image 1,2,3989,
105.992,,Spot,10,Image 1,2,3999,
195.048,,Spot,10,Image 1,2,4002,
185.088,,Spot,10,Image 1,2,4008,
44.952,,Spot,10,Image 1,2,4011,
82.432,,Spot,10,Image 1,2,4014,
77.264,,Spot,10,Image 1,2,4023,
42.568,,Spot,10,Image 1,2,4032,
310.192,,Spot,10,Image 1,2,4033,
79.944,,Spot,10,Image 1,2,4047,
83.04,,Spot,10,Image 1,2,4048,
131.544,,Spot,10,Image 1,2,4051,
124.08,,Spot,10,Image 1,2,4052,
57.88,,Spot,10,Image 1,2,4053,
77.12,,Spot,10,Image 1,2,4056,
56.076,,Spot,10,Image 1,2,4058,
114.032,,Spot,10,Image 1,2,4059,
103.944,,Spot,10,Image 1,2,4062,
77.072,,Spot,10,Image 1,2,4064,
55,,Spot,10,Image 1,2,4079,
38.008,,Spot,10,Image 1,2,4081,
166.816,,Spot,10,Image 1,2,4082,
73.984,,Spot,10,Image 1,2,4083,
24.536,,Spot,10,Image 1,2,4085,
67.12,,Spot,10,Image 1,2,4088,
65.616,,Spot,10,Image 1,2,4090,
84.12,,Spot,10,Image 1,2,4092,
148.864,,Spot,10,Image 1,2,4103,
49.144,,Spot,10,Image 1,2,4104,
224.808,,Spot,10,Image 1,2,4107,
68.04,,Spot,10,Image 1,2,4109,
152.04,,Spot,10,Image 1,2,4121,
56.952,,Spot,10,Image 1,2,4122,
54.176,,Spot,10,Image 1,2,4125,
117.096,,Spot,10,Image 1,2,4129,
100.088,,Spot,10,Image 1,2,4138,
116.36,,Spot,10,Image 1,2,4140,
54.12,,Spot,10,Image 1,2,4141,
56.088,,Spot,10,Image 1,2,4146,
112.088,,Spot,10,Image 1,2,4148,
61.944,,Spot,10,Image 1,2,4150,
87,,Spot,10,Image 1,2,4151,
79,,Spot,10,Image 1,2,4152,
57.56,,Spot,10,Image 1,2,4158,
246.868,,Spot,10,Image 1,2,4160,
191.2,,Spot,10,Image 1,2,4163,
68.5,,Spot,10,Image 1,2,4165,
80.024,,Spot,10,Image 1,2,4169,
73.08,,Spot,10,Image 1,2,4177,
32.976,,Spot,10,Image 1,2,4190,
75.112,,Spot,10,Image 1,2,4192,
40.08,,Spot,10,Image 1,2,4193,
89.016,,Spot,10,Image 1,2,4197,
66,,Spot,10,Image 1,2,4202,
68.08,,Spot,10,Image 1,2,4206,
22.792,,Spot,10,Image 1,2,4222,
64.976,,Spot,10,Image 1,2,4238,
85.128,,Spot,10,Image 1,2,4241,
86.528,,Spot,10,Image 1,2,4244,
153.056,,Spot,10,Image 1,2,4245,
111.688,,Spot,10,Image 1,2,4250,
73.93,,Spot,10,Image 1,2,4253,
101.448,,Spot,10,Image 1,2,4265,
55.032,,Spot,10,Image 1,2,4268,
79.036,,Spot,10,Image 1,2,4272,
