
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
68,,Spot,6,Image 1,1,1445,
63,,Spot,6,Image 1,1,1446,
108,,Spot,6,Image 1,1,1447,
0,,Spot,6,Image 1,1,1448,
106,,Spot,6,Image 1,1,1452,
138,,Spot,6,Image 1,1,1456,
86,,Spot,6,Image 1,1,1457,
90,,Spot,6,Image 1,1,1460,
36,,Spot,6,Image 1,1,1461,
242,,Spot,6,Image 1,1,1463,
27,,Spot,6,Image 1,1,1471,
119,,Spot,6,Image 1,1,1478,
111,,Spot,6,Image 1,1,1480,
71,,Spot,6,Image 1,1,1489,
13,,Spot,6,Image 1,1,1493,
87,,Spot,6,Image 1,1,1495,
182,,Spot,6,Image 1,1,1496,
54,,Spot,6,Image 1,1,1506,
88,,Spot,6,Image 1,1,1508,
101,,Spot,6,Image 1,1,1509,
97,,Spot,6,Image 1,1,1513,
287,,Spot,6,Image 1,1,1534,
117,,Spot,6,Image 1,1,1537,
150,,Spot,6,Image 1,1,1543,
271,,Spot,6,Image 1,1,1546,
81,,Spot,6,Image 1,1,1547,
138,,Spot,6,Image 1,1,1552,
292,,Spot,6,Image 1,1,1553,
92,,Spot,6,Image 1,1,1555,
169,,Spot,6,Image 1,1,1567,
64,,Spot,6,Image 1,1,1569,
174,,Spot,6,Image 1,1,1572,
127,,Spot,6,Image 1,1,1576,
123,,Spot,6,Image 1,1,1589,
148,,Spot,6,Image 1,1,1595,
146,,Spot,6,Image 1,1,1615,
142,,Spot,6,Image 1,1,1620,
118,,Spot,6,Image 1,1,1634,
44,,Spot,6,Image 1,1,1650,
132,,Spot,6,Image 1,1,1651,
95,,Spot,6,Image 1,1,1656,
127,,Spot,6,Image 1,1,1657,
30,,Spot,6,Image 1,1,1662,
80,,Spot,6,Image 1,1,1665,
201,,Spot,6,Image 1,1,1684,
216,,Spot,6,Image 1,1,1690,
297,,Spot,6,Image 1,1,1692,
278,,Spot,6,Image 1,1,1694,
109,,Spot,6,Image 1,1,1695,
242,,Spot,6,Image 1,1,1697,
139,,Spot,6,Image 1,1,1699,
272,,Spot,6,Image 1,1,1700,
411,,Spot,6,Image 1,1,1706,
143,,Spot,6,Image 1,1,1710,
333,,Spot,6,Image 1,1,1721,
284,,Spot,6,Image 1,1,1725,
294,,Spot,6,Image 1,1,1726,
353,,Spot,6,Image 1,1,1732,
408,,Spot,6,Image 1,1,1752,
121,,Spot,6,Image 1,1,1768,
261,,Spot,6,Image 1,1,1769,
135,,Spot,6,Image 1,1,1775,
129,,Spot,6,Image 1,1,1788,
157,,Spot,6,Image 1,1,1815,
241,,Spot,6,Image 1,1,1818,
184,,Spot,6,Image 1,1,1824,
62,,Spot,6,Image 1,1,1825,
142,,Spot,6,Image 1,1,1837,
97,,Spot,6,Image 1,1,1844,
95,,Spot,6,Image 1,1,1845,
15,,Spot,6,Image 1,1,1851,
114,,Spot,6,Image 1,1,1857,
103,,Spot,6,Image 1,1,1858,
214,,Spot,6,Image 1,1,1864,
82,,Spot,6,Image 1,1,1865,
136,,Spot,6,Image 1,1,1870,
187,,Spot,6,Image 1,1,1871,
161,,Spot,6,Image 1,1,1893,
174,,Spot,6,Image 1,1,1896,
188,,Spot,6,Image 1,1,1898,
113,,Spot,6,Image 1,1,1902,
145,,Spot,6,Image 1,1,1914,
161,,Spot,6,Image 1,1,1915,
125,,Spot,6,Image 1,1,1920,
96,,Spot,6,Image 1,1,1929,
162,,Spot,6,Image 1,1,1936,
109,,Spot,6,Image 1,1,1938,
78,,Spot,6,Image 1,1,1941,
47,,Spot,6,Image 1,1,1943,
62,,Spot,6,Image 1,1,1945,
121,,Spot,6,Image 1,1,1947,
78,,Spot,6,Image 1,1,1948,
97,,Spot,6,Image 1,1,1952,
112,,Spot,6,Image 1,1,1954,
75,,Spot,6,Image 1,1,1956,
150,,Spot,6,Image 1,1,1957,
69,,Spot,6,Image 1,1,1963,
123,,Spot,6,Image 1,1,1974,
78,,Spot,6,Image 1,1,1976,
161,,Spot,6,Image 1,1,1983,
66,,Spot,6,Image 1,1,1985,
150,,Spot,6,Image 1,1,1990,
153,,Spot,6,Image 1,1,2000,
84,,Spot,6,Image 1,1,2004,
93,,Spot,6,Image 1,1,2005,
45,,Spot,6,Image 1,1,2007,
45,,Spot,6,Image 1,1,2008,
0,,Spot,6,Image 1,1,2014,
172,,Spot,6,Image 1,1,2034,
86,,Spot,6,Image 1,1,2037,
118,,Spot,6,Image 1,1,2038,
93,,Spot,6,Image 1,1,2042,
3,,Spot,6,Image 1,1,2043,
235,,Spot,6,Image 1,1,2044,
237,,Spot,6,Image 1,1,2045,
106,,Spot,6,Image 1,1,2052,
146,,Spot,6,Image 1,1,2053,
78,,Spot,6,Image 1,1,2054,
201,,Spot,6,Image 1,1,2055,
172,,Spot,6,Image 1,1,2057,
448,,Spot,6,Image 1,1,2058,
150,,Spot,6,Image 1,1,2060,
215,,Spot,6,Image 1,1,2061,
61,,Spot,6,Image 1,1,2072,
44,,Spot,6,Image 1,1,2073,
88,,Spot,6,Image 1,1,2078,
127,,Spot,6,Image 1,1,2085,
93,,Spot,6,Image 1,1,2098,
198,,Spot,6,Image 1,1,2102,
146,,Spot,6,Image 1,1,2103,
131,,Spot,6,Image 1,1,2148,
112,,Spot,6,Image 1,1,2177,
62,,Spot,6,Image 1,1,2189,
0,,Spot,6,Image 1,1,2191,
66,,Spot,6,Image 1,1,2193,
178,,Spot,6,Image 1,1,2194,
49,,Spot,6,Image 1,1,2196,
328,,Spot,6,Image 1,1,2197,
448,,Spot,6,Image 1,1,2198,
160,,Spot,6,Image 1,1,2199,
368,,Spot,6,Image 1,1,2200,
129,,Spot,6,Image 1,1,2201,
294,,Spot,6,Image 1,1,2203,
277,,Spot,6,Image 1,1,2211,
124,,Spot,6,Image 1,1,2212,
151,,Spot,6,Image 1,1,2230,
246,,Spot,6,Image 1,1,2261,
216,,Spot,6,Image 1,1,2266,
152,,Spot,6,Image 1,1,2273,
2,,Spot,6,Image 1,1,2457,
76,,Spot,6,Image 1,1,2458,
62,,Spot,6,Image 1,1,2471,
108,,Spot,6,Image 1,1,2552,
72,,Spot,6,Image 1,1,2661,
12,,Spot,6,Image 1,2,2937,
10,,Spot,6,Image 1,2,2938,
17,,Spot,6,Image 1,2,2939,
3,,Spot,6,Image 1,2,2971,
4,,Spot,6,Image 1,2,3016,
7,,Spot,6,Image 1,2,3018,
0,,Spot,6,Image 1,2,3045,
5,,Spot,6,Image 1,2,3046,
2,,Spot,6,Image 1,2,3056,
6,,Spot,6,Image 1,2,3065,
9,,Spot,6,Image 1,2,3101,
5,,Spot,6,Image 1,2,3127,
19,,Spot,6,Image 1,2,3132,
19,,Spot,6,Image 1,2,3135,
5,,Spot,6,Image 1,2,3140,
4,,Spot,6,Image 1,2,3144,
11,,Spot,6,Image 1,2,3150,
14,,Spot,6,Image 1,2,3154,
0,,Spot,6,Image 1,2,3160,
3,,Spot,6,Image 1,2,3175,
0,,Spot,6,Image 1,2,3176,
4,,Spot,6,Image 1,2,3177,
0,,Spot,6,Image 1,2,3184,
0,,Spot,6,Image 1,2,3185,
5,,Spot,6,Image 1,2,3187,
3,,Spot,6,Image 1,2,3213,
3,,Spot,6,Image 1,2,3220,
22,,Spot,6,Image 1,2,3235,
12,,Spot,6,Image 1,2,3242,
31,,Spot,6,Image 1,2,3243,
22,,Spot,6,Image 1,2,3244,
25,,Spot,6,Image 1,2,3245,
32,,Spot,6,Image 1,2,3248,
29,,Spot,6,Image 1,2,3250,
14,,Spot,6,Image 1,2,3262,
12,,Spot,6,Image 1,2,3264,
12,,Spot,6,Image 1,2,3265,
11,,Spot,6,Image 1,2,3279,
25,,Spot,6,Image 1,2,3280,
17,,Spot,6,Image 1,2,3295,
77,,Spot,6,Image 1,2,3329,
11,,Spot,6,Image 1,2,3330,
44,,Spot,6,Image 1,2,3334,
7,,Spot,6,Image 1,2,3339,
21,,Spot,6,Image 1,2,3340,
16,,Spot,6,Image 1,2,3350,
18,,Spot,6,Image 1,2,3358,
8,,Spot,6,Image 1,2,3359,
14,,Spot,6,Image 1,2,3376,
11,,Spot,6,Image 1,2,3402,
10,,Spot,6,Image 1,2,3412,
14,,Spot,6,Image 1,2,3414,
9,,Spot,6,Image 1,2,3415,
0,,Spot,6,Image 1,2,3419,
0,,Spot,6,Image 1,2,3420,
1,,Spot,6,Image 1,2,3425,
0,,Spot,6,Image 1,2,3434,
10,,Spot,6,Image 1,2,3446,
5,,Spot,6,Image 1,2,3451,
13,,Spot,6,Image 1,2,3467,
22,,Spot,6,Image 1,2,3469,
20,,Spot,6,Image 1,2,3470,
18,,Spot,6,Image 1,2,3472,
13,,Spot,6,Image 1,2,3474,
16,,Spot,6,Image 1,2,3475,
18,,Spot,6,Image 1,2,3477,
25,,Spot,6,Image 1,2,3479,
33,,Spot,6,Image 1,2,3480,
21,,Spot,6,Image 1,2,3481,
19,,Spot,6,Image 1,2,3483,
25,,Spot,6,Image 1,2,3484,
47,,Spot,6,Image 1,2,3491,
10,,Spot,6,Image 1,2,3492,
35,,Spot,6,Image 1,2,3497,
23,,Spot,6,Image 1,2,3499,
19,,Spot,6,Image 1,2,3503,
33,,Spot,6,Image 1,2,3510,
42,,Spot,6,Image 1,2,3512,
20,,Spot,6,Image 1,2,3517,
24,,Spot,6,Image 1,2,3518,
15,,Spot,6,Image 1,2,3521,
22,,Spot,6,Image 1,2,3525,
19,,Spot,6,Image 1,2,3527,
30,,Spot,6,Image 1,2,3532,
34,,Spot,6,Image 1,2,3536,
64,,Spot,6,Image 1,2,3539,
17,,Spot,6,Image 1,2,3563,
24,,Spot,6,Image 1,2,3577,
136,,Spot,6,Image 1,2,3588,
72,,Spot,6,Image 1,2,3590,
27,,Spot,6,Image 1,2,3591,
23,,Spot,6,Image 1,2,3605,
99,,Spot,6,Image 1,2,3608,
9,,Spot,6,Image 1,2,3611,
4,,Spot,6,Image 1,2,3612,
8,,Spot,6,Image 1,2,3615,
7,,Spot,6,Image 1,2,3618,
13,,Spot,6,Image 1,2,3619,
19,,Spot,6,Image 1,2,3620,
12,,Spot,6,Image 1,2,3622,
8,,Spot,6,Image 1,2,3633,
10,,Spot,6,Image 1,2,3635,
12,,Spot,6,Image 1,2,3636,
12,,Spot,6,Image 1,2,3637,
6,,Spot,6,Image 1,2,3675,
7,,Spot,6,Image 1,2,3679,
1,,Spot,6,Image 1,2,3686,
14,,Spot,6,Image 1,2,3687,
27,,Spot,6,Image 1,2,3688,
15,,Spot,6,Image 1,2,3693,
12,,Spot,6,Image 1,2,3696,
9,,Spot,6,Image 1,2,3702,
0,,Spot,6,Image 1,2,3729,
0,,Spot,6,Image 1,2,3732,
2,,Spot,6,Image 1,2,3748,
0,,Spot,6,Image 1,2,3749,
0,,Spot,6,Image 1,2,3758,
3,,Spot,6,Image 1,2,3760,
7,,Spot,6,Image 1,2,3763,
4,,Spot,6,Image 1,2,3768,
2,,Spot,6,Image 1,2,3771,
5,,Spot,6,Image 1,2,3776,
3,,Spot,6,Image 1,2,3778,
0,,Spot,6,Image 1,2,3783,
6,,Spot,6,Image 1,2,3787,
3,,Spot,6,Image 1,2,3802,
0,,Spot,6,Image 1,2,3805,
0,,Spot,6,Image 1,2,3809,
8,,Spot,6,Image 1,2,3812,
6,,Spot,6,Image 1,2,3813,
9,,Spot,6,Image 1,2,3815,
35,,Spot,6,Image 1,2,3818,
0,,Spot,6,Image 1,2,3822,
2,,Spot,6,Image 1,2,3823,
6,,Spot,6,Image 1,2,3825,
0,,Spot,6,Image 1,2,3829,
3,,Spot,6,Image 1,2,3837,
0,,Spot,6,Image 1,2,3840,
2,,Spot,6,Image 1,2,3841,
0,,Spot,6,Image 1,2,3842,
5,,Spot,6,Image 1,2,3843,
57,,Spot,6,Image 1,2,3849,
0,,Spot,6,Image 1,2,3854,
1,,Spot,6,Image 1,2,3855,
0,,Spot,6,Image 1,2,3858,
0,,Spot,6,Image 1,2,3859,
3,,Spot,6,Image 1,2,3863,
4,,Spot,6,Image 1,2,3867,
0,,Spot,6,Image 1,2,3868,
2,,Spot,6,Image 1,2,3869,
5,,Spot,6,Image 1,2,3873,
4,,Spot,6,Image 1,2,3874,
0,,Spot,6,Image 1,2,3876,
5,,Spot,6,Image 1,2,3887,
1,,Spot,6,Image 1,2,3900,
11,,Spot,6,Image 1,2,3904,
7,,Spot,6,Image 1,2,3919,
5,,Spot,6,Image 1,2,3925,
31,,Spot,6,Image 1,2,3934,
9,,Spot,6,Image 1,2,3942,
0,,Spot,6,Image 1,2,3943,
6,,Spot,6,Image 1,2,3948,
0,,Spot,6,Image 1,2,3955,
3,,Spot,6,Image 1,2,3956,
0,,Spot,6,Image 1,2,3957,
0,,Spot,6,Image 1,2,3959,
0,,Spot,6,Image 1,2,3961,
5,,Spot,6,Image 1,2,3963,
7,,Spot,6,Image 1,2,3966,
7,,Spot,6,Image 1,2,3968,
1,,Spot,6,Image 1,2,3969,
2,,Spot,6,Image 1,2,3975,
0,,Spot,6,Image 1,2,3976,
0,,Spot,6,Image 1,2,3979,
0,,Spot,6,Image 1,2,3981,
1,,Spot,6,Image 1,2,3982,
0,,Spot,6,Image 1,2,3987,
8,,Spot,6,Image 1,2,3988,
27,,Spot,6,Image 1,2,3989,
3,,Spot,6,Image 1,2,3999,
0,,Spot,6,Image 1,2,4002,
5,,Spot,6,Image 1,2,4008,
19,,Spot,6,Image 1,2,4011,
4,,Spot,6,Image 1,2,4014,
158,,Spot,6,Image 1,2,4023,
34,,Spot,6,Image 1,2,4032,
2,,Spot,6,Image 1,2,4033,
2,,Spot,6,Image 1,2,4047,
1,,Spot,6,Image 1,2,4048,
0,,Spot,6,Image 1,2,4051,
5,,Spot,6,Image 1,2,4052,
8,,Spot,6,Image 1,2,4053,
6,,Spot,6,Image 1,2,4056,
10,,Spot,6,Image 1,2,4058,
0,,Spot,6,Image 1,2,4059,
7,,Spot,6,Image 1,2,4062,
0,,Spot,6,Image 1,2,4064,
6,,Spot,6,Image 1,2,4079,
8,,Spot,6,Image 1,2,4081,
1,,Spot,6,Image 1,2,4082,
3,,Spot,6,Image 1,2,4083,
9,,Spot,6,Image 1,2,4085,
2,,Spot,6,Image 1,2,4088,
3,,Spot,6,Image 1,2,4090,
1,,Spot,6,Image 1,2,4092,
3,,Spot,6,Image 1,2,4103,
3,,Spot,6,Image 1,2,4104,
0,,Spot,6,Image 1,2,4107,
55,,Spot,6,Image 1,2,4109,
21,,Spot,6,Image 1,2,4121,
20,,Spot,6,Image 1,2,4122,
14,,Spot,6,Image 1,2,4125,
11,,Spot,6,Image 1,2,4129,
6,,Spot,6,Image 1,2,4138,
10,,Spot,6,Image 1,2,4140,
28,,Spot,6,Image 1,2,4141,
13,,Spot,6,Image 1,2,4146,
18,,Spot,6,Image 1,2,4148,
4,,Spot,6,Image 1,2,4150,
47,,Spot,6,Image 1,2,4151,
40,,Spot,6,Image 1,2,4152,
16,,Spot,6,Image 1,2,4158,
14,,Spot,6,Image 1,2,4160,
20,,Spot,6,Image 1,2,4163,
55,,Spot,6,Image 1,2,4165,
11,,Spot,6,Image 1,2,4169,
11,,Spot,6,Image 1,2,4177,
37,,Spot,6,Image 1,2,4190,
36,,Spot,6,Image 1,2,4192,
35,,Spot,6,Image 1,2,4193,
11,,Spot,6,Image 1,2,4197,
27,,Spot,6,Image 1,2,4202,
19,,Spot,6,Image 1,2,4206,
20,,Spot,6,Image 1,2,4222,
7,,Spot,6,Image 1,2,4238,
1,,Spot,6,Image 1,2,4241,
3,,Spot,6,Image 1,2,4244,
4,,Spot,6,Image 1,2,4245,
6,,Spot,6,Image 1,2,4250,
11,,Spot,6,Image 1,2,4253,
18,,Spot,6,Image 1,2,4265,
8,,Spot,6,Image 1,2,4268,
9,,Spot,6,Image 1,2,4272,
19,,Spot,6,Image 1,2,4273,
36,,Spot,6,Image 1,2,4274,
23,,Spot,6,Image 1,2,4276,
14,,Spot,6,Image 1,2,4282,
33,,Spot,6,Image 1,2,4288,
179,,Spot,6,Image 1,2,4290,
114,,Spot,6,Image 1,2,4294,
131,,Spot,6,Image 1,2,4297,
131,,Spot,6,Image 1,2,4299,
45,,Spot,6,Image 1,2,4304,
20,,Spot,6,Image 1,2,4305,
30,,Spot,6,Image 1,2,4307,
48,,Spot,6,Image 1,2,4345,
13,,Spot,6,Image 1,2,4364,
9,,Spot,6,Image 1,2,4385,
13,,Spot,6,Image 1,2,4402,
6,,Spot,6,Image 1,2,4404,
3,,Spot,6,Image 1,2,4410,
13,,Spot,6,Image 1,2,4414,
12,,Spot,6,Image 1,2,4419,
1,,Spot,6,Image 1,2,4423,
19,,Spot,6,Image 1,2,4424,
11,,Spot,6,Image 1,2,4431,
5,,Spot,6,Image 1,2,4438,
6,,Spot,6,Image 1,2,4448,
29,,Spot,6,Image 1,2,4450,
2,,Spot,6,Image 1,2,4464,
13,,Spot,6,Image 1,2,4467,
7,,Spot,6,Image 1,2,4468,
1,,Spot,6,Image 1,2,4472,
17,,Spot,6,Image 1,2,4485,
3,,Spot,6,Image 1,2,4487,
2,,Spot,6,Image 1,2,4491,
1,,Spot,6,Image 1,2,4492,
4,,Spot,6,Image 1,2,4493,
1,,Spot,6,Image 1,2,4495,
8,,Spot,6,Image 1,2,4497,
7,,Spot,6,Image 1,2,4498,
0,,Spot,6,Image 1,2,4499,
4,,Spot,6,Image 1,2,4508,
3,,Spot,6,Image 1,2,4520,
4,,Spot,6,Image 1,2,4537,
0,,Spot,6,Image 1,2,4538,
0,,Spot,6,Image 1,2,4543,
0,,Spot,6,Image 1,2,4544,
3,,Spot,6,Image 1,2,4546,
2,,Spot,6,Image 1,2,4550,
3,,Spot,6,Image 1,2,4554,
4,,Spot,6,Image 1,2,4562,
3,,Spot,6,Image 1,2,4563,
5,,Spot,6,Image 1,2,4567,
16,,Spot,6,Image 1,2,4571,
9,,Spot,6,Image 1,2,4572,
16,,Spot,6,Image 1,2,4574,
3,,Spot,6,Image 1,2,4580,
7,,Spot,6,Image 1,2,4581,
92,,Spot,6,Image 1,2,4583,
10,,Spot,6,Image 1,2,4584,
22,,Spot,6,Image 1,2,4585,
4,,Spot,6,Image 1,2,4592,
1,,Spot,6,Image 1,2,4596,
0,,Spot,6,Image 1,2,4597,
