
Intensity StdDev Ch=10 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
150.407,,Spot,10,Image 1,1,1914,
105.058,,Spot,10,Image 1,1,1915,
202.785,,Spot,10,Image 1,1,1920,
110.817,,Spot,10,Image 1,1,1929,
117.884,,Spot,10,Image 1,1,1936,
113.108,,Spot,10,Image 1,1,1938,
122.593,,Spot,10,Image 1,1,1941,
212.943,,Spot,10,Image 1,1,1943,
95.4493,,Spot,10,Image 1,1,1945,
162.395,,Spot,10,Image 1,1,1947,
117.179,,Spot,10,Image 1,1,1948,
163.71,,Spot,10,Image 1,1,1952,
133.395,,Spot,10,Image 1,1,1954,
112.882,,Spot,10,Image 1,1,1956,
103.966,,Spot,10,Image 1,1,1957,
133.646,,Spot,10,Image 1,1,1963,
104.199,,Spot,10,Image 1,1,1974,
102.929,,Spot,10,Image 1,1,1976,
100.458,,Spot,10,Image 1,1,1983,
71.9865,,Spot,10,Image 1,1,1985,
95.7046,,Spot,10,Image 1,1,1990,
134.936,,Spot,10,Image 1,1,2000,
174.167,,Spot,10,Image 1,1,2004,
141.382,,Spot,10,Image 1,1,2005,
99.3378,,Spot,10,Image 1,1,2007,
129.793,,Spot,10,Image 1,1,2008,
214.778,,Spot,10,Image 1,1,2014,
154.738,,Spot,10,Image 1,1,2034,
162.232,,Spot,10,Image 1,1,2037,
118.669,,Spot,10,Image 1,1,2038,
191.049,,Spot,10,Image 1,1,2042,
137.491,,Spot,10,Image 1,1,2043,
134.025,,Spot,10,Image 1,1,2044,
204.383,,Spot,10,Image 1,1,2045,
133.392,,Spot,10,Image 1,1,2052,
150.523,,Spot,10,Image 1,1,2053,
138.697,,Spot,10,Image 1,1,2054,
135.541,,Spot,10,Image 1,1,2055,
172.281,,Spot,10,Image 1,1,2057,
180.073,,Spot,10,Image 1,1,2058,
130.779,,Spot,10,Image 1,1,2060,
148.67,,Spot,10,Image 1,1,2061,
255.837,,Spot,10,Image 1,1,2072,
202.884,,Spot,10,Image 1,1,2073,
101.715,,Spot,10,Image 1,1,2078,
205.641,,Spot,10,Image 1,1,2085,
204.021,,Spot,10,Image 1,1,2098,
111.608,,Spot,10,Image 1,1,2102,
135.172,,Spot,10,Image 1,1,2103,
82.0321,,Spot,10,Image 1,1,2148,
101.375,,Spot,10,Image 1,1,2177,
158.898,,Spot,10,Image 1,1,2189,
234,,Spot,10,Image 1,1,2191,
197.723,,Spot,10,Image 1,1,2193,
226.735,,Spot,10,Image 1,1,2194,
151.067,,Spot,10,Image 1,1,2196,
225.402,,Spot,10,Image 1,1,2197,
180.465,,Spot,10,Image 1,1,2198,
212.308,,Spot,10,Image 1,1,2199,
158.957,,Spot,10,Image 1,1,2200,
158.722,,Spot,10,Image 1,1,2201,
192.661,,Spot,10,Image 1,1,2203,
123.892,,Spot,10,Image 1,1,2211,
114.503,,Spot,10,Image 1,1,2212,
176.897,,Spot,10,Image 1,1,2230,
147.876,,Spot,10,Image 1,1,2261,
113.934,,Spot,10,Image 1,1,2266,
118.405,,Spot,10,Image 1,1,2273,
92.8445,,Spot,10,Image 1,1,2457,
83.4874,,Spot,10,Image 1,1,2458,
117.277,,Spot,10,Image 1,1,2471,
82.677,,Spot,10,Image 1,1,2552,
146.433,,Spot,10,Image 1,1,2661,
46.9566,,Spot,10,Image 1,2,2937,
102.449,,Spot,10,Image 1,2,2938,
52.4212,,Spot,10,Image 1,2,2939,
52.6957,,Spot,10,Image 1,2,2971,
81.6401,,Spot,10,Image 1,2,3016,
66.9431,,Spot,10,Image 1,2,3018,
76.9496,,Spot,10,Image 1,2,3045,
73.4214,,Spot,10,Image 1,2,3046,
49.6225,,Spot,10,Image 1,2,3056,
124.168,,Spot,10,Image 1,2,3065,
53.5397,,Spot,10,Image 1,2,3101,
52.7437,,Spot,10,Image 1,2,3127,
70.5104,,Spot,10,Image 1,2,3132,
49.211,,Spot,10,Image 1,2,3135,
61.0111,,Spot,10,Image 1,2,3140,
45.8911,,Spot,10,Image 1,2,3144,
56.2534,,Spot,10,Image 1,2,3150,
72.0658,,Spot,10,Image 1,2,3154,
35.4127,,Spot,10,Image 1,2,3160,
50.556,,Spot,10,Image 1,2,3175,
67.9784,,Spot,10,Image 1,2,3176,
64.2632,,Spot,10,Image 1,2,3177,
39.1677,,Spot,10,Image 1,2,3184,
37.0696,,Spot,10,Image 1,2,3185,
66.3612,,Spot,10,Image 1,2,3187,
39.1016,,Spot,10,Image 1,2,3213,
56.9672,,Spot,10,Image 1,2,3220,
61.2571,,Spot,10,Image 1,2,3235,
60.8957,,Spot,10,Image 1,2,3242,
68.3683,,Spot,10,Image 1,2,3243,
107.097,,Spot,10,Image 1,2,3244,
57.0513,,Spot,10,Image 1,2,3245,
50.3156,,Spot,10,Image 1,2,3248,
105.993,,Spot,10,Image 1,2,3250,
112.436,,Spot,10,Image 1,2,3262,
62.2897,,Spot,10,Image 1,2,3264,
70.8706,,Spot,10,Image 1,2,3265,
127.413,,Spot,10,Image 1,2,3279,
39.189,,Spot,10,Image 1,2,3280,
82.7916,,Spot,10,Image 1,2,3295,
45.6098,,Spot,10,Image 1,2,3329,
57.7207,,Spot,10,Image 1,2,3330,
33.8134,,Spot,10,Image 1,2,3334,
38.5575,,Spot,10,Image 1,2,3339,
76.1058,,Spot,10,Image 1,2,3340,
97.3914,,Spot,10,Image 1,2,3350,
64.5926,,Spot,10,Image 1,2,3358,
42.9021,,Spot,10,Image 1,2,3359,
59.8354,,Spot,10,Image 1,2,3376,
79.8484,,Spot,10,Image 1,2,3402,
59.0253,,Spot,10,Image 1,2,3412,
72.9748,,Spot,10,Image 1,2,3414,
75.1334,,Spot,10,Image 1,2,3415,
105.732,,Spot,10,Image 1,2,3419,
55.0376,,Spot,10,Image 1,2,3420,
80.3357,,Spot,10,Image 1,2,3425,
59.4738,,Spot,10,Image 1,2,3434,
83.3393,,Spot,10,Image 1,2,3446,
87.6009,,Spot,10,Image 1,2,3451,
99.9487,,Spot,10,Image 1,2,3467,
54.7355,,Spot,10,Image 1,2,3469,
61.8962,,Spot,10,Image 1,2,3470,
61.8708,,Spot,10,Image 1,2,3472,
83.4787,,Spot,10,Image 1,2,3474,
59.8371,,Spot,10,Image 1,2,3475,
75.104,,Spot,10,Image 1,2,3477,
59.4783,,Spot,10,Image 1,2,3479,
90.8766,,Spot,10,Image 1,2,3480,
110.524,,Spot,10,Image 1,2,3481,
108.676,,Spot,10,Image 1,2,3483,
66.4771,,Spot,10,Image 1,2,3484,
91.0536,,Spot,10,Image 1,2,3491,
52.6348,,Spot,10,Image 1,2,3492,
74.9968,,Spot,10,Image 1,2,3497,
49.5297,,Spot,10,Image 1,2,3499,
54.51,,Spot,10,Image 1,2,3503,
77.4911,,Spot,10,Image 1,2,3510,
104.954,,Spot,10,Image 1,2,3512,
43.6468,,Spot,10,Image 1,2,3517,
105,,Spot,10,Image 1,2,3518,
47.1069,,Spot,10,Image 1,2,3521,
72.1582,,Spot,10,Image 1,2,3525,
38.6976,,Spot,10,Image 1,2,3527,
43.4613,,Spot,10,Image 1,2,3532,
87.6398,,Spot,10,Image 1,2,3536,
77.1687,,Spot,10,Image 1,2,3539,
68.3681,,Spot,10,Image 1,2,3563,
36.4973,,Spot,10,Image 1,2,3577,
55.3058,,Spot,10,Image 1,2,3588,
60.1623,,Spot,10,Image 1,2,3590,
60.9639,,Spot,10,Image 1,2,3591,
34.6246,,Spot,10,Image 1,2,3605,
58.9095,,Spot,10,Image 1,2,3608,
63.927,,Spot,10,Image 1,2,3611,
68.6511,,Spot,10,Image 1,2,3612,
81.8069,,Spot,10,Image 1,2,3615,
80.3548,,Spot,10,Image 1,2,3618,
71.1226,,Spot,10,Image 1,2,3619,
48.2239,,Spot,10,Image 1,2,3620,
71.0244,,Spot,10,Image 1,2,3622,
92.8647,,Spot,10,Image 1,2,3633,
58.5568,,Spot,10,Image 1,2,3635,
56.8183,,Spot,10,Image 1,2,3636,
50.704,,Spot,10,Image 1,2,3637,
79.3706,,Spot,10,Image 1,2,3675,
45.8423,,Spot,10,Image 1,2,3679,
47.5008,,Spot,10,Image 1,2,3686,
157.622,,Spot,10,Image 1,2,3687,
84.5479,,Spot,10,Image 1,2,3688,
59.2781,,Spot,10,Image 1,2,3693,
51.9184,,Spot,10,Image 1,2,3696,
39.9355,,Spot,10,Image 1,2,3702,
29.6139,,Spot,10,Image 1,2,3729,
55.1819,,Spot,10,Image 1,2,3732,
152.97,,Spot,10,Image 1,2,3748,
29.5977,,Spot,10,Image 1,2,3749,
84.5312,,Spot,10,Image 1,2,3758,
65.6575,,Spot,10,Image 1,2,3760,
59.3134,,Spot,10,Image 1,2,3763,
90.7239,,Spot,10,Image 1,2,3768,
85.3324,,Spot,10,Image 1,2,3771,
55.7577,,Spot,10,Image 1,2,3776,
70.1858,,Spot,10,Image 1,2,3778,
122.322,,Spot,10,Image 1,2,3783,
77.7105,,Spot,10,Image 1,2,3787,
54.432,,Spot,10,Image 1,2,3802,
58.073,,Spot,10,Image 1,2,3805,
97.8044,,Spot,10,Image 1,2,3809,
81.5789,,Spot,10,Image 1,2,3812,
76.336,,Spot,10,Image 1,2,3813,
103.257,,Spot,10,Image 1,2,3815,
64.2444,,Spot,10,Image 1,2,3818,
83.8785,,Spot,10,Image 1,2,3822,
51.0326,,Spot,10,Image 1,2,3823,
93.3434,,Spot,10,Image 1,2,3825,
135.117,,Spot,10,Image 1,2,3829,
71.2101,,Spot,10,Image 1,2,3837,
127.164,,Spot,10,Image 1,2,3840,
80.1649,,Spot,10,Image 1,2,3841,
141.122,,Spot,10,Image 1,2,3842,
94.6768,,Spot,10,Image 1,2,3843,
38.3644,,Spot,10,Image 1,2,3849,
100.702,,Spot,10,Image 1,2,3854,
61.008,,Spot,10,Image 1,2,3855,
72.5627,,Spot,10,Image 1,2,3858,
146.409,,Spot,10,Image 1,2,3859,
58.153,,Spot,10,Image 1,2,3863,
113.483,,Spot,10,Image 1,2,3867,
119.849,,Spot,10,Image 1,2,3868,
61.7022,,Spot,10,Image 1,2,3869,
61.339,,Spot,10,Image 1,2,3873,
51.3509,,Spot,10,Image 1,2,3874,
43.1736,,Spot,10,Image 1,2,3876,
71.9595,,Spot,10,Image 1,2,3887,
47.1972,,Spot,10,Image 1,2,3900,
57.8604,,Spot,10,Image 1,2,3904,
98.573,,Spot,10,Image 1,2,3919,
33.8701,,Spot,10,Image 1,2,3925,
76.7208,,Spot,10,Image 1,2,3934,
105.748,,Spot,10,Image 1,2,3942,
71.472,,Spot,10,Image 1,2,3943,
53.6985,,Spot,10,Image 1,2,3948,
38.7562,,Spot,10,Image 1,2,3955,
46.9956,,Spot,10,Image 1,2,3956,
50.0071,,Spot,10,Image 1,2,3957,
50.0857,,Spot,10,Image 1,2,3959,
137.989,,Spot,10,Image 1,2,3961,
77.1309,,Spot,10,Image 1,2,3963,
37.6011,,Spot,10,Image 1,2,3966,
61.2372,,Spot,10,Image 1,2,3968,
30.5611,,Spot,10,Image 1,2,3969,
42.5926,,Spot,10,Image 1,2,3975,
151.642,,Spot,10,Image 1,2,3976,
56.7353,,Spot,10,Image 1,2,3979,
122.671,,Spot,10,Image 1,2,3981,
69.3292,,Spot,10,Image 1,2,3982,
50.5785,,Spot,10,Image 1,2,3987,
58.5721,,Spot,10,Image 1,2,3988,
58.3453,,Spot,10,Image 1,2,3989,
64.7054,,Spot,10,Image 1,2,3999,
101.961,,Spot,10,Image 1,2,4002,
124.169,,Spot,10,Image 1,2,4008,
76.7657,,Spot,10,Image 1,2,4011,
87.8169,,Spot,10,Image 1,2,4014,
102.659,,Spot,10,Image 1,2,4023,
54.9371,,Spot,10,Image 1,2,4032,
122.243,,Spot,10,Image 1,2,4033,
74.4407,,Spot,10,Image 1,2,4047,
56.8737,,Spot,10,Image 1,2,4048,
79.0014,,Spot,10,Image 1,2,4051,
133.561,,Spot,10,Image 1,2,4052,
43.124,,Spot,10,Image 1,2,4053,
68.2427,,Spot,10,Image 1,2,4056,
105.107,,Spot,10,Image 1,2,4058,
39.0098,,Spot,10,Image 1,2,4059,
65.428,,Spot,10,Image 1,2,4062,
79.1733,,Spot,10,Image 1,2,4064,
108.029,,Spot,10,Image 1,2,4079,
57.288,,Spot,10,Image 1,2,4081,
126.478,,Spot,10,Image 1,2,4082,
46.0599,,Spot,10,Image 1,2,4083,
73.7404,,Spot,10,Image 1,2,4085,
43.7205,,Spot,10,Image 1,2,4088,
120.851,,Spot,10,Image 1,2,4090,
96.4795,,Spot,10,Image 1,2,4092,
100.062,,Spot,10,Image 1,2,4103,
73.003,,Spot,10,Image 1,2,4104,
87.8132,,Spot,10,Image 1,2,4107,
34.6793,,Spot,10,Image 1,2,4109,
81.6346,,Spot,10,Image 1,2,4121,
91.098,,Spot,10,Image 1,2,4122,
76.2874,,Spot,10,Image 1,2,4125,
88.6307,,Spot,10,Image 1,2,4129,
40.8089,,Spot,10,Image 1,2,4138,
86.4145,,Spot,10,Image 1,2,4140,
63.0367,,Spot,10,Image 1,2,4141,
90.074,,Spot,10,Image 1,2,4146,
87.5657,,Spot,10,Image 1,2,4148,
49.5645,,Spot,10,Image 1,2,4150,
31.1717,,Spot,10,Image 1,2,4151,
33.7679,,Spot,10,Image 1,2,4152,
46.3806,,Spot,10,Image 1,2,4158,
138.811,,Spot,10,Image 1,2,4160,
146.495,,Spot,10,Image 1,2,4163,
29.3739,,Spot,10,Image 1,2,4165,
44.4885,,Spot,10,Image 1,2,4169,
50.3762,,Spot,10,Image 1,2,4177,
62.2211,,Spot,10,Image 1,2,4190,
67.3446,,Spot,10,Image 1,2,4192,
58.1858,,Spot,10,Image 1,2,4193,
63.9055,,Spot,10,Image 1,2,4197,
