
Time
 ==================== 
Time,Unit,Category,Time,ID,
0,h,Spot,1,5,
0,h,Spot,1,23,
0,h,Spot,1,29,
0,h,Spot,1,68,
0,h,Spot,1,75,
0,h,Spot,1,77,
0,h,Spot,1,88,
0,h,Spot,1,127,
0,h,Spot,1,142,
0,h,Spot,1,143,
0,h,Spot,1,162,
0,h,Spot,1,164,
0,h,Spot,1,167,
0,h,Spot,1,171,
0,h,Spot,1,173,
0,h,Spot,1,174,
0,h,Spot,1,182,
0,h,Spot,1,188,
0,h,Spot,1,190,
0,h,Spot,1,192,
0,h,Spot,1,201,
0,h,Spot,1,217,
0,h,Spot,1,222,
0,h,Spot,1,237,
0,h,Spot,1,239,
0,h,Spot,1,241,
0,h,Spot,1,242,
0,h,Spot,1,244,
0,h,Spot,1,246,
0,h,Spot,1,250,
0,h,Spot,1,257,
0,h,Spot,1,300,
0,h,Spot,1,303,
0,h,Spot,1,305,
0,h,Spot,1,309,
0,h,Spot,1,313,
0,h,Spot,1,350,
0,h,Spot,1,354,
0,h,Spot,1,364,
0,h,Spot,1,369,
0,h,Spot,1,378,
0,h,Spot,1,380,
0,h,Spot,1,387,
0,h,Spot,1,397,
0,h,Spot,1,400,
0,h,Spot,1,404,
0,h,Spot,1,406,
0,h,Spot,1,412,
0,h,Spot,1,413,
0,h,Spot,1,457,
0,h,Spot,1,458,
0,h,Spot,1,461,
0,h,Spot,1,484,
0,h,Spot,1,485,
0,h,Spot,1,487,
0,h,Spot,1,498,
0,h,Spot,1,509,
0,h,Spot,1,510,
0,h,Spot,1,513,
0,h,Spot,1,518,
0,h,Spot,1,520,
0,h,Spot,1,522,
0,h,Spot,1,528,
0,h,Spot,1,552,
0,h,Spot,1,565,
0,h,Spot,1,572,
0,h,Spot,1,604,
0,h,Spot,1,615,
0,h,Spot,1,616,
0,h,Spot,1,626,
0,h,Spot,1,631,
0,h,Spot,1,661,
0,h,Spot,1,688,
0,h,Spot,1,693,
0,h,Spot,1,696,
0,h,Spot,1,704,
0,h,Spot,1,707,
0,h,Spot,1,714,
0,h,Spot,1,716,
0,h,Spot,1,718,
0,h,Spot,1,730,
0,h,Spot,1,748,
0,h,Spot,1,762,
0,h,Spot,1,780,
0,h,Spot,1,782,
0,h,Spot,1,783,
0,h,Spot,1,789,
0,h,Spot,1,790,
0,h,Spot,1,792,
0,h,Spot,1,794,
0,h,Spot,1,797,
0,h,Spot,1,798,
0,h,Spot,1,800,
0,h,Spot,1,809,
0,h,Spot,1,812,
0,h,Spot,1,814,
0,h,Spot,1,822,
0,h,Spot,1,823,
0,h,Spot,1,825,
0,h,Spot,1,829,
0,h,Spot,1,830,
0,h,Spot,1,835,
0,h,Spot,1,837,
0,h,Spot,1,845,
0,h,Spot,1,889,
0,h,Spot,1,900,
0,h,Spot,1,903,
0,h,Spot,1,905,
0,h,Spot,1,906,
0,h,Spot,1,914,
0,h,Spot,1,917,
0,h,Spot,1,921,
0,h,Spot,1,923,
0,h,Spot,1,933,
0,h,Spot,1,936,
0,h,Spot,1,937,
0,h,Spot,1,939,
0,h,Spot,1,941,
0,h,Spot,1,949,
0,h,Spot,1,952,
0,h,Spot,1,965,
0,h,Spot,1,978,
0,h,Spot,1,989,
0,h,Spot,1,994,
0,h,Spot,1,997,
0,h,Spot,1,1010,
0,h,Spot,1,1018,
0,h,Spot,1,1021,
0,h,Spot,1,1033,
0,h,Spot,1,1041,
0,h,Spot,1,1043,
0,h,Spot,1,1048,
0,h,Spot,1,1054,
0,h,Spot,1,1064,
0,h,Spot,1,1065,
0,h,Spot,1,1070,
0,h,Spot,1,1073,
0,h,Spot,1,1076,
0,h,Spot,1,1077,
0,h,Spot,1,1085,
0,h,Spot,1,1091,
0,h,Spot,1,1093,
0,h,Spot,1,1094,
0,h,Spot,1,1096,
0,h,Spot,1,1098,
0,h,Spot,1,1101,
0,h,Spot,1,1105,
0,h,Spot,1,1108,
0,h,Spot,1,1109,
0,h,Spot,1,1113,
0,h,Spot,1,1124,
0,h,Spot,1,1132,
0,h,Spot,1,1133,
0,h,Spot,1,1139,
0,h,Spot,1,1146,
0,h,Spot,1,1149,
0,h,Spot,1,1150,
0,h,Spot,1,1153,
0,h,Spot,1,1154,
0,h,Spot,1,1158,
0,h,Spot,1,1165,
0,h,Spot,1,1169,
0,h,Spot,1,1180,
0,h,Spot,1,1184,
0,h,Spot,1,1185,
0,h,Spot,1,1189,
0,h,Spot,1,1193,
0,h,Spot,1,1196,
0,h,Spot,1,1198,
0,h,Spot,1,1199,
0,h,Spot,1,1201,
0,h,Spot,1,1203,
0,h,Spot,1,1209,
0,h,Spot,1,1210,
0,h,Spot,1,1211,
0,h,Spot,1,1213,
0,h,Spot,1,1216,
0,h,Spot,1,1217,
0,h,Spot,1,1218,
0,h,Spot,1,1226,
0,h,Spot,1,1228,
0,h,Spot,1,1229,
0,h,Spot,1,1232,
0,h,Spot,1,1237,
0,h,Spot,1,1241,
0,h,Spot,1,1242,
0,h,Spot,1,1243,
0,h,Spot,1,1246,
0,h,Spot,1,1258,
0,h,Spot,1,1262,
0,h,Spot,1,1264,
0,h,Spot,1,1271,
0,h,Spot,1,1284,
0,h,Spot,1,1288,
0,h,Spot,1,1291,
0,h,Spot,1,1301,
0,h,Spot,1,1303,
0,h,Spot,1,1326,
0,h,Spot,1,1327,
0,h,Spot,1,1328,
0,h,Spot,1,1331,
0,h,Spot,1,1332,
0,h,Spot,1,1334,
0,h,Spot,1,1336,
0,h,Spot,1,1339,
0,h,Spot,1,1341,
0,h,Spot,1,1346,
0,h,Spot,1,1347,
0,h,Spot,1,1351,
0,h,Spot,1,1353,
0,h,Spot,1,1354,
0,h,Spot,1,1355,
0,h,Spot,1,1357,
0,h,Spot,1,1358,
0,h,Spot,1,1359,
0,h,Spot,1,1361,
0,h,Spot,1,1362,
0,h,Spot,1,1364,
0,h,Spot,1,1370,
0,h,Spot,1,1371,
0,h,Spot,1,1372,
0,h,Spot,1,1373,
0,h,Spot,1,1375,
0,h,Spot,1,1376,
0,h,Spot,1,1382,
0,h,Spot,1,1383,
0,h,Spot,1,1389,
0,h,Spot,1,1390,
0,h,Spot,1,1392,
0,h,Spot,1,1399,
0,h,Spot,1,1402,
0,h,Spot,1,1406,
0,h,Spot,1,1410,
0,h,Spot,1,1411,
0,h,Spot,1,1415,
0,h,Spot,1,1420,
0,h,Spot,1,1435,
0,h,Spot,1,1436,
0,h,Spot,1,1439,
0,h,Spot,1,1440,
0,h,Spot,1,1444,
0,h,Spot,1,1445,
0,h,Spot,1,1446,
