
Intensity Center Ch=10 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
187,,Spot,10,Image 1,1,461,
169,,Spot,10,Image 1,1,484,
263,,Spot,10,Image 1,1,485,
5,,Spot,10,Image 1,1,487,
643,,Spot,10,Image 1,1,498,
296,,Spot,10,Image 1,1,509,
246,,Spot,10,Image 1,1,510,
131,,Spot,10,Image 1,1,513,
521,,Spot,10,Image 1,1,518,
205,,Spot,10,Image 1,1,520,
271,,Spot,10,Image 1,1,522,
317,,Spot,10,Image 1,1,528,
43,,Spot,10,Image 1,1,552,
154,,Spot,10,Image 1,1,565,
420,,Spot,10,Image 1,1,572,
0,,Spot,10,Image 1,1,604,
429,,Spot,10,Image 1,1,615,
383,,Spot,10,Image 1,1,616,
481,,Spot,10,Image 1,1,626,
117,,Spot,10,Image 1,1,631,
138,,Spot,10,Image 1,1,661,
525,,Spot,10,Image 1,1,688,
498,,Spot,10,Image 1,1,693,
298,,Spot,10,Image 1,1,696,
268,,Spot,10,Image 1,1,704,
304,,Spot,10,Image 1,1,707,
382,,Spot,10,Image 1,1,714,
213,,Spot,10,Image 1,1,716,
0,,Spot,10,Image 1,1,718,
161,,Spot,10,Image 1,1,730,
650,,Spot,10,Image 1,1,748,
293,,Spot,10,Image 1,1,762,
119,,Spot,10,Image 1,1,780,
671,,Spot,10,Image 1,1,782,
219,,Spot,10,Image 1,1,783,
207,,Spot,10,Image 1,1,789,
373,,Spot,10,Image 1,1,790,
230,,Spot,10,Image 1,1,792,
428,,Spot,10,Image 1,1,794,
798,,Spot,10,Image 1,1,797,
199,,Spot,10,Image 1,1,798,
13,,Spot,10,Image 1,1,800,
713,,Spot,10,Image 1,1,809,
52,,Spot,10,Image 1,1,812,
0,,Spot,10,Image 1,1,814,
68,,Spot,10,Image 1,1,822,
301,,Spot,10,Image 1,1,823,
266,,Spot,10,Image 1,1,825,
492,,Spot,10,Image 1,1,829,
261,,Spot,10,Image 1,1,830,
0,,Spot,10,Image 1,1,835,
177,,Spot,10,Image 1,1,837,
250,,Spot,10,Image 1,1,845,
0,,Spot,10,Image 1,1,889,
192,,Spot,10,Image 1,1,900,
154,,Spot,10,Image 1,1,903,
506,,Spot,10,Image 1,1,905,
253,,Spot,10,Image 1,1,906,
546,,Spot,10,Image 1,1,914,
423,,Spot,10,Image 1,1,917,
485,,Spot,10,Image 1,1,921,
220,,Spot,10,Image 1,1,923,
102,,Spot,10,Image 1,1,933,
575,,Spot,10,Image 1,1,936,
193,,Spot,10,Image 1,1,937,
391,,Spot,10,Image 1,1,939,
382,,Spot,10,Image 1,1,941,
216,,Spot,10,Image 1,1,949,
342,,Spot,10,Image 1,1,952,
159,,Spot,10,Image 1,1,965,
360,,Spot,10,Image 1,1,978,
424,,Spot,10,Image 1,1,989,
272,,Spot,10,Image 1,1,994,
61,,Spot,10,Image 1,1,997,
621,,Spot,10,Image 1,1,1010,
18,,Spot,10,Image 1,1,1018,
5,,Spot,10,Image 1,1,1021,
157,,Spot,10,Image 1,1,1033,
230,,Spot,10,Image 1,1,1041,
367,,Spot,10,Image 1,1,1043,
393,,Spot,10,Image 1,1,1048,
346,,Spot,10,Image 1,1,1054,
1,,Spot,10,Image 1,1,1064,
586,,Spot,10,Image 1,1,1065,
510,,Spot,10,Image 1,1,1070,
15,,Spot,10,Image 1,1,1073,
721,,Spot,10,Image 1,1,1076,
381,,Spot,10,Image 1,1,1077,
485,,Spot,10,Image 1,1,1085,
233,,Spot,10,Image 1,1,1091,
368,,Spot,10,Image 1,1,1093,
350,,Spot,10,Image 1,1,1094,
411,,Spot,10,Image 1,1,1096,
107,,Spot,10,Image 1,1,1098,
238,,Spot,10,Image 1,1,1101,
0,,Spot,10,Image 1,1,1105,
309,,Spot,10,Image 1,1,1108,
103,,Spot,10,Image 1,1,1109,
559,,Spot,10,Image 1,1,1113,
344,,Spot,10,Image 1,1,1124,
54,,Spot,10,Image 1,1,1132,
103,,Spot,10,Image 1,1,1133,
792,,Spot,10,Image 1,1,1139,
545,,Spot,10,Image 1,1,1146,
536,,Spot,10,Image 1,1,1149,
371,,Spot,10,Image 1,1,1150,
249,,Spot,10,Image 1,1,1153,
41,,Spot,10,Image 1,1,1154,
75,,Spot,10,Image 1,1,1158,
554,,Spot,10,Image 1,1,1165,
575,,Spot,10,Image 1,1,1169,
560,,Spot,10,Image 1,1,1180,
436,,Spot,10,Image 1,1,1184,
267,,Spot,10,Image 1,1,1185,
575,,Spot,10,Image 1,1,1189,
707,,Spot,10,Image 1,1,1193,
455,,Spot,10,Image 1,1,1196,
485,,Spot,10,Image 1,1,1198,
27,,Spot,10,Image 1,1,1199,
451,,Spot,10,Image 1,1,1201,
250,,Spot,10,Image 1,1,1203,
265,,Spot,10,Image 1,1,1209,
266,,Spot,10,Image 1,1,1210,
203,,Spot,10,Image 1,1,1211,
183,,Spot,10,Image 1,1,1213,
888,,Spot,10,Image 1,1,1216,
580,,Spot,10,Image 1,1,1217,
311,,Spot,10,Image 1,1,1218,
747,,Spot,10,Image 1,1,1226,
573,,Spot,10,Image 1,1,1228,
570,,Spot,10,Image 1,1,1229,
380,,Spot,10,Image 1,1,1232,
110,,Spot,10,Image 1,1,1237,
190,,Spot,10,Image 1,1,1241,
189,,Spot,10,Image 1,1,1242,
156,,Spot,10,Image 1,1,1243,
126,,Spot,10,Image 1,1,1246,
91,,Spot,10,Image 1,1,1258,
304,,Spot,10,Image 1,1,1262,
553,,Spot,10,Image 1,1,1264,
451,,Spot,10,Image 1,1,1271,
229,,Spot,10,Image 1,1,1284,
660,,Spot,10,Image 1,1,1288,
422,,Spot,10,Image 1,1,1291,
350,,Spot,10,Image 1,1,1301,
0,,Spot,10,Image 1,1,1303,
0,,Spot,10,Image 1,1,1326,
367,,Spot,10,Image 1,1,1327,
218,,Spot,10,Image 1,1,1328,
250,,Spot,10,Image 1,1,1331,
594,,Spot,10,Image 1,1,1332,
843,,Spot,10,Image 1,1,1334,
565,,Spot,10,Image 1,1,1336,
588,,Spot,10,Image 1,1,1339,
105,,Spot,10,Image 1,1,1341,
133,,Spot,10,Image 1,1,1346,
39,,Spot,10,Image 1,1,1347,
0,,Spot,10,Image 1,1,1351,
444,,Spot,10,Image 1,1,1353,
588,,Spot,10,Image 1,1,1354,
515,,Spot,10,Image 1,1,1355,
777,,Spot,10,Image 1,1,1357,
336,,Spot,10,Image 1,1,1358,
135,,Spot,10,Image 1,1,1359,
345,,Spot,10,Image 1,1,1361,
53,,Spot,10,Image 1,1,1362,
282,,Spot,10,Image 1,1,1364,
473,,Spot,10,Image 1,1,1370,
238,,Spot,10,Image 1,1,1371,
604,,Spot,10,Image 1,1,1372,
260,,Spot,10,Image 1,1,1373,
765,,Spot,10,Image 1,1,1375,
711,,Spot,10,Image 1,1,1376,
245,,Spot,10,Image 1,1,1382,
443,,Spot,10,Image 1,1,1383,
458,,Spot,10,Image 1,1,1389,
393,,Spot,10,Image 1,1,1390,
363,,Spot,10,Image 1,1,1392,
720,,Spot,10,Image 1,1,1399,
436,,Spot,10,Image 1,1,1402,
200,,Spot,10,Image 1,1,1406,
275,,Spot,10,Image 1,1,1410,
769,,Spot,10,Image 1,1,1411,
429,,Spot,10,Image 1,1,1415,
251,,Spot,10,Image 1,1,1420,
119,,Spot,10,Image 1,1,1435,
140,,Spot,10,Image 1,1,1436,
113,,Spot,10,Image 1,1,1439,
432,,Spot,10,Image 1,1,1440,
342,,Spot,10,Image 1,1,1444,
311,,Spot,10,Image 1,1,1445,
503,,Spot,10,Image 1,1,1446,
571,,Spot,10,Image 1,1,1447,
141,,Spot,10,Image 1,1,1448,
215,,Spot,10,Image 1,1,1452,
645,,Spot,10,Image 1,1,1456,
364,,Spot,10,Image 1,1,1457,
257,,Spot,10,Image 1,1,1460,
536,,Spot,10,Image 1,1,1461,
240,,Spot,10,Image 1,1,1463,
201,,Spot,10,Image 1,1,1471,
433,,Spot,10,Image 1,1,1478,
509,,Spot,10,Image 1,1,1480,
451,,Spot,10,Image 1,1,1489,
602,,Spot,10,Image 1,1,1493,
315,,Spot,10,Image 1,1,1495,
471,,Spot,10,Image 1,1,1496,
112,,Spot,10,Image 1,1,1506,
599,,Spot,10,Image 1,1,1508,
753,,Spot,10,Image 1,1,1509,
448,,Spot,10,Image 1,1,1513,
144,,Spot,10,Image 1,1,1534,
272,,Spot,10,Image 1,1,1537,
197,,Spot,10,Image 1,1,1543,
554,,Spot,10,Image 1,1,1546,
260,,Spot,10,Image 1,1,1547,
294,,Spot,10,Image 1,1,1552,
398,,Spot,10,Image 1,1,1553,
208,,Spot,10,Image 1,1,1555,
370,,Spot,10,Image 1,1,1567,
416,,Spot,10,Image 1,1,1569,
330,,Spot,10,Image 1,1,1572,
188,,Spot,10,Image 1,1,1576,
465,,Spot,10,Image 1,1,1589,
361,,Spot,10,Image 1,1,1595,
112,,Spot,10,Image 1,1,1615,
216,,Spot,10,Image 1,1,1620,
507,,Spot,10,Image 1,1,1634,
196,,Spot,10,Image 1,1,1650,
331,,Spot,10,Image 1,1,1651,
536,,Spot,10,Image 1,1,1656,
467,,Spot,10,Image 1,1,1657,
269,,Spot,10,Image 1,1,1662,
0,,Spot,10,Image 1,1,1665,
223,,Spot,10,Image 1,1,1684,
252,,Spot,10,Image 1,1,1690,
146,,Spot,10,Image 1,1,1692,
170,,Spot,10,Image 1,1,1694,
123,,Spot,10,Image 1,1,1695,
663,,Spot,10,Image 1,1,1697,
343,,Spot,10,Image 1,1,1699,
0,,Spot,10,Image 1,1,1700,
615,,Spot,10,Image 1,1,1706,
63,,Spot,10,Image 1,1,1710,
48,,Spot,10,Image 1,1,1721,
330,,Spot,10,Image 1,1,1725,
687,,Spot,10,Image 1,1,1726,
140,,Spot,10,Image 1,1,1732,
440,,Spot,10,Image 1,1,1752,
345,,Spot,10,Image 1,1,1768,
429,,Spot,10,Image 1,1,1769,
147,,Spot,10,Image 1,1,1775,
183,,Spot,10,Image 1,1,1788,
278,,Spot,10,Image 1,1,1815,
585,,Spot,10,Image 1,1,1818,
417,,Spot,10,Image 1,1,1824,
203,,Spot,10,Image 1,1,1825,
134,,Spot,10,Image 1,1,1837,
623,,Spot,10,Image 1,1,1844,
483,,Spot,10,Image 1,1,1845,
209,,Spot,10,Image 1,1,1851,
189,,Spot,10,Image 1,1,1857,
352,,Spot,10,Image 1,1,1858,
239,,Spot,10,Image 1,1,1864,
559,,Spot,10,Image 1,1,1865,
287,,Spot,10,Image 1,1,1870,
491,,Spot,10,Image 1,1,1871,
0,,Spot,10,Image 1,1,1893,
543,,Spot,10,Image 1,1,1896,
550,,Spot,10,Image 1,1,1898,
136,,Spot,10,Image 1,1,1902,
652,,Spot,10,Image 1,1,1914,
451,,Spot,10,Image 1,1,1915,
605,,Spot,10,Image 1,1,1920,
365,,Spot,10,Image 1,1,1929,
322,,Spot,10,Image 1,1,1936,
369,,Spot,10,Image 1,1,1938,
394,,Spot,10,Image 1,1,1941,
756,,Spot,10,Image 1,1,1943,
204,,Spot,10,Image 1,1,1945,
535,,Spot,10,Image 1,1,1947,
408,,Spot,10,Image 1,1,1948,
678,,Spot,10,Image 1,1,1952,
162,,Spot,10,Image 1,1,1954,
652,,Spot,10,Image 1,1,1956,
265,,Spot,10,Image 1,1,1957,
353,,Spot,10,Image 1,1,1963,
426,,Spot,10,Image 1,1,1974,
292,,Spot,10,Image 1,1,1976,
93,,Spot,10,Image 1,1,1983,
90,,Spot,10,Image 1,1,1985,
344,,Spot,10,Image 1,1,1990,
628,,Spot,10,Image 1,1,2000,
339,,Spot,10,Image 1,1,2004,
341,,Spot,10,Image 1,1,2005,
184,,Spot,10,Image 1,1,2007,
63,,Spot,10,Image 1,1,2008,
497,,Spot,10,Image 1,1,2014,
256,,Spot,10,Image 1,1,2034,
130,,Spot,10,Image 1,1,2037,
321,,Spot,10,Image 1,1,2038,
549,,Spot,10,Image 1,1,2042,
373,,Spot,10,Image 1,1,2043,
354,,Spot,10,Image 1,1,2044,
533,,Spot,10,Image 1,1,2045,
277,,Spot,10,Image 1,1,2052,
576,,Spot,10,Image 1,1,2053,
456,,Spot,10,Image 1,1,2054,
630,,Spot,10,Image 1,1,2055,
681,,Spot,10,Image 1,1,2057,
339,,Spot,10,Image 1,1,2058,
545,,Spot,10,Image 1,1,2060,
776,,Spot,10,Image 1,1,2061,
511,,Spot,10,Image 1,1,2072,
455,,Spot,10,Image 1,1,2073,
8,,Spot,10,Image 1,1,2078,
451,,Spot,10,Image 1,1,2085,
792,,Spot,10,Image 1,1,2098,
59,,Spot,10,Image 1,1,2102,
394,,Spot,10,Image 1,1,2103,
0,,Spot,10,Image 1,1,2148,
411,,Spot,10,Image 1,1,2177,
284,,Spot,10,Image 1,1,2189,
702,,Spot,10,Image 1,1,2191,
603,,Spot,10,Image 1,1,2193,
654,,Spot,10,Image 1,1,2194,
264,,Spot,10,Image 1,1,2196,
642,,Spot,10,Image 1,1,2197,
403,,Spot,10,Image 1,1,2198,
573,,Spot,10,Image 1,1,2199,
559,,Spot,10,Image 1,1,2200,
467,,Spot,10,Image 1,1,2201,
500,,Spot,10,Image 1,1,2203,
745,,Spot,10,Image 1,1,2211,
54,,Spot,10,Image 1,1,2212,
508,,Spot,10,Image 1,1,2230,
746,,Spot,10,Image 1,1,2261,
351,,Spot,10,Image 1,1,2266,
148,,Spot,10,Image 1,1,2273,
198,,Spot,10,Image 1,1,2457,
300,,Spot,10,Image 1,1,2458,
317,,Spot,10,Image 1,1,2471,
295,,Spot,10,Image 1,1,2552,
642,,Spot,10,Image 1,1,2661,
212,,Spot,10,Image 1,2,2937,
374,,Spot,10,Image 1,2,2938,
259,,Spot,10,Image 1,2,2939,
176,,Spot,10,Image 1,2,2971,
336,,Spot,10,Image 1,2,3016,
177,,Spot,10,Image 1,2,3018,
289,,Spot,10,Image 1,2,3045,
290,,Spot,10,Image 1,2,3046,
176,,Spot,10,Image 1,2,3056,
517,,Spot,10,Image 1,2,3065,
224,,Spot,10,Image 1,2,3101,
244,,Spot,10,Image 1,2,3127,
350,,Spot,10,Image 1,2,3132,
220,,Spot,10,Image 1,2,3135,
231,,Spot,10,Image 1,2,3140,
133,,Spot,10,Image 1,2,3144,
256,,Spot,10,Image 1,2,3150,
271,,Spot,10,Image 1,2,3154,
173,,Spot,10,Image 1,2,3160,
111,,Spot,10,Image 1,2,3175,
262,,Spot,10,Image 1,2,3176,
156,,Spot,10,Image 1,2,3177,
162,,Spot,10,Image 1,2,3184,
224,,Spot,10,Image 1,2,3185,
286,,Spot,10,Image 1,2,3187,
137,,Spot,10,Image 1,2,3213,
245,,Spot,10,Image 1,2,3220,
305,,Spot,10,Image 1,2,3235,
156,,Spot,10,Image 1,2,3242,
249,,Spot,10,Image 1,2,3243,
366,,Spot,10,Image 1,2,3244,
236,,Spot,10,Image 1,2,3245,
182,,Spot,10,Image 1,2,3248,
375,,Spot,10,Image 1,2,3250,
422,,Spot,10,Image 1,2,3262,
258,,Spot,10,Image 1,2,3264,
323,,Spot,10,Image 1,2,3265,
368,,Spot,10,Image 1,2,3279,
115,,Spot,10,Image 1,2,3280,
375,,Spot,10,Image 1,2,3295,
159,,Spot,10,Image 1,2,3329,
227,,Spot,10,Image 1,2,3330,
77,,Spot,10,Image 1,2,3334,
175,,Spot,10,Image 1,2,3339,
360,,Spot,10,Image 1,2,3340,
413,,Spot,10,Image 1,2,3350,
281,,Spot,10,Image 1,2,3358,
159,,Spot,10,Image 1,2,3359,
283,,Spot,10,Image 1,2,3376,
293,,Spot,10,Image 1,2,3402,
226,,Spot,10,Image 1,2,3412,
245,,Spot,10,Image 1,2,3414,
296,,Spot,10,Image 1,2,3415,
484,,Spot,10,Image 1,2,3419,
225,,Spot,10,Image 1,2,3420,
320,,Spot,10,Image 1,2,3425,
262,,Spot,10,Image 1,2,3434,
314,,Spot,10,Image 1,2,3446,
366,,Spot,10,Image 1,2,3451,
397,,Spot,10,Image 1,2,3467,
137,,Spot,10,Image 1,2,3469,
192,,Spot,10,Image 1,2,3470,
237,,Spot,10,Image 1,2,3472,
293,,Spot,10,Image 1,2,3474,
226,,Spot,10,Image 1,2,3475,
317,,Spot,10,Image 1,2,3477,
220,,Spot,10,Image 1,2,3479,
341,,Spot,10,Image 1,2,3480,
441,,Spot,10,Image 1,2,3481,
410,,Spot,10,Image 1,2,3483,
240,,Spot,10,Image 1,2,3484,
330,,Spot,10,Image 1,2,3491,
225,,Spot,10,Image 1,2,3492,
335,,Spot,10,Image 1,2,3497,
177,,Spot,10,Image 1,2,3499,
221,,Spot,10,Image 1,2,3503,
320,,Spot,10,Image 1,2,3510,
408,,Spot,10,Image 1,2,3512,
173,,Spot,10,Image 1,2,3517,
428,,Spot,10,Image 1,2,3518,
184,,Spot,10,Image 1,2,3521,
262,,Spot,10,Image 1,2,3525,
80,,Spot,10,Image 1,2,3527,
161,,Spot,10,Image 1,2,3532,
349,,Spot,10,Image 1,2,3536,
317,,Spot,10,Image 1,2,3539,
258,,Spot,10,Image 1,2,3563,
143,,Spot,10,Image 1,2,3577,
215,,Spot,10,Image 1,2,3588,
269,,Spot,10,Image 1,2,3590,
221,,Spot,10,Image 1,2,3591,
155,,Spot,10,Image 1,2,3605,
264,,Spot,10,Image 1,2,3608,
284,,Spot,10,Image 1,2,3611,
293,,Spot,10,Image 1,2,3612,
276,,Spot,10,Image 1,2,3615,
271,,Spot,10,Image 1,2,3618,
254,,Spot,10,Image 1,2,3619,
213,,Spot,10,Image 1,2,3620,
286,,Spot,10,Image 1,2,3622,
278,,Spot,10,Image 1,2,3633,
196,,Spot,10,Image 1,2,3635,
208,,Spot,10,Image 1,2,3636,
189,,Spot,10,Image 1,2,3637,
331,,Spot,10,Image 1,2,3675,
181,,Spot,10,Image 1,2,3679,
157,,Spot,10,Image 1,2,3686,
523,,Spot,10,Image 1,2,3687,
298,,Spot,10,Image 1,2,3688,
241,,Spot,10,Image 1,2,3693,
201,,Spot,10,Image 1,2,3696,
146,,Spot,10,Image 1,2,3702,
134,,Spot,10,Image 1,2,3729,
244,,Spot,10,Image 1,2,3732,
575,,Spot,10,Image 1,2,3748,
152,,Spot,10,Image 1,2,3749,
423,,Spot,10,Image 1,2,3758,
305,,Spot,10,Image 1,2,3760,
178,,Spot,10,Image 1,2,3763,
403,,Spot,10,Image 1,2,3768,
319,,Spot,10,Image 1,2,3771,
256,,Spot,10,Image 1,2,3776,
323,,Spot,10,Image 1,2,3778,
476,,Spot,10,Image 1,2,3783,
344,,Spot,10,Image 1,2,3787,
198,,Spot,10,Image 1,2,3802,
267,,Spot,10,Image 1,2,3805,
401,,Spot,10,Image 1,2,3809,
347,,Spot,10,Image 1,2,3812,
226,,Spot,10,Image 1,2,3813,
405,,Spot,10,Image 1,2,3815,
237,,Spot,10,Image 1,2,3818,
388,,Spot,10,Image 1,2,3822,
189,,Spot,10,Image 1,2,3823,
409,,Spot,10,Image 1,2,3825,
587,,Spot,10,Image 1,2,3829,
259,,Spot,10,Image 1,2,3837,
524,,Spot,10,Image 1,2,3840,
284,,Spot,10,Image 1,2,3841,
566,,Spot,10,Image 1,2,3842,
375,,Spot,10,Image 1,2,3843,
149,,Spot,10,Image 1,2,3849,
287,,Spot,10,Image 1,2,3854,
228,,Spot,10,Image 1,2,3855,
323,,Spot,10,Image 1,2,3858,
537,,Spot,10,Image 1,2,3859,
217,,Spot,10,Image 1,2,3863,
331,,Spot,10,Image 1,2,3867,
470,,Spot,10,Image 1,2,3868,
253,,Spot,10,Image 1,2,3869,
309,,Spot,10,Image 1,2,3873,
219,,Spot,10,Image 1,2,3874,
182,,Spot,10,Image 1,2,3876,
256,,Spot,10,Image 1,2,3887,
199,,Spot,10,Image 1,2,3900,
179,,Spot,10,Image 1,2,3904,
390,,Spot,10,Image 1,2,3919,
129,,Spot,10,Image 1,2,3925,
266,,Spot,10,Image 1,2,3934,
425,,Spot,10,Image 1,2,3942,
299,,Spot,10,Image 1,2,3943,
196,,Spot,10,Image 1,2,3948,
178,,Spot,10,Image 1,2,3955,
217,,Spot,10,Image 1,2,3956,
195,,Spot,10,Image 1,2,3957,
275,,Spot,10,Image 1,2,3959,
578,,Spot,10,Image 1,2,3961,
282,,Spot,10,Image 1,2,3963,
100,,Spot,10,Image 1,2,3966,
249,,Spot,10,Image 1,2,3968,
139,,Spot,10,Image 1,2,3969,
163,,Spot,10,Image 1,2,3975,
616,,Spot,10,Image 1,2,3976,
161,,Spot,10,Image 1,2,3979,
489,,Spot,10,Image 1,2,3981,
350,,Spot,10,Image 1,2,3982,
287,,Spot,10,Image 1,2,3987,
256,,Spot,10,Image 1,2,3988,
231,,Spot,10,Image 1,2,3989,
240,,Spot,10,Image 1,2,3999,
441,,Spot,10,Image 1,2,4002,
450,,Spot,10,Image 1,2,4008,
284,,Spot,10,Image 1,2,4011,
344,,Spot,10,Image 1,2,4014,
431,,Spot,10,Image 1,2,4023,
248,,Spot,10,Image 1,2,4032,
572,,Spot,10,Image 1,2,4033,
271,,Spot,10,Image 1,2,4047,
231,,Spot,10,Image 1,2,4048,
317,,Spot,10,Image 1,2,4051,
515,,Spot,10,Image 1,2,4052,
188,,Spot,10,Image 1,2,4053,
249,,Spot,10,Image 1,2,4056,
453,,Spot,10,Image 1,2,4058,
144,,Spot,10,Image 1,2,4059,
154,,Spot,10,Image 1,2,4062,
331,,Spot,10,Image 1,2,4064,
449,,Spot,10,Image 1,2,4079,
219,,Spot,10,Image 1,2,4081,
522,,Spot,10,Image 1,2,4082,
134,,Spot,10,Image 1,2,4083,
331,,Spot,10,Image 1,2,4085,
189,,Spot,10,Image 1,2,4088,
490,,Spot,10,Image 1,2,4090,
360,,Spot,10,Image 1,2,4092,
367,,Spot,10,Image 1,2,4103,
281,,Spot,10,Image 1,2,4104,
360,,Spot,10,Image 1,2,4107,
112,,Spot,10,Image 1,2,4109,
309,,Spot,10,Image 1,2,4121,
315,,Spot,10,Image 1,2,4122,
334,,Spot,10,Image 1,2,4125,
333,,Spot,10,Image 1,2,4129,
220,,Spot,10,Image 1,2,4138,
346,,Spot,10,Image 1,2,4140,
276,,Spot,10,Image 1,2,4141,
354,,Spot,10,Image 1,2,4146,
289,,Spot,10,Image 1,2,4148,
209,,Spot,10,Image 1,2,4150,
140,,Spot,10,Image 1,2,4151,
164,,Spot,10,Image 1,2,4152,
195,,Spot,10,Image 1,2,4158,
509,,Spot,10,Image 1,2,4160,
528,,Spot,10,Image 1,2,4163,
114,,Spot,10,Image 1,2,4165,
156,,Spot,10,Image 1,2,4169,
172,,Spot,10,Image 1,2,4177,
277,,Spot,10,Image 1,2,4190,
244,,Spot,10,Image 1,2,4192,
281,,Spot,10,Image 1,2,4193,
283,,Spot,10,Image 1,2,4197,
427,,Spot,10,Image 1,2,4202,
161,,Spot,10,Image 1,2,4206,
306,,Spot,10,Image 1,2,4222,
228,,Spot,10,Image 1,2,4238,
204,,Spot,10,Image 1,2,4241,
337,,Spot,10,Image 1,2,4244,
300,,Spot,10,Image 1,2,4245,
582,,Spot,10,Image 1,2,4250,
101,,Spot,10,Image 1,2,4253,
418,,Spot,10,Image 1,2,4265,
150,,Spot,10,Image 1,2,4268,
180,,Spot,10,Image 1,2,4272,
242,,Spot,10,Image 1,2,4273,
192,,Spot,10,Image 1,2,4274,
298,,Spot,10,Image 1,2,4276,
402,,Spot,10,Image 1,2,4282,
146,,Spot,10,Image 1,2,4288,
268,,Spot,10,Image 1,2,4290,
243,,Spot,10,Image 1,2,4294,
243,,Spot,10,Image 1,2,4297,
226,,Spot,10,Image 1,2,4299,
323,,Spot,10,Image 1,2,4304,
245,,Spot,10,Image 1,2,4305,
342,,Spot,10,Image 1,2,4307,
309,,Spot,10,Image 1,2,4345,
282,,Spot,10,Image 1,2,4364,
338,,Spot,10,Image 1,2,4385,
562,,Spot,10,Image 1,2,4402,
363,,Spot,10,Image 1,2,4404,
390,,Spot,10,Image 1,2,4410,
224,,Spot,10,Image 1,2,4414,
177,,Spot,10,Image 1,2,4419,
377,,Spot,10,Image 1,2,4423,
258,,Spot,10,Image 1,2,4424,
306,,Spot,10,Image 1,2,4431,
277,,Spot,10,Image 1,2,4438,
219,,Spot,10,Image 1,2,4448,
264,,Spot,10,Image 1,2,4450,
295,,Spot,10,Image 1,2,4464,
313,,Spot,10,Image 1,2,4467,
262,,Spot,10,Image 1,2,4468,
508,,Spot,10,Image 1,2,4472,
246,,Spot,10,Image 1,2,4485,
451,,Spot,10,Image 1,2,4487,
387,,Spot,10,Image 1,2,4491,
220,,Spot,10,Image 1,2,4492,
551,,Spot,10,Image 1,2,4493,
239,,Spot,10,Image 1,2,4495,
298,,Spot,10,Image 1,2,4497,
330,,Spot,10,Image 1,2,4498,
267,,Spot,10,Image 1,2,4499,
316,,Spot,10,Image 1,2,4508,
273,,Spot,10,Image 1,2,4520,
440,,Spot,10,Image 1,2,4537,
186,,Spot,10,Image 1,2,4538,
214,,Spot,10,Image 1,2,4543,
158,,Spot,10,Image 1,2,4544,
355,,Spot,10,Image 1,2,4546,
562,,Spot,10,Image 1,2,4550,
364,,Spot,10,Image 1,2,4554,
488,,Spot,10,Image 1,2,4562,
321,,Spot,10,Image 1,2,4563,
238,,Spot,10,Image 1,2,4567,
228,,Spot,10,Image 1,2,4571,
470,,Spot,10,Image 1,2,4572,
359,,Spot,10,Image 1,2,4574,
304,,Spot,10,Image 1,2,4580,
359,,Spot,10,Image 1,2,4581,
426,,Spot,10,Image 1,2,4583,
143,,Spot,10,Image 1,2,4584,
350,,Spot,10,Image 1,2,4585,
325,,Spot,10,Image 1,2,4592,
583,,Spot,10,Image 1,2,4596,
606,,Spot,10,Image 1,2,4597,
