
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
343.978,,Spot,4,Image 1,1,5,
450.046,,Spot,4,Image 1,1,23,
380.582,,Spot,4,Image 1,1,29,
494.073,,Spot,4,Image 1,1,68,
281.229,,Spot,4,Image 1,1,75,
336.322,,Spot,4,Image 1,1,77,
461.369,,Spot,4,Image 1,1,88,
260.075,,Spot,4,Image 1,1,127,
255.589,,Spot,4,Image 1,1,142,
276.043,,Spot,4,Image 1,1,143,
278.483,,Spot,4,Image 1,1,162,
270.978,,Spot,4,Image 1,1,164,
269.872,,Spot,4,Image 1,1,167,
321.597,,Spot,4,Image 1,1,171,
403.927,,Spot,4,Image 1,1,173,
296.057,,Spot,4,Image 1,1,174,
269.646,,Spot,4,Image 1,1,182,
243.362,,Spot,4,Image 1,1,188,
244.574,,Spot,4,Image 1,1,190,
200.907,,Spot,4,Image 1,1,192,
251.868,,Spot,4,Image 1,1,201,
396.721,,Spot,4,Image 1,1,217,
271.978,,Spot,4,Image 1,1,222,
241.114,,Spot,4,Image 1,1,237,
255.156,,Spot,4,Image 1,1,239,
229.899,,Spot,4,Image 1,1,241,
231.555,,Spot,4,Image 1,1,242,
235.978,,Spot,4,Image 1,1,244,
214.55,,Spot,4,Image 1,1,246,
214.867,,Spot,4,Image 1,1,250,
229.253,,Spot,4,Image 1,1,257,
261.185,,Spot,4,Image 1,1,300,
354.326,,Spot,4,Image 1,1,303,
303.844,,Spot,4,Image 1,1,305,
306.163,,Spot,4,Image 1,1,309,
234.65,,Spot,4,Image 1,1,313,
193.62,,Spot,4,Image 1,1,350,
266.188,,Spot,4,Image 1,1,354,
256.162,,Spot,4,Image 1,1,364,
246.971,,Spot,4,Image 1,1,369,
224.951,,Spot,4,Image 1,1,378,
263.555,,Spot,4,Image 1,1,380,
295.747,,Spot,4,Image 1,1,387,
241.333,,Spot,4,Image 1,1,397,
276.564,,Spot,4,Image 1,1,400,
228.623,,Spot,4,Image 1,1,404,
250.266,,Spot,4,Image 1,1,406,
233.909,,Spot,4,Image 1,1,412,
240.379,,Spot,4,Image 1,1,413,
259.529,,Spot,4,Image 1,1,457,
221.138,,Spot,4,Image 1,1,458,
258.155,,Spot,4,Image 1,1,461,
446.507,,Spot,4,Image 1,1,484,
616.149,,Spot,4,Image 1,1,485,
436.863,,Spot,4,Image 1,1,487,
290.639,,Spot,4,Image 1,1,498,
280.621,,Spot,4,Image 1,1,509,
263.283,,Spot,4,Image 1,1,510,
275.022,,Spot,4,Image 1,1,513,
483.102,,Spot,4,Image 1,1,518,
543.441,,Spot,4,Image 1,1,520,
384.136,,Spot,4,Image 1,1,522,
473.305,,Spot,4,Image 1,1,528,
399.769,,Spot,4,Image 1,1,552,
267.559,,Spot,4,Image 1,1,565,
271.034,,Spot,4,Image 1,1,572,
214.957,,Spot,4,Image 1,1,604,
260.482,,Spot,4,Image 1,1,615,
259.171,,Spot,4,Image 1,1,616,
227.473,,Spot,4,Image 1,1,626,
231.808,,Spot,4,Image 1,1,631,
399.061,,Spot,4,Image 1,1,661,
496.672,,Spot,4,Image 1,1,688,
230.343,,Spot,4,Image 1,1,693,
374.59,,Spot,4,Image 1,1,696,
356.839,,Spot,4,Image 1,1,704,
248.617,,Spot,4,Image 1,1,707,
672.662,,Spot,4,Image 1,1,714,
276.121,,Spot,4,Image 1,1,716,
250.915,,Spot,4,Image 1,1,718,
215.141,,Spot,4,Image 1,1,730,
298.864,,Spot,4,Image 1,1,748,
212.051,,Spot,4,Image 1,1,762,
512.308,,Spot,4,Image 1,1,780,
535.076,,Spot,4,Image 1,1,782,
490.95,,Spot,4,Image 1,1,783,
574.992,,Spot,4,Image 1,1,789,
416.032,,Spot,4,Image 1,1,790,
296.642,,Spot,4,Image 1,1,792,
