
Intensity Sum of Square Ch=11 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
9.22615e+06,,Spot,11,Image 1,1,369,
2.25939e+07,,Spot,11,Image 1,1,378,
2.08123e+07,,Spot,11,Image 1,1,380,
2.04122e+07,,Spot,11,Image 1,1,387,
1.85865e+07,,Spot,11,Image 1,1,397,
1.37541e+07,,Spot,11,Image 1,1,400,
3.08335e+07,,Spot,11,Image 1,1,404,
2.34285e+07,,Spot,11,Image 1,1,406,
3.10782e+07,,Spot,11,Image 1,1,412,
2.95143e+07,,Spot,11,Image 1,1,413,
5.71872e+07,,Spot,11,Image 1,1,457,
4.72387e+07,,Spot,11,Image 1,1,458,
4.92551e+07,,Spot,11,Image 1,1,461,
9976.46,,Spot,11,Image 1,1,484,
11525.7,,Spot,11,Image 1,1,485,
6698.16,,Spot,11,Image 1,1,487,
13162.2,,Spot,11,Image 1,1,498,
362114,,Spot,11,Image 1,1,509,
576924,,Spot,11,Image 1,1,510,
315038,,Spot,11,Image 1,1,513,
961890,,Spot,11,Image 1,1,518,
321230,,Spot,11,Image 1,1,520,
1.69091e+06,,Spot,11,Image 1,1,522,
169659,,Spot,11,Image 1,1,528,
856893,,Spot,11,Image 1,1,552,
1.89114e+06,,Spot,11,Image 1,1,565,
7.92901e+06,,Spot,11,Image 1,1,572,
7.568e+06,,Spot,11,Image 1,1,604,
3.15202e+06,,Spot,11,Image 1,1,615,
3.39195e+06,,Spot,11,Image 1,1,616,
6.50557e+06,,Spot,11,Image 1,1,626,
4.13463e+06,,Spot,11,Image 1,1,631,
4.04917e+06,,Spot,11,Image 1,1,661,
9.79539e+06,,Spot,11,Image 1,1,688,
1.33106e+07,,Spot,11,Image 1,1,693,
7.6087e+06,,Spot,11,Image 1,1,696,
5.29513e+06,,Spot,11,Image 1,1,704,
5.07127e+06,,Spot,11,Image 1,1,707,
8.66465e+06,,Spot,11,Image 1,1,714,
1.47638e+07,,Spot,11,Image 1,1,716,
1.56776e+07,,Spot,11,Image 1,1,718,
1.5893e+07,,Spot,11,Image 1,1,730,
2.09982e+07,,Spot,11,Image 1,1,748,
2.78804e+07,,Spot,11,Image 1,1,762,
48298.6,,Spot,11,Image 1,1,780,
48413.4,,Spot,11,Image 1,1,782,
47361.4,,Spot,11,Image 1,1,783,
21192.3,,Spot,11,Image 1,1,789,
29053.4,,Spot,11,Image 1,1,790,
18124.4,,Spot,11,Image 1,1,792,
10091.2,,Spot,11,Image 1,1,794,
1973.87,,Spot,11,Image 1,1,797,
2050.38,,Spot,11,Image 1,1,798,
719.162,,Spot,11,Image 1,1,800,
0,,Spot,11,Image 1,1,809,
112410,,Spot,11,Image 1,1,812,
52072.8,,Spot,11,Image 1,1,814,
55497.9,,Spot,11,Image 1,1,822,
47831.9,,Spot,11,Image 1,1,823,
26023.7,,Spot,11,Image 1,1,825,
17064.8,,Spot,11,Image 1,1,829,
8331.57,,Spot,11,Image 1,1,830,
921.905,,Spot,11,Image 1,1,835,
84.1573,,Spot,11,Image 1,1,837,
2212.74,,Spot,11,Image 1,1,845,
1.88576e+06,,Spot,11,Image 1,1,889,
803067,,Spot,11,Image 1,1,900,
599228,,Spot,11,Image 1,1,903,
18173.9,,Spot,11,Image 1,1,905,
171150,,Spot,11,Image 1,1,906,
5.4916e+06,,Spot,11,Image 1,1,914,
1.75515e+06,,Spot,11,Image 1,1,917,
3.29559e+06,,Spot,11,Image 1,1,921,
2.38909e+06,,Spot,11,Image 1,1,923,
2.30134e+06,,Spot,11,Image 1,1,933,
6.12826e+06,,Spot,11,Image 1,1,936,
5.57026e+06,,Spot,11,Image 1,1,937,
932180,,Spot,11,Image 1,1,939,
3.88871e+06,,Spot,11,Image 1,1,941,
2.87408e+06,,Spot,11,Image 1,1,949,
8.07787e+06,,Spot,11,Image 1,1,952,
1.54681e+07,,Spot,11,Image 1,1,965,
2.11509e+07,,Spot,11,Image 1,1,978,
7.85711e+06,,Spot,11,Image 1,1,989,
1.90617e+07,,Spot,11,Image 1,1,994,
1.95156e+07,,Spot,11,Image 1,1,997,
1.01795e+07,,Spot,11,Image 1,1,1010,
1.00152e+07,,Spot,11,Image 1,1,1018,
8.38975e+06,,Spot,11,Image 1,1,1021,
7.75958e+06,,Spot,11,Image 1,1,1033,
8.97794e+06,,Spot,11,Image 1,1,1041,
1.382e+07,,Spot,11,Image 1,1,1043,
1.77501e+07,,Spot,11,Image 1,1,1048,
1.65177e+07,,Spot,11,Image 1,1,1054,
1.12175e+07,,Spot,11,Image 1,1,1064,
1.66802e+07,,Spot,11,Image 1,1,1065,
1.35711e+07,,Spot,11,Image 1,1,1070,
1.37307e+07,,Spot,11,Image 1,1,1073,
1.48121e+07,,Spot,11,Image 1,1,1076,
1.56538e+07,,Spot,11,Image 1,1,1077,
1.341e+07,,Spot,11,Image 1,1,1085,
2.72151e+07,,Spot,11,Image 1,1,1091,
2.46608e+07,,Spot,11,Image 1,1,1093,
2.89463e+07,,Spot,11,Image 1,1,1094,
2.70895e+07,,Spot,11,Image 1,1,1096,
1.82684e+07,,Spot,11,Image 1,1,1098,
2.8123e+07,,Spot,11,Image 1,1,1101,
2.33287e+07,,Spot,11,Image 1,1,1105,
2.9733e+07,,Spot,11,Image 1,1,1108,
2.80467e+07,,Spot,11,Image 1,1,1109,
3.0528e+07,,Spot,11,Image 1,1,1113,
2.87101e+07,,Spot,11,Image 1,1,1124,
3.5924e+07,,Spot,11,Image 1,1,1132,
3.13071e+07,,Spot,11,Image 1,1,1133,
1.30511e+07,,Spot,11,Image 1,1,1139,
3.73272e+07,,Spot,11,Image 1,1,1146,
1.91513e+07,,Spot,11,Image 1,1,1149,
1.98895e+07,,Spot,11,Image 1,1,1150,
2.54412e+07,,Spot,11,Image 1,1,1153,
2.35372e+07,,Spot,11,Image 1,1,1154,
4.51056e+07,,Spot,11,Image 1,1,1158,
4.0358e+07,,Spot,11,Image 1,1,1165,
3.13875e+07,,Spot,11,Image 1,1,1169,
2.74235e+07,,Spot,11,Image 1,1,1180,
3.56445e+07,,Spot,11,Image 1,1,1184,
4.53318e+07,,Spot,11,Image 1,1,1185,
3.78986e+07,,Spot,11,Image 1,1,1189,
3.24944e+07,,Spot,11,Image 1,1,1193,
4.56792e+07,,Spot,11,Image 1,1,1196,
3.9048e+07,,Spot,11,Image 1,1,1198,
3.03285e+07,,Spot,11,Image 1,1,1199,
3.82332e+07,,Spot,11,Image 1,1,1201,
4.16602e+07,,Spot,11,Image 1,1,1203,
3.36253e+07,,Spot,11,Image 1,1,1209,
4.00878e+07,,Spot,11,Image 1,1,1210,
4.73122e+07,,Spot,11,Image 1,1,1211,
3.81837e+07,,Spot,11,Image 1,1,1213,
3.53234e+07,,Spot,11,Image 1,1,1216,
3.94145e+07,,Spot,11,Image 1,1,1217,
4.03059e+07,,Spot,11,Image 1,1,1218,
4.66694e+07,,Spot,11,Image 1,1,1226,
3.49969e+07,,Spot,11,Image 1,1,1228,
3.75056e+07,,Spot,11,Image 1,1,1229,
4.84909e+07,,Spot,11,Image 1,1,1232,
5.82285e+07,,Spot,11,Image 1,1,1237,
5.26136e+07,,Spot,11,Image 1,1,1241,
5.43598e+07,,Spot,11,Image 1,1,1242,
5.96884e+07,,Spot,11,Image 1,1,1243,
5.64418e+07,,Spot,11,Image 1,1,1246,
7.04439e+07,,Spot,11,Image 1,1,1258,
7.95378e+07,,Spot,11,Image 1,1,1262,
6.32572e+07,,Spot,11,Image 1,1,1264,
5.04158e+07,,Spot,11,Image 1,1,1271,
7.61698e+07,,Spot,11,Image 1,1,1284,
8.1362e+07,,Spot,11,Image 1,1,1288,
5.9966e+07,,Spot,11,Image 1,1,1291,
7.89077e+07,,Spot,11,Image 1,1,1301,
2.89218e+06,,Spot,11,Image 1,1,1303,
1.59295e+06,,Spot,11,Image 1,1,1326,
2.54403e+06,,Spot,11,Image 1,1,1327,
701662,,Spot,11,Image 1,1,1328,
97912.7,,Spot,11,Image 1,1,1331,
1.12757e+06,,Spot,11,Image 1,1,1332,
2.57288e+06,,Spot,11,Image 1,1,1334,
2.04243e+06,,Spot,11,Image 1,1,1336,
953133,,Spot,11,Image 1,1,1339,
4.76181e+06,,Spot,11,Image 1,1,1341,
5.54566e+06,,Spot,11,Image 1,1,1346,
4.16979e+06,,Spot,11,Image 1,1,1347,
6.35168e+06,,Spot,11,Image 1,1,1351,
9.29914e+06,,Spot,11,Image 1,1,1353,
7.37456e+06,,Spot,11,Image 1,1,1354,
4.44674e+06,,Spot,11,Image 1,1,1355,
2.97419e+06,,Spot,11,Image 1,1,1357,
7.41629e+06,,Spot,11,Image 1,1,1358,
1.86854e+06,,Spot,11,Image 1,1,1359,
7.65556e+06,,Spot,11,Image 1,1,1361,
7.56603e+06,,Spot,11,Image 1,1,1362,
1.5154e+06,,Spot,11,Image 1,1,1364,
5.65898e+06,,Spot,11,Image 1,1,1370,
4.84281e+06,,Spot,11,Image 1,1,1371,
3.92431e+06,,Spot,11,Image 1,1,1372,
7.79236e+06,,Spot,11,Image 1,1,1373,
3.02346e+06,,Spot,11,Image 1,1,1375,
2.54078e+06,,Spot,11,Image 1,1,1376,
2.3843e+06,,Spot,11,Image 1,1,1382,
4.16271e+06,,Spot,11,Image 1,1,1383,
1.12348e+07,,Spot,11,Image 1,1,1389,
2.32596e+07,,Spot,11,Image 1,1,1390,
8.0977e+06,,Spot,11,Image 1,1,1392,
1.72405e+07,,Spot,11,Image 1,1,1399,
1.48664e+07,,Spot,11,Image 1,1,1402,
2.05876e+07,,Spot,11,Image 1,1,1406,
1.09646e+07,,Spot,11,Image 1,1,1410,
9.33684e+06,,Spot,11,Image 1,1,1411,
1.77593e+07,,Spot,11,Image 1,1,1415,
1.37006e+07,,Spot,11,Image 1,1,1420,
2.32154e+07,,Spot,11,Image 1,1,1435,
1.88956e+07,,Spot,11,Image 1,1,1436,
2.16928e+07,,Spot,11,Image 1,1,1439,
2.55756e+07,,Spot,11,Image 1,1,1440,
2.69691e+07,,Spot,11,Image 1,1,1444,
2.26705e+07,,Spot,11,Image 1,1,1445,
2.57616e+07,,Spot,11,Image 1,1,1446,
2.00824e+07,,Spot,11,Image 1,1,1447,
3.88598e+07,,Spot,11,Image 1,1,1448,
3.04641e+07,,Spot,11,Image 1,1,1452,
2.12819e+07,,Spot,11,Image 1,1,1456,
2.44556e+07,,Spot,11,Image 1,1,1457,
2.86351e+07,,Spot,11,Image 1,1,1460,
2.608e+07,,Spot,11,Image 1,1,1461,
2.9609e+07,,Spot,11,Image 1,1,1463,
1.51061e+07,,Spot,11,Image 1,1,1471,
3.36107e+07,,Spot,11,Image 1,1,1478,
3.57964e+07,,Spot,11,Image 1,1,1480,
2.6696e+07,,Spot,11,Image 1,1,1489,
3.49082e+07,,Spot,11,Image 1,1,1493,
3.0092e+07,,Spot,11,Image 1,1,1495,
2.50359e+07,,Spot,11,Image 1,1,1496,
3.42171e+07,,Spot,11,Image 1,1,1506,
4.07005e+07,,Spot,11,Image 1,1,1508,
4.90333e+07,,Spot,11,Image 1,1,1509,
3.2621e+07,,Spot,11,Image 1,1,1513,
26422.7,,Spot,11,Image 1,1,1534,
42.846,,Spot,11,Image 1,1,1537,
0,,Spot,11,Image 1,1,1543,
152816,,Spot,11,Image 1,1,1546,
0,,Spot,11,Image 1,1,1547,
0,,Spot,11,Image 1,1,1552,
0,,Spot,11,Image 1,1,1553,
153867,,Spot,11,Image 1,1,1555,
15743.4,,Spot,11,Image 1,1,1567,
0,,Spot,11,Image 1,1,1569,
0,,Spot,11,Image 1,1,1572,
0.892185,,Spot,11,Image 1,1,1576,
613568,,Spot,11,Image 1,1,1589,
825806,,Spot,11,Image 1,1,1595,
354727,,Spot,11,Image 1,1,1615,
131333,,Spot,11,Image 1,1,1620,
3.1044e+06,,Spot,11,Image 1,1,1634,
1.58773e+07,,Spot,11,Image 1,1,1650,
1.718e+07,,Spot,11,Image 1,1,1651,
1.77807e+07,,Spot,11,Image 1,1,1656,
1.88543e+07,,Spot,11,Image 1,1,1657,
2.0687e+07,,Spot,11,Image 1,1,1662,
7.79726e+06,,Spot,11,Image 1,1,1665,
0,,Spot,11,Image 1,1,1684,
0,,Spot,11,Image 1,1,1690,
0,,Spot,11,Image 1,1,1692,
0,,Spot,11,Image 1,1,1694,
0,,Spot,11,Image 1,1,1695,
0,,Spot,11,Image 1,1,1697,
0,,Spot,11,Image 1,1,1699,
0,,Spot,11,Image 1,1,1700,
0,,Spot,11,Image 1,1,1706,
0,,Spot,11,Image 1,1,1710,
0,,Spot,11,Image 1,1,1721,
0,,Spot,11,Image 1,1,1725,
0,,Spot,11,Image 1,1,1726,
0,,Spot,11,Image 1,1,1732,
0,,Spot,11,Image 1,1,1752,
193846,,Spot,11,Image 1,1,1768,
2.81118e+06,,Spot,11,Image 1,1,1769,
78617.3,,Spot,11,Image 1,1,1775,
4.39354e+06,,Spot,11,Image 1,1,1788,
2.16127e+07,,Spot,11,Image 1,1,1815,
2.12766e+07,,Spot,11,Image 1,1,1818,
2.31957e+07,,Spot,11,Image 1,1,1824,
1.98908e+07,,Spot,11,Image 1,1,1825,
6.48282e+06,,Spot,11,Image 1,1,1837,
1.03672e+07,,Spot,11,Image 1,1,1844,
5.48715e+06,,Spot,11,Image 1,1,1845,
7.5868e+06,,Spot,11,Image 1,1,1851,
6.61248e+06,,Spot,11,Image 1,1,1857,
8.60801e+06,,Spot,11,Image 1,1,1858,
1.29727e+07,,Spot,11,Image 1,1,1864,
1.08717e+07,,Spot,11,Image 1,1,1865,
8.89234e+06,,Spot,11,Image 1,1,1870,
1.08366e+07,,Spot,11,Image 1,1,1871,
6.28667e+06,,Spot,11,Image 1,1,1893,
2.96818e+07,,Spot,11,Image 1,1,1896,
2.36496e+07,,Spot,11,Image 1,1,1898,
3.52757e+07,,Spot,11,Image 1,1,1902,
1.39288e+07,,Spot,11,Image 1,1,1914,
2.99392e+07,,Spot,11,Image 1,1,1915,
3.21361e+07,,Spot,11,Image 1,1,1920,
2.09119e+07,,Spot,11,Image 1,1,1929,
4.429e+07,,Spot,11,Image 1,1,1936,
4.26496e+07,,Spot,11,Image 1,1,1938,
4.34779e+07,,Spot,11,Image 1,1,1941,
4.3951e+07,,Spot,11,Image 1,1,1943,
3.83238e+07,,Spot,11,Image 1,1,1945,
3.37357e+07,,Spot,11,Image 1,1,1947,
4.40083e+07,,Spot,11,Image 1,1,1948,
4.32376e+07,,Spot,11,Image 1,1,1952,
4.35743e+07,,Spot,11,Image 1,1,1954,
4.55645e+07,,Spot,11,Image 1,1,1956,
2.38821e+07,,Spot,11,Image 1,1,1957,
3.98366e+07,,Spot,11,Image 1,1,1963,
3.11587e+07,,Spot,11,Image 1,1,1974,
4.57611e+07,,Spot,11,Image 1,1,1976,
3.93426e+07,,Spot,11,Image 1,1,1983,
2.66388e+07,,Spot,11,Image 1,1,1985,
6.14976e+07,,Spot,11,Image 1,1,1990,
6.17552e+07,,Spot,11,Image 1,1,2000,
7.59393e+07,,Spot,11,Image 1,1,2004,
6.57609e+07,,Spot,11,Image 1,1,2005,
4.81402e+07,,Spot,11,Image 1,1,2007,
4.67456e+07,,Spot,11,Image 1,1,2008,
7.54109e+07,,Spot,11,Image 1,1,2014,
611020,,Spot,11,Image 1,1,2034,
4.83538e+06,,Spot,11,Image 1,1,2037,
2.50345e+06,,Spot,11,Image 1,1,2038,
3.75376e+06,,Spot,11,Image 1,1,2042,
372030,,Spot,11,Image 1,1,2043,
2.03232e+06,,Spot,11,Image 1,1,2044,
1.74975e+06,,Spot,11,Image 1,1,2045,
3.37738e+06,,Spot,11,Image 1,1,2052,
4.56624e+06,,Spot,11,Image 1,1,2053,
4.08926e+06,,Spot,11,Image 1,1,2054,
2.60397e+06,,Spot,11,Image 1,1,2055,
1.46991e+06,,Spot,11,Image 1,1,2057,
290860,,Spot,11,Image 1,1,2058,
977552,,Spot,11,Image 1,1,2060,
3.29683e+06,,Spot,11,Image 1,1,2061,
9.79622e+06,,Spot,11,Image 1,1,2072,
4.51846e+06,,Spot,11,Image 1,1,2073,
2.75959e+06,,Spot,11,Image 1,1,2078,
7.06568e+06,,Spot,11,Image 1,1,2085,
4.95954e+06,,Spot,11,Image 1,1,2098,
1.67661e+07,,Spot,11,Image 1,1,2102,
1.061e+07,,Spot,11,Image 1,1,2103,
3.16557e+07,,Spot,11,Image 1,1,2148,
3.90121e+07,,Spot,11,Image 1,1,2177,
0,,Spot,11,Image 1,1,2189,
1773.87,,Spot,11,Image 1,1,2191,
0,,Spot,11,Image 1,1,2193,
0,,Spot,11,Image 1,1,2194,
0,,Spot,11,Image 1,1,2196,
0,,Spot,11,Image 1,1,2197,
0,,Spot,11,Image 1,1,2198,
0,,Spot,11,Image 1,1,2199,
16295.8,,Spot,11,Image 1,1,2200,
29114.1,,Spot,11,Image 1,1,2201,
0,,Spot,11,Image 1,1,2203,
4869.16,,Spot,11,Image 1,1,2211,
0,,Spot,11,Image 1,1,2212,
94764.5,,Spot,11,Image 1,1,2230,
0,,Spot,11,Image 1,1,2261,
0,,Spot,11,Image 1,1,2266,
0,,Spot,11,Image 1,1,2273,
6.00515e+07,,Spot,11,Image 1,1,2457,
4.46849e+07,,Spot,11,Image 1,1,2458,
5.53972e+07,,Spot,11,Image 1,1,2471,
3.67267e+07,,Spot,11,Image 1,1,2552,
2.47613e+07,,Spot,11,Image 1,1,2661,
7.51441e+06,,Spot,11,Image 1,2,2937,
7.30852e+06,,Spot,11,Image 1,2,2938,
1.45682e+07,,Spot,11,Image 1,2,2939,
1.81321e+07,,Spot,11,Image 1,2,2971,
4.70802e+07,,Spot,11,Image 1,2,3016,
3.6804e+07,,Spot,11,Image 1,2,3018,
7.46467e+07,,Spot,11,Image 1,2,3045,
7.21832e+07,,Spot,11,Image 1,2,3046,
5.90965e+07,,Spot,11,Image 1,2,3056,
6.33273e+07,,Spot,11,Image 1,2,3065,
2.35207e+06,,Spot,11,Image 1,2,3101,
1.00446e+07,,Spot,11,Image 1,2,3127,
1.10394e+07,,Spot,11,Image 1,2,3132,
1.21864e+07,,Spot,11,Image 1,2,3135,
1.00587e+07,,Spot,11,Image 1,2,3140,
2.38623e+07,,Spot,11,Image 1,2,3144,
2.24145e+07,,Spot,11,Image 1,2,3150,
3.27606e+07,,Spot,11,Image 1,2,3154,
2.09858e+07,,Spot,11,Image 1,2,3160,
1.44128e+07,,Spot,11,Image 1,2,3175,
2.94971e+07,,Spot,11,Image 1,2,3176,
1.32977e+07,,Spot,11,Image 1,2,3177,
3.16991e+07,,Spot,11,Image 1,2,3184,
1.95657e+07,,Spot,11,Image 1,2,3185,
2.29484e+07,,Spot,11,Image 1,2,3187,
4.97097e+07,,Spot,11,Image 1,2,3213,
4.92669e+07,,Spot,11,Image 1,2,3220,
19432.7,,Spot,11,Image 1,2,3235,
3733.52,,Spot,11,Image 1,2,3242,
2402.31,,Spot,11,Image 1,2,3243,
2142.19,,Spot,11,Image 1,2,3244,
2582.1,,Spot,11,Image 1,2,3245,
61.2053,,Spot,11,Image 1,2,3248,
0,,Spot,11,Image 1,2,3250,
906687,,Spot,11,Image 1,2,3262,
1.70935e+06,,Spot,11,Image 1,2,3264,
297254,,Spot,11,Image 1,2,3265,
149810,,Spot,11,Image 1,2,3279,
749252,,Spot,11,Image 1,2,3280,
976094,,Spot,11,Image 1,2,3295,
3.05143e+06,,Spot,11,Image 1,2,3329,
7.51234e+06,,Spot,11,Image 1,2,3330,
2.08133e+06,,Spot,11,Image 1,2,3334,
9.77322e+06,,Spot,11,Image 1,2,3339,
3.00968e+06,,Spot,11,Image 1,2,3340,
6.42979e+06,,Spot,11,Image 1,2,3350,
4.12651e+06,,Spot,11,Image 1,2,3358,
5.35776e+06,,Spot,11,Image 1,2,3359,
6.35539e+06,,Spot,11,Image 1,2,3376,
9.73868e+06,,Spot,11,Image 1,2,3402,
1.0429e+07,,Spot,11,Image 1,2,3412,
8.26702e+06,,Spot,11,Image 1,2,3414,
7.72288e+06,,Spot,11,Image 1,2,3415,
8.93481e+06,,Spot,11,Image 1,2,3419,
5.4004e+06,,Spot,11,Image 1,2,3420,
1.56687e+07,,Spot,11,Image 1,2,3425,
2.44467e+07,,Spot,11,Image 1,2,3434,
2.2238e+07,,Spot,11,Image 1,2,3446,
2.067e+07,,Spot,11,Image 1,2,3451,
35606.2,,Spot,11,Image 1,2,3467,
40636.5,,Spot,11,Image 1,2,3469,
39137,,Spot,11,Image 1,2,3470,
25055.9,,Spot,11,Image 1,2,3472,
17198.7,,Spot,11,Image 1,2,3474,
11292.4,,Spot,11,Image 1,2,3475,
6101.4,,Spot,11,Image 1,2,3477,
2214.87,,Spot,11,Image 1,2,3479,
3033.49,,Spot,11,Image 1,2,3480,
2872.82,,Spot,11,Image 1,2,3481,
164.489,,Spot,11,Image 1,2,3483,
38.2533,,Spot,11,Image 1,2,3484,
0,,Spot,11,Image 1,2,3491,
0,,Spot,11,Image 1,2,3492,
0,,Spot,11,Image 1,2,3497,
171743,,Spot,11,Image 1,2,3499,
41413,,Spot,11,Image 1,2,3503,
31390.7,,Spot,11,Image 1,2,3510,
23418.7,,Spot,11,Image 1,2,3512,
10668.8,,Spot,11,Image 1,2,3517,
9922.91,,Spot,11,Image 1,2,3518,
6441.86,,Spot,11,Image 1,2,3521,
657.957,,Spot,11,Image 1,2,3525,
153.013,,Spot,11,Image 1,2,3527,
95983.9,,Spot,11,Image 1,2,3532,
0,,Spot,11,Image 1,2,3536,
0,,Spot,11,Image 1,2,3539,
358849,,Spot,11,Image 1,2,3563,
1.92456e+06,,Spot,11,Image 1,2,3577,
0,,Spot,11,Image 1,2,3588,
16072.4,,Spot,11,Image 1,2,3590,
185502,,Spot,11,Image 1,2,3591,
3.54848e+06,,Spot,11,Image 1,2,3605,
3.72639e+06,,Spot,11,Image 1,2,3608,
2.21101e+06,,Spot,11,Image 1,2,3611,
2.52035e+06,,Spot,11,Image 1,2,3612,
5.49495e+06,,Spot,11,Image 1,2,3615,
6.2307e+06,,Spot,11,Image 1,2,3618,
852349,,Spot,11,Image 1,2,3619,
1.12048e+06,,Spot,11,Image 1,2,3620,
3.97601e+06,,Spot,11,Image 1,2,3622,
2.67316e+06,,Spot,11,Image 1,2,3633,
7.23153e+06,,Spot,11,Image 1,2,3635,
7.7438e+06,,Spot,11,Image 1,2,3636,
1.67805e+06,,Spot,11,Image 1,2,3637,
7.36856e+06,,Spot,11,Image 1,2,3675,
1.01459e+07,,Spot,11,Image 1,2,3679,
1.18545e+07,,Spot,11,Image 1,2,3686,
2.08548e+07,,Spot,11,Image 1,2,3687,
1.40194e+07,,Spot,11,Image 1,2,3688,
1.07846e+07,,Spot,11,Image 1,2,3693,
1.03088e+07,,Spot,11,Image 1,2,3696,
8.59716e+06,,Spot,11,Image 1,2,3702,
1.78422e+07,,Spot,11,Image 1,2,3729,
1.7299e+07,,Spot,11,Image 1,2,3732,
1.35288e+07,,Spot,11,Image 1,2,3748,
1.53613e+07,,Spot,11,Image 1,2,3749,
1.32789e+07,,Spot,11,Image 1,2,3758,
2.71435e+07,,Spot,11,Image 1,2,3760,
2.62739e+07,,Spot,11,Image 1,2,3763,
2.69448e+07,,Spot,11,Image 1,2,3768,
1.75692e+07,,Spot,11,Image 1,2,3771,
2.7201e+07,,Spot,11,Image 1,2,3776,
3.01937e+07,,Spot,11,Image 1,2,3778,
2.6718e+07,,Spot,11,Image 1,2,3783,
2.97413e+07,,Spot,11,Image 1,2,3787,
3.07796e+07,,Spot,11,Image 1,2,3802,
3.23004e+07,,Spot,11,Image 1,2,3805,
3.60893e+07,,Spot,11,Image 1,2,3809,
1.906e+07,,Spot,11,Image 1,2,3812,
2.37103e+07,,Spot,11,Image 1,2,3813,
1.88578e+07,,Spot,11,Image 1,2,3815,
2.22186e+07,,Spot,11,Image 1,2,3818,
4.61262e+07,,Spot,11,Image 1,2,3822,
3.84757e+07,,Spot,11,Image 1,2,3823,
4.0047e+07,,Spot,11,Image 1,2,3825,
3.14926e+07,,Spot,11,Image 1,2,3829,
3.59768e+07,,Spot,11,Image 1,2,3837,
3.66713e+07,,Spot,11,Image 1,2,3840,
2.91647e+07,,Spot,11,Image 1,2,3841,
3.00913e+07,,Spot,11,Image 1,2,3842,
3.0348e+07,,Spot,11,Image 1,2,3843,
3.31932e+07,,Spot,11,Image 1,2,3849,
3.72831e+07,,Spot,11,Image 1,2,3854,
4.74492e+07,,Spot,11,Image 1,2,3855,
3.42281e+07,,Spot,11,Image 1,2,3858,
3.84059e+07,,Spot,11,Image 1,2,3859,
3.97941e+07,,Spot,11,Image 1,2,3863,
3.61519e+07,,Spot,11,Image 1,2,3867,
3.79324e+07,,Spot,11,Image 1,2,3868,
4.75285e+07,,Spot,11,Image 1,2,3869,
6.53747e+07,,Spot,11,Image 1,2,3873,
5.5205e+07,,Spot,11,Image 1,2,3874,
5.84106e+07,,Spot,11,Image 1,2,3876,
7.9069e+07,,Spot,11,Image 1,2,3887,
6.53877e+07,,Spot,11,Image 1,2,3900,
6.118e+07,,Spot,11,Image 1,2,3904,
6.17842e+07,,Spot,11,Image 1,2,3919,
2.5934e+06,,Spot,11,Image 1,2,3925,
150615,,Spot,11,Image 1,2,3934,
97243.9,,Spot,11,Image 1,2,3942,
1.15039e+06,,Spot,11,Image 1,2,3943,
4.85843e+06,,Spot,11,Image 1,2,3948,
6.17115e+06,,Spot,11,Image 1,2,3955,
8.13696e+06,,Spot,11,Image 1,2,3956,
7.31189e+06,,Spot,11,Image 1,2,3957,
9.34958e+06,,Spot,11,Image 1,2,3959,
3.03443e+06,,Spot,11,Image 1,2,3961,
7.42328e+06,,Spot,11,Image 1,2,3963,
