
Intensity Sum Ch=11 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
33466.7,,Spot,11,Image 1,1,5,
46833.6,,Spot,11,Image 1,1,23,
62285.9,,Spot,11,Image 1,1,29,
80113.3,,Spot,11,Image 1,1,68,
51522.8,,Spot,11,Image 1,1,75,
72255.1,,Spot,11,Image 1,1,77,
44546.4,,Spot,11,Image 1,1,88,
55466.8,,Spot,11,Image 1,1,127,
87887.6,,Spot,11,Image 1,1,142,
90529.8,,Spot,11,Image 1,1,143,
95448,,Spot,11,Image 1,1,162,
96318.4,,Spot,11,Image 1,1,164,
110360,,Spot,11,Image 1,1,167,
115081,,Spot,11,Image 1,1,171,
101515,,Spot,11,Image 1,1,173,
61690.3,,Spot,11,Image 1,1,174,
109014,,Spot,11,Image 1,1,182,
113907,,Spot,11,Image 1,1,188,
122807,,Spot,11,Image 1,1,190,
91644.9,,Spot,11,Image 1,1,192,
101412,,Spot,11,Image 1,1,201,
143856,,Spot,11,Image 1,1,217,
138519,,Spot,11,Image 1,1,222,
122866,,Spot,11,Image 1,1,237,
107826,,Spot,11,Image 1,1,239,
128408,,Spot,11,Image 1,1,241,
145616,,Spot,11,Image 1,1,242,
128705,,Spot,11,Image 1,1,244,
141660,,Spot,11,Image 1,1,246,
139058,,Spot,11,Image 1,1,250,
149020,,Spot,11,Image 1,1,257,
26462.7,,Spot,11,Image 1,1,300,
52567.7,,Spot,11,Image 1,1,303,
23926.4,,Spot,11,Image 1,1,305,
29870.5,,Spot,11,Image 1,1,309,
42638.8,,Spot,11,Image 1,1,313,
54717.6,,Spot,11,Image 1,1,350,
58839.3,,Spot,11,Image 1,1,354,
52281.9,,Spot,11,Image 1,1,364,
50183.4,,Spot,11,Image 1,1,369,
74094.6,,Spot,11,Image 1,1,378,
73981.6,,Spot,11,Image 1,1,380,
74098,,Spot,11,Image 1,1,387,
70443.3,,Spot,11,Image 1,1,397,
62054.7,,Spot,11,Image 1,1,400,
92247.8,,Spot,11,Image 1,1,404,
79679,,Spot,11,Image 1,1,406,
92613.2,,Spot,11,Image 1,1,412,
91228.6,,Spot,11,Image 1,1,413,
125632,,Spot,11,Image 1,1,457,
112515,,Spot,11,Image 1,1,458,
116804,,Spot,11,Image 1,1,461,
1552.94,,Spot,11,Image 1,1,484,
1683.98,,Spot,11,Image 1,1,485,
1218.49,,Spot,11,Image 1,1,487,
1789.05,,Spot,11,Image 1,1,498,
8110.34,,Spot,11,Image 1,1,509,
10184,,Spot,11,Image 1,1,510,
7520.75,,Spot,11,Image 1,1,513,
16252.8,,Spot,11,Image 1,1,518,
9294.3,,Spot,11,Image 1,1,520,
21750.5,,Spot,11,Image 1,1,522,
6851.83,,Spot,11,Image 1,1,528,
15394.5,,Spot,11,Image 1,1,552,
23247.9,,Spot,11,Image 1,1,565,
37671.4,,Spot,11,Image 1,1,572,
46029,,Spot,11,Image 1,1,604,
29381.6,,Spot,11,Image 1,1,615,
30866.7,,Spot,11,Image 1,1,616,
42903.4,,Spot,11,Image 1,1,626,
34080.1,,Spot,11,Image 1,1,631,
26994.2,,Spot,11,Image 1,1,661,
51518.8,,Spot,11,Image 1,1,688,
60056.6,,Spot,11,Image 1,1,693,
46399.1,,Spot,11,Image 1,1,696,
38015.9,,Spot,11,Image 1,1,704,
37475.2,,Spot,11,Image 1,1,707,
48809.9,,Spot,11,Image 1,1,714,
64406.8,,Spot,11,Image 1,1,716,
66723.8,,Spot,11,Image 1,1,718,
54075.4,,Spot,11,Image 1,1,730,
76538.5,,Spot,11,Image 1,1,748,
87559.9,,Spot,11,Image 1,1,762,
2953.33,,Spot,11,Image 1,1,780,
2965.06,,Spot,11,Image 1,1,782,
2900.52,,Spot,11,Image 1,1,783,
2272.69,,Spot,11,Image 1,1,789,
2771.43,,Spot,11,Image 1,1,790,
2167.08,,Spot,11,Image 1,1,792,
1552.94,,Spot,11,Image 1,1,794,
524.167,,Spot,11,Image 1,1,797,
539.813,,Spot,11,Image 1,1,798,
250.348,,Spot,11,Image 1,1,800,
0,,Spot,11,Image 1,1,809,
4460.03,,Spot,11,Image 1,1,812,
3041,,Spot,11,Image 1,1,814,
3504.88,,Spot,11,Image 1,1,822,
3551.82,,Spot,11,Image 1,1,823,
2630.61,,Spot,11,Image 1,1,825,
2086.89,,Spot,11,Image 1,1,829,
1373,,Spot,11,Image 1,1,830,
307.068,,Spot,11,Image 1,1,835,
43.0286,,Spot,11,Image 1,1,837,
598.396,,Spot,11,Image 1,1,845,
22847.2,,Spot,11,Image 1,1,889,
14955.9,,Spot,11,Image 1,1,900,
