
Intensity Sum of Square Ch=6 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
0,,Spot,6,Image 1,1,730,
16131,,Spot,6,Image 1,1,748,
105379,,Spot,6,Image 1,1,762,
324452,,Spot,6,Image 1,1,780,
899490,,Spot,6,Image 1,1,782,
370799,,Spot,6,Image 1,1,783,
239516,,Spot,6,Image 1,1,789,
869426,,Spot,6,Image 1,1,790,
867813,,Spot,6,Image 1,1,792,
979938,,Spot,6,Image 1,1,794,
551740,,Spot,6,Image 1,1,797,
440805,,Spot,6,Image 1,1,798,
653410,,Spot,6,Image 1,1,800,
257029,,Spot,6,Image 1,1,809,
247867,,Spot,6,Image 1,1,812,
356215,,Spot,6,Image 1,1,814,
224401,,Spot,6,Image 1,1,822,
866508,,Spot,6,Image 1,1,823,
513052,,Spot,6,Image 1,1,825,
348798,,Spot,6,Image 1,1,829,
574558,,Spot,6,Image 1,1,830,
423734,,Spot,6,Image 1,1,835,
434309,,Spot,6,Image 1,1,837,
232766,,Spot,6,Image 1,1,845,
393649,,Spot,6,Image 1,1,889,
72125,,Spot,6,Image 1,1,900,
70562,,Spot,6,Image 1,1,903,
1.17388e+06,,Spot,6,Image 1,1,905,
234043,,Spot,6,Image 1,1,906,
140101,,Spot,6,Image 1,1,914,
218671,,Spot,6,Image 1,1,917,
68037,,Spot,6,Image 1,1,921,
77292,,Spot,6,Image 1,1,923,
237069,,Spot,6,Image 1,1,933,
65802,,Spot,6,Image 1,1,936,
36487,,Spot,6,Image 1,1,937,
93842,,Spot,6,Image 1,1,939,
223909,,Spot,6,Image 1,1,941,
141013,,Spot,6,Image 1,1,949,
181941,,Spot,6,Image 1,1,952,
843063,,Spot,6,Image 1,1,965,
31255,,Spot,6,Image 1,1,978,
149938,,Spot,6,Image 1,1,989,
645128,,Spot,6,Image 1,1,994,
617756,,Spot,6,Image 1,1,997,
116369,,Spot,6,Image 1,1,1010,
39405,,Spot,6,Image 1,1,1018,
65644,,Spot,6,Image 1,1,1021,
31292,,Spot,6,Image 1,1,1033,
611697,,Spot,6,Image 1,1,1041,
25,,Spot,6,Image 1,1,1043,
0,,Spot,6,Image 1,1,1048,
0,,Spot,6,Image 1,1,1054,
905,,Spot,6,Image 1,1,1064,
40021,,Spot,6,Image 1,1,1065,
213306,,Spot,6,Image 1,1,1070,
2470,,Spot,6,Image 1,1,1073,
7461,,Spot,6,Image 1,1,1076,
3665,,Spot,6,Image 1,1,1077,
0,,Spot,6,Image 1,1,1085,
40978,,Spot,6,Image 1,1,1091,
23941,,Spot,6,Image 1,1,1093,
25,,Spot,6,Image 1,1,1094,
73529,,Spot,6,Image 1,1,1096,
20598,,Spot,6,Image 1,1,1098,
10210,,Spot,6,Image 1,1,1101,
0,,Spot,6,Image 1,1,1105,
0,,Spot,6,Image 1,1,1108,
676,,Spot,6,Image 1,1,1109,
92233,,Spot,6,Image 1,1,1113,
43683,,Spot,6,Image 1,1,1124,
3025,,Spot,6,Image 1,1,1132,
22267,,Spot,6,Image 1,1,1133,
0,,Spot,6,Image 1,1,1139,
81,,Spot,6,Image 1,1,1146,
61898,,Spot,6,Image 1,1,1149,
58189,,Spot,6,Image 1,1,1150,
96906,,Spot,6,Image 1,1,1153,
279649,,Spot,6,Image 1,1,1154,
0,,Spot,6,Image 1,1,1158,
45039,,Spot,6,Image 1,1,1165,
5393,,Spot,6,Image 1,1,1169,
8024,,Spot,6,Image 1,1,1180,
2209,,Spot,6,Image 1,1,1184,
7056,,Spot,6,Image 1,1,1185,
0,,Spot,6,Image 1,1,1189,
933,,Spot,6,Image 1,1,1193,
5774,,Spot,6,Image 1,1,1196,
34665,,Spot,6,Image 1,1,1198,
13448,,Spot,6,Image 1,1,1199,
21620,,Spot,6,Image 1,1,1201,
4234,,Spot,6,Image 1,1,1203,
493612,,Spot,6,Image 1,1,1209,
4153,,Spot,6,Image 1,1,1210,
729,,Spot,6,Image 1,1,1211,
809,,Spot,6,Image 1,1,1213,
7793,,Spot,6,Image 1,1,1216,
0,,Spot,6,Image 1,1,1217,
919,,Spot,6,Image 1,1,1218,
40657,,Spot,6,Image 1,1,1226,
10430,,Spot,6,Image 1,1,1228,
358,,Spot,6,Image 1,1,1229,
3166,,Spot,6,Image 1,1,1232,
17585,,Spot,6,Image 1,1,1237,
0,,Spot,6,Image 1,1,1241,
33897,,Spot,6,Image 1,1,1242,
1201,,Spot,6,Image 1,1,1243,
15187,,Spot,6,Image 1,1,1246,
0,,Spot,6,Image 1,1,1258,
4909,,Spot,6,Image 1,1,1262,
534,,Spot,6,Image 1,1,1264,
34755,,Spot,6,Image 1,1,1271,
529,,Spot,6,Image 1,1,1284,
3899,,Spot,6,Image 1,1,1288,
39811,,Spot,6,Image 1,1,1291,
0,,Spot,6,Image 1,1,1301,
76929,,Spot,6,Image 1,1,1303,
34639,,Spot,6,Image 1,1,1326,
2173,,Spot,6,Image 1,1,1327,
6365,,Spot,6,Image 1,1,1328,
13005,,Spot,6,Image 1,1,1331,
27018,,Spot,6,Image 1,1,1332,
19691,,Spot,6,Image 1,1,1334,
0,,Spot,6,Image 1,1,1336,
47111,,Spot,6,Image 1,1,1339,
0,,Spot,6,Image 1,1,1341,
41660,,Spot,6,Image 1,1,1346,
78440,,Spot,6,Image 1,1,1347,
0,,Spot,6,Image 1,1,1351,
841,,Spot,6,Image 1,1,1353,
10000,,Spot,6,Image 1,1,1354,
0,,Spot,6,Image 1,1,1355,
1849,,Spot,6,Image 1,1,1357,
99861,,Spot,6,Image 1,1,1358,
2433,,Spot,6,Image 1,1,1359,
24553,,Spot,6,Image 1,1,1361,
106302,,Spot,6,Image 1,1,1362,
10816,,Spot,6,Image 1,1,1364,
0,,Spot,6,Image 1,1,1370,
12544,,Spot,6,Image 1,1,1371,
0,,Spot,6,Image 1,1,1372,
0,,Spot,6,Image 1,1,1373,
0,,Spot,6,Image 1,1,1375,
2410,,Spot,6,Image 1,1,1376,
191650,,Spot,6,Image 1,1,1382,
1.00384e+06,,Spot,6,Image 1,1,1383,
145675,,Spot,6,Image 1,1,1389,
1734,,Spot,6,Image 1,1,1390,
3258,,Spot,6,Image 1,1,1392,
0,,Spot,6,Image 1,1,1399,
26152,,Spot,6,Image 1,1,1402,
36484,,Spot,6,Image 1,1,1406,
784,,Spot,6,Image 1,1,1410,
143264,,Spot,6,Image 1,1,1411,
945386,,Spot,6,Image 1,1,1415,
111769,,Spot,6,Image 1,1,1420,
0,,Spot,6,Image 1,1,1435,
0,,Spot,6,Image 1,1,1436,
0,,Spot,6,Image 1,1,1439,
15912,,Spot,6,Image 1,1,1440,
1,,Spot,6,Image 1,1,1444,
8779,,Spot,6,Image 1,1,1445,
7340,,Spot,6,Image 1,1,1446,
22218,,Spot,6,Image 1,1,1447,
0,,Spot,6,Image 1,1,1448,
22073,,Spot,6,Image 1,1,1452,
94865,,Spot,6,Image 1,1,1456,
7396,,Spot,6,Image 1,1,1457,
14935,,Spot,6,Image 1,1,1460,
2221,,Spot,6,Image 1,1,1461,
81663,,Spot,6,Image 1,1,1463,
1053,,Spot,6,Image 1,1,1471,
40917,,Spot,6,Image 1,1,1478,
70299,,Spot,6,Image 1,1,1480,
5042,,Spot,6,Image 1,1,1489,
169,,Spot,6,Image 1,1,1493,
7961,,Spot,6,Image 1,1,1495,
48878,,Spot,6,Image 1,1,1496,
8437,,Spot,6,Image 1,1,1506,
16986,,Spot,6,Image 1,1,1508,
10685,,Spot,6,Image 1,1,1509,
34237,,Spot,6,Image 1,1,1513,
437882,,Spot,6,Image 1,1,1534,
35431,,Spot,6,Image 1,1,1537,
185747,,Spot,6,Image 1,1,1543,
232028,,Spot,6,Image 1,1,1546,
40138,,Spot,6,Image 1,1,1547,
69017,,Spot,6,Image 1,1,1552,
576976,,Spot,6,Image 1,1,1553,
22997,,Spot,6,Image 1,1,1555,
63741,,Spot,6,Image 1,1,1567,
17716,,Spot,6,Image 1,1,1569,
91595,,Spot,6,Image 1,1,1572,
116445,,Spot,6,Image 1,1,1576,
81657,,Spot,6,Image 1,1,1589,
104373,,Spot,6,Image 1,1,1595,
149864,,Spot,6,Image 1,1,1615,
50936,,Spot,6,Image 1,1,1620,
80544,,Spot,6,Image 1,1,1634,
4677,,Spot,6,Image 1,1,1650,
17729,,Spot,6,Image 1,1,1651,
41545,,Spot,6,Image 1,1,1656,
49924,,Spot,6,Image 1,1,1657,
2307,,Spot,6,Image 1,1,1662,
30159,,Spot,6,Image 1,1,1665,
231968,,Spot,6,Image 1,1,1684,
375999,,Spot,6,Image 1,1,1690,
599531,,Spot,6,Image 1,1,1692,
969219,,Spot,6,Image 1,1,1694,
49862,,Spot,6,Image 1,1,1695,
579103,,Spot,6,Image 1,1,1697,
109551,,Spot,6,Image 1,1,1699,
1.14494e+06,,Spot,6,Image 1,1,1700,
1.66255e+06,,Spot,6,Image 1,1,1706,
66316,,Spot,6,Image 1,1,1710,
1.24923e+06,,Spot,6,Image 1,1,1721,
919470,,Spot,6,Image 1,1,1725,
491705,,Spot,6,Image 1,1,1726,
1.12065e+06,,Spot,6,Image 1,1,1732,
1.62787e+06,,Spot,6,Image 1,1,1752,
27536,,Spot,6,Image 1,1,1768,
335922,,Spot,6,Image 1,1,1769,
190341,,Spot,6,Image 1,1,1775,
126157,,Spot,6,Image 1,1,1788,
294470,,Spot,6,Image 1,1,1815,
355673,,Spot,6,Image 1,1,1818,
351243,,Spot,6,Image 1,1,1824,
13258,,Spot,6,Image 1,1,1825,
50257,,Spot,6,Image 1,1,1837,
63625,,Spot,6,Image 1,1,1844,
58624,,Spot,6,Image 1,1,1845,
394,,Spot,6,Image 1,1,1851,
61401,,Spot,6,Image 1,1,1857,
28617,,Spot,6,Image 1,1,1858,
399113,,Spot,6,Image 1,1,1864,
12258,,Spot,6,Image 1,1,1865,
175275,,Spot,6,Image 1,1,1870,
175073,,Spot,6,Image 1,1,1871,
174612,,Spot,6,Image 1,1,1893,
116987,,Spot,6,Image 1,1,1896,
110044,,Spot,6,Image 1,1,1898,
63165,,Spot,6,Image 1,1,1902,
72823,,Spot,6,Image 1,1,1914,
60384,,Spot,6,Image 1,1,1915,
29875,,Spot,6,Image 1,1,1920,
52757,,Spot,6,Image 1,1,1929,
78372,,Spot,6,Image 1,1,1936,
42937,,Spot,6,Image 1,1,1938,
7390,,Spot,6,Image 1,1,1941,
5624,,Spot,6,Image 1,1,1943,
5646,,Spot,6,Image 1,1,1945,
77156,,Spot,6,Image 1,1,1947,
14056,,Spot,6,Image 1,1,1948,
44859,,Spot,6,Image 1,1,1952,
29693,,Spot,6,Image 1,1,1954,
24038,,Spot,6,Image 1,1,1956,
47818,,Spot,6,Image 1,1,1957,
21387,,Spot,6,Image 1,1,1963,
53217,,Spot,6,Image 1,1,1974,
20912,,Spot,6,Image 1,1,1976,
94307,,Spot,6,Image 1,1,1983,
14477,,Spot,6,Image 1,1,1985,
48604,,Spot,6,Image 1,1,1990,
72904,,Spot,6,Image 1,1,2000,
9457,,Spot,6,Image 1,1,2004,
24631,,Spot,6,Image 1,1,2005,
2025,,Spot,6,Image 1,1,2007,
4852,,Spot,6,Image 1,1,2008,
0,,Spot,6,Image 1,1,2014,
80477,,Spot,6,Image 1,1,2034,
9311,,Spot,6,Image 1,1,2037,
27492,,Spot,6,Image 1,1,2038,
18296,,Spot,6,Image 1,1,2042,
9,,Spot,6,Image 1,1,2043,
356457,,Spot,6,Image 1,1,2044,
142478,,Spot,6,Image 1,1,2045,
49864,,Spot,6,Image 1,1,2052,
55583,,Spot,6,Image 1,1,2053,
16621,,Spot,6,Image 1,1,2054,
78097,,Spot,6,Image 1,1,2055,
134446,,Spot,6,Image 1,1,2057,
3.12365e+06,,Spot,6,Image 1,1,2058,
244703,,Spot,6,Image 1,1,2060,
375195,,Spot,6,Image 1,1,2061,
9614,,Spot,6,Image 1,1,2072,
2609,,Spot,6,Image 1,1,2073,
21581,,Spot,6,Image 1,1,2078,
45495,,Spot,6,Image 1,1,2085,
49381,,Spot,6,Image 1,1,2098,
104840,,Spot,6,Image 1,1,2102,
70347,,Spot,6,Image 1,1,2103,
67958,,Spot,6,Image 1,1,2148,
35858,,Spot,6,Image 1,1,2177,
5693,,Spot,6,Image 1,1,2189,
0,,Spot,6,Image 1,1,2191,
4840,,Spot,6,Image 1,1,2193,
232582,,Spot,6,Image 1,1,2194,
8168,,Spot,6,Image 1,1,2196,
804199,,Spot,6,Image 1,1,2197,
3.15407e+06,,Spot,6,Image 1,1,2198,
66786,,Spot,6,Image 1,1,2199,
2.07183e+06,,Spot,6,Image 1,1,2200,
19874,,Spot,6,Image 1,1,2201,
433247,,Spot,6,Image 1,1,2203,
735525,,Spot,6,Image 1,1,2211,
29847,,Spot,6,Image 1,1,2212,
90894,,Spot,6,Image 1,1,2230,
310913,,Spot,6,Image 1,1,2261,
845107,,Spot,6,Image 1,1,2266,
95533,,Spot,6,Image 1,1,2273,
4,,Spot,6,Image 1,1,2457,
20591,,Spot,6,Image 1,1,2458,
4069,,Spot,6,Image 1,1,2471,
76829,,Spot,6,Image 1,1,2552,
16311,,Spot,6,Image 1,1,2661,
3381,,Spot,6,Image 1,2,2937,
1471,,Spot,6,Image 1,2,2938,
8589,,Spot,6,Image 1,2,2939,
84,,Spot,6,Image 1,2,2971,
61,,Spot,6,Image 1,2,3016,
101,,Spot,6,Image 1,2,3018,
0,,Spot,6,Image 1,2,3045,
198,,Spot,6,Image 1,2,3046,
8,,Spot,6,Image 1,2,3056,
341,,Spot,6,Image 1,2,3065,
1048,,Spot,6,Image 1,2,3101,
285,,Spot,6,Image 1,2,3127,
3177,,Spot,6,Image 1,2,3132,
3692,,Spot,6,Image 1,2,3135,
62,,Spot,6,Image 1,2,3140,
39,,Spot,6,Image 1,2,3144,
703,,Spot,6,Image 1,2,3150,
728,,Spot,6,Image 1,2,3154,
0,,Spot,6,Image 1,2,3160,
48,,Spot,6,Image 1,2,3175,
0,,Spot,6,Image 1,2,3176,
32,,Spot,6,Image 1,2,3177,
0,,Spot,6,Image 1,2,3184,
0,,Spot,6,Image 1,2,3185,
79,,Spot,6,Image 1,2,3187,
10,,Spot,6,Image 1,2,3213,
12,,Spot,6,Image 1,2,3220,
18327,,Spot,6,Image 1,2,3235,
3664,,Spot,6,Image 1,2,3242,
12199,,Spot,6,Image 1,2,3243,
14763,,Spot,6,Image 1,2,3244,
13129,,Spot,6,Image 1,2,3245,
27360,,Spot,6,Image 1,2,3248,
31745,,Spot,6,Image 1,2,3250,
1339,,Spot,6,Image 1,2,3262,
2733,,Spot,6,Image 1,2,3264,
2222,,Spot,6,Image 1,2,3265,
1489,,Spot,6,Image 1,2,3279,
8154,,Spot,6,Image 1,2,3280,
3691,,Spot,6,Image 1,2,3295,
105453,,Spot,6,Image 1,2,3329,
897,,Spot,6,Image 1,2,3330,
52519,,Spot,6,Image 1,2,3334,
172,,Spot,6,Image 1,2,3339,
1283,,Spot,6,Image 1,2,3340,
5371,,Spot,6,Image 1,2,3350,
3786,,Spot,6,Image 1,2,3358,
304,,Spot,6,Image 1,2,3359,
2432,,Spot,6,Image 1,2,3376,
1363,,Spot,6,Image 1,2,3402,
1224,,Spot,6,Image 1,2,3412,
1425,,Spot,6,Image 1,2,3414,
372,,Spot,6,Image 1,2,3415,
0,,Spot,6,Image 1,2,3419,
0,,Spot,6,Image 1,2,3420,
2,,Spot,6,Image 1,2,3425,
0,,Spot,6,Image 1,2,3434,
1610,,Spot,6,Image 1,2,3446,
381,,Spot,6,Image 1,2,3451,
2684,,Spot,6,Image 1,2,3467,
9907,,Spot,6,Image 1,2,3469,
3253,,Spot,6,Image 1,2,3470,
3758,,Spot,6,Image 1,2,3472,
810,,Spot,6,Image 1,2,3474,
5006,,Spot,6,Image 1,2,3475,
5931,,Spot,6,Image 1,2,3477,
16872,,Spot,6,Image 1,2,3479,
9956,,Spot,6,Image 1,2,3480,
7779,,Spot,6,Image 1,2,3481,
5293,,Spot,6,Image 1,2,3483,
4584,,Spot,6,Image 1,2,3484,
30561,,Spot,6,Image 1,2,3491,
2094,,Spot,6,Image 1,2,3492,
23970,,Spot,6,Image 1,2,3497,
10238,,Spot,6,Image 1,2,3499,
3890,,Spot,6,Image 1,2,3503,
10656,,Spot,6,Image 1,2,3510,
24876,,Spot,6,Image 1,2,3512,
16270,,Spot,6,Image 1,2,3517,
16457,,Spot,6,Image 1,2,3518,
5032,,Spot,6,Image 1,2,3521,
9100,,Spot,6,Image 1,2,3525,
8320,,Spot,6,Image 1,2,3527,
6980,,Spot,6,Image 1,2,3532,
11044,,Spot,6,Image 1,2,3536,
24062,,Spot,6,Image 1,2,3539,
2113,,Spot,6,Image 1,2,3563,
4095,,Spot,6,Image 1,2,3577,
457545,,Spot,6,Image 1,2,3588,
77486,,Spot,6,Image 1,2,3590,
16255,,Spot,6,Image 1,2,3591,
2102,,Spot,6,Image 1,2,3605,
282831,,Spot,6,Image 1,2,3608,
1095,,Spot,6,Image 1,2,3611,
63,,Spot,6,Image 1,2,3612,
244,,Spot,6,Image 1,2,3615,
302,,Spot,6,Image 1,2,3618,
1820,,Spot,6,Image 1,2,3619,
3170,,Spot,6,Image 1,2,3620,
1258,,Spot,6,Image 1,2,3622,
634,,Spot,6,Image 1,2,3633,
1008,,Spot,6,Image 1,2,3635,
880,,Spot,6,Image 1,2,3636,
2224,,Spot,6,Image 1,2,3637,
212,,Spot,6,Image 1,2,3675,
385,,Spot,6,Image 1,2,3679,
1,,Spot,6,Image 1,2,3686,
2997,,Spot,6,Image 1,2,3687,
8265,,Spot,6,Image 1,2,3688,
2079,,Spot,6,Image 1,2,3693,
2098,,Spot,6,Image 1,2,3696,
197,,Spot,6,Image 1,2,3702,
0,,Spot,6,Image 1,2,3729,
0,,Spot,6,Image 1,2,3732,
11,,Spot,6,Image 1,2,3748,
0,,Spot,6,Image 1,2,3749,
0,,Spot,6,Image 1,2,3758,
39,,Spot,6,Image 1,2,3760,
149,,Spot,6,Image 1,2,3763,
57,,Spot,6,Image 1,2,3768,
6,,Spot,6,Image 1,2,3771,
37,,Spot,6,Image 1,2,3776,
26,,Spot,6,Image 1,2,3778,
0,,Spot,6,Image 1,2,3783,
408,,Spot,6,Image 1,2,3787,
46,,Spot,6,Image 1,2,3802,
0,,Spot,6,Image 1,2,3805,
0,,Spot,6,Image 1,2,3809,
419,,Spot,6,Image 1,2,3812,
101,,Spot,6,Image 1,2,3813,
375,,Spot,6,Image 1,2,3815,
13264,,Spot,6,Image 1,2,3818,
0,,Spot,6,Image 1,2,3822,
10,,Spot,6,Image 1,2,3823,
126,,Spot,6,Image 1,2,3825,
0,,Spot,6,Image 1,2,3829,
18,,Spot,6,Image 1,2,3837,
0,,Spot,6,Image 1,2,3840,
37,,Spot,6,Image 1,2,3841,
0,,Spot,6,Image 1,2,3842,
261,,Spot,6,Image 1,2,3843,
48838,,Spot,6,Image 1,2,3849,
0,,Spot,6,Image 1,2,3854,
3,,Spot,6,Image 1,2,3855,
0,,Spot,6,Image 1,2,3858,
0,,Spot,6,Image 1,2,3859,
22,,Spot,6,Image 1,2,3863,
87,,Spot,6,Image 1,2,3867,
0,,Spot,6,Image 1,2,3868,
8,,Spot,6,Image 1,2,3869,
136,,Spot,6,Image 1,2,3873,
67,,Spot,6,Image 1,2,3874,
0,,Spot,6,Image 1,2,3876,
74,,Spot,6,Image 1,2,3887,
1,,Spot,6,Image 1,2,3900,
634,,Spot,6,Image 1,2,3904,
245,,Spot,6,Image 1,2,3919,
129,,Spot,6,Image 1,2,3925,
10025,,Spot,6,Image 1,2,3934,
164,,Spot,6,Image 1,2,3942,
0,,Spot,6,Image 1,2,3943,
135,,Spot,6,Image 1,2,3948,
0,,Spot,6,Image 1,2,3955,
12,,Spot,6,Image 1,2,3956,
0,,Spot,6,Image 1,2,3957,
0,,Spot,6,Image 1,2,3959,
0,,Spot,6,Image 1,2,3961,
66,,Spot,6,Image 1,2,3963,
295,,Spot,6,Image 1,2,3966,
437,,Spot,6,Image 1,2,3968,
4,,Spot,6,Image 1,2,3969,
6,,Spot,6,Image 1,2,3975,
0,,Spot,6,Image 1,2,3976,
0,,Spot,6,Image 1,2,3979,
0,,Spot,6,Image 1,2,3981,
1,,Spot,6,Image 1,2,3982,
0,,Spot,6,Image 1,2,3987,
189,,Spot,6,Image 1,2,3988,
10463,,Spot,6,Image 1,2,3989,
48,,Spot,6,Image 1,2,3999,
0,,Spot,6,Image 1,2,4002,
56,,Spot,6,Image 1,2,4008,
1248,,Spot,6,Image 1,2,4011,
125,,Spot,6,Image 1,2,4014,
350442,,Spot,6,Image 1,2,4023,
12247,,Spot,6,Image 1,2,4032,
5,,Spot,6,Image 1,2,4033,
10,,Spot,6,Image 1,2,4047,
1,,Spot,6,Image 1,2,4048,
0,,Spot,6,Image 1,2,4051,
96,,Spot,6,Image 1,2,4052,
192,,Spot,6,Image 1,2,4053,
190,,Spot,6,Image 1,2,4056,
1257,,Spot,6,Image 1,2,4058,
0,,Spot,6,Image 1,2,4059,
199,,Spot,6,Image 1,2,4062,
0,,Spot,6,Image 1,2,4064,
262,,Spot,6,Image 1,2,4079,
137,,Spot,6,Image 1,2,4081,
1,,Spot,6,Image 1,2,4082,
25,,Spot,6,Image 1,2,4083,
506,,Spot,6,Image 1,2,4085,
5,,Spot,6,Image 1,2,4088,
82,,Spot,6,Image 1,2,4090,
2,,Spot,6,Image 1,2,4092,
15,,Spot,6,Image 1,2,4103,
24,,Spot,6,Image 1,2,4104,
0,,Spot,6,Image 1,2,4107,
54576,,Spot,6,Image 1,2,4109,
8245,,Spot,6,Image 1,2,4121,
9099,,Spot,6,Image 1,2,4122,
4456,,Spot,6,Image 1,2,4125,
1712,,Spot,6,Image 1,2,4129,
295,,Spot,6,Image 1,2,4138,
523,,Spot,6,Image 1,2,4140,
13708,,Spot,6,Image 1,2,4141,
2352,,Spot,6,Image 1,2,4146,
4003,,Spot,6,Image 1,2,4148,
100,,Spot,6,Image 1,2,4150,
55152,,Spot,6,Image 1,2,4151,
21086,,Spot,6,Image 1,2,4152,
2152,,Spot,6,Image 1,2,4158,
757,,Spot,6,Image 1,2,4160,
2707,,Spot,6,Image 1,2,4163,
61113,,Spot,6,Image 1,2,4165,
859,,Spot,6,Image 1,2,4169,
577,,Spot,6,Image 1,2,4177,
41544,,Spot,6,Image 1,2,4190,
12737,,Spot,6,Image 1,2,4192,
28701,,Spot,6,Image 1,2,4193,
1050,,Spot,6,Image 1,2,4197,
11134,,Spot,6,Image 1,2,4202,
1972,,Spot,6,Image 1,2,4206,
4937,,Spot,6,Image 1,2,4222,
131,,Spot,6,Image 1,2,4238,
2,,Spot,6,Image 1,2,4241,
19,,Spot,6,Image 1,2,4244,
36,,Spot,6,Image 1,2,4245,
238,,Spot,6,Image 1,2,4250,
632,,Spot,6,Image 1,2,4253,
3643,,Spot,6,Image 1,2,4265,
464,,Spot,6,Image 1,2,4268,
1090,,Spot,6,Image 1,2,4272,
4090,,Spot,6,Image 1,2,4273,
33823,,Spot,6,Image 1,2,4274,
5871,,Spot,6,Image 1,2,4276,
1908,,Spot,6,Image 1,2,4282,
4430,,Spot,6,Image 1,2,4288,
404761,,Spot,6,Image 1,2,4290,
174831,,Spot,6,Image 1,2,4294,
405658,,Spot,6,Image 1,2,4297,
315128,,Spot,6,Image 1,2,4299,
57073,,Spot,6,Image 1,2,4304,
3525,,Spot,6,Image 1,2,4305,
7538,,Spot,6,Image 1,2,4307,
23629,,Spot,6,Image 1,2,4345,
2217,,Spot,6,Image 1,2,4364,
1474,,Spot,6,Image 1,2,4385,
1530,,Spot,6,Image 1,2,4402,
522,,Spot,6,Image 1,2,4404,
16,,Spot,6,Image 1,2,4410,
1015,,Spot,6,Image 1,2,4414,
699,,Spot,6,Image 1,2,4419,
4,,Spot,6,Image 1,2,4423,
5384,,Spot,6,Image 1,2,4424,
1368,,Spot,6,Image 1,2,4431,
199,,Spot,6,Image 1,2,4438,
262,,Spot,6,Image 1,2,4448,
4026,,Spot,6,Image 1,2,4450,
4,,Spot,6,Image 1,2,4464,
1798,,Spot,6,Image 1,2,4467,
358,,Spot,6,Image 1,2,4468,
1,,Spot,6,Image 1,2,4472,
2002,,Spot,6,Image 1,2,4485,
49,,Spot,6,Image 1,2,4487,
6,,Spot,6,Image 1,2,4491,
4,,Spot,6,Image 1,2,4492,
34,,Spot,6,Image 1,2,4493,
