
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
775,,Spot,3,Image 1,1,780,
702,,Spot,3,Image 1,1,782,
848,,Spot,3,Image 1,1,783,
888,,Spot,3,Image 1,1,789,
658,,Spot,3,Image 1,1,790,
916,,Spot,3,Image 1,1,792,
606,,Spot,3,Image 1,1,794,
954,,Spot,3,Image 1,1,797,
457,,Spot,3,Image 1,1,798,
855,,Spot,3,Image 1,1,800,
978,,Spot,3,Image 1,1,809,
645,,Spot,3,Image 1,1,812,
419,,Spot,3,Image 1,1,814,
668,,Spot,3,Image 1,1,822,
919,,Spot,3,Image 1,1,823,
658,,Spot,3,Image 1,1,825,
787,,Spot,3,Image 1,1,829,
811,,Spot,3,Image 1,1,830,
780,,Spot,3,Image 1,1,835,
609,,Spot,3,Image 1,1,837,
611,,Spot,3,Image 1,1,845,
510,,Spot,3,Image 1,1,889,
723,,Spot,3,Image 1,1,900,
781,,Spot,3,Image 1,1,903,
988,,Spot,3,Image 1,1,905,
769,,Spot,3,Image 1,1,906,
902,,Spot,3,Image 1,1,914,
423,,Spot,3,Image 1,1,917,
571,,Spot,3,Image 1,1,921,
541,,Spot,3,Image 1,1,923,
542,,Spot,3,Image 1,1,933,
980,,Spot,3,Image 1,1,936,
794,,Spot,3,Image 1,1,937,
782,,Spot,3,Image 1,1,939,
915,,Spot,3,Image 1,1,941,
807,,Spot,3,Image 1,1,949,
797,,Spot,3,Image 1,1,952,
715,,Spot,3,Image 1,1,965,
704,,Spot,3,Image 1,1,978,
624,,Spot,3,Image 1,1,989,
410,,Spot,3,Image 1,1,994,
614,,Spot,3,Image 1,1,997,
904,,Spot,3,Image 1,1,1010,
1023,,Spot,3,Image 1,1,1018,
962,,Spot,3,Image 1,1,1021,
903,,Spot,3,Image 1,1,1033,
615,,Spot,3,Image 1,1,1041,
836,,Spot,3,Image 1,1,1043,
824,,Spot,3,Image 1,1,1048,
1023,,Spot,3,Image 1,1,1054,
680,,Spot,3,Image 1,1,1064,
1002,,Spot,3,Image 1,1,1065,
976,,Spot,3,Image 1,1,1070,
677,,Spot,3,Image 1,1,1073,
1023,,Spot,3,Image 1,1,1076,
640,,Spot,3,Image 1,1,1077,
1023,,Spot,3,Image 1,1,1085,
874,,Spot,3,Image 1,1,1091,
802,,Spot,3,Image 1,1,1093,
1023,,Spot,3,Image 1,1,1094,
1009,,Spot,3,Image 1,1,1096,
1023,,Spot,3,Image 1,1,1098,
896,,Spot,3,Image 1,1,1101,
862,,Spot,3,Image 1,1,1105,
1023,,Spot,3,Image 1,1,1108,
1018,,Spot,3,Image 1,1,1109,
1023,,Spot,3,Image 1,1,1113,
1009,,Spot,3,Image 1,1,1124,
1011,,Spot,3,Image 1,1,1132,
786,,Spot,3,Image 1,1,1133,
1023,,Spot,3,Image 1,1,1139,
1023,,Spot,3,Image 1,1,1146,
932,,Spot,3,Image 1,1,1149,
933,,Spot,3,Image 1,1,1150,
827,,Spot,3,Image 1,1,1153,
833,,Spot,3,Image 1,1,1154,
1023,,Spot,3,Image 1,1,1158,
1010,,Spot,3,Image 1,1,1165,
1023,,Spot,3,Image 1,1,1169,
997,,Spot,3,Image 1,1,1180,
1023,,Spot,3,Image 1,1,1184,
897,,Spot,3,Image 1,1,1185,
1023,,Spot,3,Image 1,1,1189,
1023,,Spot,3,Image 1,1,1193,
1023,,Spot,3,Image 1,1,1196,
735,,Spot,3,Image 1,1,1198,
986,,Spot,3,Image 1,1,1199,
909,,Spot,3,Image 1,1,1201,
997,,Spot,3,Image 1,1,1203,
794,,Spot,3,Image 1,1,1209,
1023,,Spot,3,Image 1,1,1210,
764,,Spot,3,Image 1,1,1211,
959,,Spot,3,Image 1,1,1213,
1023,,Spot,3,Image 1,1,1216,
1023,,Spot,3,Image 1,1,1217,
793,,Spot,3,Image 1,1,1218,
1002,,Spot,3,Image 1,1,1226,
1023,,Spot,3,Image 1,1,1228,
1023,,Spot,3,Image 1,1,1229,
1023,,Spot,3,Image 1,1,1232,
801,,Spot,3,Image 1,1,1237,
890,,Spot,3,Image 1,1,1241,
850,,Spot,3,Image 1,1,1242,
774,,Spot,3,Image 1,1,1243,
943,,Spot,3,Image 1,1,1246,
844,,Spot,3,Image 1,1,1258,
1023,,Spot,3,Image 1,1,1262,
959,,Spot,3,Image 1,1,1264,
570,,Spot,3,Image 1,1,1271,
918,,Spot,3,Image 1,1,1284,
1023,,Spot,3,Image 1,1,1288,
746,,Spot,3,Image 1,1,1291,
1023,,Spot,3,Image 1,1,1301,
523,,Spot,3,Image 1,1,1303,
668,,Spot,3,Image 1,1,1326,
1013,,Spot,3,Image 1,1,1327,
493,,Spot,3,Image 1,1,1328,
952,,Spot,3,Image 1,1,1331,
1023,,Spot,3,Image 1,1,1332,
1023,,Spot,3,Image 1,1,1334,
901,,Spot,3,Image 1,1,1336,
986,,Spot,3,Image 1,1,1339,
1011,,Spot,3,Image 1,1,1341,
1023,,Spot,3,Image 1,1,1346,
717,,Spot,3,Image 1,1,1347,
913,,Spot,3,Image 1,1,1351,
999,,Spot,3,Image 1,1,1353,
903,,Spot,3,Image 1,1,1354,
990,,Spot,3,Image 1,1,1355,
1023,,Spot,3,Image 1,1,1357,
933,,Spot,3,Image 1,1,1358,
711,,Spot,3,Image 1,1,1359,
841,,Spot,3,Image 1,1,1361,
844,,Spot,3,Image 1,1,1362,
826,,Spot,3,Image 1,1,1364,
817,,Spot,3,Image 1,1,1370,
970,,Spot,3,Image 1,1,1371,
1023,,Spot,3,Image 1,1,1372,
903,,Spot,3,Image 1,1,1373,
1023,,Spot,3,Image 1,1,1375,
999,,Spot,3,Image 1,1,1376,
694,,Spot,3,Image 1,1,1382,
1023,,Spot,3,Image 1,1,1383,
858,,Spot,3,Image 1,1,1389,
1023,,Spot,3,Image 1,1,1390,
988,,Spot,3,Image 1,1,1392,
1023,,Spot,3,Image 1,1,1399,
884,,Spot,3,Image 1,1,1402,
955,,Spot,3,Image 1,1,1406,
1023,,Spot,3,Image 1,1,1410,
1023,,Spot,3,Image 1,1,1411,
1023,,Spot,3,Image 1,1,1415,
549,,Spot,3,Image 1,1,1420,
992,,Spot,3,Image 1,1,1435,
1023,,Spot,3,Image 1,1,1436,
937,,Spot,3,Image 1,1,1439,
673,,Spot,3,Image 1,1,1440,
1011,,Spot,3,Image 1,1,1444,
780,,Spot,3,Image 1,1,1445,
948,,Spot,3,Image 1,1,1446,
1023,,Spot,3,Image 1,1,1447,
970,,Spot,3,Image 1,1,1448,
828,,Spot,3,Image 1,1,1452,
1023,,Spot,3,Image 1,1,1456,
913,,Spot,3,Image 1,1,1457,
828,,Spot,3,Image 1,1,1460,
1010,,Spot,3,Image 1,1,1461,
721,,Spot,3,Image 1,1,1463,
874,,Spot,3,Image 1,1,1471,
1023,,Spot,3,Image 1,1,1478,
893,,Spot,3,Image 1,1,1480,
1023,,Spot,3,Image 1,1,1489,
937,,Spot,3,Image 1,1,1493,
1004,,Spot,3,Image 1,1,1495,
987,,Spot,3,Image 1,1,1496,
905,,Spot,3,Image 1,1,1506,
921,,Spot,3,Image 1,1,1508,
1023,,Spot,3,Image 1,1,1509,
1023,,Spot,3,Image 1,1,1513,
819,,Spot,3,Image 1,1,1534,
650,,Spot,3,Image 1,1,1537,
623,,Spot,3,Image 1,1,1543,
1023,,Spot,3,Image 1,1,1546,
830,,Spot,3,Image 1,1,1547,
576,,Spot,3,Image 1,1,1552,
776,,Spot,3,Image 1,1,1553,
796,,Spot,3,Image 1,1,1555,
1023,,Spot,3,Image 1,1,1567,
1016,,Spot,3,Image 1,1,1569,
851,,Spot,3,Image 1,1,1572,
787,,Spot,3,Image 1,1,1576,
795,,Spot,3,Image 1,1,1589,
981,,Spot,3,Image 1,1,1595,
1023,,Spot,3,Image 1,1,1615,
957,,Spot,3,Image 1,1,1620,
844,,Spot,3,Image 1,1,1634,
898,,Spot,3,Image 1,1,1650,
1005,,Spot,3,Image 1,1,1651,
997,,Spot,3,Image 1,1,1656,
831,,Spot,3,Image 1,1,1657,
1023,,Spot,3,Image 1,1,1662,
1023,,Spot,3,Image 1,1,1665,
452,,Spot,3,Image 1,1,1684,
817,,Spot,3,Image 1,1,1690,
861,,Spot,3,Image 1,1,1692,
926,,Spot,3,Image 1,1,1694,
616,,Spot,3,Image 1,1,1695,
865,,Spot,3,Image 1,1,1697,
843,,Spot,3,Image 1,1,1699,
440,,Spot,3,Image 1,1,1700,
722,,Spot,3,Image 1,1,1706,
698,,Spot,3,Image 1,1,1710,
811,,Spot,3,Image 1,1,1721,
603,,Spot,3,Image 1,1,1725,
719,,Spot,3,Image 1,1,1726,
690,,Spot,3,Image 1,1,1732,
957,,Spot,3,Image 1,1,1752,
812,,Spot,3,Image 1,1,1768,
967,,Spot,3,Image 1,1,1769,
736,,Spot,3,Image 1,1,1775,
807,,Spot,3,Image 1,1,1788,
929,,Spot,3,Image 1,1,1815,
821,,Spot,3,Image 1,1,1818,
591,,Spot,3,Image 1,1,1824,
552,,Spot,3,Image 1,1,1825,
991,,Spot,3,Image 1,1,1837,
1015,,Spot,3,Image 1,1,1844,
1023,,Spot,3,Image 1,1,1845,
1016,,Spot,3,Image 1,1,1851,
972,,Spot,3,Image 1,1,1857,
406,,Spot,3,Image 1,1,1858,
635,,Spot,3,Image 1,1,1864,
1023,,Spot,3,Image 1,1,1865,
763,,Spot,3,Image 1,1,1870,
849,,Spot,3,Image 1,1,1871,
720,,Spot,3,Image 1,1,1893,
829,,Spot,3,Image 1,1,1896,
1023,,Spot,3,Image 1,1,1898,
702,,Spot,3,Image 1,1,1902,
1016,,Spot,3,Image 1,1,1914,
971,,Spot,3,Image 1,1,1915,
1023,,Spot,3,Image 1,1,1920,
757,,Spot,3,Image 1,1,1929,
819,,Spot,3,Image 1,1,1936,
682,,Spot,3,Image 1,1,1938,
870,,Spot,3,Image 1,1,1941,
1023,,Spot,3,Image 1,1,1943,
842,,Spot,3,Image 1,1,1945,
1023,,Spot,3,Image 1,1,1947,
842,,Spot,3,Image 1,1,1948,
1020,,Spot,3,Image 1,1,1952,
966,,Spot,3,Image 1,1,1954,
756,,Spot,3,Image 1,1,1956,
771,,Spot,3,Image 1,1,1957,
1005,,Spot,3,Image 1,1,1963,
816,,Spot,3,Image 1,1,1974,
934,,Spot,3,Image 1,1,1976,
739,,Spot,3,Image 1,1,1983,
673,,Spot,3,Image 1,1,1985,
795,,Spot,3,Image 1,1,1990,
1013,,Spot,3,Image 1,1,2000,
1023,,Spot,3,Image 1,1,2004,
956,,Spot,3,Image 1,1,2005,
989,,Spot,3,Image 1,1,2007,
1023,,Spot,3,Image 1,1,2008,
1023,,Spot,3,Image 1,1,2014,
734,,Spot,3,Image 1,1,2034,
1023,,Spot,3,Image 1,1,2037,
702,,Spot,3,Image 1,1,2038,
1023,,Spot,3,Image 1,1,2042,
1011,,Spot,3,Image 1,1,2043,
692,,Spot,3,Image 1,1,2044,
1023,,Spot,3,Image 1,1,2045,
899,,Spot,3,Image 1,1,2052,
1023,,Spot,3,Image 1,1,2053,
978,,Spot,3,Image 1,1,2054,
950,,Spot,3,Image 1,1,2055,
979,,Spot,3,Image 1,1,2057,
801,,Spot,3,Image 1,1,2058,
832,,Spot,3,Image 1,1,2060,
975,,Spot,3,Image 1,1,2061,
1023,,Spot,3,Image 1,1,2072,
1023,,Spot,3,Image 1,1,2073,
1023,,Spot,3,Image 1,1,2078,
1023,,Spot,3,Image 1,1,2085,
1023,,Spot,3,Image 1,1,2098,
703,,Spot,3,Image 1,1,2102,
994,,Spot,3,Image 1,1,2103,
678,,Spot,3,Image 1,1,2148,
915,,Spot,3,Image 1,1,2177,
1023,,Spot,3,Image 1,1,2189,
1023,,Spot,3,Image 1,1,2191,
1023,,Spot,3,Image 1,1,2193,
1021,,Spot,3,Image 1,1,2194,
1021,,Spot,3,Image 1,1,2196,
1023,,Spot,3,Image 1,1,2197,
897,,Spot,3,Image 1,1,2198,
1023,,Spot,3,Image 1,1,2199,
853,,Spot,3,Image 1,1,2200,
1005,,Spot,3,Image 1,1,2201,
1023,,Spot,3,Image 1,1,2203,
785,,Spot,3,Image 1,1,2211,
965,,Spot,3,Image 1,1,2212,
1023,,Spot,3,Image 1,1,2230,
1020,,Spot,3,Image 1,1,2261,
545,,Spot,3,Image 1,1,2266,
869,,Spot,3,Image 1,1,2273,
798,,Spot,3,Image 1,1,2457,
631,,Spot,3,Image 1,1,2458,
963,,Spot,3,Image 1,1,2471,
584,,Spot,3,Image 1,1,2552,
912,,Spot,3,Image 1,1,2661,
426,,Spot,3,Image 1,2,2937,
805,,Spot,3,Image 1,2,2938,
467,,Spot,3,Image 1,2,2939,
738,,Spot,3,Image 1,2,2971,
867,,Spot,3,Image 1,2,3016,
838,,Spot,3,Image 1,2,3018,
825,,Spot,3,Image 1,2,3045,
763,,Spot,3,Image 1,2,3046,
593,,Spot,3,Image 1,2,3056,
867,,Spot,3,Image 1,2,3065,
533,,Spot,3,Image 1,2,3101,
550,,Spot,3,Image 1,2,3127,
592,,Spot,3,Image 1,2,3132,
475,,Spot,3,Image 1,2,3135,
865,,Spot,3,Image 1,2,3140,
732,,Spot,3,Image 1,2,3144,
532,,Spot,3,Image 1,2,3150,
655,,Spot,3,Image 1,2,3154,
617,,Spot,3,Image 1,2,3160,
607,,Spot,3,Image 1,2,3175,
890,,Spot,3,Image 1,2,3176,
697,,Spot,3,Image 1,2,3177,
732,,Spot,3,Image 1,2,3184,
958,,Spot,3,Image 1,2,3185,
795,,Spot,3,Image 1,2,3187,
755,,Spot,3,Image 1,2,3213,
728,,Spot,3,Image 1,2,3220,
600,,Spot,3,Image 1,2,3235,
478,,Spot,3,Image 1,2,3242,
570,,Spot,3,Image 1,2,3243,
779,,Spot,3,Image 1,2,3244,
571,,Spot,3,Image 1,2,3245,
401,,Spot,3,Image 1,2,3248,
801,,Spot,3,Image 1,2,3250,
831,,Spot,3,Image 1,2,3262,
550,,Spot,3,Image 1,2,3264,
625,,Spot,3,Image 1,2,3265,
933,,Spot,3,Image 1,2,3279,
369,,Spot,3,Image 1,2,3280,
641,,Spot,3,Image 1,2,3295,
368,,Spot,3,Image 1,2,3329,
691,,Spot,3,Image 1,2,3330,
390,,Spot,3,Image 1,2,3334,
475,,Spot,3,Image 1,2,3339,
810,,Spot,3,Image 1,2,3340,
735,,Spot,3,Image 1,2,3350,
547,,Spot,3,Image 1,2,3358,
660,,Spot,3,Image 1,2,3359,
496,,Spot,3,Image 1,2,3376,
595,,Spot,3,Image 1,2,3402,
510,,Spot,3,Image 1,2,3412,
646,,Spot,3,Image 1,2,3414,
679,,Spot,3,Image 1,2,3415,
968,,Spot,3,Image 1,2,3419,
909,,Spot,3,Image 1,2,3420,
774,,Spot,3,Image 1,2,3425,
914,,Spot,3,Image 1,2,3434,
676,,Spot,3,Image 1,2,3446,
891,,Spot,3,Image 1,2,3451,
754,,Spot,3,Image 1,2,3467,
440,,Spot,3,Image 1,2,3469,
462,,Spot,3,Image 1,2,3470,
600,,Spot,3,Image 1,2,3472,
781,,Spot,3,Image 1,2,3474,
515,,Spot,3,Image 1,2,3475,
512,,Spot,3,Image 1,2,3477,
472,,Spot,3,Image 1,2,3479,
669,,Spot,3,Image 1,2,3480,
777,,Spot,3,Image 1,2,3481,
918,,Spot,3,Image 1,2,3483,
512,,Spot,3,Image 1,2,3484,
607,,Spot,3,Image 1,2,3491,
515,,Spot,3,Image 1,2,3492,
547,,Spot,3,Image 1,2,3497,
443,,Spot,3,Image 1,2,3499,
577,,Spot,3,Image 1,2,3503,
706,,Spot,3,Image 1,2,3510,
771,,Spot,3,Image 1,2,3512,
502,,Spot,3,Image 1,2,3517,
819,,Spot,3,Image 1,2,3518,
474,,Spot,3,Image 1,2,3521,
580,,Spot,3,Image 1,2,3525,
449,,Spot,3,Image 1,2,3527,
521,,Spot,3,Image 1,2,3532,
633,,Spot,3,Image 1,2,3536,
628,,Spot,3,Image 1,2,3539,
615,,Spot,3,Image 1,2,3563,
414,,Spot,3,Image 1,2,3577,
565,,Spot,3,Image 1,2,3588,
503,,Spot,3,Image 1,2,3590,
560,,Spot,3,Image 1,2,3591,
340,,Spot,3,Image 1,2,3605,
474,,Spot,3,Image 1,2,3608,
512,,Spot,3,Image 1,2,3611,
692,,Spot,3,Image 1,2,3612,
759,,Spot,3,Image 1,2,3615,
787,,Spot,3,Image 1,2,3618,
607,,Spot,3,Image 1,2,3619,
449,,Spot,3,Image 1,2,3620,
571,,Spot,3,Image 1,2,3622,
669,,Spot,3,Image 1,2,3633,
677,,Spot,3,Image 1,2,3635,
516,,Spot,3,Image 1,2,3636,
573,,Spot,3,Image 1,2,3637,
746,,Spot,3,Image 1,2,3675,
562,,Spot,3,Image 1,2,3679,
756,,Spot,3,Image 1,2,3686,
952,,Spot,3,Image 1,2,3687,
559,,Spot,3,Image 1,2,3688,
661,,Spot,3,Image 1,2,3693,
511,,Spot,3,Image 1,2,3696,
717,,Spot,3,Image 1,2,3702,
648,,Spot,3,Image 1,2,3729,
952,,Spot,3,Image 1,2,3732,
1019,,Spot,3,Image 1,2,3748,
568,,Spot,3,Image 1,2,3749,
989,,Spot,3,Image 1,2,3758,
696,,Spot,3,Image 1,2,3760,
712,,Spot,3,Image 1,2,3763,
835,,Spot,3,Image 1,2,3768,
905,,Spot,3,Image 1,2,3771,
736,,Spot,3,Image 1,2,3776,
793,,Spot,3,Image 1,2,3778,
998,,Spot,3,Image 1,2,3783,
807,,Spot,3,Image 1,2,3787,
660,,Spot,3,Image 1,2,3802,
872,,Spot,3,Image 1,2,3805,
986,,Spot,3,Image 1,2,3809,
836,,Spot,3,Image 1,2,3812,
642,,Spot,3,Image 1,2,3813,
845,,Spot,3,Image 1,2,3815,
648,,Spot,3,Image 1,2,3818,
982,,Spot,3,Image 1,2,3822,
762,,Spot,3,Image 1,2,3823,
887,,Spot,3,Image 1,2,3825,
1017,,Spot,3,Image 1,2,3829,
912,,Spot,3,Image 1,2,3837,
1013,,Spot,3,Image 1,2,3840,
919,,Spot,3,Image 1,2,3841,
1011,,Spot,3,Image 1,2,3842,
801,,Spot,3,Image 1,2,3843,
571,,Spot,3,Image 1,2,3849,
1000,,Spot,3,Image 1,2,3854,
690,,Spot,3,Image 1,2,3855,
905,,Spot,3,Image 1,2,3858,
1016,,Spot,3,Image 1,2,3859,
862,,Spot,3,Image 1,2,3863,
895,,Spot,3,Image 1,2,3867,
956,,Spot,3,Image 1,2,3868,
923,,Spot,3,Image 1,2,3869,
765,,Spot,3,Image 1,2,3873,
671,,Spot,3,Image 1,2,3874,
728,,Spot,3,Image 1,2,3876,
857,,Spot,3,Image 1,2,3887,
707,,Spot,3,Image 1,2,3900,
693,,Spot,3,Image 1,2,3904,
876,,Spot,3,Image 1,2,3919,
520,,Spot,3,Image 1,2,3925,
503,,Spot,3,Image 1,2,3934,
946,,Spot,3,Image 1,2,3942,
793,,Spot,3,Image 1,2,3943,
919,,Spot,3,Image 1,2,3948,
761,,Spot,3,Image 1,2,3955,
791,,Spot,3,Image 1,2,3956,
759,,Spot,3,Image 1,2,3957,
863,,Spot,3,Image 1,2,3959,
1017,,Spot,3,Image 1,2,3961,
823,,Spot,3,Image 1,2,3963,
648,,Spot,3,Image 1,2,3966,
674,,Spot,3,Image 1,2,3968,
602,,Spot,3,Image 1,2,3969,
747,,Spot,3,Image 1,2,3975,
1022,,Spot,3,Image 1,2,3976,
810,,Spot,3,Image 1,2,3979,
1015,,Spot,3,Image 1,2,3981,
774,,Spot,3,Image 1,2,3982,
720,,Spot,3,Image 1,2,3987,
612,,Spot,3,Image 1,2,3988,
737,,Spot,3,Image 1,2,3989,
856,,Spot,3,Image 1,2,3999,
1019,,Spot,3,Image 1,2,4002,
994,,Spot,3,Image 1,2,4008,
688,,Spot,3,Image 1,2,4011,
754,,Spot,3,Image 1,2,4014,
883,,Spot,3,Image 1,2,4023,
583,,Spot,3,Image 1,2,4032,
1018,,Spot,3,Image 1,2,4033,
935,,Spot,3,Image 1,2,4047,
851,,Spot,3,Image 1,2,4048,
872,,Spot,3,Image 1,2,4051,
1016,,Spot,3,Image 1,2,4052,
861,,Spot,3,Image 1,2,4053,
887,,Spot,3,Image 1,2,4056,
774,,Spot,3,Image 1,2,4058,
901,,Spot,3,Image 1,2,4059,
822,,Spot,3,Image 1,2,4062,
900,,Spot,3,Image 1,2,4064,
934,,Spot,3,Image 1,2,4079,
656,,Spot,3,Image 1,2,4081,
980,,Spot,3,Image 1,2,4082,
684,,Spot,3,Image 1,2,4083,
683,,Spot,3,Image 1,2,4085,
768,,Spot,3,Image 1,2,4088,
988,,Spot,3,Image 1,2,4090,
942,,Spot,3,Image 1,2,4092,
990,,Spot,3,Image 1,2,4103,
883,,Spot,3,Image 1,2,4104,
990,,Spot,3,Image 1,2,4107,
336,,Spot,3,Image 1,2,4109,
641,,Spot,3,Image 1,2,4121,
666,,Spot,3,Image 1,2,4122,
590,,Spot,3,Image 1,2,4125,
781,,Spot,3,Image 1,2,4129,
491,,Spot,3,Image 1,2,4138,
970,,Spot,3,Image 1,2,4140,
513,,Spot,3,Image 1,2,4141,
739,,Spot,3,Image 1,2,4146,
635,,Spot,3,Image 1,2,4148,
771,,Spot,3,Image 1,2,4150,
347,,Spot,3,Image 1,2,4151,
442,,Spot,3,Image 1,2,4152,
501,,Spot,3,Image 1,2,4158,
977,,Spot,3,Image 1,2,4160,
998,,Spot,3,Image 1,2,4163,
332,,Spot,3,Image 1,2,4165,
493,,Spot,3,Image 1,2,4169,
732,,Spot,3,Image 1,2,4177,
727,,Spot,3,Image 1,2,4190,
697,,Spot,3,Image 1,2,4192,
585,,Spot,3,Image 1,2,4193,
740,,Spot,3,Image 1,2,4197,
953,,Spot,3,Image 1,2,4202,
781,,Spot,3,Image 1,2,4206,
711,,Spot,3,Image 1,2,4222,
776,,Spot,3,Image 1,2,4238,
543,,Spot,3,Image 1,2,4241,
839,,Spot,3,Image 1,2,4244,
922,,Spot,3,Image 1,2,4245,
987,,Spot,3,Image 1,2,4250,
877,,Spot,3,Image 1,2,4253,
737,,Spot,3,Image 1,2,4265,
740,,Spot,3,Image 1,2,4268,
454,,Spot,3,Image 1,2,4272,
720,,Spot,3,Image 1,2,4273,
683,,Spot,3,Image 1,2,4274,
565,,Spot,3,Image 1,2,4276,
725,,Spot,3,Image 1,2,4282,
785,,Spot,3,Image 1,2,4288,
711,,Spot,3,Image 1,2,4290,
649,,Spot,3,Image 1,2,4294,
424,,Spot,3,Image 1,2,4297,
473,,Spot,3,Image 1,2,4299,
500,,Spot,3,Image 1,2,4304,
679,,Spot,3,Image 1,2,4305,
803,,Spot,3,Image 1,2,4307,
792,,Spot,3,Image 1,2,4345,
684,,Spot,3,Image 1,2,4364,
646,,Spot,3,Image 1,2,4385,
917,,Spot,3,Image 1,2,4402,
856,,Spot,3,Image 1,2,4404,
942,,Spot,3,Image 1,2,4410,
807,,Spot,3,Image 1,2,4414,
492,,Spot,3,Image 1,2,4419,
962,,Spot,3,Image 1,2,4423,
774,,Spot,3,Image 1,2,4424,
639,,Spot,3,Image 1,2,4431,
702,,Spot,3,Image 1,2,4438,
632,,Spot,3,Image 1,2,4448,
826,,Spot,3,Image 1,2,4450,
648,,Spot,3,Image 1,2,4464,
733,,Spot,3,Image 1,2,4467,
721,,Spot,3,Image 1,2,4468,
963,,Spot,3,Image 1,2,4472,
606,,Spot,3,Image 1,2,4485,
895,,Spot,3,Image 1,2,4487,
869,,Spot,3,Image 1,2,4491,
775,,Spot,3,Image 1,2,4492,
962,,Spot,3,Image 1,2,4493,
795,,Spot,3,Image 1,2,4495,
798,,Spot,3,Image 1,2,4497,
742,,Spot,3,Image 1,2,4498,
860,,Spot,3,Image 1,2,4499,
839,,Spot,3,Image 1,2,4508,
691,,Spot,3,Image 1,2,4520,
892,,Spot,3,Image 1,2,4537,
833,,Spot,3,Image 1,2,4538,
939,,Spot,3,Image 1,2,4543,
591,,Spot,3,Image 1,2,4544,
924,,Spot,3,Image 1,2,4546,
1019,,Spot,3,Image 1,2,4550,
792,,Spot,3,Image 1,2,4554,
1014,,Spot,3,Image 1,2,4562,
734,,Spot,3,Image 1,2,4563,
866,,Spot,3,Image 1,2,4567,
545,,Spot,3,Image 1,2,4571,
825,,Spot,3,Image 1,2,4572,
984,,Spot,3,Image 1,2,4574,
792,,Spot,3,Image 1,2,4580,
663,,Spot,3,Image 1,2,4581,
