
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
233,,Spot,1,Image 1,1,528,
171,,Spot,1,Image 1,1,552,
39,,Spot,1,Image 1,1,565,
35,,Spot,1,Image 1,1,572,
154,,Spot,1,Image 1,1,604,
136,,Spot,1,Image 1,1,615,
77,,Spot,1,Image 1,1,616,
157,,Spot,1,Image 1,1,626,
106,,Spot,1,Image 1,1,631,
118,,Spot,1,Image 1,1,661,
96,,Spot,1,Image 1,1,688,
45,,Spot,1,Image 1,1,693,
61,,Spot,1,Image 1,1,696,
58,,Spot,1,Image 1,1,704,
41,,Spot,1,Image 1,1,707,
135,,Spot,1,Image 1,1,714,
74,,Spot,1,Image 1,1,716,
87,,Spot,1,Image 1,1,718,
26,,Spot,1,Image 1,1,730,
44,,Spot,1,Image 1,1,748,
135,,Spot,1,Image 1,1,762,
199,,Spot,1,Image 1,1,780,
54,,Spot,1,Image 1,1,782,
234,,Spot,1,Image 1,1,783,
250,,Spot,1,Image 1,1,789,
92,,Spot,1,Image 1,1,790,
247,,Spot,1,Image 1,1,792,
54,,Spot,1,Image 1,1,794,
75,,Spot,1,Image 1,1,797,
120,,Spot,1,Image 1,1,798,
149,,Spot,1,Image 1,1,800,
67,,Spot,1,Image 1,1,809,
119,,Spot,1,Image 1,1,812,
169,,Spot,1,Image 1,1,814,
241,,Spot,1,Image 1,1,822,
174,,Spot,1,Image 1,1,823,
57,,Spot,1,Image 1,1,825,
99,,Spot,1,Image 1,1,829,
241,,Spot,1,Image 1,1,830,
162,,Spot,1,Image 1,1,835,
76,,Spot,1,Image 1,1,837,
56,,Spot,1,Image 1,1,845,
122,,Spot,1,Image 1,1,889,
37,,Spot,1,Image 1,1,900,
46,,Spot,1,Image 1,1,903,
120,,Spot,1,Image 1,1,905,
47,,Spot,1,Image 1,1,906,
58,,Spot,1,Image 1,1,914,
40,,Spot,1,Image 1,1,917,
91,,Spot,1,Image 1,1,921,
41,,Spot,1,Image 1,1,923,
133,,Spot,1,Image 1,1,933,
65,,Spot,1,Image 1,1,936,
75,,Spot,1,Image 1,1,937,
62,,Spot,1,Image 1,1,939,
135,,Spot,1,Image 1,1,941,
130,,Spot,1,Image 1,1,949,
86,,Spot,1,Image 1,1,952,
241,,Spot,1,Image 1,1,965,
37,,Spot,1,Image 1,1,978,
78,,Spot,1,Image 1,1,989,
37,,Spot,1,Image 1,1,994,
62,,Spot,1,Image 1,1,997,
53,,Spot,1,Image 1,1,1010,
255,,Spot,1,Image 1,1,1018,
145,,Spot,1,Image 1,1,1021,
205,,Spot,1,Image 1,1,1033,
52,,Spot,1,Image 1,1,1041,
36,,Spot,1,Image 1,1,1043,
110,,Spot,1,Image 1,1,1048,
177,,Spot,1,Image 1,1,1054,
76,,Spot,1,Image 1,1,1064,
76,,Spot,1,Image 1,1,1065,
129,,Spot,1,Image 1,1,1070,
64,,Spot,1,Image 1,1,1073,
83,,Spot,1,Image 1,1,1076,
36,,Spot,1,Image 1,1,1077,
124,,Spot,1,Image 1,1,1085,
123,,Spot,1,Image 1,1,1091,
42,,Spot,1,Image 1,1,1093,
212,,Spot,1,Image 1,1,1094,
132,,Spot,1,Image 1,1,1096,
191,,Spot,1,Image 1,1,1098,
113,,Spot,1,Image 1,1,1101,
173,,Spot,1,Image 1,1,1105,
238,,Spot,1,Image 1,1,1108,
63,,Spot,1,Image 1,1,1109,
147,,Spot,1,Image 1,1,1113,
131,,Spot,1,Image 1,1,1124,
87,,Spot,1,Image 1,1,1132,
144,,Spot,1,Image 1,1,1133,
72,,Spot,1,Image 1,1,1139,
50,,Spot,1,Image 1,1,1146,
38,,Spot,1,Image 1,1,1149,
36,,Spot,1,Image 1,1,1150,
118,,Spot,1,Image 1,1,1153,
138,,Spot,1,Image 1,1,1154,
146,,Spot,1,Image 1,1,1158,
141,,Spot,1,Image 1,1,1165,
132,,Spot,1,Image 1,1,1169,
106,,Spot,1,Image 1,1,1180,
108,,Spot,1,Image 1,1,1184,
73,,Spot,1,Image 1,1,1185,
114,,Spot,1,Image 1,1,1189,
58,,Spot,1,Image 1,1,1193,
119,,Spot,1,Image 1,1,1196,
54,,Spot,1,Image 1,1,1198,
137,,Spot,1,Image 1,1,1199,
31,,Spot,1,Image 1,1,1201,
39,,Spot,1,Image 1,1,1203,
67,,Spot,1,Image 1,1,1209,
50,,Spot,1,Image 1,1,1210,
31,,Spot,1,Image 1,1,1211,
51,,Spot,1,Image 1,1,1213,
29,,Spot,1,Image 1,1,1216,
105,,Spot,1,Image 1,1,1217,
43,,Spot,1,Image 1,1,1218,
92,,Spot,1,Image 1,1,1226,
150,,Spot,1,Image 1,1,1228,
63,,Spot,1,Image 1,1,1229,
35,,Spot,1,Image 1,1,1232,
30,,Spot,1,Image 1,1,1237,
39,,Spot,1,Image 1,1,1241,
85,,Spot,1,Image 1,1,1242,
61,,Spot,1,Image 1,1,1243,
49,,Spot,1,Image 1,1,1246,
65,,Spot,1,Image 1,1,1258,
113,,Spot,1,Image 1,1,1262,
40,,Spot,1,Image 1,1,1264,
58,,Spot,1,Image 1,1,1271,
105,,Spot,1,Image 1,1,1284,
115,,Spot,1,Image 1,1,1288,
54,,Spot,1,Image 1,1,1291,
80,,Spot,1,Image 1,1,1301,
144,,Spot,1,Image 1,1,1303,
146,,Spot,1,Image 1,1,1326,
98,,Spot,1,Image 1,1,1327,
64,,Spot,1,Image 1,1,1328,
102,,Spot,1,Image 1,1,1331,
76,,Spot,1,Image 1,1,1332,
50,,Spot,1,Image 1,1,1334,
56,,Spot,1,Image 1,1,1336,
83,,Spot,1,Image 1,1,1339,
109,,Spot,1,Image 1,1,1341,
120,,Spot,1,Image 1,1,1346,
128,,Spot,1,Image 1,1,1347,
98,,Spot,1,Image 1,1,1351,
73,,Spot,1,Image 1,1,1353,
47,,Spot,1,Image 1,1,1354,
78,,Spot,1,Image 1,1,1355,
61,,Spot,1,Image 1,1,1357,
129,,Spot,1,Image 1,1,1358,
43,,Spot,1,Image 1,1,1359,
110,,Spot,1,Image 1,1,1361,
186,,Spot,1,Image 1,1,1362,
65,,Spot,1,Image 1,1,1364,
50,,Spot,1,Image 1,1,1370,
50,,Spot,1,Image 1,1,1371,
125,,Spot,1,Image 1,1,1372,
72,,Spot,1,Image 1,1,1373,
36,,Spot,1,Image 1,1,1375,
69,,Spot,1,Image 1,1,1376,
110,,Spot,1,Image 1,1,1382,
70,,Spot,1,Image 1,1,1383,
76,,Spot,1,Image 1,1,1389,
89,,Spot,1,Image 1,1,1390,
47,,Spot,1,Image 1,1,1392,
86,,Spot,1,Image 1,1,1399,
59,,Spot,1,Image 1,1,1402,
42,,Spot,1,Image 1,1,1406,
128,,Spot,1,Image 1,1,1410,
52,,Spot,1,Image 1,1,1411,
124,,Spot,1,Image 1,1,1415,
32,,Spot,1,Image 1,1,1420,
38,,Spot,1,Image 1,1,1435,
98,,Spot,1,Image 1,1,1436,
49,,Spot,1,Image 1,1,1439,
48,,Spot,1,Image 1,1,1440,
30,,Spot,1,Image 1,1,1444,
36,,Spot,1,Image 1,1,1445,
33,,Spot,1,Image 1,1,1446,
56,,Spot,1,Image 1,1,1447,
41,,Spot,1,Image 1,1,1448,
32,,Spot,1,Image 1,1,1452,
67,,Spot,1,Image 1,1,1456,
42,,Spot,1,Image 1,1,1457,
37,,Spot,1,Image 1,1,1460,
56,,Spot,1,Image 1,1,1461,
57,,Spot,1,Image 1,1,1463,
57,,Spot,1,Image 1,1,1471,
142,,Spot,1,Image 1,1,1478,
67,,Spot,1,Image 1,1,1480,
30,,Spot,1,Image 1,1,1489,
33,,Spot,1,Image 1,1,1493,
83,,Spot,1,Image 1,1,1495,
52,,Spot,1,Image 1,1,1496,
118,,Spot,1,Image 1,1,1506,
42,,Spot,1,Image 1,1,1508,
50,,Spot,1,Image 1,1,1509,
80,,Spot,1,Image 1,1,1513,
248,,Spot,1,Image 1,1,1534,
72,,Spot,1,Image 1,1,1537,
63,,Spot,1,Image 1,1,1543,
129,,Spot,1,Image 1,1,1546,
131,,Spot,1,Image 1,1,1547,
49,,Spot,1,Image 1,1,1552,
49,,Spot,1,Image 1,1,1553,
38,,Spot,1,Image 1,1,1555,
165,,Spot,1,Image 1,1,1567,
40,,Spot,1,Image 1,1,1569,
188,,Spot,1,Image 1,1,1572,
144,,Spot,1,Image 1,1,1576,
135,,Spot,1,Image 1,1,1589,
47,,Spot,1,Image 1,1,1595,
218,,Spot,1,Image 1,1,1615,
58,,Spot,1,Image 1,1,1620,
82,,Spot,1,Image 1,1,1634,
95,,Spot,1,Image 1,1,1650,
103,,Spot,1,Image 1,1,1651,
57,,Spot,1,Image 1,1,1656,
84,,Spot,1,Image 1,1,1657,
152,,Spot,1,Image 1,1,1662,
111,,Spot,1,Image 1,1,1665,
67,,Spot,1,Image 1,1,1684,
195,,Spot,1,Image 1,1,1690,
252,,Spot,1,Image 1,1,1692,
121,,Spot,1,Image 1,1,1694,
74,,Spot,1,Image 1,1,1695,
106,,Spot,1,Image 1,1,1697,
74,,Spot,1,Image 1,1,1699,
39,,Spot,1,Image 1,1,1700,
63,,Spot,1,Image 1,1,1706,
86,,Spot,1,Image 1,1,1710,
152,,Spot,1,Image 1,1,1721,
130,,Spot,1,Image 1,1,1725,
50,,Spot,1,Image 1,1,1726,
46,,Spot,1,Image 1,1,1732,
94,,Spot,1,Image 1,1,1752,
71,,Spot,1,Image 1,1,1768,
45,,Spot,1,Image 1,1,1769,
189,,Spot,1,Image 1,1,1775,
142,,Spot,1,Image 1,1,1788,
121,,Spot,1,Image 1,1,1815,
66,,Spot,1,Image 1,1,1818,
38,,Spot,1,Image 1,1,1824,
60,,Spot,1,Image 1,1,1825,
133,,Spot,1,Image 1,1,1837,
123,,Spot,1,Image 1,1,1844,
66,,Spot,1,Image 1,1,1845,
174,,Spot,1,Image 1,1,1851,
75,,Spot,1,Image 1,1,1857,
85,,Spot,1,Image 1,1,1858,
52,,Spot,1,Image 1,1,1864,
132,,Spot,1,Image 1,1,1865,
43,,Spot,1,Image 1,1,1870,
48,,Spot,1,Image 1,1,1871,
74,,Spot,1,Image 1,1,1893,
52,,Spot,1,Image 1,1,1896,
47,,Spot,1,Image 1,1,1898,
96,,Spot,1,Image 1,1,1902,
65,,Spot,1,Image 1,1,1914,
69,,Spot,1,Image 1,1,1915,
70,,Spot,1,Image 1,1,1920,
52,,Spot,1,Image 1,1,1929,
89,,Spot,1,Image 1,1,1936,
86,,Spot,1,Image 1,1,1938,
81,,Spot,1,Image 1,1,1941,
63,,Spot,1,Image 1,1,1943,
77,,Spot,1,Image 1,1,1945,
112,,Spot,1,Image 1,1,1947,
39,,Spot,1,Image 1,1,1948,
49,,Spot,1,Image 1,1,1952,
154,,Spot,1,Image 1,1,1954,
22,,Spot,1,Image 1,1,1956,
129,,Spot,1,Image 1,1,1957,
62,,Spot,1,Image 1,1,1963,
89,,Spot,1,Image 1,1,1974,
26,,Spot,1,Image 1,1,1976,
77,,Spot,1,Image 1,1,1983,
41,,Spot,1,Image 1,1,1985,
40,,Spot,1,Image 1,1,1990,
44,,Spot,1,Image 1,1,2000,
90,,Spot,1,Image 1,1,2004,
38,,Spot,1,Image 1,1,2005,
36,,Spot,1,Image 1,1,2007,
129,,Spot,1,Image 1,1,2008,
98,,Spot,1,Image 1,1,2014,
65,,Spot,1,Image 1,1,2034,
113,,Spot,1,Image 1,1,2037,
87,,Spot,1,Image 1,1,2038,
63,,Spot,1,Image 1,1,2042,
69,,Spot,1,Image 1,1,2043,
110,,Spot,1,Image 1,1,2044,
149,,Spot,1,Image 1,1,2045,
54,,Spot,1,Image 1,1,2052,
66,,Spot,1,Image 1,1,2053,
80,,Spot,1,Image 1,1,2054,
112,,Spot,1,Image 1,1,2055,
93,,Spot,1,Image 1,1,2057,
152,,Spot,1,Image 1,1,2058,
82,,Spot,1,Image 1,1,2060,
60,,Spot,1,Image 1,1,2061,
106,,Spot,1,Image 1,1,2072,
70,,Spot,1,Image 1,1,2073,
146,,Spot,1,Image 1,1,2078,
32,,Spot,1,Image 1,1,2085,
53,,Spot,1,Image 1,1,2098,
55,,Spot,1,Image 1,1,2102,
100,,Spot,1,Image 1,1,2103,
51,,Spot,1,Image 1,1,2148,
80,,Spot,1,Image 1,1,2177,
45,,Spot,1,Image 1,1,2189,
107,,Spot,1,Image 1,1,2191,
96,,Spot,1,Image 1,1,2193,
113,,Spot,1,Image 1,1,2194,
51,,Spot,1,Image 1,1,2196,
61,,Spot,1,Image 1,1,2197,
44,,Spot,1,Image 1,1,2198,
54,,Spot,1,Image 1,1,2199,
85,,Spot,1,Image 1,1,2200,
58,,Spot,1,Image 1,1,2201,
137,,Spot,1,Image 1,1,2203,
61,,Spot,1,Image 1,1,2211,
107,,Spot,1,Image 1,1,2212,
124,,Spot,1,Image 1,1,2230,
79,,Spot,1,Image 1,1,2261,
74,,Spot,1,Image 1,1,2266,
68,,Spot,1,Image 1,1,2273,
43,,Spot,1,Image 1,1,2457,
31,,Spot,1,Image 1,1,2458,
50,,Spot,1,Image 1,1,2471,
34,,Spot,1,Image 1,1,2552,
38,,Spot,1,Image 1,1,2661,
87,,Spot,1,Image 1,2,2937,
113,,Spot,1,Image 1,2,2938,
98,,Spot,1,Image 1,2,2939,
112,,Spot,1,Image 1,2,2971,
80,,Spot,1,Image 1,2,3016,
80,,Spot,1,Image 1,2,3018,
92,,Spot,1,Image 1,2,3045,
84,,Spot,1,Image 1,2,3046,
68,,Spot,1,Image 1,2,3056,
75,,Spot,1,Image 1,2,3065,
69,,Spot,1,Image 1,2,3101,
73,,Spot,1,Image 1,2,3127,
59,,Spot,1,Image 1,2,3132,
73,,Spot,1,Image 1,2,3135,
74,,Spot,1,Image 1,2,3140,
63,,Spot,1,Image 1,2,3144,
75,,Spot,1,Image 1,2,3150,
84,,Spot,1,Image 1,2,3154,
58,,Spot,1,Image 1,2,3160,
74,,Spot,1,Image 1,2,3175,
58,,Spot,1,Image 1,2,3176,
64,,Spot,1,Image 1,2,3177,
50,,Spot,1,Image 1,2,3184,
51,,Spot,1,Image 1,2,3185,
61,,Spot,1,Image 1,2,3187,
49,,Spot,1,Image 1,2,3213,
60,,Spot,1,Image 1,2,3220,
107,,Spot,1,Image 1,2,3235,
95,,Spot,1,Image 1,2,3242,
124,,Spot,1,Image 1,2,3243,
143,,Spot,1,Image 1,2,3244,
127,,Spot,1,Image 1,2,3245,
69,,Spot,1,Image 1,2,3248,
149,,Spot,1,Image 1,2,3250,
152,,Spot,1,Image 1,2,3262,
100,,Spot,1,Image 1,2,3264,
131,,Spot,1,Image 1,2,3265,
170,,Spot,1,Image 1,2,3279,
81,,Spot,1,Image 1,2,3280,
111,,Spot,1,Image 1,2,3295,
133,,Spot,1,Image 1,2,3329,
81,,Spot,1,Image 1,2,3330,
72,,Spot,1,Image 1,2,3334,
55,,Spot,1,Image 1,2,3339,
90,,Spot,1,Image 1,2,3340,
108,,Spot,1,Image 1,2,3350,
83,,Spot,1,Image 1,2,3358,
75,,Spot,1,Image 1,2,3359,
72,,Spot,1,Image 1,2,3376,
73,,Spot,1,Image 1,2,3402,
52,,Spot,1,Image 1,2,3412,
65,,Spot,1,Image 1,2,3414,
57,,Spot,1,Image 1,2,3415,
91,,Spot,1,Image 1,2,3419,
55,,Spot,1,Image 1,2,3420,
77,,Spot,1,Image 1,2,3425,
67,,Spot,1,Image 1,2,3434,
58,,Spot,1,Image 1,2,3446,
69,,Spot,1,Image 1,2,3451,
125,,Spot,1,Image 1,2,3467,
77,,Spot,1,Image 1,2,3469,
72,,Spot,1,Image 1,2,3470,
79,,Spot,1,Image 1,2,3472,
100,,Spot,1,Image 1,2,3474,
91,,Spot,1,Image 1,2,3475,
89,,Spot,1,Image 1,2,3477,
75,,Spot,1,Image 1,2,3479,
120,,Spot,1,Image 1,2,3480,
127,,Spot,1,Image 1,2,3481,
181,,Spot,1,Image 1,2,3483,
91,,Spot,1,Image 1,2,3484,
92,,Spot,1,Image 1,2,3491,
100,,Spot,1,Image 1,2,3492,
94,,Spot,1,Image 1,2,3497,
73,,Spot,1,Image 1,2,3499,
107,,Spot,1,Image 1,2,3503,
112,,Spot,1,Image 1,2,3510,
121,,Spot,1,Image 1,2,3512,
94,,Spot,1,Image 1,2,3517,
94,,Spot,1,Image 1,2,3518,
83,,Spot,1,Image 1,2,3521,
66,,Spot,1,Image 1,2,3525,
74,,Spot,1,Image 1,2,3527,
85,,Spot,1,Image 1,2,3532,
71,,Spot,1,Image 1,2,3536,
84,,Spot,1,Image 1,2,3539,
74,,Spot,1,Image 1,2,3563,
59,,Spot,1,Image 1,2,3577,
82,,Spot,1,Image 1,2,3588,
65,,Spot,1,Image 1,2,3590,
68,,Spot,1,Image 1,2,3591,
51,,Spot,1,Image 1,2,3605,
70,,Spot,1,Image 1,2,3608,
56,,Spot,1,Image 1,2,3611,
70,,Spot,1,Image 1,2,3612,
66,,Spot,1,Image 1,2,3615,
64,,Spot,1,Image 1,2,3618,
60,,Spot,1,Image 1,2,3619,
68,,Spot,1,Image 1,2,3620,
54,,Spot,1,Image 1,2,3622,
77,,Spot,1,Image 1,2,3633,
76,,Spot,1,Image 1,2,3635,
61,,Spot,1,Image 1,2,3636,
63,,Spot,1,Image 1,2,3637,
69,,Spot,1,Image 1,2,3675,
52,,Spot,1,Image 1,2,3679,
53,,Spot,1,Image 1,2,3686,
119,,Spot,1,Image 1,2,3687,
107,,Spot,1,Image 1,2,3688,
98,,Spot,1,Image 1,2,3693,
85,,Spot,1,Image 1,2,3696,
61,,Spot,1,Image 1,2,3702,
116,,Spot,1,Image 1,2,3729,
112,,Spot,1,Image 1,2,3732,
78,,Spot,1,Image 1,2,3748,
60,,Spot,1,Image 1,2,3749,
81,,Spot,1,Image 1,2,3758,
97,,Spot,1,Image 1,2,3760,
84,,Spot,1,Image 1,2,3763,
78,,Spot,1,Image 1,2,3768,
86,,Spot,1,Image 1,2,3771,
61,,Spot,1,Image 1,2,3776,
87,,Spot,1,Image 1,2,3778,
84,,Spot,1,Image 1,2,3783,
87,,Spot,1,Image 1,2,3787,
86,,Spot,1,Image 1,2,3802,
64,,Spot,1,Image 1,2,3805,
66,,Spot,1,Image 1,2,3809,
63,,Spot,1,Image 1,2,3812,
63,,Spot,1,Image 1,2,3813,
69,,Spot,1,Image 1,2,3815,
58,,Spot,1,Image 1,2,3818,
78,,Spot,1,Image 1,2,3822,
61,,Spot,1,Image 1,2,3823,
84,,Spot,1,Image 1,2,3825,
89,,Spot,1,Image 1,2,3829,
71,,Spot,1,Image 1,2,3837,
70,,Spot,1,Image 1,2,3840,
93,,Spot,1,Image 1,2,3841,
118,,Spot,1,Image 1,2,3842,
82,,Spot,1,Image 1,2,3843,
46,,Spot,1,Image 1,2,3849,
59,,Spot,1,Image 1,2,3854,
66,,Spot,1,Image 1,2,3855,
60,,Spot,1,Image 1,2,3858,
81,,Spot,1,Image 1,2,3859,
59,,Spot,1,Image 1,2,3863,
81,,Spot,1,Image 1,2,3867,
63,,Spot,1,Image 1,2,3868,
67,,Spot,1,Image 1,2,3869,
74,,Spot,1,Image 1,2,3873,
59,,Spot,1,Image 1,2,3874,
54,,Spot,1,Image 1,2,3876,
53,,Spot,1,Image 1,2,3887,
43,,Spot,1,Image 1,2,3900,
71,,Spot,1,Image 1,2,3904,
63,,Spot,1,Image 1,2,3919,
99,,Spot,1,Image 1,2,3925,
102,,Spot,1,Image 1,2,3934,
141,,Spot,1,Image 1,2,3942,
72,,Spot,1,Image 1,2,3943,
63,,Spot,1,Image 1,2,3948,
82,,Spot,1,Image 1,2,3955,
90,,Spot,1,Image 1,2,3956,
68,,Spot,1,Image 1,2,3957,
81,,Spot,1,Image 1,2,3959,
102,,Spot,1,Image 1,2,3961,
99,,Spot,1,Image 1,2,3963,
56,,Spot,1,Image 1,2,3966,
76,,Spot,1,Image 1,2,3968,
67,,Spot,1,Image 1,2,3969,
72,,Spot,1,Image 1,2,3975,
105,,Spot,1,Image 1,2,3976,
64,,Spot,1,Image 1,2,3979,
82,,Spot,1,Image 1,2,3981,
91,,Spot,1,Image 1,2,3982,
88,,Spot,1,Image 1,2,3987,
76,,Spot,1,Image 1,2,3988,
55,,Spot,1,Image 1,2,3989,
62,,Spot,1,Image 1,2,3999,
63,,Spot,1,Image 1,2,4002,
67,,Spot,1,Image 1,2,4008,
57,,Spot,1,Image 1,2,4011,
54,,Spot,1,Image 1,2,4014,
64,,Spot,1,Image 1,2,4023,
64,,Spot,1,Image 1,2,4032,
102,,Spot,1,Image 1,2,4033,
51,,Spot,1,Image 1,2,4047,
81,,Spot,1,Image 1,2,4048,
56,,Spot,1,Image 1,2,4051,
84,,Spot,1,Image 1,2,4052,
64,,Spot,1,Image 1,2,4053,
54,,Spot,1,Image 1,2,4056,
67,,Spot,1,Image 1,2,4058,
55,,Spot,1,Image 1,2,4059,
59,,Spot,1,Image 1,2,4062,
57,,Spot,1,Image 1,2,4064,
62,,Spot,1,Image 1,2,4079,
46,,Spot,1,Image 1,2,4081,
59,,Spot,1,Image 1,2,4082,
54,,Spot,1,Image 1,2,4083,
48,,Spot,1,Image 1,2,4085,
51,,Spot,1,Image 1,2,4088,
65,,Spot,1,Image 1,2,4090,
61,,Spot,1,Image 1,2,4092,
66,,Spot,1,Image 1,2,4103,
55,,Spot,1,Image 1,2,4104,
103,,Spot,1,Image 1,2,4107,
40,,Spot,1,Image 1,2,4109,
126,,Spot,1,Image 1,2,4121,
86,,Spot,1,Image 1,2,4122,
105,,Spot,1,Image 1,2,4125,
132,,Spot,1,Image 1,2,4129,
68,,Spot,1,Image 1,2,4138,
115,,Spot,1,Image 1,2,4140,
102,,Spot,1,Image 1,2,4141,
85,,Spot,1,Image 1,2,4146,
107,,Spot,1,Image 1,2,4148,
85,,Spot,1,Image 1,2,4150,
68,,Spot,1,Image 1,2,4151,
94,,Spot,1,Image 1,2,4152,
69,,Spot,1,Image 1,2,4158,
139,,Spot,1,Image 1,2,4160,
94,,Spot,1,Image 1,2,4163,
52,,Spot,1,Image 1,2,4165,
74,,Spot,1,Image 1,2,4169,
69,,Spot,1,Image 1,2,4177,
85,,Spot,1,Image 1,2,4190,
61,,Spot,1,Image 1,2,4192,
49,,Spot,1,Image 1,2,4193,
66,,Spot,1,Image 1,2,4197,
83,,Spot,1,Image 1,2,4202,
50,,Spot,1,Image 1,2,4206,
60,,Spot,1,Image 1,2,4222,
63,,Spot,1,Image 1,2,4238,
65,,Spot,1,Image 1,2,4241,
73,,Spot,1,Image 1,2,4244,
73,,Spot,1,Image 1,2,4245,
67,,Spot,1,Image 1,2,4250,
53,,Spot,1,Image 1,2,4253,
81,,Spot,1,Image 1,2,4265,
96,,Spot,1,Image 1,2,4268,
61,,Spot,1,Image 1,2,4272,
107,,Spot,1,Image 1,2,4273,
110,,Spot,1,Image 1,2,4274,
80,,Spot,1,Image 1,2,4276,
80,,Spot,1,Image 1,2,4282,
73,,Spot,1,Image 1,2,4288,
69,,Spot,1,Image 1,2,4290,
56,,Spot,1,Image 1,2,4294,
50,,Spot,1,Image 1,2,4297,
61,,Spot,1,Image 1,2,4299,
65,,Spot,1,Image 1,2,4304,
96,,Spot,1,Image 1,2,4305,
88,,Spot,1,Image 1,2,4307,
83,,Spot,1,Image 1,2,4345,
58,,Spot,1,Image 1,2,4364,
82,,Spot,1,Image 1,2,4385,
97,,Spot,1,Image 1,2,4402,
65,,Spot,1,Image 1,2,4404,
70,,Spot,1,Image 1,2,4410,
65,,Spot,1,Image 1,2,4414,
70,,Spot,1,Image 1,2,4419,
76,,Spot,1,Image 1,2,4423,
55,,Spot,1,Image 1,2,4424,
63,,Spot,1,Image 1,2,4431,
63,,Spot,1,Image 1,2,4438,
56,,Spot,1,Image 1,2,4448,
75,,Spot,1,Image 1,2,4450,
61,,Spot,1,Image 1,2,4464,
67,,Spot,1,Image 1,2,4467,
67,,Spot,1,Image 1,2,4468,
58,,Spot,1,Image 1,2,4472,
53,,Spot,1,Image 1,2,4485,
80,,Spot,1,Image 1,2,4487,
70,,Spot,1,Image 1,2,4491,
57,,Spot,1,Image 1,2,4492,
82,,Spot,1,Image 1,2,4493,
51,,Spot,1,Image 1,2,4495,
55,,Spot,1,Image 1,2,4497,
61,,Spot,1,Image 1,2,4498,
49,,Spot,1,Image 1,2,4499,
51,,Spot,1,Image 1,2,4508,
59,,Spot,1,Image 1,2,4520,
76,,Spot,1,Image 1,2,4537,
48,,Spot,1,Image 1,2,4538,
57,,Spot,1,Image 1,2,4543,
53,,Spot,1,Image 1,2,4544,
52,,Spot,1,Image 1,2,4546,
63,,Spot,1,Image 1,2,4550,
49,,Spot,1,Image 1,2,4554,
149,,Spot,1,Image 1,2,4562,
71,,Spot,1,Image 1,2,4563,
64,,Spot,1,Image 1,2,4567,
79,,Spot,1,Image 1,2,4571,
82,,Spot,1,Image 1,2,4572,
103,,Spot,1,Image 1,2,4574,
59,,Spot,1,Image 1,2,4580,
59,,Spot,1,Image 1,2,4581,
80,,Spot,1,Image 1,2,4583,
57,,Spot,1,Image 1,2,4584,
55,,Spot,1,Image 1,2,4585,
68,,Spot,1,Image 1,2,4592,
87,,Spot,1,Image 1,2,4596,
80,,Spot,1,Image 1,2,4597,
