
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
294,,Spot,2,Image 1,1,696,
294,,Spot,2,Image 1,1,704,
288,,Spot,2,Image 1,1,707,
455,,Spot,2,Image 1,1,714,
283,,Spot,2,Image 1,1,716,
283,,Spot,2,Image 1,1,718,
213,,Spot,2,Image 1,1,730,
348,,Spot,2,Image 1,1,748,
289,,Spot,2,Image 1,1,762,
378,,Spot,2,Image 1,1,780,
323,,Spot,2,Image 1,1,782,
319,,Spot,2,Image 1,1,783,
338,,Spot,2,Image 1,1,789,
347,,Spot,2,Image 1,1,790,
427,,Spot,2,Image 1,1,792,
436,,Spot,2,Image 1,1,794,
552,,Spot,2,Image 1,1,797,
317,,Spot,2,Image 1,1,798,
367,,Spot,2,Image 1,1,800,
651,,Spot,2,Image 1,1,809,
400,,Spot,2,Image 1,1,812,
311,,Spot,2,Image 1,1,814,
389,,Spot,2,Image 1,1,822,
423,,Spot,2,Image 1,1,823,
399,,Spot,2,Image 1,1,825,
322,,Spot,2,Image 1,1,829,
424,,Spot,2,Image 1,1,830,
377,,Spot,2,Image 1,1,835,
326,,Spot,2,Image 1,1,837,
323,,Spot,2,Image 1,1,845,
301,,Spot,2,Image 1,1,889,
219,,Spot,2,Image 1,1,900,
198,,Spot,2,Image 1,1,903,
292,,Spot,2,Image 1,1,905,
311,,Spot,2,Image 1,1,906,
243,,Spot,2,Image 1,1,914,
319,,Spot,2,Image 1,1,917,
205,,Spot,2,Image 1,1,921,
273,,Spot,2,Image 1,1,923,
291,,Spot,2,Image 1,1,933,
329,,Spot,2,Image 1,1,936,
248,,Spot,2,Image 1,1,937,
280,,Spot,2,Image 1,1,939,
276,,Spot,2,Image 1,1,941,
317,,Spot,2,Image 1,1,949,
199,,Spot,2,Image 1,1,952,
199,,Spot,2,Image 1,1,965,
197,,Spot,2,Image 1,1,978,
267,,Spot,2,Image 1,1,989,
263,,Spot,2,Image 1,1,994,
265,,Spot,2,Image 1,1,997,
757,,Spot,2,Image 1,1,1010,
471,,Spot,2,Image 1,1,1018,
482,,Spot,2,Image 1,1,1021,
490,,Spot,2,Image 1,1,1033,
494,,Spot,2,Image 1,1,1041,
553,,Spot,2,Image 1,1,1043,
927,,Spot,2,Image 1,1,1048,
676,,Spot,2,Image 1,1,1054,
323,,Spot,2,Image 1,1,1064,
358,,Spot,2,Image 1,1,1065,
523,,Spot,2,Image 1,1,1070,
406,,Spot,2,Image 1,1,1073,
385,,Spot,2,Image 1,1,1076,
371,,Spot,2,Image 1,1,1077,
322,,Spot,2,Image 1,1,1085,
548,,Spot,2,Image 1,1,1091,
418,,Spot,2,Image 1,1,1093,
511,,Spot,2,Image 1,1,1094,
333,,Spot,2,Image 1,1,1096,
390,,Spot,2,Image 1,1,1098,
381,,Spot,2,Image 1,1,1101,
597,,Spot,2,Image 1,1,1105,
396,,Spot,2,Image 1,1,1108,
336,,Spot,2,Image 1,1,1109,
348,,Spot,2,Image 1,1,1113,
315,,Spot,2,Image 1,1,1124,
345,,Spot,2,Image 1,1,1132,
361,,Spot,2,Image 1,1,1133,
441,,Spot,2,Image 1,1,1139,
308,,Spot,2,Image 1,1,1146,
292,,Spot,2,Image 1,1,1149,
320,,Spot,2,Image 1,1,1150,
326,,Spot,2,Image 1,1,1153,
273,,Spot,2,Image 1,1,1154,
364,,Spot,2,Image 1,1,1158,
545,,Spot,2,Image 1,1,1165,
320,,Spot,2,Image 1,1,1169,
321,,Spot,2,Image 1,1,1180,
429,,Spot,2,Image 1,1,1184,
318,,Spot,2,Image 1,1,1185,
331,,Spot,2,Image 1,1,1189,
454,,Spot,2,Image 1,1,1193,
330,,Spot,2,Image 1,1,1196,
321,,Spot,2,Image 1,1,1198,
264,,Spot,2,Image 1,1,1199,
272,,Spot,2,Image 1,1,1201,
195,,Spot,2,Image 1,1,1203,
212,,Spot,2,Image 1,1,1209,
303,,Spot,2,Image 1,1,1210,
296,,Spot,2,Image 1,1,1211,
288,,Spot,2,Image 1,1,1213,
243,,Spot,2,Image 1,1,1216,
357,,Spot,2,Image 1,1,1217,
401,,Spot,2,Image 1,1,1218,
320,,Spot,2,Image 1,1,1226,
257,,Spot,2,Image 1,1,1228,
308,,Spot,2,Image 1,1,1229,
458,,Spot,2,Image 1,1,1232,
319,,Spot,2,Image 1,1,1237,
235,,Spot,2,Image 1,1,1241,
332,,Spot,2,Image 1,1,1242,
309,,Spot,2,Image 1,1,1243,
489,,Spot,2,Image 1,1,1246,
274,,Spot,2,Image 1,1,1258,
431,,Spot,2,Image 1,1,1262,
315,,Spot,2,Image 1,1,1264,
185,,Spot,2,Image 1,1,1271,
189,,Spot,2,Image 1,1,1284,
330,,Spot,2,Image 1,1,1288,
171,,Spot,2,Image 1,1,1291,
280,,Spot,2,Image 1,1,1301,
504,,Spot,2,Image 1,1,1303,
368,,Spot,2,Image 1,1,1326,
445,,Spot,2,Image 1,1,1327,
297,,Spot,2,Image 1,1,1328,
416,,Spot,2,Image 1,1,1331,
434,,Spot,2,Image 1,1,1332,
318,,Spot,2,Image 1,1,1334,
469,,Spot,2,Image 1,1,1336,
329,,Spot,2,Image 1,1,1339,
326,,Spot,2,Image 1,1,1341,
445,,Spot,2,Image 1,1,1346,
260,,Spot,2,Image 1,1,1347,
449,,Spot,2,Image 1,1,1351,
324,,Spot,2,Image 1,1,1353,
415,,Spot,2,Image 1,1,1354,
329,,Spot,2,Image 1,1,1355,
384,,Spot,2,Image 1,1,1357,
306,,Spot,2,Image 1,1,1358,
337,,Spot,2,Image 1,1,1359,
378,,Spot,2,Image 1,1,1361,
387,,Spot,2,Image 1,1,1362,
441,,Spot,2,Image 1,1,1364,
381,,Spot,2,Image 1,1,1370,
331,,Spot,2,Image 1,1,1371,
691,,Spot,2,Image 1,1,1372,
342,,Spot,2,Image 1,1,1373,
438,,Spot,2,Image 1,1,1375,
386,,Spot,2,Image 1,1,1376,
294,,Spot,2,Image 1,1,1382,
323,,Spot,2,Image 1,1,1383,
284,,Spot,2,Image 1,1,1389,
331,,Spot,2,Image 1,1,1390,
319,,Spot,2,Image 1,1,1392,
306,,Spot,2,Image 1,1,1399,
344,,Spot,2,Image 1,1,1402,
291,,Spot,2,Image 1,1,1406,
283,,Spot,2,Image 1,1,1410,
284,,Spot,2,Image 1,1,1411,
280,,Spot,2,Image 1,1,1415,
329,,Spot,2,Image 1,1,1420,
216,,Spot,2,Image 1,1,1435,
375,,Spot,2,Image 1,1,1436,
357,,Spot,2,Image 1,1,1439,
221,,Spot,2,Image 1,1,1440,
215,,Spot,2,Image 1,1,1444,
216,,Spot,2,Image 1,1,1445,
252,,Spot,2,Image 1,1,1446,
237,,Spot,2,Image 1,1,1447,
329,,Spot,2,Image 1,1,1448,
320,,Spot,2,Image 1,1,1452,
245,,Spot,2,Image 1,1,1456,
211,,Spot,2,Image 1,1,1457,
302,,Spot,2,Image 1,1,1460,
201,,Spot,2,Image 1,1,1461,
333,,Spot,2,Image 1,1,1463,
219,,Spot,2,Image 1,1,1471,
375,,Spot,2,Image 1,1,1478,
254,,Spot,2,Image 1,1,1480,
240,,Spot,2,Image 1,1,1489,
243,,Spot,2,Image 1,1,1493,
245,,Spot,2,Image 1,1,1495,
257,,Spot,2,Image 1,1,1496,
192,,Spot,2,Image 1,1,1506,
251,,Spot,2,Image 1,1,1508,
328,,Spot,2,Image 1,1,1509,
321,,Spot,2,Image 1,1,1513,
540,,Spot,2,Image 1,1,1534,
259,,Spot,2,Image 1,1,1537,
385,,Spot,2,Image 1,1,1543,
320,,Spot,2,Image 1,1,1546,
286,,Spot,2,Image 1,1,1547,
386,,Spot,2,Image 1,1,1552,
393,,Spot,2,Image 1,1,1553,
270,,Spot,2,Image 1,1,1555,
427,,Spot,2,Image 1,1,1567,
354,,Spot,2,Image 1,1,1569,
308,,Spot,2,Image 1,1,1572,
425,,Spot,2,Image 1,1,1576,
348,,Spot,2,Image 1,1,1589,
298,,Spot,2,Image 1,1,1595,
300,,Spot,2,Image 1,1,1615,
207,,Spot,2,Image 1,1,1620,
301,,Spot,2,Image 1,1,1634,
305,,Spot,2,Image 1,1,1650,
311,,Spot,2,Image 1,1,1651,
312,,Spot,2,Image 1,1,1656,
318,,Spot,2,Image 1,1,1657,
261,,Spot,2,Image 1,1,1662,
199,,Spot,2,Image 1,1,1665,
425,,Spot,2,Image 1,1,1684,
401,,Spot,2,Image 1,1,1690,
463,,Spot,2,Image 1,1,1692,
344,,Spot,2,Image 1,1,1694,
297,,Spot,2,Image 1,1,1695,
459,,Spot,2,Image 1,1,1697,
256,,Spot,2,Image 1,1,1699,
334,,Spot,2,Image 1,1,1700,
278,,Spot,2,Image 1,1,1706,
358,,Spot,2,Image 1,1,1710,
200,,Spot,2,Image 1,1,1721,
310,,Spot,2,Image 1,1,1725,
321,,Spot,2,Image 1,1,1726,
337,,Spot,2,Image 1,1,1732,
296,,Spot,2,Image 1,1,1752,
292,,Spot,2,Image 1,1,1768,
263,,Spot,2,Image 1,1,1769,
321,,Spot,2,Image 1,1,1775,
248,,Spot,2,Image 1,1,1788,
258,,Spot,2,Image 1,1,1815,
245,,Spot,2,Image 1,1,1818,
189,,Spot,2,Image 1,1,1824,
269,,Spot,2,Image 1,1,1825,
299,,Spot,2,Image 1,1,1837,
301,,Spot,2,Image 1,1,1844,
317,,Spot,2,Image 1,1,1845,
294,,Spot,2,Image 1,1,1851,
313,,Spot,2,Image 1,1,1857,
237,,Spot,2,Image 1,1,1858,
228,,Spot,2,Image 1,1,1864,
207,,Spot,2,Image 1,1,1865,
451,,Spot,2,Image 1,1,1870,
209,,Spot,2,Image 1,1,1871,
232,,Spot,2,Image 1,1,1893,
234,,Spot,2,Image 1,1,1896,
274,,Spot,2,Image 1,1,1898,
297,,Spot,2,Image 1,1,1902,
319,,Spot,2,Image 1,1,1914,
191,,Spot,2,Image 1,1,1915,
193,,Spot,2,Image 1,1,1920,
244,,Spot,2,Image 1,1,1929,
264,,Spot,2,Image 1,1,1936,
275,,Spot,2,Image 1,1,1938,
228,,Spot,2,Image 1,1,1941,
311,,Spot,2,Image 1,1,1943,
302,,Spot,2,Image 1,1,1945,
247,,Spot,2,Image 1,1,1947,
303,,Spot,2,Image 1,1,1948,
240,,Spot,2,Image 1,1,1952,
230,,Spot,2,Image 1,1,1954,
314,,Spot,2,Image 1,1,1956,
244,,Spot,2,Image 1,1,1957,
220,,Spot,2,Image 1,1,1963,
242,,Spot,2,Image 1,1,1974,
236,,Spot,2,Image 1,1,1976,
313,,Spot,2,Image 1,1,1983,
316,,Spot,2,Image 1,1,1985,
324,,Spot,2,Image 1,1,1990,
219,,Spot,2,Image 1,1,2000,
319,,Spot,2,Image 1,1,2004,
339,,Spot,2,Image 1,1,2005,
245,,Spot,2,Image 1,1,2007,
343,,Spot,2,Image 1,1,2008,
314,,Spot,2,Image 1,1,2014,
381,,Spot,2,Image 1,1,2034,
331,,Spot,2,Image 1,1,2037,
273,,Spot,2,Image 1,1,2038,
237,,Spot,2,Image 1,1,2042,
302,,Spot,2,Image 1,1,2043,
313,,Spot,2,Image 1,1,2044,
309,,Spot,2,Image 1,1,2045,
234,,Spot,2,Image 1,1,2052,
205,,Spot,2,Image 1,1,2053,
310,,Spot,2,Image 1,1,2054,
286,,Spot,2,Image 1,1,2055,
284,,Spot,2,Image 1,1,2057,
329,,Spot,2,Image 1,1,2058,
256,,Spot,2,Image 1,1,2060,
302,,Spot,2,Image 1,1,2061,
294,,Spot,2,Image 1,1,2072,
358,,Spot,2,Image 1,1,2073,
290,,Spot,2,Image 1,1,2078,
231,,Spot,2,Image 1,1,2085,
201,,Spot,2,Image 1,1,2098,
193,,Spot,2,Image 1,1,2102,
232,,Spot,2,Image 1,1,2103,
311,,Spot,2,Image 1,1,2148,
216,,Spot,2,Image 1,1,2177,
222,,Spot,2,Image 1,1,2189,
305,,Spot,2,Image 1,1,2191,
296,,Spot,2,Image 1,1,2193,
304,,Spot,2,Image 1,1,2194,
279,,Spot,2,Image 1,1,2196,
288,,Spot,2,Image 1,1,2197,
327,,Spot,2,Image 1,1,2198,
277,,Spot,2,Image 1,1,2199,
358,,Spot,2,Image 1,1,2200,
271,,Spot,2,Image 1,1,2201,
223,,Spot,2,Image 1,1,2203,
327,,Spot,2,Image 1,1,2211,
197,,Spot,2,Image 1,1,2212,
224,,Spot,2,Image 1,1,2230,
361,,Spot,2,Image 1,1,2261,
207,,Spot,2,Image 1,1,2266,
184,,Spot,2,Image 1,1,2273,
294,,Spot,2,Image 1,1,2457,
314,,Spot,2,Image 1,1,2458,
238,,Spot,2,Image 1,1,2471,
195,,Spot,2,Image 1,1,2552,
257,,Spot,2,Image 1,1,2661,
147,,Spot,2,Image 1,2,2937,
122,,Spot,2,Image 1,2,2938,
188,,Spot,2,Image 1,2,2939,
144,,Spot,2,Image 1,2,2971,
94,,Spot,2,Image 1,2,3016,
105,,Spot,2,Image 1,2,3018,
88,,Spot,2,Image 1,2,3045,
85,,Spot,2,Image 1,2,3046,
85,,Spot,2,Image 1,2,3056,
76,,Spot,2,Image 1,2,3065,
86,,Spot,2,Image 1,2,3101,
87,,Spot,2,Image 1,2,3127,
68,,Spot,2,Image 1,2,3132,
103,,Spot,2,Image 1,2,3135,
68,,Spot,2,Image 1,2,3140,
87,,Spot,2,Image 1,2,3144,
82,,Spot,2,Image 1,2,3150,
94,,Spot,2,Image 1,2,3154,
81,,Spot,2,Image 1,2,3160,
68,,Spot,2,Image 1,2,3175,
66,,Spot,2,Image 1,2,3176,
71,,Spot,2,Image 1,2,3177,
55,,Spot,2,Image 1,2,3184,
65,,Spot,2,Image 1,2,3185,
61,,Spot,2,Image 1,2,3187,
74,,Spot,2,Image 1,2,3213,
69,,Spot,2,Image 1,2,3220,
102,,Spot,2,Image 1,2,3235,
73,,Spot,2,Image 1,2,3242,
115,,Spot,2,Image 1,2,3243,
117,,Spot,2,Image 1,2,3244,
100,,Spot,2,Image 1,2,3245,
101,,Spot,2,Image 1,2,3248,
140,,Spot,2,Image 1,2,3250,
91,,Spot,2,Image 1,2,3262,
82,,Spot,2,Image 1,2,3264,
95,,Spot,2,Image 1,2,3265,
97,,Spot,2,Image 1,2,3279,
106,,Spot,2,Image 1,2,3280,
94,,Spot,2,Image 1,2,3295,
121,,Spot,2,Image 1,2,3329,
77,,Spot,2,Image 1,2,3330,
109,,Spot,2,Image 1,2,3334,
71,,Spot,2,Image 1,2,3339,
71,,Spot,2,Image 1,2,3340,
80,,Spot,2,Image 1,2,3350,
68,,Spot,2,Image 1,2,3358,
66,,Spot,2,Image 1,2,3359,
64,,Spot,2,Image 1,2,3376,
65,,Spot,2,Image 1,2,3402,
62,,Spot,2,Image 1,2,3412,
59,,Spot,2,Image 1,2,3414,
66,,Spot,2,Image 1,2,3415,
67,,Spot,2,Image 1,2,3419,
56,,Spot,2,Image 1,2,3420,
59,,Spot,2,Image 1,2,3425,
60,,Spot,2,Image 1,2,3434,
73,,Spot,2,Image 1,2,3446,
60,,Spot,2,Image 1,2,3451,
75,,Spot,2,Image 1,2,3467,
75,,Spot,2,Image 1,2,3469,
70,,Spot,2,Image 1,2,3470,
78,,Spot,2,Image 1,2,3472,
82,,Spot,2,Image 1,2,3474,
100,,Spot,2,Image 1,2,3475,
85,,Spot,2,Image 1,2,3477,
101,,Spot,2,Image 1,2,3479,
96,,Spot,2,Image 1,2,3480,
97,,Spot,2,Image 1,2,3481,
103,,Spot,2,Image 1,2,3483,
109,,Spot,2,Image 1,2,3484,
92,,Spot,2,Image 1,2,3491,
87,,Spot,2,Image 1,2,3492,
73,,Spot,2,Image 1,2,3497,
84,,Spot,2,Image 1,2,3499,
82,,Spot,2,Image 1,2,3503,
84,,Spot,2,Image 1,2,3510,
79,,Spot,2,Image 1,2,3512,
79,,Spot,2,Image 1,2,3517,
68,,Spot,2,Image 1,2,3518,
68,,Spot,2,Image 1,2,3521,
72,,Spot,2,Image 1,2,3525,
62,,Spot,2,Image 1,2,3527,
70,,Spot,2,Image 1,2,3532,
64,,Spot,2,Image 1,2,3536,
67,,Spot,2,Image 1,2,3539,
81,,Spot,2,Image 1,2,3563,
60,,Spot,2,Image 1,2,3577,
60,,Spot,2,Image 1,2,3588,
60,,Spot,2,Image 1,2,3590,
61,,Spot,2,Image 1,2,3591,
63,,Spot,2,Image 1,2,3605,
59,,Spot,2,Image 1,2,3608,
59,,Spot,2,Image 1,2,3611,
70,,Spot,2,Image 1,2,3612,
74,,Spot,2,Image 1,2,3615,
55,,Spot,2,Image 1,2,3618,
55,,Spot,2,Image 1,2,3619,
65,,Spot,2,Image 1,2,3620,
62,,Spot,2,Image 1,2,3622,
59,,Spot,2,Image 1,2,3633,
57,,Spot,2,Image 1,2,3635,
49,,Spot,2,Image 1,2,3636,
54,,Spot,2,Image 1,2,3637,
57,,Spot,2,Image 1,2,3675,
51,,Spot,2,Image 1,2,3679,
50,,Spot,2,Image 1,2,3686,
65,,Spot,2,Image 1,2,3687,
147,,Spot,2,Image 1,2,3688,
133,,Spot,2,Image 1,2,3693,
151,,Spot,2,Image 1,2,3696,
97,,Spot,2,Image 1,2,3702,
326,,Spot,2,Image 1,2,3729,
214,,Spot,2,Image 1,2,3732,
82,,Spot,2,Image 1,2,3748,
81,,Spot,2,Image 1,2,3749,
73,,Spot,2,Image 1,2,3758,
92,,Spot,2,Image 1,2,3760,
94,,Spot,2,Image 1,2,3763,
84,,Spot,2,Image 1,2,3768,
90,,Spot,2,Image 1,2,3771,
93,,Spot,2,Image 1,2,3776,
174,,Spot,2,Image 1,2,3778,
88,,Spot,2,Image 1,2,3783,
92,,Spot,2,Image 1,2,3787,
83,,Spot,2,Image 1,2,3802,
76,,Spot,2,Image 1,2,3805,
70,,Spot,2,Image 1,2,3809,
65,,Spot,2,Image 1,2,3812,
71,,Spot,2,Image 1,2,3813,
67,,Spot,2,Image 1,2,3815,
71,,Spot,2,Image 1,2,3818,
92,,Spot,2,Image 1,2,3822,
84,,Spot,2,Image 1,2,3823,
83,,Spot,2,Image 1,2,3825,
81,,Spot,2,Image 1,2,3829,
75,,Spot,2,Image 1,2,3837,
82,,Spot,2,Image 1,2,3840,
71,,Spot,2,Image 1,2,3841,
78,,Spot,2,Image 1,2,3842,
66,,Spot,2,Image 1,2,3843,
61,,Spot,2,Image 1,2,3849,
70,,Spot,2,Image 1,2,3854,
62,,Spot,2,Image 1,2,3855,
66,,Spot,2,Image 1,2,3858,
70,,Spot,2,Image 1,2,3859,
66,,Spot,2,Image 1,2,3863,
59,,Spot,2,Image 1,2,3867,
64,,Spot,2,Image 1,2,3868,
79,,Spot,2,Image 1,2,3869,
104,,Spot,2,Image 1,2,3873,
68,,Spot,2,Image 1,2,3874,
79,,Spot,2,Image 1,2,3876,
73,,Spot,2,Image 1,2,3887,
58,,Spot,2,Image 1,2,3900,
59,,Spot,2,Image 1,2,3904,
61,,Spot,2,Image 1,2,3919,
138,,Spot,2,Image 1,2,3925,
118,,Spot,2,Image 1,2,3934,
104,,Spot,2,Image 1,2,3942,
84,,Spot,2,Image 1,2,3943,
65,,Spot,2,Image 1,2,3948,
90,,Spot,2,Image 1,2,3955,
72,,Spot,2,Image 1,2,3956,
74,,Spot,2,Image 1,2,3957,
84,,Spot,2,Image 1,2,3959,
77,,Spot,2,Image 1,2,3961,
87,,Spot,2,Image 1,2,3963,
66,,Spot,2,Image 1,2,3966,
60,,Spot,2,Image 1,2,3968,
82,,Spot,2,Image 1,2,3969,
86,,Spot,2,Image 1,2,3975,
120,,Spot,2,Image 1,2,3976,
93,,Spot,2,Image 1,2,3979,
69,,Spot,2,Image 1,2,3981,
80,,Spot,2,Image 1,2,3982,
90,,Spot,2,Image 1,2,3987,
57,,Spot,2,Image 1,2,3988,
56,,Spot,2,Image 1,2,3989,
66,,Spot,2,Image 1,2,3999,
70,,Spot,2,Image 1,2,4002,
65,,Spot,2,Image 1,2,4008,
60,,Spot,2,Image 1,2,4011,
65,,Spot,2,Image 1,2,4014,
73,,Spot,2,Image 1,2,4023,
60,,Spot,2,Image 1,2,4032,
76,,Spot,2,Image 1,2,4033,
65,,Spot,2,Image 1,2,4047,
63,,Spot,2,Image 1,2,4048,
56,,Spot,2,Image 1,2,4051,
61,,Spot,2,Image 1,2,4052,
60,,Spot,2,Image 1,2,4053,
59,,Spot,2,Image 1,2,4056,
54,,Spot,2,Image 1,2,4058,
64,,Spot,2,Image 1,2,4059,
63,,Spot,2,Image 1,2,4062,
59,,Spot,2,Image 1,2,4064,
58,,Spot,2,Image 1,2,4079,
68,,Spot,2,Image 1,2,4081,
67,,Spot,2,Image 1,2,4082,
62,,Spot,2,Image 1,2,4083,
55,,Spot,2,Image 1,2,4085,
58,,Spot,2,Image 1,2,4088,
61,,Spot,2,Image 1,2,4090,
68,,Spot,2,Image 1,2,4092,
58,,Spot,2,Image 1,2,4103,
59,,Spot,2,Image 1,2,4104,
54,,Spot,2,Image 1,2,4107,
59,,Spot,2,Image 1,2,4109,
124,,Spot,2,Image 1,2,4121,
100,,Spot,2,Image 1,2,4122,
118,,Spot,2,Image 1,2,4125,
122,,Spot,2,Image 1,2,4129,
56,,Spot,2,Image 1,2,4138,
68,,Spot,2,Image 1,2,4140,
94,,Spot,2,Image 1,2,4141,
73,,Spot,2,Image 1,2,4146,
98,,Spot,2,Image 1,2,4148,
65,,Spot,2,Image 1,2,4150,
103,,Spot,2,Image 1,2,4151,
96,,Spot,2,Image 1,2,4152,
66,,Spot,2,Image 1,2,4158,
93,,Spot,2,Image 1,2,4160,
70,,Spot,2,Image 1,2,4163,
60,,Spot,2,Image 1,2,4165,
71,,Spot,2,Image 1,2,4169,
69,,Spot,2,Image 1,2,4177,
60,,Spot,2,Image 1,2,4190,
68,,Spot,2,Image 1,2,4192,
64,,Spot,2,Image 1,2,4193,
70,,Spot,2,Image 1,2,4197,
64,,Spot,2,Image 1,2,4202,
62,,Spot,2,Image 1,2,4206,
57,,Spot,2,Image 1,2,4222,
78,,Spot,2,Image 1,2,4238,
62,,Spot,2,Image 1,2,4241,
71,,Spot,2,Image 1,2,4244,
63,,Spot,2,Image 1,2,4245,
58,,Spot,2,Image 1,2,4250,
53,,Spot,2,Image 1,2,4253,
111,,Spot,2,Image 1,2,4265,
68,,Spot,2,Image 1,2,4268,
83,,Spot,2,Image 1,2,4272,
83,,Spot,2,Image 1,2,4273,
77,,Spot,2,Image 1,2,4274,
86,,Spot,2,Image 1,2,4276,
59,,Spot,2,Image 1,2,4282,
63,,Spot,2,Image 1,2,4288,
68,,Spot,2,Image 1,2,4290,
59,,Spot,2,Image 1,2,4294,
70,,Spot,2,Image 1,2,4297,
76,,Spot,2,Image 1,2,4299,
54,,Spot,2,Image 1,2,4304,
67,,Spot,2,Image 1,2,4305,
71,,Spot,2,Image 1,2,4307,
64,,Spot,2,Image 1,2,4345,
57,,Spot,2,Image 1,2,4364,
60,,Spot,2,Image 1,2,4385,
74,,Spot,2,Image 1,2,4402,
71,,Spot,2,Image 1,2,4404,
72,,Spot,2,Image 1,2,4410,
83,,Spot,2,Image 1,2,4414,
76,,Spot,2,Image 1,2,4419,
65,,Spot,2,Image 1,2,4423,
69,,Spot,2,Image 1,2,4424,
65,,Spot,2,Image 1,2,4431,
55,,Spot,2,Image 1,2,4438,
69,,Spot,2,Image 1,2,4448,
70,,Spot,2,Image 1,2,4450,
56,,Spot,2,Image 1,2,4464,
58,,Spot,2,Image 1,2,4467,
60,,Spot,2,Image 1,2,4468,
62,,Spot,2,Image 1,2,4472,
63,,Spot,2,Image 1,2,4485,
67,,Spot,2,Image 1,2,4487,
62,,Spot,2,Image 1,2,4491,
60,,Spot,2,Image 1,2,4492,
61,,Spot,2,Image 1,2,4493,
62,,Spot,2,Image 1,2,4495,
64,,Spot,2,Image 1,2,4497,
58,,Spot,2,Image 1,2,4498,
62,,Spot,2,Image 1,2,4499,
64,,Spot,2,Image 1,2,4508,
62,,Spot,2,Image 1,2,4520,
69,,Spot,2,Image 1,2,4537,
60,,Spot,2,Image 1,2,4538,
66,,Spot,2,Image 1,2,4543,
56,,Spot,2,Image 1,2,4544,
60,,Spot,2,Image 1,2,4546,
55,,Spot,2,Image 1,2,4550,
59,,Spot,2,Image 1,2,4554,
89,,Spot,2,Image 1,2,4562,
81,,Spot,2,Image 1,2,4563,
62,,Spot,2,Image 1,2,4567,
71,,Spot,2,Image 1,2,4571,
68,,Spot,2,Image 1,2,4572,
76,,Spot,2,Image 1,2,4574,
63,,Spot,2,Image 1,2,4580,
68,,Spot,2,Image 1,2,4581,
83,,Spot,2,Image 1,2,4583,
56,,Spot,2,Image 1,2,4584,
66,,Spot,2,Image 1,2,4585,
76,,Spot,2,Image 1,2,4592,
66,,Spot,2,Image 1,2,4596,
73,,Spot,2,Image 1,2,4597,
