
Intensity StdDev Ch=11 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2.23081,,Spot,11,Image 1,1,528,
2.19267,,Spot,11,Image 1,1,552,
2.20847,,Spot,11,Image 1,1,565,
2.2101,,Spot,11,Image 1,1,572,
2.1731,,Spot,11,Image 1,1,604,
2.23399,,Spot,11,Image 1,1,615,
2.20379,,Spot,11,Image 1,1,616,
2.17157,,Spot,11,Image 1,1,626,
2.19132,,Spot,11,Image 1,1,631,
2.25605,,Spot,11,Image 1,1,661,
2.23828,,Spot,11,Image 1,1,688,
2.24305,,Spot,11,Image 1,1,693,
2.19753,,Spot,11,Image 1,1,696,
2.19827,,Spot,11,Image 1,1,704,
2.14401,,Spot,11,Image 1,1,707,
2.2099,,Spot,11,Image 1,1,714,
2.1912,,Spot,11,Image 1,1,716,
2.19302,,Spot,11,Image 1,1,718,
2.25656,,Spot,11,Image 1,1,730,
2.18987,,Spot,11,Image 1,1,748,
2.20178,,Spot,11,Image 1,1,762,
1.43504,,Spot,11,Image 1,1,780,
1.42559,,Spot,11,Image 1,1,782,
1.42087,,Spot,11,Image 1,1,783,
2.06372,,Spot,11,Image 1,1,789,
2.26362,,Spot,11,Image 1,1,790,
2.28404,,Spot,11,Image 1,1,792,
2.25713,,Spot,11,Image 1,1,794,
1.88278,,Spot,11,Image 1,1,797,
1.89851,,Spot,11,Image 1,1,798,
1.32744,,Spot,11,Image 1,1,800,
0,,Spot,11,Image 1,1,809,
1.92303,,Spot,11,Image 1,1,812,
1.51324,,Spot,11,Image 1,1,814,
1.71386,,Spot,11,Image 1,1,822,
2.17388,,Spot,11,Image 1,1,823,
2.22967,,Spot,11,Image 1,1,825,
2.24328,,Spot,11,Image 1,1,829,
2.16307,,Spot,11,Image 1,1,830,
1.44781,,Spot,11,Image 1,1,835,
0.526257,,Spot,11,Image 1,1,837,
1.81973,,Spot,11,Image 1,1,845,
2.17285,,Spot,11,Image 1,1,889,
2.20006,,Spot,11,Image 1,1,900,
2.2079,,Spot,11,Image 1,1,903,
2.17756,,Spot,11,Image 1,1,905,
2.17173,,Spot,11,Image 1,1,906,
2.28523,,Spot,11,Image 1,1,914,
2.20416,,Spot,11,Image 1,1,917,
2.21582,,Spot,11,Image 1,1,921,
2.24818,,Spot,11,Image 1,1,923,
2.25549,,Spot,11,Image 1,1,933,
2.19489,,Spot,11,Image 1,1,936,
2.19607,,Spot,11,Image 1,1,937,
2.17613,,Spot,11,Image 1,1,939,
2.14814,,Spot,11,Image 1,1,941,
2.19883,,Spot,11,Image 1,1,949,
2.20234,,Spot,11,Image 1,1,952,
2.23751,,Spot,11,Image 1,1,965,
2.20642,,Spot,11,Image 1,1,978,
2.21157,,Spot,11,Image 1,1,989,
2.24294,,Spot,11,Image 1,1,994,
2.21564,,Spot,11,Image 1,1,997,
2.2036,,Spot,11,Image 1,1,1010,
1.53793,,Spot,11,Image 1,1,1018,
2.22366,,Spot,11,Image 1,1,1021,
2.20189,,Spot,11,Image 1,1,1033,
2.22137,,Spot,11,Image 1,1,1041,
1.63343,,Spot,11,Image 1,1,1043,
2.21721,,Spot,11,Image 1,1,1048,
2.20056,,Spot,11,Image 1,1,1054,
2.17831,,Spot,11,Image 1,1,1064,
2.2184,,Spot,11,Image 1,1,1065,
2.18811,,Spot,11,Image 1,1,1070,
2.16835,,Spot,11,Image 1,1,1073,
2.19772,,Spot,11,Image 1,1,1076,
2.22426,,Spot,11,Image 1,1,1077,
2.20075,,Spot,11,Image 1,1,1085,
2.1905,,Spot,11,Image 1,1,1091,
2.19641,,Spot,11,Image 1,1,1093,
2.12547,,Spot,11,Image 1,1,1094,
2.21737,,Spot,11,Image 1,1,1096,
2.18039,,Spot,11,Image 1,1,1098,
2.19425,,Spot,11,Image 1,1,1101,
2.21095,,Spot,11,Image 1,1,1105,
2.19811,,Spot,11,Image 1,1,1108,
2.18857,,Spot,11,Image 1,1,1109,
2.20342,,Spot,11,Image 1,1,1113,
2.20164,,Spot,11,Image 1,1,1124,
2.1812,,Spot,11,Image 1,1,1132,
2.20537,,Spot,11,Image 1,1,1133,
2.24307,,Spot,11,Image 1,1,1139,
2.21848,,Spot,11,Image 1,1,1146,
2.21053,,Spot,11,Image 1,1,1149,
2.21397,,Spot,11,Image 1,1,1150,
2.19802,,Spot,11,Image 1,1,1153,
2.20809,,Spot,11,Image 1,1,1154,
2.20962,,Spot,11,Image 1,1,1158,
2.22314,,Spot,11,Image 1,1,1165,
2.21772,,Spot,11,Image 1,1,1169,
2.17993,,Spot,11,Image 1,1,1180,
2.2352,,Spot,11,Image 1,1,1184,
2.22379,,Spot,11,Image 1,1,1185,
2.20636,,Spot,11,Image 1,1,1189,
2.22635,,Spot,11,Image 1,1,1193,
2.19656,,Spot,11,Image 1,1,1196,
2.18711,,Spot,11,Image 1,1,1198,
2.19915,,Spot,11,Image 1,1,1199,
2.18139,,Spot,11,Image 1,1,1201,
2.24081,,Spot,11,Image 1,1,1203,
2.1925,,Spot,11,Image 1,1,1209,
2.1882,,Spot,11,Image 1,1,1210,
2.20699,,Spot,11,Image 1,1,1211,
2.17789,,Spot,11,Image 1,1,1213,
2.17107,,Spot,11,Image 1,1,1216,
2.21057,,Spot,11,Image 1,1,1217,
2.19102,,Spot,11,Image 1,1,1218,
2.19964,,Spot,11,Image 1,1,1226,
2.20662,,Spot,11,Image 1,1,1228,
2.22629,,Spot,11,Image 1,1,1229,
2.1798,,Spot,11,Image 1,1,1232,
2.19719,,Spot,11,Image 1,1,1237,
2.17662,,Spot,11,Image 1,1,1241,
2.22675,,Spot,11,Image 1,1,1242,
2.18849,,Spot,11,Image 1,1,1243,
2.23846,,Spot,11,Image 1,1,1246,
2.20196,,Spot,11,Image 1,1,1258,
2.17265,,Spot,11,Image 1,1,1262,
2.16885,,Spot,11,Image 1,1,1264,
2.19642,,Spot,11,Image 1,1,1271,
2.18369,,Spot,11,Image 1,1,1284,
2.19529,,Spot,11,Image 1,1,1288,
2.22382,,Spot,11,Image 1,1,1291,
2.14145,,Spot,11,Image 1,1,1301,
2.20634,,Spot,11,Image 1,1,1303,
2.17585,,Spot,11,Image 1,1,1326,
2.20938,,Spot,11,Image 1,1,1327,
2.18323,,Spot,11,Image 1,1,1328,
2.1145,,Spot,11,Image 1,1,1331,
2.18463,,Spot,11,Image 1,1,1332,
2.20517,,Spot,11,Image 1,1,1334,
2.20397,,Spot,11,Image 1,1,1336,
2.17832,,Spot,11,Image 1,1,1339,
2.1934,,Spot,11,Image 1,1,1341,
2.18875,,Spot,11,Image 1,1,1346,
2.20959,,Spot,11,Image 1,1,1347,
2.22235,,Spot,11,Image 1,1,1351,
2.20315,,Spot,11,Image 1,1,1353,
2.19684,,Spot,11,Image 1,1,1354,
2.25153,,Spot,11,Image 1,1,1355,
2.22497,,Spot,11,Image 1,1,1357,
2.19645,,Spot,11,Image 1,1,1358,
2.18058,,Spot,11,Image 1,1,1359,
2.15879,,Spot,11,Image 1,1,1361,
2.19681,,Spot,11,Image 1,1,1362,
2.21759,,Spot,11,Image 1,1,1364,
2.19376,,Spot,11,Image 1,1,1370,
2.19466,,Spot,11,Image 1,1,1371,
2.19299,,Spot,11,Image 1,1,1372,
2.20816,,Spot,11,Image 1,1,1373,
2.19538,,Spot,11,Image 1,1,1375,
2.18677,,Spot,11,Image 1,1,1376,
2.18002,,Spot,11,Image 1,1,1382,
2.1843,,Spot,11,Image 1,1,1383,
2.19127,,Spot,11,Image 1,1,1389,
2.21017,,Spot,11,Image 1,1,1390,
2.199,,Spot,11,Image 1,1,1392,
2.20265,,Spot,11,Image 1,1,1399,
2.21058,,Spot,11,Image 1,1,1402,
2.21726,,Spot,11,Image 1,1,1406,
2.21345,,Spot,11,Image 1,1,1410,
2.19307,,Spot,11,Image 1,1,1411,
2.19523,,Spot,11,Image 1,1,1415,
2.19295,,Spot,11,Image 1,1,1420,
2.20019,,Spot,11,Image 1,1,1435,
2.23265,,Spot,11,Image 1,1,1436,
2.26215,,Spot,11,Image 1,1,1439,
2.20919,,Spot,11,Image 1,1,1440,
2.16187,,Spot,11,Image 1,1,1444,
2.21631,,Spot,11,Image 1,1,1445,
2.20409,,Spot,11,Image 1,1,1446,
2.23792,,Spot,11,Image 1,1,1447,
2.17787,,Spot,11,Image 1,1,1448,
2.19213,,Spot,11,Image 1,1,1452,
2.19948,,Spot,11,Image 1,1,1456,
2.19058,,Spot,11,Image 1,1,1457,
2.2166,,Spot,11,Image 1,1,1460,
2.17385,,Spot,11,Image 1,1,1461,
2.17092,,Spot,11,Image 1,1,1463,
2.17054,,Spot,11,Image 1,1,1471,
2.25352,,Spot,11,Image 1,1,1478,
2.18569,,Spot,11,Image 1,1,1480,
2.21883,,Spot,11,Image 1,1,1489,
2.20588,,Spot,11,Image 1,1,1493,
2.19133,,Spot,11,Image 1,1,1495,
2.20379,,Spot,11,Image 1,1,1496,
2.18942,,Spot,11,Image 1,1,1506,
2.18094,,Spot,11,Image 1,1,1508,
2.24699,,Spot,11,Image 1,1,1509,
2.19409,,Spot,11,Image 1,1,1513,
2.24468,,Spot,11,Image 1,1,1534,
0.37563,,Spot,11,Image 1,1,1537,
0,,Spot,11,Image 1,1,1543,
2.19115,,Spot,11,Image 1,1,1546,
0,,Spot,11,Image 1,1,1547,
0,,Spot,11,Image 1,1,1552,
0,,Spot,11,Image 1,1,1553,
2.1814,,Spot,11,Image 1,1,1555,
2.15335,,Spot,11,Image 1,1,1567,
0,,Spot,11,Image 1,1,1569,
0,,Spot,11,Image 1,1,1572,
0.0565487,,Spot,11,Image 1,1,1576,
2.1978,,Spot,11,Image 1,1,1589,
2.18785,,Spot,11,Image 1,1,1595,
2.19168,,Spot,11,Image 1,1,1615,
2.12566,,Spot,11,Image 1,1,1620,
2.19211,,Spot,11,Image 1,1,1634,
2.17072,,Spot,11,Image 1,1,1650,
2.23701,,Spot,11,Image 1,1,1651,
2.17968,,Spot,11,Image 1,1,1656,
2.17054,,Spot,11,Image 1,1,1657,
2.2076,,Spot,11,Image 1,1,1662,
2.21393,,Spot,11,Image 1,1,1665,
0,,Spot,11,Image 1,1,1684,
0,,Spot,11,Image 1,1,1690,
0,,Spot,11,Image 1,1,1692,
0,,Spot,11,Image 1,1,1694,
0,,Spot,11,Image 1,1,1695,
0,,Spot,11,Image 1,1,1697,
0,,Spot,11,Image 1,1,1699,
0,,Spot,11,Image 1,1,1700,
0,,Spot,11,Image 1,1,1706,
0,,Spot,11,Image 1,1,1710,
0,,Spot,11,Image 1,1,1721,
0,,Spot,11,Image 1,1,1725,
0,,Spot,11,Image 1,1,1726,
0,,Spot,11,Image 1,1,1732,
0,,Spot,11,Image 1,1,1752,
2.20507,,Spot,11,Image 1,1,1768,
2.21113,,Spot,11,Image 1,1,1769,
2.20924,,Spot,11,Image 1,1,1775,
2.2261,,Spot,11,Image 1,1,1788,
2.20441,,Spot,11,Image 1,1,1815,
2.19594,,Spot,11,Image 1,1,1818,
2.18347,,Spot,11,Image 1,1,1824,
2.24451,,Spot,11,Image 1,1,1825,
2.21112,,Spot,11,Image 1,1,1837,
2.1896,,Spot,11,Image 1,1,1844,
2.17135,,Spot,11,Image 1,1,1845,
2.21316,,Spot,11,Image 1,1,1851,
2.19045,,Spot,11,Image 1,1,1857,
1.39329,,Spot,11,Image 1,1,1858,
2.19039,,Spot,11,Image 1,1,1864,
2.21784,,Spot,11,Image 1,1,1865,
2.22638,,Spot,11,Image 1,1,1870,
2.23153,,Spot,11,Image 1,1,1871,
2.22509,,Spot,11,Image 1,1,1893,
2.2057,,Spot,11,Image 1,1,1896,
2.16224,,Spot,11,Image 1,1,1898,
2.2079,,Spot,11,Image 1,1,1902,
2.22644,,Spot,11,Image 1,1,1914,
2.18673,,Spot,11,Image 1,1,1915,
2.17241,,Spot,11,Image 1,1,1920,
2.23625,,Spot,11,Image 1,1,1929,
2.21332,,Spot,11,Image 1,1,1936,
2.16546,,Spot,11,Image 1,1,1938,
2.19703,,Spot,11,Image 1,1,1941,
2.18872,,Spot,11,Image 1,1,1943,
2.21091,,Spot,11,Image 1,1,1945,
2.22985,,Spot,11,Image 1,1,1947,
2.18413,,Spot,11,Image 1,1,1948,
2.20273,,Spot,11,Image 1,1,1952,
2.233,,Spot,11,Image 1,1,1954,
2.17828,,Spot,11,Image 1,1,1956,
1.6882,,Spot,11,Image 1,1,1957,
2.15757,,Spot,11,Image 1,1,1963,
2.16756,,Spot,11,Image 1,1,1974,
2.23315,,Spot,11,Image 1,1,1976,
2.21809,,Spot,11,Image 1,1,1983,
1.70885,,Spot,11,Image 1,1,1985,
2.23542,,Spot,11,Image 1,1,1990,
2.18908,,Spot,11,Image 1,1,2000,
2.17253,,Spot,11,Image 1,1,2004,
2.21014,,Spot,11,Image 1,1,2005,
2.19247,,Spot,11,Image 1,1,2007,
2.19509,,Spot,11,Image 1,1,2008,
2.19477,,Spot,11,Image 1,1,2014,
2.17764,,Spot,11,Image 1,1,2034,
2.22307,,Spot,11,Image 1,1,2037,
2.19075,,Spot,11,Image 1,1,2038,
2.20168,,Spot,11,Image 1,1,2042,
2.17548,,Spot,11,Image 1,1,2043,
2.20422,,Spot,11,Image 1,1,2044,
2.19537,,Spot,11,Image 1,1,2045,
2.26222,,Spot,11,Image 1,1,2052,
2.23323,,Spot,11,Image 1,1,2053,
2.25168,,Spot,11,Image 1,1,2054,
2.19077,,Spot,11,Image 1,1,2055,
2.21141,,Spot,11,Image 1,1,2057,
2.18167,,Spot,11,Image 1,1,2058,
2.18553,,Spot,11,Image 1,1,2060,
2.19843,,Spot,11,Image 1,1,2061,
2.21741,,Spot,11,Image 1,1,2072,
2.19294,,Spot,11,Image 1,1,2073,
2.21249,,Spot,11,Image 1,1,2078,
2.19674,,Spot,11,Image 1,1,2085,
2.18859,,Spot,11,Image 1,1,2098,
2.17021,,Spot,11,Image 1,1,2102,
2.21006,,Spot,11,Image 1,1,2103,
2.17057,,Spot,11,Image 1,1,2148,
2.20775,,Spot,11,Image 1,1,2177,
0,,Spot,11,Image 1,1,2189,
1.67771,,Spot,11,Image 1,1,2191,
0,,Spot,11,Image 1,1,2193,
0,,Spot,11,Image 1,1,2194,
0,,Spot,11,Image 1,1,2196,
0,,Spot,11,Image 1,1,2197,
0,,Spot,11,Image 1,1,2198,
0,,Spot,11,Image 1,1,2199,
2.1318,,Spot,11,Image 1,1,2200,
2.14284,,Spot,11,Image 1,1,2201,
0,,Spot,11,Image 1,1,2203,
2.07454,,Spot,11,Image 1,1,2211,
0,,Spot,11,Image 1,1,2212,
2.20232,,Spot,11,Image 1,1,2230,
0,,Spot,11,Image 1,1,2261,
0,,Spot,11,Image 1,1,2266,
0,,Spot,11,Image 1,1,2273,
2.2104,,Spot,11,Image 1,1,2457,
2.18771,,Spot,11,Image 1,1,2458,
2.19471,,Spot,11,Image 1,1,2471,
2.20737,,Spot,11,Image 1,1,2552,
2.22698,,Spot,11,Image 1,1,2661,
2.20394,,Spot,11,Image 1,2,2937,
2.21879,,Spot,11,Image 1,2,2938,
2.20571,,Spot,11,Image 1,2,2939,
2.21749,,Spot,11,Image 1,2,2971,
2.2205,,Spot,11,Image 1,2,3016,
2.21808,,Spot,11,Image 1,2,3018,
2.19968,,Spot,11,Image 1,2,3045,
2.19104,,Spot,11,Image 1,2,3046,
2.18802,,Spot,11,Image 1,2,3056,
2.19726,,Spot,11,Image 1,2,3065,
2.1842,,Spot,11,Image 1,2,3101,
2.18202,,Spot,11,Image 1,2,3127,
2.19028,,Spot,11,Image 1,2,3132,
2.20347,,Spot,11,Image 1,2,3135,
2.18374,,Spot,11,Image 1,2,3140,
2.1695,,Spot,11,Image 1,2,3144,
2.17762,,Spot,11,Image 1,2,3150,
2.16627,,Spot,11,Image 1,2,3154,
2.19161,,Spot,11,Image 1,2,3160,
2.18796,,Spot,11,Image 1,2,3175,
2.1851,,Spot,11,Image 1,2,3176,
2.21334,,Spot,11,Image 1,2,3177,
2.19897,,Spot,11,Image 1,2,3184,
2.18708,,Spot,11,Image 1,2,3185,
2.17787,,Spot,11,Image 1,2,3187,
2.20484,,Spot,11,Image 1,2,3213,
2.21622,,Spot,11,Image 1,2,3220,
2.26344,,Spot,11,Image 1,2,3235,
2.08399,,Spot,11,Image 1,2,3242,
1.97386,,Spot,11,Image 1,2,3243,
1.9275,,Spot,11,Image 1,2,3244,
1.99886,,Spot,11,Image 1,2,3245,
0.453222,,Spot,11,Image 1,2,3248,
0,,Spot,11,Image 1,2,3250,
2.21305,,Spot,11,Image 1,2,3262,
2.18223,,Spot,11,Image 1,2,3264,
2.2443,,Spot,11,Image 1,2,3265,
2.1368,,Spot,11,Image 1,2,3279,
2.20902,,Spot,11,Image 1,2,3280,
2.21739,,Spot,11,Image 1,2,3295,
2.1903,,Spot,11,Image 1,2,3329,
2.21713,,Spot,11,Image 1,2,3330,
2.18646,,Spot,11,Image 1,2,3334,
2.21765,,Spot,11,Image 1,2,3339,
2.19147,,Spot,11,Image 1,2,3340,
2.20494,,Spot,11,Image 1,2,3350,
2.17102,,Spot,11,Image 1,2,3358,
2.20457,,Spot,11,Image 1,2,3359,
2.18331,,Spot,11,Image 1,2,3376,
2.21748,,Spot,11,Image 1,2,3402,
2.21447,,Spot,11,Image 1,2,3412,
2.19319,,Spot,11,Image 1,2,3414,
2.20597,,Spot,11,Image 1,2,3415,
2.19892,,Spot,11,Image 1,2,3419,
2.19312,,Spot,11,Image 1,2,3420,
2.19864,,Spot,11,Image 1,2,3425,
2.21354,,Spot,11,Image 1,2,3434,
2.22451,,Spot,11,Image 1,2,3446,
2.26106,,Spot,11,Image 1,2,3451,
2.18981,,Spot,11,Image 1,2,3467,
2.26987,,Spot,11,Image 1,2,3469,
2.28183,,Spot,11,Image 1,2,3470,
2.20632,,Spot,11,Image 1,2,3472,
2.27373,,Spot,11,Image 1,2,3474,
2.2769,,Spot,11,Image 1,2,3475,
2.28182,,Spot,11,Image 1,2,3477,
1.92866,,Spot,11,Image 1,2,3479,
2.05142,,Spot,11,Image 1,2,3480,
2.01995,,Spot,11,Image 1,2,3481,
0.706188,,Spot,11,Image 1,2,3483,
0.367409,,Spot,11,Image 1,2,3484,
0,,Spot,11,Image 1,2,3491,
0,,Spot,11,Image 1,2,3492,
0,,Spot,11,Image 1,2,3497,
2.20244,,Spot,11,Image 1,2,3499,
2.24797,,Spot,11,Image 1,2,3503,
2.18873,,Spot,11,Image 1,2,3510,
2.16713,,Spot,11,Image 1,2,3512,
2.24821,,Spot,11,Image 1,2,3517,
2.24744,,Spot,11,Image 1,2,3518,
2.26577,,Spot,11,Image 1,2,3521,
1.28608,,Spot,11,Image 1,2,3525,
0.68955,,Spot,11,Image 1,2,3527,
2.19774,,Spot,11,Image 1,2,3532,
0,,Spot,11,Image 1,2,3536,
0,,Spot,11,Image 1,2,3539,
2.20324,,Spot,11,Image 1,2,3563,
2.19528,,Spot,11,Image 1,2,3577,
0,,Spot,11,Image 1,2,3588,
2.16646,,Spot,11,Image 1,2,3590,
2.19644,,Spot,11,Image 1,2,3591,
2.19414,,Spot,11,Image 1,2,3605,
2.17994,,Spot,11,Image 1,2,3608,
2.18707,,Spot,11,Image 1,2,3611,
2.17621,,Spot,11,Image 1,2,3612,
2.19639,,Spot,11,Image 1,2,3615,
2.23658,,Spot,11,Image 1,2,3618,
2.18681,,Spot,11,Image 1,2,3619,
2.17919,,Spot,11,Image 1,2,3620,
2.22192,,Spot,11,Image 1,2,3622,
2.26111,,Spot,11,Image 1,2,3633,
2.17915,,Spot,11,Image 1,2,3635,
2.2416,,Spot,11,Image 1,2,3636,
2.19941,,Spot,11,Image 1,2,3637,
2.1879,,Spot,11,Image 1,2,3675,
2.17824,,Spot,11,Image 1,2,3679,
2.20962,,Spot,11,Image 1,2,3686,
2.20499,,Spot,11,Image 1,2,3687,
2.17005,,Spot,11,Image 1,2,3688,
2.19022,,Spot,11,Image 1,2,3693,
2.2038,,Spot,11,Image 1,2,3696,
2.20334,,Spot,11,Image 1,2,3702,
2.19091,,Spot,11,Image 1,2,3729,
2.17548,,Spot,11,Image 1,2,3732,
2.20551,,Spot,11,Image 1,2,3748,
2.18206,,Spot,11,Image 1,2,3749,
2.18632,,Spot,11,Image 1,2,3758,
2.20783,,Spot,11,Image 1,2,3760,
2.19422,,Spot,11,Image 1,2,3763,
2.2044,,Spot,11,Image 1,2,3768,
2.19002,,Spot,11,Image 1,2,3771,
2.18478,,Spot,11,Image 1,2,3776,
2.18753,,Spot,11,Image 1,2,3778,
2.21184,,Spot,11,Image 1,2,3783,
2.17254,,Spot,11,Image 1,2,3787,
2.20706,,Spot,11,Image 1,2,3802,
2.26879,,Spot,11,Image 1,2,3805,
2.19614,,Spot,11,Image 1,2,3809,
2.22926,,Spot,11,Image 1,2,3812,
2.23627,,Spot,11,Image 1,2,3813,
2.18995,,Spot,11,Image 1,2,3815,
2.27388,,Spot,11,Image 1,2,3818,
2.19797,,Spot,11,Image 1,2,3822,
2.21992,,Spot,11,Image 1,2,3823,
2.21106,,Spot,11,Image 1,2,3825,
2.20277,,Spot,11,Image 1,2,3829,
2.18335,,Spot,11,Image 1,2,3837,
2.26989,,Spot,11,Image 1,2,3840,
2.20143,,Spot,11,Image 1,2,3841,
2.2581,,Spot,11,Image 1,2,3842,
2.18131,,Spot,11,Image 1,2,3843,
2.19077,,Spot,11,Image 1,2,3849,
2.20847,,Spot,11,Image 1,2,3854,
2.18026,,Spot,11,Image 1,2,3855,
2.16681,,Spot,11,Image 1,2,3858,
2.15798,,Spot,11,Image 1,2,3859,
2.20577,,Spot,11,Image 1,2,3863,
2.14585,,Spot,11,Image 1,2,3867,
2.18461,,Spot,11,Image 1,2,3868,
2.2181,,Spot,11,Image 1,2,3869,
2.20347,,Spot,11,Image 1,2,3873,
2.23248,,Spot,11,Image 1,2,3874,
2.2117,,Spot,11,Image 1,2,3876,
2.1802,,Spot,11,Image 1,2,3887,
2.19855,,Spot,11,Image 1,2,3900,
2.19745,,Spot,11,Image 1,2,3904,
2.19104,,Spot,11,Image 1,2,3919,
2.22575,,Spot,11,Image 1,2,3925,
2.1995,,Spot,11,Image 1,2,3934,
2.00844,,Spot,11,Image 1,2,3942,
2.1716,,Spot,11,Image 1,2,3943,
2.18591,,Spot,11,Image 1,2,3948,
2.24813,,Spot,11,Image 1,2,3955,
2.20667,,Spot,11,Image 1,2,3956,
2.19847,,Spot,11,Image 1,2,3957,
2.17703,,Spot,11,Image 1,2,3959,
2.20872,,Spot,11,Image 1,2,3961,
2.24193,,Spot,11,Image 1,2,3963,
2.2121,,Spot,11,Image 1,2,3966,
2.21627,,Spot,11,Image 1,2,3968,
2.24283,,Spot,11,Image 1,2,3969,
2.20089,,Spot,11,Image 1,2,3975,
2.21766,,Spot,11,Image 1,2,3976,
2.21717,,Spot,11,Image 1,2,3979,
2.18214,,Spot,11,Image 1,2,3981,
2.18589,,Spot,11,Image 1,2,3982,
2.18869,,Spot,11,Image 1,2,3987,
2.19711,,Spot,11,Image 1,2,3988,
2.2173,,Spot,11,Image 1,2,3989,
2.22347,,Spot,11,Image 1,2,3999,
2.19583,,Spot,11,Image 1,2,4002,
2.24312,,Spot,11,Image 1,2,4008,
2.18893,,Spot,11,Image 1,2,4011,
2.20063,,Spot,11,Image 1,2,4014,
2.19264,,Spot,11,Image 1,2,4023,
2.20193,,Spot,11,Image 1,2,4032,
2.21906,,Spot,11,Image 1,2,4033,
2.19369,,Spot,11,Image 1,2,4047,
2.24938,,Spot,11,Image 1,2,4048,
2.20364,,Spot,11,Image 1,2,4051,
2.20023,,Spot,11,Image 1,2,4052,
2.20222,,Spot,11,Image 1,2,4053,
2.25583,,Spot,11,Image 1,2,4056,
2.19306,,Spot,11,Image 1,2,4058,
2.17754,,Spot,11,Image 1,2,4059,
2.19837,,Spot,11,Image 1,2,4062,
2.22208,,Spot,11,Image 1,2,4064,
2.20098,,Spot,11,Image 1,2,4079,
2.17561,,Spot,11,Image 1,2,4081,
2.21323,,Spot,11,Image 1,2,4082,
2.19397,,Spot,11,Image 1,2,4083,
2.1912,,Spot,11,Image 1,2,4085,
2.22106,,Spot,11,Image 1,2,4088,
2.18757,,Spot,11,Image 1,2,4090,
2.1942,,Spot,11,Image 1,2,4092,
2.26637,,Spot,11,Image 1,2,4103,
2.18331,,Spot,11,Image 1,2,4104,
2.18707,,Spot,11,Image 1,2,4107,
2.23692,,Spot,11,Image 1,2,4109,
0,,Spot,11,Image 1,2,4121,
0,,Spot,11,Image 1,2,4122,
2.08111,,Spot,11,Image 1,2,4125,
2.20719,,Spot,11,Image 1,2,4129,
0.0571667,,Spot,11,Image 1,2,4138,
2.18657,,Spot,11,Image 1,2,4140,
0,,Spot,11,Image 1,2,4141,
0,,Spot,11,Image 1,2,4146,
0,,Spot,11,Image 1,2,4148,
2.18285,,Spot,11,Image 1,2,4150,
0,,Spot,11,Image 1,2,4151,
