
Average Distance To 5 Nearest Neighbours
 ==================== 
Average Distance To 5 Nearest Neighbours,Unit,Category,Time,ID,
40.9885,µm,Spot,1,1825,
26.7365,µm,Spot,1,1837,
26.7469,µm,Spot,1,1844,
34.6366,µm,Spot,1,1845,
24.0135,µm,Spot,1,1851,
23.1599,µm,Spot,1,1857,
44.5894,µm,Spot,1,1858,
35.0892,µm,Spot,1,1864,
41.2623,µm,Spot,1,1865,
32.6348,µm,Spot,1,1870,
45.9683,µm,Spot,1,1871,
27.3182,µm,Spot,1,1893,
25.8479,µm,Spot,1,1896,
29.5699,µm,Spot,1,1898,
28.3404,µm,Spot,1,1902,
37.3541,µm,Spot,1,1914,
29.3996,µm,Spot,1,1915,
38.5078,µm,Spot,1,1920,
47.9148,µm,Spot,1,1929,
15.6795,µm,Spot,1,1936,
16.8637,µm,Spot,1,1938,
17.2874,µm,Spot,1,1941,
19.8837,µm,Spot,1,1943,
22.1329,µm,Spot,1,1945,
24.9203,µm,Spot,1,1947,
26.6198,µm,Spot,1,1948,
19.8432,µm,Spot,1,1952,
19.8577,µm,Spot,1,1954,
26.4442,µm,Spot,1,1956,
26.4569,µm,Spot,1,1957,
27.8429,µm,Spot,1,1963,
34.888,µm,Spot,1,1974,
