
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
61.1113,,Spot,6,Image 1,1,782,
41.2912,,Spot,6,Image 1,1,783,
29.5237,,Spot,6,Image 1,1,789,
51.0169,,Spot,6,Image 1,1,790,
50.2769,,Spot,6,Image 1,1,792,
53.8979,,Spot,6,Image 1,1,794,
42.2719,,Spot,6,Image 1,1,797,
36.7092,,Spot,6,Image 1,1,798,
45.6044,,Spot,6,Image 1,1,800,
28.6944,,Spot,6,Image 1,1,809,
35.4965,,Spot,6,Image 1,1,812,
40.8195,,Spot,6,Image 1,1,814,
29.7873,,Spot,6,Image 1,1,822,
50.1949,,Spot,6,Image 1,1,823,
39.1229,,Spot,6,Image 1,1,825,
32.5987,,Spot,6,Image 1,1,829,
43.3429,,Spot,6,Image 1,1,830,
36.554,,Spot,6,Image 1,1,835,
36.5393,,Spot,6,Image 1,1,837,
28.2068,,Spot,6,Image 1,1,845,
35.9175,,Spot,6,Image 1,1,889,
15.663,,Spot,6,Image 1,1,900,
15.4447,,Spot,6,Image 1,1,903,
58.4746,,Spot,6,Image 1,1,905,
27.6227,,Spot,6,Image 1,1,906,
26.4015,,Spot,6,Image 1,1,914,
32.7185,,Spot,6,Image 1,1,917,
18.8505,,Spot,6,Image 1,1,921,
19.8498,,Spot,6,Image 1,1,923,
28.7915,,Spot,6,Image 1,1,933,
14.9897,,Spot,6,Image 1,1,936,
11.3419,,Spot,6,Image 1,1,937,
18.1395,,Spot,6,Image 1,1,939,
27.4397,,Spot,6,Image 1,1,941,
21.2507,,Spot,6,Image 1,1,949,
24.2914,,Spot,6,Image 1,1,952,
57.8044,,Spot,6,Image 1,1,965,
10.1921,,Spot,6,Image 1,1,978,
22.6796,,Spot,6,Image 1,1,989,
43.9452,,Spot,6,Image 1,1,994,
43.5273,,Spot,6,Image 1,1,997,
19.8218,,Spot,6,Image 1,1,1010,
15.4241,,Spot,6,Image 1,1,1018,
15.5166,,Spot,6,Image 1,1,1021,
10.3723,,Spot,6,Image 1,1,1033,
44.4388,,Spot,6,Image 1,1,1041,
0.366612,,Spot,6,Image 1,1,1043,
0,,Spot,6,Image 1,1,1048,
0,,Spot,6,Image 1,1,1054,
1.79936,,Spot,6,Image 1,1,1064,
11.8298,,Spot,6,Image 1,1,1065,
26.5858,,Spot,6,Image 1,1,1070,
2.96291,,Spot,6,Image 1,1,1073,
5.1744,,Spot,6,Image 1,1,1076,
3.64593,,Spot,6,Image 1,1,1077,
0,,Spot,6,Image 1,1,1085,
11.8606,,Spot,6,Image 1,1,1091,
9.20314,,Spot,6,Image 1,1,1093,
0.305993,,Spot,6,Image 1,1,1094,
15.8776,,Spot,6,Image 1,1,1096,
8.50025,,Spot,6,Image 1,1,1098,
6.03393,,Spot,6,Image 1,1,1101,
0,,Spot,6,Image 1,1,1105,
0,,Spot,6,Image 1,1,1108,
1.55102,,Spot,6,Image 1,1,1109,
17.8363,,Spot,6,Image 1,1,1113,
12.2907,,Spot,6,Image 1,1,1124,
3.27518,,Spot,6,Image 1,1,1132,
8.77362,,Spot,6,Image 1,1,1133,
0,,Spot,6,Image 1,1,1139,
0.541733,,Spot,6,Image 1,1,1146,
14.5974,,Spot,6,Image 1,1,1149,
14.3251,,Spot,6,Image 1,1,1150,
18.2416,,Spot,6,Image 1,1,1153,
30.107,,Spot,6,Image 1,1,1154,
0,,Spot,6,Image 1,1,1158,
12.5478,,Spot,6,Image 1,1,1165,
4.37916,,Spot,6,Image 1,1,1169,
5.34787,,Spot,6,Image 1,1,1180,
2.82905,,Spot,6,Image 1,1,1184,
5.15033,,Spot,6,Image 1,1,1185,
0,,Spot,6,Image 1,1,1189,
1.82807,,Spot,6,Image 1,1,1193,
4.49709,,Spot,6,Image 1,1,1196,
11.0771,,Spot,6,Image 1,1,1198,
6.91451,,Spot,6,Image 1,1,1199,
8.70096,,Spot,6,Image 1,1,1201,
3.92372,,Spot,6,Image 1,1,1203,
39.5744,,Spot,6,Image 1,1,1209,
3.83751,,Spot,6,Image 1,1,1210,
1.61644,,Spot,6,Image 1,1,1211,
1.70788,,Spot,6,Image 1,1,1213,
5.20538,,Spot,6,Image 1,1,1216,
0,,Spot,6,Image 1,1,1217,
1.8032,,Spot,6,Image 1,1,1218,
11.9636,,Spot,6,Image 1,1,1226,
6.19989,,Spot,6,Image 1,1,1228,
1.13707,,Spot,6,Image 1,1,1229,
3.35045,,Spot,6,Image 1,1,1232,
8.01308,,Spot,6,Image 1,1,1237,
0,,Spot,6,Image 1,1,1241,
11.1526,,Spot,6,Image 1,1,1242,
2.07844,,Spot,6,Image 1,1,1243,
7.41865,,Spot,6,Image 1,1,1246,
0,,Spot,6,Image 1,1,1258,
4.1716,,Spot,6,Image 1,1,1262,
1.37675,,Spot,6,Image 1,1,1264,
11.0395,,Spot,6,Image 1,1,1271,
1.3745,,Spot,6,Image 1,1,1284,
3.76493,,Spot,6,Image 1,1,1288,
11.9732,,Spot,6,Image 1,1,1291,
0,,Spot,6,Image 1,1,1301,
15.8467,,Spot,6,Image 1,1,1303,
11.0968,,Spot,6,Image 1,1,1326,
2.7626,,Spot,6,Image 1,1,1327,
4.74754,,Spot,6,Image 1,1,1328,
6.84702,,Spot,6,Image 1,1,1331,
10.0835,,Spot,6,Image 1,1,1332,
8.37051,,Spot,6,Image 1,1,1334,
0,,Spot,6,Image 1,1,1336,
12.7235,,Spot,6,Image 1,1,1339,
0,,Spot,6,Image 1,1,1341,
11.9565,,Spot,6,Image 1,1,1346,
16.5069,,Spot,6,Image 1,1,1347,
0,,Spot,6,Image 1,1,1351,
1.73307,,Spot,6,Image 1,1,1353,
5.9868,,Spot,6,Image 1,1,1354,
0,,Spot,6,Image 1,1,1355,
2.64645,,Spot,6,Image 1,1,1357,
18.3435,,Spot,6,Image 1,1,1358,
2.94849,,Spot,6,Image 1,1,1359,
9.25788,,Spot,6,Image 1,1,1361,
19.1515,,Spot,6,Image 1,1,1362,
6.32919,,Spot,6,Image 1,1,1364,
0,,Spot,6,Image 1,1,1370,
6.80347,,Spot,6,Image 1,1,1371,
0,,Spot,6,Image 1,1,1372,
0,,Spot,6,Image 1,1,1373,
0,,Spot,6,Image 1,1,1375,
2.92791,,Spot,6,Image 1,1,1376,
25.4157,,Spot,6,Image 1,1,1382,
55.6618,,Spot,6,Image 1,1,1383,
22.3323,,Spot,6,Image 1,1,1389,
2.45505,,Spot,6,Image 1,1,1390,
3.3979,,Spot,6,Image 1,1,1392,
0,,Spot,6,Image 1,1,1399,
9.60268,,Spot,6,Image 1,1,1402,
11.6527,,Spot,6,Image 1,1,1406,
1.68845,,Spot,6,Image 1,1,1410,
21.9929,,Spot,6,Image 1,1,1411,
54.951,,Spot,6,Image 1,1,1415,
19.5829,,Spot,6,Image 1,1,1420,
0,,Spot,6,Image 1,1,1435,
0,,Spot,6,Image 1,1,1436,
0,,Spot,6,Image 1,1,1439,
7.54041,,Spot,6,Image 1,1,1440,
0.0595488,,Spot,6,Image 1,1,1444,
5.5329,,Spot,6,Image 1,1,1445,
5.13897,,Spot,6,Image 1,1,1446,
8.87589,,Spot,6,Image 1,1,1447,
0,,Spot,6,Image 1,1,1448,
8.88132,,Spot,6,Image 1,1,1452,
17.5509,,Spot,6,Image 1,1,1456,
5.14865,,Spot,6,Image 1,1,1457,
7.37005,,Spot,6,Image 1,1,1460,
2.80001,,Spot,6,Image 1,1,1461,
17.0843,,Spot,6,Image 1,1,1463,
2.01586,,Spot,6,Image 1,1,1471,
12.118,,Spot,6,Image 1,1,1478,
15.3305,,Spot,6,Image 1,1,1480,
4.28164,,Spot,6,Image 1,1,1489,
0.772765,,Spot,6,Image 1,1,1493,
5.3258,,Spot,6,Image 1,1,1495,
13.1487,,Spot,6,Image 1,1,1496,
5.42781,,Spot,6,Image 1,1,1506,
7.69167,,Spot,6,Image 1,1,1508,
6.23989,,Spot,6,Image 1,1,1509,
10.8638,,Spot,6,Image 1,1,1513,
36.7292,,Spot,6,Image 1,1,1534,
11.1181,,Spot,6,Image 1,1,1537,
24.9232,,Spot,6,Image 1,1,1543,
28.1831,,Spot,6,Image 1,1,1546,
11.683,,Spot,6,Image 1,1,1547,
15.3495,,Spot,6,Image 1,1,1552,
42.8135,,Spot,6,Image 1,1,1553,
8.90741,,Spot,6,Image 1,1,1555,
14.9233,,Spot,6,Image 1,1,1567,
7.85737,,Spot,6,Image 1,1,1569,
17.6791,,Spot,6,Image 1,1,1572,
19.7451,,Spot,6,Image 1,1,1576,
16.6441,,Spot,6,Image 1,1,1589,
18.5649,,Spot,6,Image 1,1,1595,
22.124,,Spot,6,Image 1,1,1615,
13.2835,,Spot,6,Image 1,1,1620,
16.527,,Spot,6,Image 1,1,1634,
4.10024,,Spot,6,Image 1,1,1650,
8.0386,,Spot,6,Image 1,1,1651,
12.0402,,Spot,6,Image 1,1,1656,
13.0697,,Spot,6,Image 1,1,1657,
2.84356,,Spot,6,Image 1,1,1662,
10.1473,,Spot,6,Image 1,1,1665,
27.3556,,Spot,6,Image 1,1,1684,
34.0268,,Spot,6,Image 1,1,1690,
42.5268,,Spot,6,Image 1,1,1692,
52.1316,,Spot,6,Image 1,1,1694,
13.0627,,Spot,6,Image 1,1,1695,
42.4614,,Spot,6,Image 1,1,1697,
18.8728,,Spot,6,Image 1,1,1699,
56.2878,,Spot,6,Image 1,1,1700,
70.8578,,Spot,6,Image 1,1,1706,
15.4471,,Spot,6,Image 1,1,1710,
59.093,,Spot,6,Image 1,1,1721,
51.5303,,Spot,6,Image 1,1,1725,
39.56,,Spot,6,Image 1,1,1726,
59.6397,,Spot,6,Image 1,1,1732,
68.4969,,Spot,6,Image 1,1,1752,
9.80387,,Spot,6,Image 1,1,1768,
33.4697,,Spot,6,Image 1,1,1769,
24.4185,,Spot,6,Image 1,1,1775,
20.3075,,Spot,6,Image 1,1,1788,
30.4317,,Spot,6,Image 1,1,1815,
33.4221,,Spot,6,Image 1,1,1818,
32.5105,,Spot,6,Image 1,1,1824,
6.86316,,Spot,6,Image 1,1,1825,
13.1355,,Spot,6,Image 1,1,1837,
14.5562,,Spot,6,Image 1,1,1844,
14.131,,Spot,6,Image 1,1,1845,
1.18622,,Spot,6,Image 1,1,1851,
14.47,,Spot,6,Image 1,1,1857,
12.9806,,Spot,6,Image 1,1,1858,
35.4227,,Spot,6,Image 1,1,1864,
6.66685,,Spot,6,Image 1,1,1865,
23.8903,,Spot,6,Image 1,1,1870,
24.5824,,Spot,6,Image 1,1,1871,
24.2181,,Spot,6,Image 1,1,1893,
19.9846,,Spot,6,Image 1,1,1896,
19.2954,,Spot,6,Image 1,1,1898,
14.5976,,Spot,6,Image 1,1,1902,
15.7697,,Spot,6,Image 1,1,1914,
14.4483,,Spot,6,Image 1,1,1915,
10.2119,,Spot,6,Image 1,1,1920,
13.4177,,Spot,6,Image 1,1,1929,
16.4836,,Spot,6,Image 1,1,1936,
12.0609,,Spot,6,Image 1,1,1938,
5.12799,,Spot,6,Image 1,1,1941,
4.43734,,Spot,6,Image 1,1,1943,
4.50124,,Spot,6,Image 1,1,1945,
16.275,,Spot,6,Image 1,1,1947,
7.0415,,Spot,6,Image 1,1,1948,
12.2081,,Spot,6,Image 1,1,1952,
10.3355,,Spot,6,Image 1,1,1954,
9.04223,,Spot,6,Image 1,1,1956,
16.7249,,Spot,6,Image 1,1,1957,
8.57599,,Spot,6,Image 1,1,1963,
13.6317,,Spot,6,Image 1,1,1974,
8.70134,,Spot,6,Image 1,1,1976,
17.9617,,Spot,6,Image 1,1,1983,
9.32929,,Spot,6,Image 1,1,1985,
13.2334,,Spot,6,Image 1,1,1990,
15.7758,,Spot,6,Image 1,1,2000,
5.81284,,Spot,6,Image 1,1,2004,
9.30273,,Spot,6,Image 1,1,2005,
2.79614,,Spot,6,Image 1,1,2007,
4.11416,,Spot,6,Image 1,1,2008,
0,,Spot,6,Image 1,1,2014,
16.5974,,Spot,6,Image 1,1,2034,
5.80869,,Spot,6,Image 1,1,2037,
9.78509,,Spot,6,Image 1,1,2038,
8.21134,,Spot,6,Image 1,1,2042,
0.179283,,Spot,6,Image 1,1,2043,
34.279,,Spot,6,Image 1,1,2044,
22.0115,,Spot,6,Image 1,1,2045,
13.3691,,Spot,6,Image 1,1,2052,
14.0265,,Spot,6,Image 1,1,2053,
7.69453,,Spot,6,Image 1,1,2054,
16.5458,,Spot,6,Image 1,1,2055,
21.4564,,Spot,6,Image 1,1,2057,
92.738,,Spot,6,Image 1,1,2058,
27.1368,,Spot,6,Image 1,1,2060,
33.4915,,Spot,6,Image 1,1,2061,
5.82915,,Spot,6,Image 1,1,2072,
3.06459,,Spot,6,Image 1,1,2073,
8.78318,,Spot,6,Image 1,1,2078,
12.5807,,Spot,6,Image 1,1,2085,
12.9204,,Spot,6,Image 1,1,2098,
18.9613,,Spot,6,Image 1,1,2102,
15.2617,,Spot,6,Image 1,1,2103,
15.1727,,Spot,6,Image 1,1,2148,
11.1273,,Spot,6,Image 1,1,2177,
4.47764,,Spot,6,Image 1,1,2189,
0,,Spot,6,Image 1,1,2191,
4.16797,,Spot,6,Image 1,1,2193,
27.5962,,Spot,6,Image 1,1,2194,
5.35401,,Spot,6,Image 1,1,2196,
52.2068,,Spot,6,Image 1,1,2197,
94.112,,Spot,6,Image 1,1,2198,
15.4163,,Spot,6,Image 1,1,2199,
71.4074,,Spot,6,Image 1,1,2200,
8.39142,,Spot,6,Image 1,1,2201,
38.3484,,Spot,6,Image 1,1,2203,
47.4626,,Spot,6,Image 1,1,2211,
10.4078,,Spot,6,Image 1,1,2212,
17.1774,,Spot,6,Image 1,1,2230,
31.3312,,Spot,6,Image 1,1,2261,
48.3001,,Spot,6,Image 1,1,2266,
17.8252,,Spot,6,Image 1,1,2273,
0.119522,,Spot,6,Image 1,1,2457,
8.54321,,Spot,6,Image 1,1,2458,
3.84336,,Spot,6,Image 1,1,2471,
16.1955,,Spot,6,Image 1,1,2552,
7.65003,,Spot,6,Image 1,1,2661,
2.47454,,Spot,6,Image 1,2,2937,
1.94057,,Spot,6,Image 1,2,2938,
3.99006,,Spot,6,Image 1,2,2939,
0.525062,,Spot,6,Image 1,2,2971,
0.461868,,Spot,6,Image 1,2,3016,
0.600743,,Spot,6,Image 1,2,3018,
0,,Spot,6,Image 1,2,3045,
0.829243,,Spot,6,Image 1,2,3046,
0.167667,,Spot,6,Image 1,2,3056,
1.03629,,Spot,6,Image 1,2,3065,
1.6156,,Spot,6,Image 1,2,3101,
0.955223,,Spot,6,Image 1,2,3127,
2.8266,,Spot,6,Image 1,2,3132,
3.12614,,Spot,6,Image 1,2,3135,
0.465312,,Spot,6,Image 1,2,3140,
0.371955,,Spot,6,Image 1,2,3144,
1.43615,,Spot,6,Image 1,2,3150,
1.60277,,Spot,6,Image 1,2,3154,
0,,Spot,6,Image 1,2,3160,
0.398617,,Spot,6,Image 1,2,3175,
0,,Spot,6,Image 1,2,3176,
0.343458,,Spot,6,Image 1,2,3177,
0,,Spot,6,Image 1,2,3184,
0,,Spot,6,Image 1,2,3185,
0.526772,,Spot,6,Image 1,2,3187,
0.188108,,Spot,6,Image 1,2,3213,
0.207751,,Spot,6,Image 1,2,3220,
4.69783,,Spot,6,Image 1,2,3235,
2.7341,,Spot,6,Image 1,2,3242,
5.26133,,Spot,6,Image 1,2,3243,
5.06437,,Spot,6,Image 1,2,3244,
4.74107,,Spot,6,Image 1,2,3245,
6.60481,,Spot,6,Image 1,2,3248,
6.47396,,Spot,6,Image 1,2,3250,
1.98783,,Spot,6,Image 1,2,3262,
2.47536,,Spot,6,Image 1,2,3264,
2.40387,,Spot,6,Image 1,2,3265,
2.0406,,Spot,6,Image 1,2,3279,
3.81684,,Spot,6,Image 1,2,3280,
3.06505,,Spot,6,Image 1,2,3295,
12.3208,,Spot,6,Image 1,2,3329,
1.61876,,Spot,6,Image 1,2,3330,
9.68628,,Spot,6,Image 1,2,3334,
0.752134,,Spot,6,Image 1,2,3339,
2.06939,,Spot,6,Image 1,2,3340,
3.26416,,Spot,6,Image 1,2,3350,
2.94469,,Spot,6,Image 1,2,3358,
1.02189,,Spot,6,Image 1,2,3359,
2.45358,,Spot,6,Image 1,2,3376,
2.00073,,Spot,6,Image 1,2,3402,
1.90189,,Spot,6,Image 1,2,3412,
2.05759,,Spot,6,Image 1,2,3414,
1.12169,,Spot,6,Image 1,2,3415,
0,,Spot,6,Image 1,2,3419,
0,,Spot,6,Image 1,2,3420,
0.0851234,,Spot,6,Image 1,2,3425,
0,,Spot,6,Image 1,2,3434,
2.06402,,Spot,6,Image 1,2,3446,
1.10012,,Spot,6,Image 1,2,3451,
2.52476,,Spot,6,Image 1,2,3467,
4.30805,,Spot,6,Image 1,2,3469,
3.07782,,Spot,6,Image 1,2,3470,
2.971,,Spot,6,Image 1,2,3472,
1.60448,,Spot,6,Image 1,2,3474,
3.43807,,Spot,6,Image 1,2,3475,
3.51163,,Spot,6,Image 1,2,3477,
5.22862,,Spot,6,Image 1,2,3479,
5.08721,,Spot,6,Image 1,2,3480,
4.27451,,Spot,6,Image 1,2,3481,
3.70925,,Spot,6,Image 1,2,3483,
3.66563,,Spot,6,Image 1,2,3484,
6.93949,,Spot,6,Image 1,2,3491,
2.17379,,Spot,6,Image 1,2,3492,
7.06669,,Spot,6,Image 1,2,3497,
4.69498,,Spot,6,Image 1,2,3499,
3.16863,,Spot,6,Image 1,2,3503,
4.84941,,Spot,6,Image 1,2,3510,
7.04238,,Spot,6,Image 1,2,3512,
5.27053,,Spot,6,Image 1,2,3517,
5.5778,,Spot,6,Image 1,2,3518,
3.20029,,Spot,6,Image 1,2,3521,
4.67221,,Spot,6,Image 1,2,3525,
4.39368,,Spot,6,Image 1,2,3527,
4.48017,,Spot,6,Image 1,2,3532,
5.01329,,Spot,6,Image 1,2,3536,
8.50213,,Spot,6,Image 1,2,3539,
2.52843,,Spot,6,Image 1,2,3563,
3.41672,,Spot,6,Image 1,2,3577,
32.1911,,Spot,6,Image 1,2,3588,
13.7365,,Spot,6,Image 1,2,3590,
5.44324,,Spot,6,Image 1,2,3591,
2.42706,,Spot,6,Image 1,2,3605,
20.7064,,Spot,6,Image 1,2,3608,
1.70305,,Spot,6,Image 1,2,3611,
0.470021,,Spot,6,Image 1,2,3612,
0.927732,,Spot,6,Image 1,2,3615,
1.00508,,Spot,6,Image 1,2,3618,
2.21781,,Spot,6,Image 1,2,3619,
2.81335,,Spot,6,Image 1,2,3620,
1.92898,,Spot,6,Image 1,2,3622,
1.35078,,Spot,6,Image 1,2,3633,
1.71237,,Spot,6,Image 1,2,3635,
1.57152,,Spot,6,Image 1,2,3636,
2.39719,,Spot,6,Image 1,2,3637,
0.847861,,Spot,6,Image 1,2,3675,
1.08949,,Spot,6,Image 1,2,3679,
0.059761,,Spot,6,Image 1,2,3686,
2.6585,,Spot,6,Image 1,2,3687,
4.61181,,Spot,6,Image 1,2,3688,
2.47829,,Spot,6,Image 1,2,3693,
2.35492,,Spot,6,Image 1,2,3696,
0.830877,,Spot,6,Image 1,2,3702,
0,,Spot,6,Image 1,2,3729,
0,,Spot,6,Image 1,2,3732,
0.204674,,Spot,6,Image 1,2,3748,
0,,Spot,6,Image 1,2,3749,
0,,Spot,6,Image 1,2,3758,
0.366854,,Spot,6,Image 1,2,3760,
0.718904,,Spot,6,Image 1,2,3763,
0.442891,,Spot,6,Image 1,2,3768,
0.147792,,Spot,6,Image 1,2,3771,
0.365712,,Spot,6,Image 1,2,3776,
0.301644,,Spot,6,Image 1,2,3778,
0,,Spot,6,Image 1,2,3783,
1.11639,,Spot,6,Image 1,2,3787,
0.396155,,Spot,6,Image 1,2,3802,
0,,Spot,6,Image 1,2,3805,
0,,Spot,6,Image 1,2,3809,
1.18172,,Spot,6,Image 1,2,3812,
0.596696,,Spot,6,Image 1,2,3813,
1.07517,,Spot,6,Image 1,2,3815,
6.21137,,Spot,6,Image 1,2,3818,
0,,Spot,6,Image 1,2,3822,
0.191865,,Spot,6,Image 1,2,3823,
0.658603,,Spot,6,Image 1,2,3825,
0,,Spot,6,Image 1,2,3829,
0.251018,,Spot,6,Image 1,2,3837,
0,,Spot,6,Image 1,2,3840,
0.348769,,Spot,6,Image 1,2,3841,
0,,Spot,6,Image 1,2,3842,
0.893976,,Spot,6,Image 1,2,3843,
9.78203,,Spot,6,Image 1,2,3849,
0,,Spot,6,Image 1,2,3854,
0.102592,,Spot,6,Image 1,2,3855,
0,,Spot,6,Image 1,2,3858,
0,,Spot,6,Image 1,2,3859,
0.27701,,Spot,6,Image 1,2,3863,
0.54445,,Spot,6,Image 1,2,3867,
0,,Spot,6,Image 1,2,3868,
0.168558,,Spot,6,Image 1,2,3869,
0.672159,,Spot,6,Image 1,2,3873,
0.497815,,Spot,6,Image 1,2,3874,
0,,Spot,6,Image 1,2,3876,
0.50955,,Spot,6,Image 1,2,3887,
0.0594435,,Spot,6,Image 1,2,3900,
1.45407,,Spot,6,Image 1,2,3904,
0.890469,,Spot,6,Image 1,2,3919,
0.662112,,Spot,6,Image 1,2,3925,
4.97158,,Spot,6,Image 1,2,3934,
0.771741,,Spot,6,Image 1,2,3942,
0,,Spot,6,Image 1,2,3943,
0.671525,,Spot,6,Image 1,2,3948,
0,,Spot,6,Image 1,2,3955,
0.207378,,Spot,6,Image 1,2,3956,
0,,Spot,6,Image 1,2,3957,
0,,Spot,6,Image 1,2,3959,
0,,Spot,6,Image 1,2,3961,
0.484271,,Spot,6,Image 1,2,3963,
0.974246,,Spot,6,Image 1,2,3966,
1.16456,,Spot,6,Image 1,2,3968,
0.119939,,Spot,6,Image 1,2,3969,
0.145429,,Spot,6,Image 1,2,3975,
0,,Spot,6,Image 1,2,3976,
0,,Spot,6,Image 1,2,3979,
0,,Spot,6,Image 1,2,3981,
0.0599756,,Spot,6,Image 1,2,3982,
0,,Spot,6,Image 1,2,3987,
0.797455,,Spot,6,Image 1,2,3988,
5.52621,,Spot,6,Image 1,2,3989,
0.409966,,Spot,6,Image 1,2,3999,
0,,Spot,6,Image 1,2,4002,
0.448891,,Spot,6,Image 1,2,4008,
2.05103,,Spot,6,Image 1,2,4011,
0.642879,,Spot,6,Image 1,2,4014,
32.2503,,Spot,6,Image 1,2,4023,
5.73759,,Spot,6,Image 1,2,4032,
0.134641,,Spot,6,Image 1,2,4033,
0.191195,,Spot,6,Image 1,2,4047,
0.0600838,,Spot,6,Image 1,2,4048,
0,,Spot,6,Image 1,2,4051,
0.58427,,Spot,6,Image 1,2,4052,
0.806584,,Spot,6,Image 1,2,4053,
0.813622,,Spot,6,Image 1,2,4056,
1.9052,,Spot,6,Image 1,2,4058,
0,,Spot,6,Image 1,2,4059,
0.835766,,Spot,6,Image 1,2,4062,
0,,Spot,6,Image 1,2,4064,
0.932998,,Spot,6,Image 1,2,4079,
0.684544,,Spot,6,Image 1,2,4081,
0.059761,,Spot,6,Image 1,2,4082,
0.301551,,Spot,6,Image 1,2,4083,
1.21666,,Spot,6,Image 1,2,4085,
0.137409,,Spot,6,Image 1,2,4088,
0.530481,,Spot,6,Image 1,2,4090,
0.0843627,,Spot,6,Image 1,2,4092,
0.234272,,Spot,6,Image 1,2,4103,
0.289112,,Spot,6,Image 1,2,4104,
0,,Spot,6,Image 1,2,4107,
11.4661,,Spot,6,Image 1,2,4109,
4.0024,,Spot,6,Image 1,2,4121,
3.61035,,Spot,6,Image 1,2,4122,
3.0607,,Spot,6,Image 1,2,4125,
2.13925,,Spot,6,Image 1,2,4129,
0.975748,,Spot,6,Image 1,2,4138,
1.28001,,Spot,6,Image 1,2,4140,
5.18809,,Spot,6,Image 1,2,4141,
2.46783,,Spot,6,Image 1,2,4146,
3.21707,,Spot,6,Image 1,2,4148,
0.582986,,Spot,6,Image 1,2,4150,
9.47553,,Spot,6,Image 1,2,4151,
7.16762,,Spot,6,Image 1,2,4152,
2.46077,,Spot,6,Image 1,2,4158,
1.59973,,Spot,6,Image 1,2,4160,
2.87691,,Spot,6,Image 1,2,4163,
