
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
121.879,,Spot,1,Image 1,1,5,
120.841,,Spot,1,Image 1,1,23,
114.464,,Spot,1,Image 1,1,29,
150.515,,Spot,1,Image 1,1,68,
86.1649,,Spot,1,Image 1,1,75,
107.138,,Spot,1,Image 1,1,77,
155.662,,Spot,1,Image 1,1,88,
104.528,,Spot,1,Image 1,1,127,
86.675,,Spot,1,Image 1,1,142,
88.1393,,Spot,1,Image 1,1,143,
87.7245,,Spot,1,Image 1,1,162,
88.5145,,Spot,1,Image 1,1,164,
91.0549,,Spot,1,Image 1,1,167,
86.6223,,Spot,1,Image 1,1,171,
88.8978,,Spot,1,Image 1,1,173,
102.191,,Spot,1,Image 1,1,174,
79.4786,,Spot,1,Image 1,1,182,
76.5448,,Spot,1,Image 1,1,188,
76.5812,,Spot,1,Image 1,1,190,
59.0358,,Spot,1,Image 1,1,192,
69.5623,,Spot,1,Image 1,1,201,
83.3429,,Spot,1,Image 1,1,217,
84.8921,,Spot,1,Image 1,1,222,
62.5387,,Spot,1,Image 1,1,237,
79.5891,,Spot,1,Image 1,1,239,
75.518,,Spot,1,Image 1,1,241,
59.7574,,Spot,1,Image 1,1,242,
63.9557,,Spot,1,Image 1,1,244,
61.3617,,Spot,1,Image 1,1,246,
61.1978,,Spot,1,Image 1,1,250,
57.5596,,Spot,1,Image 1,1,257,
79.9296,,Spot,1,Image 1,1,300,
94.4855,,Spot,1,Image 1,1,303,
86.8327,,Spot,1,Image 1,1,305,
74.5175,,Spot,1,Image 1,1,309,
73.2202,,Spot,1,Image 1,1,313,
58.5054,,Spot,1,Image 1,1,350,
88.117,,Spot,1,Image 1,1,354,
64.4361,,Spot,1,Image 1,1,364,
69.5311,,Spot,1,Image 1,1,369,
62.8148,,Spot,1,Image 1,1,378,
71.6844,,Spot,1,Image 1,1,380,
70.0706,,Spot,1,Image 1,1,387,
62.0075,,Spot,1,Image 1,1,397,
61.0536,,Spot,1,Image 1,1,400,
57.3116,,Spot,1,Image 1,1,404,
59.2066,,Spot,1,Image 1,1,406,
59.0616,,Spot,1,Image 1,1,412,
61.2376,,Spot,1,Image 1,1,413,
59.8442,,Spot,1,Image 1,1,457,
54.9963,,Spot,1,Image 1,1,458,
63.4693,,Spot,1,Image 1,1,461,
109.004,,Spot,1,Image 1,1,484,
136.383,,Spot,1,Image 1,1,485,
107.581,,Spot,1,Image 1,1,487,
95.9737,,Spot,1,Image 1,1,498,
79.2473,,Spot,1,Image 1,1,509,
70.7,,Spot,1,Image 1,1,510,
74.0444,,Spot,1,Image 1,1,513,
112,,Spot,1,Image 1,1,518,
129.559,,Spot,1,Image 1,1,520,
99.6071,,Spot,1,Image 1,1,522,
108.982,,Spot,1,Image 1,1,528,
97.5704,,Spot,1,Image 1,1,552,
56.8776,,Spot,1,Image 1,1,565,
74.3296,,Spot,1,Image 1,1,572,
67.8929,,Spot,1,Image 1,1,604,
84.9489,,Spot,1,Image 1,1,615,
68.9964,,Spot,1,Image 1,1,616,
68.2014,,Spot,1,Image 1,1,626,
65.2918,,Spot,1,Image 1,1,631,
87.6444,,Spot,1,Image 1,1,661,
87.2103,,Spot,1,Image 1,1,688,
52.1513,,Spot,1,Image 1,1,693,
82.4806,,Spot,1,Image 1,1,696,
71.2161,,Spot,1,Image 1,1,704,
66.6137,,Spot,1,Image 1,1,707,
84.0618,,Spot,1,Image 1,1,714,
63.3665,,Spot,1,Image 1,1,716,
59.831,,Spot,1,Image 1,1,718,
55.5761,,Spot,1,Image 1,1,730,
62.724,,Spot,1,Image 1,1,748,
62.3273,,Spot,1,Image 1,1,762,
113.978,,Spot,1,Image 1,1,780,
107.863,,Spot,1,Image 1,1,782,
112.637,,Spot,1,Image 1,1,783,
125.751,,Spot,1,Image 1,1,789,
88.6511,,Spot,1,Image 1,1,790,
76.7624,,Spot,1,Image 1,1,792,
100.191,,Spot,1,Image 1,1,794,
155.423,,Spot,1,Image 1,1,797,
90.9567,,Spot,1,Image 1,1,798,
97.2128,,Spot,1,Image 1,1,800,
103.891,,Spot,1,Image 1,1,809,
83.1798,,Spot,1,Image 1,1,812,
74.7654,,Spot,1,Image 1,1,814,
97.3795,,Spot,1,Image 1,1,822,
104.775,,Spot,1,Image 1,1,823,
73.911,,Spot,1,Image 1,1,825,
104.277,,Spot,1,Image 1,1,829,
84.6917,,Spot,1,Image 1,1,830,
89.8453,,Spot,1,Image 1,1,835,
76.5179,,Spot,1,Image 1,1,837,
63.1636,,Spot,1,Image 1,1,845,
62.0325,,Spot,1,Image 1,1,889,
57.0538,,Spot,1,Image 1,1,900,
52.4819,,Spot,1,Image 1,1,903,
65.4637,,Spot,1,Image 1,1,905,
58.0213,,Spot,1,Image 1,1,906,
65.0056,,Spot,1,Image 1,1,914,
66.2418,,Spot,1,Image 1,1,917,
65.8202,,Spot,1,Image 1,1,921,
69.0884,,Spot,1,Image 1,1,923,
67.459,,Spot,1,Image 1,1,933,
60.0072,,Spot,1,Image 1,1,936,
65.241,,Spot,1,Image 1,1,937,
60.6087,,Spot,1,Image 1,1,939,
70.0968,,Spot,1,Image 1,1,941,
66.3156,,Spot,1,Image 1,1,949,
56.8897,,Spot,1,Image 1,1,952,
79.6648,,Spot,1,Image 1,1,965,
50.2191,,Spot,1,Image 1,1,978,
55.7402,,Spot,1,Image 1,1,989,
53.5683,,Spot,1,Image 1,1,994,
66.2238,,Spot,1,Image 1,1,997,
120.295,,Spot,1,Image 1,1,1010,
129.623,,Spot,1,Image 1,1,1018,
