
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
225,,Spot,1,Image 1,1,1370,
233,,Spot,1,Image 1,1,1371,
358,,Spot,1,Image 1,1,1372,
199,,Spot,1,Image 1,1,1373,
271,,Spot,1,Image 1,1,1375,
259,,Spot,1,Image 1,1,1376,
282,,Spot,1,Image 1,1,1382,
203,,Spot,1,Image 1,1,1383,
234,,Spot,1,Image 1,1,1389,
240,,Spot,1,Image 1,1,1390,
229,,Spot,1,Image 1,1,1392,
176,,Spot,1,Image 1,1,1399,
155,,Spot,1,Image 1,1,1402,
174,,Spot,1,Image 1,1,1406,
139,,Spot,1,Image 1,1,1410,
181,,Spot,1,Image 1,1,1411,
927,,Spot,1,Image 1,1,1415,
157,,Spot,1,Image 1,1,1420,
131,,Spot,1,Image 1,1,1435,
233,,Spot,1,Image 1,1,1436,
146,,Spot,1,Image 1,1,1439,
141,,Spot,1,Image 1,1,1440,
156,,Spot,1,Image 1,1,1444,
136,,Spot,1,Image 1,1,1445,
191,,Spot,1,Image 1,1,1446,
161,,Spot,1,Image 1,1,1447,
138,,Spot,1,Image 1,1,1448,
154,,Spot,1,Image 1,1,1452,
178,,Spot,1,Image 1,1,1456,
207,,Spot,1,Image 1,1,1457,
174,,Spot,1,Image 1,1,1460,
188,,Spot,1,Image 1,1,1461,
177,,Spot,1,Image 1,1,1463,
195,,Spot,1,Image 1,1,1471,
265,,Spot,1,Image 1,1,1478,
151,,Spot,1,Image 1,1,1480,
109,,Spot,1,Image 1,1,1489,
176,,Spot,1,Image 1,1,1493,
190,,Spot,1,Image 1,1,1495,
173,,Spot,1,Image 1,1,1496,
147,,Spot,1,Image 1,1,1506,
163,,Spot,1,Image 1,1,1508,
163,,Spot,1,Image 1,1,1509,
150,,Spot,1,Image 1,1,1513,
353,,Spot,1,Image 1,1,1534,
248,,Spot,1,Image 1,1,1537,
280,,Spot,1,Image 1,1,1543,
228,,Spot,1,Image 1,1,1546,
246,,Spot,1,Image 1,1,1547,
214,,Spot,1,Image 1,1,1552,
271,,Spot,1,Image 1,1,1553,
209,,Spot,1,Image 1,1,1555,
280,,Spot,1,Image 1,1,1567,
236,,Spot,1,Image 1,1,1569,
235,,Spot,1,Image 1,1,1572,
236,,Spot,1,Image 1,1,1576,
367,,Spot,1,Image 1,1,1589,
214,,Spot,1,Image 1,1,1595,
430,,Spot,1,Image 1,1,1615,
219,,Spot,1,Image 1,1,1620,
181,,Spot,1,Image 1,1,1634,
204,,Spot,1,Image 1,1,1650,
167,,Spot,1,Image 1,1,1651,
172,,Spot,1,Image 1,1,1656,
140,,Spot,1,Image 1,1,1657,
210,,Spot,1,Image 1,1,1662,
166,,Spot,1,Image 1,1,1665,
209,,Spot,1,Image 1,1,1684,
235,,Spot,1,Image 1,1,1690,
302,,Spot,1,Image 1,1,1692,
393,,Spot,1,Image 1,1,1694,
182,,Spot,1,Image 1,1,1695,
300,,Spot,1,Image 1,1,1697,
220,,Spot,1,Image 1,1,1699,
267,,Spot,1,Image 1,1,1700,
665,,Spot,1,Image 1,1,1706,
243,,Spot,1,Image 1,1,1710,
202,,Spot,1,Image 1,1,1721,
222,,Spot,1,Image 1,1,1725,
228,,Spot,1,Image 1,1,1726,
907,,Spot,1,Image 1,1,1732,
898,,Spot,1,Image 1,1,1752,
193,,Spot,1,Image 1,1,1768,
304,,Spot,1,Image 1,1,1769,
189,,Spot,1,Image 1,1,1775,
195,,Spot,1,Image 1,1,1788,
213,,Spot,1,Image 1,1,1815,
191,,Spot,1,Image 1,1,1818,
152,,Spot,1,Image 1,1,1824,
124,,Spot,1,Image 1,1,1825,
197,,Spot,1,Image 1,1,1837,
248,,Spot,1,Image 1,1,1844,
210,,Spot,1,Image 1,1,1845,
246,,Spot,1,Image 1,1,1851,
174,,Spot,1,Image 1,1,1857,
143,,Spot,1,Image 1,1,1858,
118,,Spot,1,Image 1,1,1864,
273,,Spot,1,Image 1,1,1865,
174,,Spot,1,Image 1,1,1870,
192,,Spot,1,Image 1,1,1871,
175,,Spot,1,Image 1,1,1893,
156,,Spot,1,Image 1,1,1896,
185,,Spot,1,Image 1,1,1898,
215,,Spot,1,Image 1,1,1902,
147,,Spot,1,Image 1,1,1914,
168,,Spot,1,Image 1,1,1915,
138,,Spot,1,Image 1,1,1920,
159,,Spot,1,Image 1,1,1929,
201,,Spot,1,Image 1,1,1936,
171,,Spot,1,Image 1,1,1938,
200,,Spot,1,Image 1,1,1941,
233,,Spot,1,Image 1,1,1943,
133,,Spot,1,Image 1,1,1945,
130,,Spot,1,Image 1,1,1947,
132,,Spot,1,Image 1,1,1948,
141,,Spot,1,Image 1,1,1952,
157,,Spot,1,Image 1,1,1954,
189,,Spot,1,Image 1,1,1956,
168,,Spot,1,Image 1,1,1957,
139,,Spot,1,Image 1,1,1963,
154,,Spot,1,Image 1,1,1974,
184,,Spot,1,Image 1,1,1976,
133,,Spot,1,Image 1,1,1983,
130,,Spot,1,Image 1,1,1985,
126,,Spot,1,Image 1,1,1990,
182,,Spot,1,Image 1,1,2000,
162,,Spot,1,Image 1,1,2004,
201,,Spot,1,Image 1,1,2005,
147,,Spot,1,Image 1,1,2007,
220,,Spot,1,Image 1,1,2008,
189,,Spot,1,Image 1,1,2014,
197,,Spot,1,Image 1,1,2034,
280,,Spot,1,Image 1,1,2037,
181,,Spot,1,Image 1,1,2038,
202,,Spot,1,Image 1,1,2042,
223,,Spot,1,Image 1,1,2043,
204,,Spot,1,Image 1,1,2044,
224,,Spot,1,Image 1,1,2045,
173,,Spot,1,Image 1,1,2052,
188,,Spot,1,Image 1,1,2053,
230,,Spot,1,Image 1,1,2054,
189,,Spot,1,Image 1,1,2055,
281,,Spot,1,Image 1,1,2057,
900,,Spot,1,Image 1,1,2058,
184,,Spot,1,Image 1,1,2060,
193,,Spot,1,Image 1,1,2061,
220,,Spot,1,Image 1,1,2072,
214,,Spot,1,Image 1,1,2073,
158,,Spot,1,Image 1,1,2078,
354,,Spot,1,Image 1,1,2085,
146,,Spot,1,Image 1,1,2098,
178,,Spot,1,Image 1,1,2102,
257,,Spot,1,Image 1,1,2103,
168,,Spot,1,Image 1,1,2148,
118,,Spot,1,Image 1,1,2177,
282,,Spot,1,Image 1,1,2189,
298,,Spot,1,Image 1,1,2191,
371,,Spot,1,Image 1,1,2193,
290,,Spot,1,Image 1,1,2194,
165,,Spot,1,Image 1,1,2196,
326,,Spot,1,Image 1,1,2197,
196,,Spot,1,Image 1,1,2198,
287,,Spot,1,Image 1,1,2199,
245,,Spot,1,Image 1,1,2200,
320,,Spot,1,Image 1,1,2201,
280,,Spot,1,Image 1,1,2203,
474,,Spot,1,Image 1,1,2211,
162,,Spot,1,Image 1,1,2212,
179,,Spot,1,Image 1,1,2230,
405,,Spot,1,Image 1,1,2261,
201,,Spot,1,Image 1,1,2266,
256,,Spot,1,Image 1,1,2273,
176,,Spot,1,Image 1,1,2457,
121,,Spot,1,Image 1,1,2458,
144,,Spot,1,Image 1,1,2471,
145,,Spot,1,Image 1,1,2552,
128,,Spot,1,Image 1,1,2661,
121,,Spot,1,Image 1,2,2937,
119,,Spot,1,Image 1,2,2938,
115,,Spot,1,Image 1,2,2939,
135,,Spot,1,Image 1,2,2971,
94,,Spot,1,Image 1,2,3016,
104,,Spot,1,Image 1,2,3018,
96,,Spot,1,Image 1,2,3045,
84,,Spot,1,Image 1,2,3046,
77,,Spot,1,Image 1,2,3056,
78,,Spot,1,Image 1,2,3065,
96,,Spot,1,Image 1,2,3101,
88,,Spot,1,Image 1,2,3127,
77,,Spot,1,Image 1,2,3132,
85,,Spot,1,Image 1,2,3135,
82,,Spot,1,Image 1,2,3140,
88,,Spot,1,Image 1,2,3144,
91,,Spot,1,Image 1,2,3150,
101,,Spot,1,Image 1,2,3154,
75,,Spot,1,Image 1,2,3160,
75,,Spot,1,Image 1,2,3175,
72,,Spot,1,Image 1,2,3176,
73,,Spot,1,Image 1,2,3177,
65,,Spot,1,Image 1,2,3184,
73,,Spot,1,Image 1,2,3185,
67,,Spot,1,Image 1,2,3187,
63,,Spot,1,Image 1,2,3213,
65,,Spot,1,Image 1,2,3220,
107,,Spot,1,Image 1,2,3235,
118,,Spot,1,Image 1,2,3242,
125,,Spot,1,Image 1,2,3243,
171,,Spot,1,Image 1,2,3244,
139,,Spot,1,Image 1,2,3245,
102,,Spot,1,Image 1,2,3248,
183,,Spot,1,Image 1,2,3250,
160,,Spot,1,Image 1,2,3262,
105,,Spot,1,Image 1,2,3264,
136,,Spot,1,Image 1,2,3265,
186,,Spot,1,Image 1,2,3279,
95,,Spot,1,Image 1,2,3280,
136,,Spot,1,Image 1,2,3295,
149,,Spot,1,Image 1,2,3329,
85,,Spot,1,Image 1,2,3330,
127,,Spot,1,Image 1,2,3334,
84,,Spot,1,Image 1,2,3339,
107,,Spot,1,Image 1,2,3340,
111,,Spot,1,Image 1,2,3350,
96,,Spot,1,Image 1,2,3358,
112,,Spot,1,Image 1,2,3359,
99,,Spot,1,Image 1,2,3376,
91,,Spot,1,Image 1,2,3402,
70,,Spot,1,Image 1,2,3412,
76,,Spot,1,Image 1,2,3414,
190,,Spot,1,Image 1,2,3415,
105,,Spot,1,Image 1,2,3419,
95,,Spot,1,Image 1,2,3420,
86,,Spot,1,Image 1,2,3425,
74,,Spot,1,Image 1,2,3434,
79,,Spot,1,Image 1,2,3446,
69,,Spot,1,Image 1,2,3451,
136,,Spot,1,Image 1,2,3467,
101,,Spot,1,Image 1,2,3469,
96,,Spot,1,Image 1,2,3470,
125,,Spot,1,Image 1,2,3472,
117,,Spot,1,Image 1,2,3474,
113,,Spot,1,Image 1,2,3475,
115,,Spot,1,Image 1,2,3477,
112,,Spot,1,Image 1,2,3479,
131,,Spot,1,Image 1,2,3480,
146,,Spot,1,Image 1,2,3481,
191,,Spot,1,Image 1,2,3483,
126,,Spot,1,Image 1,2,3484,
127,,Spot,1,Image 1,2,3491,
111,,Spot,1,Image 1,2,3492,
116,,Spot,1,Image 1,2,3497,
78,,Spot,1,Image 1,2,3499,
107,,Spot,1,Image 1,2,3503,
151,,Spot,1,Image 1,2,3510,
170,,Spot,1,Image 1,2,3512,
106,,Spot,1,Image 1,2,3517,
227,,Spot,1,Image 1,2,3518,
90,,Spot,1,Image 1,2,3521,
180,,Spot,1,Image 1,2,3525,
98,,Spot,1,Image 1,2,3527,
459,,Spot,1,Image 1,2,3532,
88,,Spot,1,Image 1,2,3536,
246,,Spot,1,Image 1,2,3539,
95,,Spot,1,Image 1,2,3563,
69,,Spot,1,Image 1,2,3577,
195,,Spot,1,Image 1,2,3588,
151,,Spot,1,Image 1,2,3590,
69,,Spot,1,Image 1,2,3591,
59,,Spot,1,Image 1,2,3605,
211,,Spot,1,Image 1,2,3608,
69,,Spot,1,Image 1,2,3611,
90,,Spot,1,Image 1,2,3612,
94,,Spot,1,Image 1,2,3615,
121,,Spot,1,Image 1,2,3618,
103,,Spot,1,Image 1,2,3619,
80,,Spot,1,Image 1,2,3620,
61,,Spot,1,Image 1,2,3622,
85,,Spot,1,Image 1,2,3633,
104,,Spot,1,Image 1,2,3635,
92,,Spot,1,Image 1,2,3636,
70,,Spot,1,Image 1,2,3637,
77,,Spot,1,Image 1,2,3675,
59,,Spot,1,Image 1,2,3679,
76,,Spot,1,Image 1,2,3686,
132,,Spot,1,Image 1,2,3687,
125,,Spot,1,Image 1,2,3688,
131,,Spot,1,Image 1,2,3693,
108,,Spot,1,Image 1,2,3696,
84,,Spot,1,Image 1,2,3702,
202,,Spot,1,Image 1,2,3729,
134,,Spot,1,Image 1,2,3732,
98,,Spot,1,Image 1,2,3748,
87,,Spot,1,Image 1,2,3749,
87,,Spot,1,Image 1,2,3758,
115,,Spot,1,Image 1,2,3760,
98,,Spot,1,Image 1,2,3763,
98,,Spot,1,Image 1,2,3768,
86,,Spot,1,Image 1,2,3771,
89,,Spot,1,Image 1,2,3776,
182,,Spot,1,Image 1,2,3778,
124,,Spot,1,Image 1,2,3783,
113,,Spot,1,Image 1,2,3787,
87,,Spot,1,Image 1,2,3802,
69,,Spot,1,Image 1,2,3805,
73,,Spot,1,Image 1,2,3809,
92,,Spot,1,Image 1,2,3812,
70,,Spot,1,Image 1,2,3813,
77,,Spot,1,Image 1,2,3815,
74,,Spot,1,Image 1,2,3818,
105,,Spot,1,Image 1,2,3822,
77,,Spot,1,Image 1,2,3823,
86,,Spot,1,Image 1,2,3825,
109,,Spot,1,Image 1,2,3829,
75,,Spot,1,Image 1,2,3837,
84,,Spot,1,Image 1,2,3840,
124,,Spot,1,Image 1,2,3841,
124,,Spot,1,Image 1,2,3842,
83,,Spot,1,Image 1,2,3843,
56,,Spot,1,Image 1,2,3849,
75,,Spot,1,Image 1,2,3854,
76,,Spot,1,Image 1,2,3855,
60,,Spot,1,Image 1,2,3858,
87,,Spot,1,Image 1,2,3859,
77,,Spot,1,Image 1,2,3863,
104,,Spot,1,Image 1,2,3867,
66,,Spot,1,Image 1,2,3868,
78,,Spot,1,Image 1,2,3869,
78,,Spot,1,Image 1,2,3873,
69,,Spot,1,Image 1,2,3874,
74,,Spot,1,Image 1,2,3876,
68,,Spot,1,Image 1,2,3887,
59,,Spot,1,Image 1,2,3900,
79,,Spot,1,Image 1,2,3904,
67,,Spot,1,Image 1,2,3919,
124,,Spot,1,Image 1,2,3925,
113,,Spot,1,Image 1,2,3934,
159,,Spot,1,Image 1,2,3942,
102,,Spot,1,Image 1,2,3943,
82,,Spot,1,Image 1,2,3948,
92,,Spot,1,Image 1,2,3955,
93,,Spot,1,Image 1,2,3956,
80,,Spot,1,Image 1,2,3957,
92,,Spot,1,Image 1,2,3959,
106,,Spot,1,Image 1,2,3961,
130,,Spot,1,Image 1,2,3963,
69,,Spot,1,Image 1,2,3966,
76,,Spot,1,Image 1,2,3968,
77,,Spot,1,Image 1,2,3969,
89,,Spot,1,Image 1,2,3975,
111,,Spot,1,Image 1,2,3976,
84,,Spot,1,Image 1,2,3979,
101,,Spot,1,Image 1,2,3981,
95,,Spot,1,Image 1,2,3982,
96,,Spot,1,Image 1,2,3987,
89,,Spot,1,Image 1,2,3988,
76,,Spot,1,Image 1,2,3989,
79,,Spot,1,Image 1,2,3999,
73,,Spot,1,Image 1,2,4002,
77,,Spot,1,Image 1,2,4008,
74,,Spot,1,Image 1,2,4011,
78,,Spot,1,Image 1,2,4014,
719,,Spot,1,Image 1,2,4023,
70,,Spot,1,Image 1,2,4032,
118,,Spot,1,Image 1,2,4033,
60,,Spot,1,Image 1,2,4047,
85,,Spot,1,Image 1,2,4048,
64,,Spot,1,Image 1,2,4051,
103,,Spot,1,Image 1,2,4052,
67,,Spot,1,Image 1,2,4053,
58,,Spot,1,Image 1,2,4056,
70,,Spot,1,Image 1,2,4058,
60,,Spot,1,Image 1,2,4059,
66,,Spot,1,Image 1,2,4062,
75,,Spot,1,Image 1,2,4064,
82,,Spot,1,Image 1,2,4079,
59,,Spot,1,Image 1,2,4081,
73,,Spot,1,Image 1,2,4082,
62,,Spot,1,Image 1,2,4083,
58,,Spot,1,Image 1,2,4085,
55,,Spot,1,Image 1,2,4088,
68,,Spot,1,Image 1,2,4090,
70,,Spot,1,Image 1,2,4092,
73,,Spot,1,Image 1,2,4103,
63,,Spot,1,Image 1,2,4104,
103,,Spot,1,Image 1,2,4107,
48,,Spot,1,Image 1,2,4109,
154,,Spot,1,Image 1,2,4121,
128,,Spot,1,Image 1,2,4122,
115,,Spot,1,Image 1,2,4125,
161,,Spot,1,Image 1,2,4129,
104,,Spot,1,Image 1,2,4138,
127,,Spot,1,Image 1,2,4140,
122,,Spot,1,Image 1,2,4141,
112,,Spot,1,Image 1,2,4146,
112,,Spot,1,Image 1,2,4148,
92,,Spot,1,Image 1,2,4150,
121,,Spot,1,Image 1,2,4151,
118,,Spot,1,Image 1,2,4152,
69,,Spot,1,Image 1,2,4158,
175,,Spot,1,Image 1,2,4160,
221,,Spot,1,Image 1,2,4163,
66,,Spot,1,Image 1,2,4165,
100,,Spot,1,Image 1,2,4169,
216,,Spot,1,Image 1,2,4177,
223,,Spot,1,Image 1,2,4190,
196,,Spot,1,Image 1,2,4192,
168,,Spot,1,Image 1,2,4193,
189,,Spot,1,Image 1,2,4197,
282,,Spot,1,Image 1,2,4202,
112,,Spot,1,Image 1,2,4206,
69,,Spot,1,Image 1,2,4222,
76,,Spot,1,Image 1,2,4238,
81,,Spot,1,Image 1,2,4241,
83,,Spot,1,Image 1,2,4244,
79,,Spot,1,Image 1,2,4245,
81,,Spot,1,Image 1,2,4250,
71,,Spot,1,Image 1,2,4253,
125,,Spot,1,Image 1,2,4265,
139,,Spot,1,Image 1,2,4268,
79,,Spot,1,Image 1,2,4272,
149,,Spot,1,Image 1,2,4273,
173,,Spot,1,Image 1,2,4274,
121,,Spot,1,Image 1,2,4276,
118,,Spot,1,Image 1,2,4282,
146,,Spot,1,Image 1,2,4288,
674,,Spot,1,Image 1,2,4290,
387,,Spot,1,Image 1,2,4294,
230,,Spot,1,Image 1,2,4297,
650,,Spot,1,Image 1,2,4299,
109,,Spot,1,Image 1,2,4304,
101,,Spot,1,Image 1,2,4305,
104,,Spot,1,Image 1,2,4307,
277,,Spot,1,Image 1,2,4345,
60,,Spot,1,Image 1,2,4364,
88,,Spot,1,Image 1,2,4385,
104,,Spot,1,Image 1,2,4402,
79,,Spot,1,Image 1,2,4404,
85,,Spot,1,Image 1,2,4410,
87,,Spot,1,Image 1,2,4414,
70,,Spot,1,Image 1,2,4419,
143,,Spot,1,Image 1,2,4423,
71,,Spot,1,Image 1,2,4424,
65,,Spot,1,Image 1,2,4431,
67,,Spot,1,Image 1,2,4438,
70,,Spot,1,Image 1,2,4448,
190,,Spot,1,Image 1,2,4450,
71,,Spot,1,Image 1,2,4464,
78,,Spot,1,Image 1,2,4467,
67,,Spot,1,Image 1,2,4468,
66,,Spot,1,Image 1,2,4472,
80,,Spot,1,Image 1,2,4485,
106,,Spot,1,Image 1,2,4487,
81,,Spot,1,Image 1,2,4491,
71,,Spot,1,Image 1,2,4492,
86,,Spot,1,Image 1,2,4493,
71,,Spot,1,Image 1,2,4495,
59,,Spot,1,Image 1,2,4497,
76,,Spot,1,Image 1,2,4498,
65,,Spot,1,Image 1,2,4499,
61,,Spot,1,Image 1,2,4508,
62,,Spot,1,Image 1,2,4520,
84,,Spot,1,Image 1,2,4537,
60,,Spot,1,Image 1,2,4538,
63,,Spot,1,Image 1,2,4543,
65,,Spot,1,Image 1,2,4544,
70,,Spot,1,Image 1,2,4546,
68,,Spot,1,Image 1,2,4550,
62,,Spot,1,Image 1,2,4554,
194,,Spot,1,Image 1,2,4562,
90,,Spot,1,Image 1,2,4563,
81,,Spot,1,Image 1,2,4567,
79,,Spot,1,Image 1,2,4571,
86,,Spot,1,Image 1,2,4572,
103,,Spot,1,Image 1,2,4574,
79,,Spot,1,Image 1,2,4580,
80,,Spot,1,Image 1,2,4581,
697,,Spot,1,Image 1,2,4583,
68,,Spot,1,Image 1,2,4584,
59,,Spot,1,Image 1,2,4585,
75,,Spot,1,Image 1,2,4592,
91,,Spot,1,Image 1,2,4596,
96,,Spot,1,Image 1,2,4597,
