LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
ID6177,6177,0,297.0,80.21702071123605,5.10909898320828,0.0,1.0,1,6.445539427641004,1,,808.6464646464647,854.0,201.0,1023.0,240168.0,184.6518078195828,0.0052852306953957,0.0460478937757456,0.1598369230074956,-0.7229684890003721,8.124925054260748,6.200292972935475,2.74569576867449,1.3104098612317785,130.51739929084965,66.29123377752786,0.3732209994177304,0.8354430379746831,5.802590147446928
ID6130,6130,0,325.0,78.98667625069896,6.935064896654514,0.0,0.0,0,6.742527480425314,1,,878.6246153846154,907.0,343.0,1023.0,285553.0,139.40705788185355,-0.0592109343460327,-0.7933379931967682,-0.0817480458527999,-0.0084580449949993,7.960012345136431,5.7742648421102,0.7329685591254594,1.378532603334393,142.82206993106448,60.98792424721546,0.4825224037877682,0.8904109589041095,5.103242320090347
ID6162,6162,0,220.0,80.29994072346287,4.357130679388773,0.0,2.0,2,5.5474370801282,1,,741.3636363636364,738.0,277.0,1023.0,163100.0,185.8985448874807,-0.0615998874152686,-0.523572891840231,-0.2691339024966639,-0.0058055926035454,6.710064488386885,4.866721045952959,0.1170990802923022,1.3787649682462904,96.67955503025902,50.38134210060261,0.4786356491590663,0.8817635270541082,5.123920831862621
ID6338,6338,0,120.0,77.66033893451217,3.5852415767815184,0.0,4.0,4,4.097053807842097,1,,765.25,785.0,473.0,998.0,91830.0,131.41506826870057,-0.1753748462094773,-2.4768453683433256,-0.190704074131976,-1.11754848028587,5.382812680317899,4.1977353382469085,1.312695022514553,1.282313496821339,52.73430274377765,34.4714381190067,0.5576789702082616,0.9022556390977444,4.746929678938743
ID6147,6147,0,127.0,76.54826206892824,3.706035722332173,0.0,5.0,5,4.214857587405223,1,,771.0708661417323,781.0,425.0,1002.0,97926.0,125.53082092308964,-0.1274759741742993,-1.794836388912039,0.1406789314706991,-1.987237314157732,6.564875704349644,4.257488578492023,-1.4074507758706605,1.541959674892395,55.81047040383135,35.79725934924948,0.5473006837204841,0.9236363636363636,4.791725562627502
ID6186,6186,0,150.0,76.81843854657492,4.224950320373652,0.0,6.0,6,4.580645410904644,1,,701.0666666666667,718.0,327.0,1001.0,105160.0,167.19063052433006,-0.1014931097052787,-0.9473108812275453,-0.054818856599953,-1.1023441203977635,5.946102359557712,4.459945962939542,-1.5705241791058258,1.3332229603155656,65.91787842972205,38.44890796207035,0.560331537017194,0.9009009009009008,4.735680548279413
ID6192,6192,1,54.0,66.53689271827122,7.107874928801551,0.0,6.0,6,2.7483872465427885,1,,604.0,618.0,428.0,742.0,32616.0,73.6875095019758,-0.2574669552070036,-5.684323253327135,-0.0205807891991615,-0.0099539534972287,3.950514201978703,1.84739229627344,2.182335914292395,2.1384273442883144,23.73043623469997,25.190652593295358,0.4699338714441486,0.8571428571428565,5.171143118126912
ID6340,6340,1,139.0,65.89552857943019,9.20921149495972,0.0,4.0,4,4.40949084051013,1,,554.115107913669,559.0,307.0,736.0,77022.0,87.5837552882201,-0.3534742585099362,-6.917965562610008,-0.231583436595344,0.2440975097526163,6.986764449719744,2.8958806488780326,2.354366029587586,2.4126562164869143,61.08390067820915,46.403853800533,0.3564745477145774,0.8034682080924855,5.937322901368105
ID6133,6133,1,163.0,67.0315549682583,9.724044667210055,0.0,0.0,0,4.7750161731049054,1,,781.6748466257669,796.0,436.0,1023.0,127413.0,121.34024621310348,-0.288046016546944,-5.212681744472372,0.0217666031919953,-0.0269668514510836,7.049451443103274,3.219039299015905,-0.8021570531096789,2.1899240078424542,71.63076122696468,46.40384764819768,0.41802422075522,0.8670212765957449,5.48282278646745
ID6149,6149,1,77.0,64.17348902426708,9.07412712127198,0.0,10.0,10,3.281908035776363,1,,587.025974025974,602.0,412.0,823.0,45201.0,89.96709545073365,-0.2655094948361612,-4.717343315949556,0.0659001982075334,-0.0591234271381156,5.438405186758716,2.010621963131997,2.1065921902700016,2.7048372525918167,33.83784426059071,33.145598431757975,0.3870444304443728,0.8555555555555554,5.69802723653436
