LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
ID6816,6816,0,286.0,46.57541976218756,77.06683581178667,0.0,8.0,8,6.32504723808687,1,,736.6538461538462,749.0,347.0,959.0,210683.0,117.48416437925592,-0.1163794044362645,-1.651674350741394,-0.0889963297585389,0.153541911854508,10.295211433902129,3.9354666978624775,2.20858567395417,2.616007763321667,125.68325490503592,63.63951573108018,0.3899721124568551,0.885448916408669,5.67659821752716
ID6753,6753,0,257.0,47.78904931900553,78.83993366219914,0.0,0.0,0,5.9958024941450905,1,,862.0972762645914,877.0,420.0,1023.0,221559.0,117.3885203889835,-0.165007417010891,-2.9025618862911515,-0.1016764963842673,0.1104199952954698,8.74270374416754,4.140714806376294,-1.0616216115532178,2.111399638223004,112.93914863844138,59.66203885679363,0.3987109769179432,0.8638655462184877,5.614044306678576
ID6561,6561,0,263.0,48.15318010543111,76.11625382294974,0.0,6.0,6,6.065388605131468,1,,788.638783269962,794.0,410.0,1017.0,207412.0,108.00375814090782,-0.170890218875603,-3.010054965927623,-0.1475487415344056,0.1823025656533408,9.170056868506924,3.943754455130108,2.0665222320558625,2.3252098914470567,115.57586027980572,59.66203446227424,0.4080194645015024,0.8795986622073575,5.549635904351554
ID6594,6594,0,258.0,48.13312292377869,78.63969878451603,0.0,5.0,5,6.007456154303044,1,,787.6007751937984,780.0,414.0,1021.0,203201.0,120.7242714909607,-0.2141016531690489,-3.55463639093976,-0.2133730420974303,0.2838973684903224,8.607673423848514,4.070284039915806,2.0039596052026902,2.114759888852024,113.37860057866872,57.01038321274987,0.4383621373076828,0.908450704225352,5.354123864834256
ID6724,6724,0,289.0,45.415262188004114,78.44595199493531,0.0,12.0,12,6.358134023065368,1,,719.242214532872,721.0,369.0,1005.0,207861.0,120.89459718453978,-0.114651411467244,-1.5408607020077814,-0.2885872401769704,0.4905149270306037,10.633628007700512,3.880339573656433,-0.95965715148425,2.740385939388412,127.00161072571804,68.9428050465707,0.335769461582218,0.8500000000000001,6.117645888987731
ID6853,6853,0,267.0,46.59507396987261,77.96772302118744,0.0,14.0,14,6.111339175628101,1,,734.9250936329588,737.0,319.0,1006.0,196225.0,127.60407077840628,-0.1191574518148338,-1.5582296554723,-0.2150880550983418,0.3842788428001958,10.2394575241451,3.753406376836717,-0.9929964358713448,2.728043940921386,117.33366804071528,62.31369010631799,0.3797218353461097,0.8870431893687708,5.752705562573233
ID6727,6727,0,272.0,46.40633404613355,77.38750280128458,0.0,16.0,16,6.168296037395733,1,,743.4632352941177,744.0,423.0,973.0,202222.0,121.66310074333624,-0.1461822746836534,-2.0924744367805936,-0.1694030149783869,0.0822865530077974,9.846446019039067,4.026352260758215,2.126753496993848,2.4455003887774223,119.53092774185224,62.31368131727919,0.3868328402608307,0.8831168831168829,5.699585379589951
ID6537,6537,0,284.0,47.75539869191779,78.4872163149879,0.0,4.0,4,6.302892888973781,1,,765.5246478873239,774.0,399.0,1013.0,217409.0,125.44102872327989,-0.1365850792799012,-1.9307821572236157,-0.036224723823431,0.0240407773335759,9.718398216765925,4.0375752994945096,-1.0542197912645643,2.406988723648729,124.80435102458104,60.98786008703641,0.4216506748244669,0.8806201550387598,5.459194054236297
ID6701,6701,0,259.0,45.33402213472543,77.8958365274299,0.0,19.0,19,6.019087251647923,1,,650.4208494208494,657.0,383.0,944.0,168459.0,108.04641421922469,-0.1728376944356991,-2.515717210759338,-0.2819222536883231,0.1006478141666947,9.414591737607074,3.9389396232053606,-1.0451658360102525,2.390133548161836,113.81805251889617,63.63950254752197,0.3531567096985903,0.8676716917922948,5.965147694053229
ID6670,6670,0,267.0,45.7111902200309,77.70702783546531,0.0,18.0,18,6.1113391756281015,1,,675.7265917602996,678.0,364.0,961.0,180419.0,127.05873133127518,-0.1751284167285656,-2.258222706531096,-0.1519228941195217,0.2426675464798921,9.227976261918997,3.979153118460344,-1.0089008881762611,2.319080464410372,117.33366804071528,59.66203885679363,0.4142250227124154,0.9020270270270264,5.507909132332674
