LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
ID65409,65409,0,243.0,77.54721027430186,32.370749565902955,0.0,7.0,7,5.83020591315673,1,,650.8559670781893,626.0,202.0,1267.0,158158.0,187.65389231514413,0.0292002534820955,0.1968085884551189,0.0897458767624009,-0.1617534588057912,6.910135826865038,5.190845705203159,-1.1827408639951091,1.3312158016830498,106.78682147553936,46.40381073421838,0.6231896477234056,0.9346153846153844,4.490501200667246
ID65412,65412,0,253.0,78.89977802074641,32.67387308545378,0.0,10.0,10,5.948959569587079,1,,584.9565217391304,554.0,228.0,1261.0,147994.0,178.95069509991455,-0.0200212301971247,-0.1335654971805885,-0.1259068275695642,0.0832617011602788,7.25834130148352,4.959045516743268,2.037578088334609,1.463656922885083,111.18134087782492,50.38127794057273,0.5504316686941124,0.9250457038391224,4.778077895370275
ID65382,65382,0,212.0,78.15497083187991,33.26433230561429,0.0,3.0,3,5.445636985735312,1,,850.8537735849056,822.0,283.0,1748.0,180381.0,297.2575476023202,0.0471890554095232,0.2579694180701777,0.0828061557726345,0.0478940147521077,6.100278998615029,4.891466870081739,2.120939987098634,1.2471267128326864,93.16381132845407,43.7521700315336,0.6115865346292809,0.93598233995585,4.532898291616196
ID65416,65416,0,243.0,77.35351957109108,32.92726675041704,0.0,13.0,13,5.830205913156729,1,,556.641975308642,539.0,205.0,1176.0,135264.0,178.5456842695691,0.0042407386895367,0.0263305704593703,0.0212291304629082,0.0233786779578641,6.922882270614843,4.971230303829862,1.871841290971925,1.3925893284970965,106.78682147553933,47.72963108556077,0.5890489262573239,0.9328214971209212,4.618800962806864
ID65385,65385,0,223.0,78.91343131482498,33.725183600850706,0.0,2.0,2,5.585128740526913,1,,767.0313901345291,717.0,317.0,1713.0,171048.0,247.159582801439,0.0184496314291633,0.1124381830352574,0.1140661140743775,-0.2723393133830863,6.636713261720648,5.03378703805415,-1.1959621192953134,1.318433460046836,97.9977826709682,45.07799038287599,0.6060340423688081,0.9369747899159664,4.553616183766823
ID65418,65418,0,267.0,77.18594446831308,31.626029279774208,0.0,12.0,12,6.111339175636158,1,,583.9475655430712,549.0,246.0,1384.0,155914.0,193.87137494289,0.0119313036018444,0.0710275809157773,0.0542133176491885,-0.005201343690996,7.3146432090475555,5.118393908560972,1.966306958136527,1.4290895424858097,117.33366804102468,53.032924795584655,0.5242535173386046,0.915951972555746,4.89591935496295
ID65388,65388,0,280.0,77.46141347689398,32.302665845920735,0.0,8.0,8,6.258348918178933,1,,619.2571428571429,598.0,198.0,1636.0,173392.0,226.0213575542376,-0.0003796750157422285,-0.0020812702813688,-0.1727456117948248,-0.2497803295553762,6.543408010723823,6.317162089293139,1.3582618364054555,1.0358144873018449,123.04654326399591,54.35876360390856,0.5232872358370279,0.9135399673735723,4.900437575600072
ID65423,65423,0,219.0,77.42766241407195,33.4451805068084,0.0,6.0,6,5.534811239775946,1,,673.1826484018264,662.0,256.0,1335.0,147427.0,199.05417055868736,0.0169505771131684,0.1127395429102464,0.0694438411855756,-0.1668634903702712,6.079330102263816,5.125521754940286,2.0896088498507224,1.1860900007700077,96.23997491005396,45.07799653520315,0.5951633141284262,0.937901498929336,4.595014173128874
ID65425,65425,0,234.0,79.22663248209999,33.09734864259224,0.0,9.0,9,5.721220491827869,1,,568.2521367521367,529.0,212.0,1380.0,132971.0,203.17854179317283,-0.0327600761396305,-0.1894540624664734,-0.0354295021675317,-0.0088678061749104,6.860885867582836,4.839902477375139,2.0223064477436994,1.4175669653789702,102.83175401348234,47.72963108556077,0.5672322993589046,0.9249011857707512,4.706786029924042
ID65427,65427,0,229.0,78.50456103278286,32.22496102869757,0.0,14.0,14,5.659766287641577,1,,590.0218340611353,562.0,242.0,1171.0,135115.0,174.4198012412654,0.0370705474376712,0.2418371357626485,0.1019443576411897,0.0494181953934982,6.757952667029231,4.843211989095087,1.9240942906645184,1.3953452135164328,100.63449431233953,46.403804581891215,0.5872858731293868,0.9404517453798764,4.6257286699727125
ID65396,65396,0,235.0,80.6610277572924,34.6264783249531,0.0,0.0,0,5.733432289055875,1,,703.4978723404255,639.0,273.0,1816.0,165322.0,288.38652798868446,0.0246924451005804,0.1175677963974232,0.0789471007993879,-0.0690023982121339,6.939459273471975,4.918140466715491,2.044043153539718,1.4109924920681236,103.2712059537108,47.72963108556074,0.5696563690142847,0.9143968871595328,4.696760915176847
ID65428,65428,0,262.0,77.7607365215203,31.495823918912496,0.0,15.0,15,6.053846466031184,1,,639.412213740458,622.0,271.0,1592.0,167526.0,206.3665551859001,0.0570954009155666,0.3347021885852199,-0.0260056285371305,-0.0055959642559053,7.288968120799184,5.030629358558421,1.9568554914626568,1.4489177399640336,115.1364083398819,51.70709829191512,0.5411556639802606,0.9257950530035332,4.818854659672867
ID65398,65398,0,248.0,78.93211860253729,32.58951960396472,0.0,1.0,1,5.889882042553543,1,,839.5443548387096,791.0,236.0,1808.0,208207.0,266.68200833809925,0.0505704936710454,0.3030762594354955,0.0110527809917549,-0.0975561349893314,7.17758650415695,5.004626153873919,-1.218962983839044,1.4341903437884191,108.98408117668212,49.055445284576,0.5691129744919202,0.9185185185185184,4.699002636367837
ID65399,65399,0,209.0,77.92878317860597,33.74815439780634,0.0,5.0,5,5.406969251732081,1,,635.4880382775119,624.0,225.0,1448.0,132817.0,206.52665850571685,-0.0201343430103693,-0.1264538871790279,-0.0573045811470209,-0.0717530885539192,6.040481052970814,4.876742360124047,2.336738081470729,1.2386303410986768,91.8454555077684,46.40381688654554,0.5359942462443761,0.9146608315098468,4.842000926093622
ID65400,65400,0,220.0,77.14502306124578,34.124807906710586,0.0,4.0,4,5.547433402667177,1,,684.5681818181819,644.0,287.0,2040.0,150605.0,238.75091601127423,-0.020893795681885,-0.1223740123269506,0.0810407348620087,-0.0054412792297668,5.728669344265789,5.520317960635127,0.897587391050356,1.0377426418399078,96.67942685028248,45.07799653520313,0.5978809548322093,0.922431865828092,4.584559064762386
ID65401,65401,0,248.0,77.40314126362752,33.02789568787619,0.0,11.0,11,5.889882042553543,1,,573.4435483870968,530.0,194.0,1637.0,142214.0,206.0000118870857,-0.0026712614950716,-0.0149118488068708,-0.0240118491246233,0.0249059301775767,6.6453953410587925,5.232317530967364,2.052553620775097,1.2700672888692548,108.98408117668212,50.38128409289986,0.5395534406993441,0.9168207024029574,4.826004236691125
ID65393,65393,1,143.0,71.35357183385219,26.36342775553905,0.0,4.0,4,4.472483793382367,1,,660.9580419580419,603.0,254.0,1622.0,94517.0,275.41952312805046,-0.0624460074536287,-0.3196815363369871,-0.0281071796294115,-0.1705360827051448,4.732621788327915,4.39127594545126,0.7502316444794123,1.0777327244101436,62.8416274526837,38.44888247383687,0.5341827319564484,0.8937500000000002,4.8502040461024185
ID65394,65394,1,252.0,71.51045173760535,25.79562374060216,0.0,1.0,1,5.937191092048858,1,,621.6587301587301,587.0,212.0,1597.0,156658.0,223.5833726043911,-0.020516307561598,-0.1164781652186915,-0.1502027962703225,-0.6088294703122514,9.655881889555433,4.165886925688255,-1.5654712807565212,2.3178454100647885,110.74188893759644,54.35872053761844,0.4709592584976727,0.892035398230088,5.165510664357683
ID65380,65380,1,205.0,72.00531404197552,25.568930531864154,0.0,3.0,3,5.354977955217612,1,,676.0439024390244,582.0,181.0,1705.0,138589.0,301.7437118996365,-0.0383391052716173,-0.1786432801852976,-0.0377346373911597,-0.2562814224106606,7.430901000773915,3.953939476986301,1.5503553454057917,1.8793664000233403,90.08764774685424,46.403786124909736,0.5257366801921821,0.9151785714285712,4.8890085053185
ID65384,65384,1,238.0,72.61963992368243,26.936992894605805,0.0,2.0,2,5.769912608040153,1,,540.390756302521,465.0,174.0,1390.0,128613.0,236.86208720057348,-0.0632681122421385,-0.3081853053666242,-0.0542827800316493,-0.0964112503485515,7.777449705288785,4.331235215491449,-1.3969059848379313,1.7956655130322463,104.5895617743966,51.70708598726078,0.4915843867390131,0.8814814814814814,5.055986336598891
ID65390,65390,1,218.0,72.76537249153418,27.42866873648716,0.0,0.0,0,5.5221602261137575,1,,507.848623853211,463.0,152.0,1223.0,110711.0,208.5777160091869,-0.0715959136820939,-0.3755325277942747,-0.0194092391616439,-0.1060441455831649,8.497079899824486,3.75639730255674,1.6055324429414946,2.262029070791065,95.8005229698254,51.70707368260646,0.4502749887104464,0.8952772073921967,5.282822513825033
ID65408,65408,2,200.0,31.375684209340072,56.65561816373887,0.0,4.0,4,5.2892702157745335,1,,749.785,684.0,191.0,2064.0,149957.0,335.81047055694734,0.1465307185654481,0.5707100158240281,0.0482920712524551,0.2238224332446879,6.724474563900843,4.392586549667411,-1.5290456529877228,1.5308689966302411,87.89038804571138,50.38126563591837,0.4351240613113242,0.860215053763441,5.374008912035763
ID65410,65410,2,108.0,32.54413019655547,54.0578696031132,0.0,7.0,7,3.8868039421044873,1,,831.0277777777778,800.0,296.0,1980.0,89751.0,332.49662940694327,0.0819865647302034,0.3787730847012082,-0.2625850474435309,0.0595772545918624,4.933864375701239,3.2476967453834904,1.5253992541653618,1.5191887551430374,47.46080954468416,37.12304366551295,0.4327707034523327,0.8404669260700393,5.388600726367146
ID65383,65383,2,172.0,32.92983037021132,54.2892600843284,0.0,3.0,3,4.905067410068127,1,,787.4476744186046,753.0,226.0,1812.0,135441.0,310.8240371035414,0.1344618264038794,0.6005459225092498,0.0545877100392189,0.042486365753611,5.357732830674497,4.389724770874277,1.3555276407921115,1.2205168001016673,75.58573371931179,41.10051702419448,0.5622832248396886,0.9247311827956988,4.72745461884604
ID65415,65415,2,180.0,32.07395283460597,57.06183478805279,0.0,10.0,10,5.0178423125813385,1,,665.3166666666667,617.0,180.0,1708.0,119757.0,290.741711382165,0.1410348902218476,0.5656902541051648,0.0467643684911563,0.1829485523795818,5.765826021292964,4.534416806104382,1.070617207405936,1.2715694802319053,79.10134924114027,46.40381073421838,0.4616219612765967,0.871670702179177,5.217490909892595
ID65386,65386,2,143.0,32.06553120937873,52.861291840410175,0.0,2.0,2,4.472483793382366,1,,751.3636363636364,721.0,231.0,1510.0,107445.0,270.0100818528388,0.0823537416829438,0.4234618601244534,0.0325992855666997,0.0870789413088289,4.53196022239663,4.427624115608968,1.3722579689275682,1.023564806782003,62.84162745268367,37.12305597016731,0.5730200885981145,0.913738019169329,4.682955256052314
ID65389,65389,2,191.0,32.441100339788974,56.28142098787526,0.0,8.0,8,5.168891790488848,1,,669.4554973821989,617.0,257.0,1905.0,127866.0,260.0895733530819,0.1053528957700968,0.4906528090599661,-0.0024929597408492,0.0016017211243512,5.303359340701072,4.963595545225277,1.293419455035055,1.068451144413374,83.93532058365437,42.426343527864034,0.585980830917579,0.929440389294404,4.63087680235145
ID65424,65424,2,140.0,30.77338016910174,56.40418580425232,0.0,6.0,6,4.425320959075818,1,,724.2,643.0,288.0,1799.0,101388.0,313.09292986877387,0.0513313630669485,0.2258699376006836,-0.0803656935015072,0.1424582451359085,5.431163556613361,3.643449504428726,-1.290283733538046,1.4906652473189526,61.52327163199799,41.100510871867314,0.4576725293291606,0.8888888888888887,5.239954418411614
ID65426,65426,2,290.0,29.691655958903237,59.344176105517086,0.0,12.0,12,6.369124755603818,1,,527.1448275862069,453.0,102.0,1523.0,152872.0,264.49943529378544,0.1179579183650366,0.4205685949051264,-0.0047597803521056,0.3286036895853585,8.101639180388597,5.261307460332619,2.04093088527415,1.53985282963798,127.44106266628148,54.3587512992542,0.5419763110519304,0.904836193447738,4.815204982555688
ID65429,65429,2,195.0,32.56773821834442,57.22104654819272,0.0,9.0,9,5.22273586639154,1,,671.3589743589744,588.0,241.0,1889.0,130915.0,324.52309872671634,0.1282750912702261,0.4703991324294653,-0.0982889717171427,0.0881265670108243,5.716145140943541,4.812716522548998,1.5494922969367158,1.1877169814930328,85.69312834456858,46.403810734218375,0.5000904580496464,0.8843537414965986,5.012803121375553
ID65430,65430,2,137.0,32.90856223159358,56.66672311887137,0.0,14.0,14,4.377650043071456,1,,686.0875912408759,666.0,175.0,1373.0,93994.0,245.9502422912525,0.0605857849697878,0.3187038007314824,-0.0387216387833261,0.0268397005835746,4.799833406762765,4.135183774814982,1.8066839440828903,1.1607303733381285,60.204915811312304,39.77469667285208,0.4782203629855379,0.8509316770186334,5.126145153405185
ID65431,65431,2,147.0,32.194134046588225,55.84229051249252,0.0,15.0,15,4.534604599121901,1,,591.7074829931972,546.0,171.0,1272.0,86981.0,232.7367614905319,0.0424391567485613,0.2070084626961291,0.1600162558188638,0.0351253442592634,5.065283085056439,4.042605370446676,1.4254987304694158,1.252974906253777,64.59943521359789,39.77469052052492,0.5131271175642997,0.8749999999999998,4.948715062138231
ID65403,65403,2,165.0,32.703720423849,52.71542069685913,0.0,1.0,1,4.804218252512126,1,,841.9818181818182,793.0,348.0,1937.0,138927.0,328.1505728288366,0.129064165993361,0.5866061308526366,-0.0228159269660773,-0.0615351055884321,5.298026887111711,4.46497594613512,1.10605354522867,1.186574564124512,72.50957013771192,42.42634352786403,0.5062138068136157,0.901639344262295,4.98239252014066
