LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
ID76513,76513,0,140.0,36.05303461053479,168.52168365994237,0.0,0.0,0,4.425328293072704,1,,655.9857142857143,584.0,162.0,1857.0,91838.0,317.0497994543105,0.0283012460738733,0.113889081354872,-0.1395993217093006,0.0866249239124086,6.537034103753924,3.240483055648764,0.9517228544651436,2.017302356313408,61.523475554769085,42.42641647683713,0.4295146917899207,0.8722741433021808,5.408986782056386
ID76626,76626,0,105.0,35.323829550115505,169.5349919011052,0.0,6.0,6,3.832446721886988,1,,679.9142857142857,633.0,172.0,1798.0,71391.0,302.7165186430048,-0.0453055736941529,-0.2131745175595439,0.0114725187929992,0.0584817870093456,4.512449648403193,3.339803625918998,0.93973923861583,1.351112267015856,46.14260666607678,31.81981499434825,0.5726861608096331,0.9130434782608696,4.684320350157075
ID76599,76599,0,246.0,34.19664529454457,167.49574852479884,0.0,5.0,5,5.866094163776854,1,,763.9065040650406,716.0,121.0,2200.0,187921.0,358.4121265349715,0.1109767120789048,0.4258085783260938,-0.0355924693582577,-0.0397411252917185,8.343302263058384,4.128541242684351,0.6590041966307875,2.0208838358687733,108.1055356176656,59.66215838784372,0.3816452623027441,0.8282828282828283,5.738190924764411
ID76539,76539,0,168.0,35.5803140140082,169.48053842086088,0.0,1.0,1,4.847704260963507,1,,714.5238095238095,692.0,145.0,2012.0,120040.0,327.3995517644768,0.1208010057629411,0.4704469511714084,-0.0467350222948669,0.1206794132934068,7.245018952200165,3.392853220234925,0.88752498292507,2.135376475761162,73.82817066572292,49.05554635847331,0.3855278331824074,0.8527918781725884,5.70922374402308
ID76477,76477,0,116.0,37.140311031788514,169.46543513173356,0.0,2.0,2,4.028194861730867,1,,636.9224137931035,595.0,116.0,1461.0,73883.0,290.8396286275477,-0.0625511587941841,-0.2922474494660278,0.0149408786327265,0.0752212222243917,4.743985569422869,3.461333583988344,0.8972536650102106,1.3705658395272555,50.97659403109438,34.47146624387729,0.539089863632804,0.9062499999999994,4.828078792607592
ID76608,76608,2,106.0,95.60966521157816,173.17010790505734,0.0,5.0,5,3.850653222094546,1,,1576.2169811320755,1576.0,611.0,2910.0,167079.0,508.1507276336512,0.3069384815561718,1.4569667498564771,-0.0055320582781445,-0.0061905746215598,5.011871525324908,2.9773326801223305,1.825908820424308,1.68334279833283,46.58206006289658,33.145631830044834,0.5328143966154473,0.887029288702929,4.856428024034903
ID76627,76627,2,95.0,95.11764764169632,174.6110032774381,0.0,6.0,6,3.6453839672734696,1,,1524.6842105263158,1474.0,399.0,3146.0,144845.0,562.0205240281634,0.1846945439949227,0.8458734639433177,-0.0774439301162299,-0.007019711667717,4.593529754352818,2.9097672107451973,1.855149876650797,1.5786588485119415,41.748072697878925,31.819807963093865,0.5181448506747879,0.8878504672897197,4.924695001798353
ID76517,76517,2,230.0,98.08528620981691,175.76965804812176,0.0,0.0,0,5.672119794812196,1,,1286.1478260869565,1245.0,378.0,2613.0,295814.0,432.6928122295063,0.3297615211202386,1.4742373800809272,0.0012322164265004,-0.0079481860335375,6.588135196131614,4.86360441113687,0.5891822467997428,1.3545787525494153,101.0742812685492,47.7297260071496,0.5575356511421993,0.9255533199195164,4.747539758143252
ID76596,76596,2,141.0,97.65047778775568,173.27389580310705,0.0,3.0,3,4.441104914567383,1,,1566.2624113475176,1492.0,250.0,3734.0,220843.0,675.3471768060173,0.4017519375833662,1.3293956314697906,0.1913632993414813,0.2684939680478898,4.821523298521641,4.375181264559273,1.7135922566295574,1.102016809584078,61.96292895158885,39.77476522730811,0.492182936068033,0.8703703703703699,5.052911079784909
ID76567,76567,2,135.0,96.33854599555325,174.1837933647507,0.0,8.0,8,4.345586116721868,1,,1226.1777777777777,1184.0,353.0,2454.0,165534.0,466.6653194721137,0.3541396172901515,1.374323519807741,-0.1781811064286046,0.1352010610622977,4.6411910238860505,4.30191163479018,0.6743823507337928,1.0788671218516137,59.32620857067014,37.123113977779184,0.5409631231668645,0.9060402684563744,4.819712152182312
ID76491,76491,2,151.0,96.71076626096853,173.1912303020319,0.0,4.0,4,4.595893435387988,1,,1465.5960264900662,1477.0,355.0,2999.0,221305.0,532.376397909198,0.4239136854495989,1.6391520996431894,0.0434757459757367,0.0927434232074548,4.882355464320202,4.244964862087349,-1.2161134571433487,1.1501521503571257,66.35746291978666,47.72971194464085,0.366034491003008,0.8273972602739724,5.859275608427584
ID76588,76588,2,195.0,97.6488865055723,172.31290857472067,0.0,7.0,7,5.22274452192838,1,,1199.0,1122.0,158.0,2874.0,233805.0,532.8304115032103,0.3355303440901267,1.130676111557859,-0.2156232374018198,0.0455326791776079,5.501783076142793,5.040088785000521,1.199947039664763,1.0916043964376758,85.69341237985694,49.05553581159174,0.4474878559339405,0.8590308370044059,5.299248738675623
ID76542,76542,2,171.0,99.2199591511764,176.04382345644902,0.0,1.0,1,4.890795812946813,1,,1578.982456140351,1372.0,315.0,4095.0,270006.0,828.3366499031389,0.4542332929317787,1.1908177584769568,-0.0885284444230176,-0.0571314669453313,5.84927446887462,4.26232130255688,0.7091122096155146,1.3723213370530654,75.14653085618222,41.10059260988626,0.559013933105639,0.909574468085106,4.7412582972189385
ID76478,76478,2,124.0,98.39456845302456,175.1691323569121,0.0,2.0,2,4.164782434878591,1,,1579.6370967741937,1547.0,324.0,3387.0,195875.0,599.0151040439661,0.3926410050529352,1.4869830603707388,-0.1390329445319152,-0.0702562245846591,4.826629903604432,3.985163217412798,0.4503669797673633,1.2111498677180708,54.49222120565267,31.819814994348263,0.6763150851466148,0.9501915708812262,4.310527248646383
ID76611,76611,3,112.0,34.0512720177312,241.18156665408975,0.0,5.0,5,3.9581339544254703,1,,1276.571428571429,1275.0,443.0,2647.0,142976.0,430.4121367533768,0.1606984366389575,0.8212641379410212,0.1072451234392658,0.1240880308087682,4.5565133035113,3.3637819163208573,-1.3626936145023467,1.35458047425827,49.21878044381524,35.797286595201015,0.4826590958419235,0.8715953307393,5.102519633956574
ID76629,76629,3,113.0,33.497674135048584,240.97142105697515,0.0,6.0,6,3.9757649278976017,1,,1063.9469026548672,992.0,461.0,2275.0,120226.0,397.2620995349644,0.0568147835423194,0.2879620742702384,-0.0827287114527496,-0.7524082073562417,5.949005632678142,3.1811782147702865,1.3037653169934045,1.870063615127492,49.6582338406351,34.471459212622975,0.5251480986331467,0.8968253968253963,4.89174751781354
ID76484,76484,3,207.0,32.50518824436666,244.4031402272813,0.0,2.0,2,5.381045313880039,1,,1120.6666666666667,963.0,260.0,3347.0,231978.0,634.3397071582938,0.1773342461622429,0.5322030864777875,-0.1419015644296287,0.0360890347188654,6.532856534548565,4.6164060555366015,1.7134121390762602,1.415139061849532,90.96685314169432,49.05553932721894,0.4750255020586474,0.8607068607068613,5.143354625233182
ID76551,76551,3,241.0,33.84160640634499,243.73153776511649,0.0,0.0,0,5.806173346936253,1,,968.7053941908714,883.0,356.0,2114.0,233458.0,363.5838284987128,0.184507710614238,0.830029988273457,-0.1335635869875321,-0.1845110777240548,8.755977147073866,3.990689491428682,1.872250865796804,2.1941013365936404,105.90826863356668,57.01048252892447,0.4094777409915717,0.8368055555555554,5.539745108165416
ID76566,76566,3,251.0,34.34209851725748,243.33093691990223,0.0,1.0,1,5.925409061146816,1,,1184.5617529880478,1099.0,288.0,3141.0,297325.0,468.3193773177818,0.203910367591001,0.8568222331344659,-0.2780612405132494,-0.1199823217611561,10.159070727923265,3.789535898107274,-1.3503420719482442,2.680821873991832,110.30280260176453,57.010479013297314,0.4264685712235776,0.836666666666667,5.4282696908262205
ID76603,76603,3,204.0,33.278917218093845,238.9115110835748,0.0,7.0,7,5.341909919481603,1,,1070.9754901960785,998.0,288.0,2719.0,218479.0,454.4839052001352,0.0921362479547668,0.3975984847170909,0.2423863420193432,-0.0031758000448465,7.606765949209539,4.123273400681452,1.1130394894018645,1.8448366649546863,89.64849295123491,49.05553581159184,0.468141141592428,0.8986784140969157,5.181035011339143
ID76604,76604,3,132.0,34.109922660872726,242.51026026966971,0.0,3.0,3,4.297030557916886,1,,1183.9469696969695,1083.0,397.0,2610.0,156281.0,480.1496159061978,0.1381348721909855,0.5985428677844123,-0.0576971241595018,-0.0950046092348369,5.468276790094186,3.4323699914866315,-1.43906176451503,1.5931489914132948,58.00784838021086,38.4489343291029,0.4930920569105664,0.9010238907849826,5.04825086873659
ID76494,76494,3,110.0,33.63383010076442,241.92067041367977,0.0,4.0,4,3.9226342781001473,1,,1480.7272727272727,1429.0,524.0,3025.0,162880.0,549.5974157807337,0.1586649343828273,0.7378761649100917,-0.0626448169325235,-0.1990033055253674,4.477708032431234,3.46940741981781,1.4867732683290804,1.2906261763475368,48.33987365017575,35.79729011082823,0.47404009030586,0.894308943089431,5.148697729105696
ID76499,76499,5,165.0,131.87161266169753,76.71297247139577,0.0,0.0,0,4.8042262144480015,1,,984.2060606060606,934.0,310.0,2267.0,162394.0,409.370180991479,-0.1660851641432595,-0.9576547464618372,0.2127647863901314,0.0815529361808282,5.77084996564856,4.269855527133746,0.7292222404957851,1.3515328396889337,72.50981047526354,41.10059260988626,0.5393994091370199,0.9116022099447514,4.826693247374916
ID76514,76514,5,240.0,131.37844505196736,77.53859915217929,0.0,8.0,8,5.794114822295825,1,,704.9041666666667,678.0,136.0,1733.0,169177.0,286.66876776053664,-0.1092077303072951,-0.6029157585775948,0.0431811672138834,-0.0191034176699561,7.062225519743108,4.745722449063154,0.9666089700786612,1.4881244311152777,105.46881523674696,51.70719760800236,0.4957148508377888,0.9005628517823637,5.034878178910716
ID76469,76469,5,313.0,128.4209957549892,75.39405433820937,0.0,2.0,2,6.6168858919326565,1,,872.0926517571885,815.0,203.0,1972.0,272965.0,385.0664957273324,-0.0260688550482877,-0.1212413024429819,0.3702593524114119,0.1093319155354532,7.920353011575033,6.020766698143718,3.128504406232286,1.3155057169076128,137.5489132045909,60.9879822547947,0.4647062321388931,0.8658367911479944,5.200147754051789
ID76548,76548,5,359.0,128.83422908422594,77.5533100112424,0.0,3.0,3,7.086449569438668,1,,1149.4763231197771,1077.0,331.0,3314.0,412662.0,459.518650112232,0.1087116957972154,0.4905514059688854,0.0452765763484592,0.0351140956581051,7.8705739898602785,6.460993218579289,0.6861276582194487,1.2181678146987658,157.7637694583007,59.66215838784376,0.5569538584011586,0.9134860050890584,4.750018745573911
ID76487,76487,5,201.0,126.5703419432838,75.30811487054152,0.0,4.0,4,5.3024856912283695,1,,967.4477611940298,902.0,309.0,2796.0,194457.0,382.7398052299535,0.0279628880775726,0.1375176608963364,-0.3880154416483748,0.122801409550236,7.663002230126587,3.8013539430830177,-0.6292946827729555,2.0158612812338257,88.33013276077558,49.05554987410051,0.4612564485873349,0.9013452914798206,5.219557744391274
ID76537,76537,5,182.0,129.51220945694865,75.26600106229051,0.0,5.0,5,5.045650567757415,1,,788.1483516483516,723.0,237.0,1815.0,143443.0,294.51241655583084,-0.174618623121716,-1.1323227991154476,0.3647782059461333,0.0564442491067851,5.634248961301998,5.047401293292631,0.2524824298083501,1.1162672896227244,79.98051822119984,43.75224737504246,0.5250411542781245,0.86873508353222,4.892245686521035
ID76616,76616,5,154.0,129.00558710546386,73.6176615993331,0.0,6.0,6,4.641323469832368,1,,760.1428571428571,717.0,80.0,1818.0,117062.0,329.46967544851435,-0.073908327531493,-0.3682554324852035,0.056585671136718,-0.1982002648455381,5.511779436962515,4.159268313490203,0.1923711996225495,1.3251800608981072,67.67582311024606,37.12312452466068,0.6170983231926682,0.927710843373494,4.512609453250684
