LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
ID4000,4000,0,174.0,66.79785761330102,24.142915820826463,0.0,14.0,14,4.933499551186545,1,,592.8620689655172,600.0,225.0,931.0,103158.0,121.99319344357572,-0.0739020289195308,-0.7756173044756036,0.0596493028109835,-0.0220966451461353,6.073709622089435,3.9863145147360575,-1.5435781544429763,1.523640344894258,76.4645362208586,42.4263189183538,0.533825380536429,0.8992248062015501,4.851827177374206
ID3874,3874,0,169.0,67.05604728007162,25.37890250344333,0.0,3.0,3,4.862099265077494,1,,607.9940828402367,598.0,300.0,921.0,102751.0,151.08675752067796,0.0573105105302069,0.4362492317536409,-0.0773453260540899,-0.0518685542829052,8.175673532469172,3.051341041554761,-1.2030857968716582,2.6793706180753207,74.26727943290291,53.03289754931382,0.3318307790289745,0.845,6.15384564391474
ID3747,3747,0,141.0,69.43175137403821,26.0274865114291,0.0,8.0,8,4.441094610358908,1,,608.1347517730496,628.0,275.0,930.0,85747.0,157.6023576626657,0.0869237138296357,0.6171721450598326,-0.1250730515501346,-0.0192111181970149,7.27014101562037,2.8779813486886234,1.8485359380086956,2.5261251324415537,61.96264142035095,47.72960735493108,0.3417937081207668,0.8343195266272194,6.063493273407263
ID3781,3781,0,182.0,67.2855166433875,26.738626657221232,0.0,4.0,4,5.045638860887989,1,,629.1593406593406,626.0,228.0,904.0,114507.0,137.47129040549052,-0.0036670297724773,-0.0336890348351555,-0.1756727901382145,0.1660069716055177,8.328937513710063,3.2868691425925376,-1.1665858493019456,2.534003379015133,79.98014708158777,55.68454352540791,0.32413261629818,0.8179775280898871,6.226493866847566
ID3751,3751,0,201.0,67.05959904467791,24.74867937069409,0.0,1.0,1,5.302473388452587,1,,586.4129353233831,587.0,308.0,860.0,117869.0,131.02470618872152,-0.0225408223183127,-0.2064198554794516,-0.1233620976451715,0.2844159565706157,8.337037777018795,3.6041899030168425,2.0817107835997155,2.3131516377759063,88.32972287581944,54.35872141626358,0.3756455650446912,0.8645161290322585,5.783833722733728
ID3783,3783,0,209.0,68.64781562273255,25.209651013107905,0.0,2.0,2,5.406965667376947,1,,661.2344497607655,672.0,320.0,992.0,138198.0,141.12187027192755,-0.0268405093453876,-0.2584626987380314,-0.0690663418407906,0.0482576266829369,8.251784817921918,3.5692304002249537,2.094410433653366,2.311922709557176,91.84533373654854,54.3587222951663,0.3905966196793747,0.8874734607218682,5.672058374429465
ID3752,3752,0,176.0,68.08779021285932,26.48630986222425,0.0,6.0,6,4.961771986376856,1,,635.1420454545455,645.0,314.0,965.0,111785.0,151.85969932546547,0.0424419301952004,0.340566227297699,-0.3229461603030925,0.3900890251034971,7.8526504495986895,3.383810394060735,1.9782033432411847,2.320653208992343,77.34343893604085,58.336188622599295,0.2855993665675923,0.7927927927927918,6.633249180960625
ID3848,3848,0,185.0,67.5811393366686,27.727598596105032,0.0,11.0,11,5.08705382803814,1,,598.5621621621622,602.0,159.0,871.0,110734.0,136.0000706348749,-0.0646638561905804,-0.6085468298783439,-0.1737733587463084,0.0943583715137452,7.619512873541988,3.775293701069642,1.991141653349222,2.0182569825979835,81.29850115436123,51.70707631907221,0.3821135503398828,0.8428246013667433,5.734673711164567
ID3849,3849,0,127.0,67.22026944909409,28.61479056035113,0.0,10.0,10,4.2148519992408815,1,,601.7874015748032,609.0,252.0,941.0,76427.0,167.01770792540214,0.1528763581860071,0.9555824456330064,-0.0141252277880534,-0.3516598609664697,7.815228344828712,2.593412121661794,1.9509036167251617,3.013492641432133,55.81032241407494,50.38125157321976,0.2763035668483248,0.7696969696969697,6.743908765676475
ID3758,3758,0,176.0,68.06519095738122,26.866730410586577,0.0,7.0,7,4.961771986376856,1,,619.9090909090909,632.0,240.0,887.0,109104.0,149.5969164207518,0.0380083641369216,0.3034685463865388,-0.0696829764437326,0.0660323843533286,7.4729396773173695,3.388333254595016,1.9371335761987187,2.2054913480493994,77.34343893604088,59.662010731743614,0.2730471014020599,0.7719298245614035,6.7840048032806965
