LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
ID5632,5632,0,209.0,21.111571432460977,42.76903451359588,0.0,1.0,1,5.406963875250763,1,,604.3540669856459,598.0,251.0,950.0,126310.0,155.9889326548007,-0.0486193819743577,-0.3959886997489268,-0.2729688895794007,-0.2905451209446094,6.633269128733524,4.902368884157286,0.0403200434111413,1.3530742556256612,91.84527285271449,59.66198963902579,0.3242434472394765,0.7133105802047781,6.225429624589717
ID5536,5536,0,211.0,22.230995094276636,45.41744228092183,0.0,10.0,10,5.432772918689792,1,,594.0473933649289,578.0,258.0,985.0,125344.0,188.51746825801368,0.0241163866171914,0.1484097433015823,0.3142059719885429,-0.173416865632739,6.799353114428632,4.499843652481169,2.8740916755357397,1.5110198574742784,92.7241749852763,54.358680108713415,0.3943347370390185,0.8053435114503815,5.645110066580327
ID5537,5537,0,231.0,21.698054318451703,42.81963284728952,0.0,6.0,6,5.684422043081756,1,,606.6493506493506,595.0,188.0,995.0,140136.0,194.2708172204193,0.0025470671599552,0.0158670354196356,0.1691790675996995,-0.5645795199659505,6.22441093415473,5.616722914291644,0.3038541416273141,1.1081926292494928,101.51319631089493,57.01034542069519,0.3924867697255845,0.7536704730831972,5.658384053302628
ID5633,5633,0,212.0,22.007308702891844,45.77231421268442,0.0,19.0,19,5.445631570804293,1,,487.5849056603773,452.0,230.0,910.0,103368.0,143.71079884521689,-0.0159742143530866,-0.1101549134457552,0.0132324260599898,-0.420394883758989,6.044903466380139,5.216748800719156,0.9103241171502404,1.1587491936638423,93.16362605155727,51.70707807768516,0.437881153847845,0.8060836501901143,5.357063633082299
ID5538,5538,0,226.0,22.063704067545043,43.40324730090294,0.0,8.0,8,5.622565772796048,1,,587.0840707964602,554.0,199.0,996.0,132681.0,195.3947275833076,-0.0138006106439113,-0.0840912921344258,0.1442205288378577,-0.3541671741172415,6.576586311652408,5.396192133528055,1.3455294740378554,1.2187457653314886,99.31594097949028,54.35873284284136,0.422367192694745,0.7648054145516072,5.454561508763853
ID5476,5476,0,212.0,23.24869852316009,45.21884381948552,0.0,11.0,11,5.445631570804293,1,,597.1981132075472,560.0,198.0,1008.0,126606.0,202.57402460991915,-0.0095553708143803,-0.0568829367668703,0.054072460535716,-0.2674846605474232,5.84458459841623,5.295618210591915,0.4982778274226069,1.103664268456195,93.16362605155727,53.03289491343767,0.4162608610276902,0.7794117647058826,5.494423650685056
ID5605,5605,0,218.0,22.52672275058385,43.30833390522306,0.0,13.0,13,5.522154735090986,1,,495.7201834862385,437.0,182.0,968.0,108067.0,185.56092483540988,-0.0108500125158409,-0.0586068201535394,0.0420722173512443,-0.0134710490916652,5.990271989591112,5.310470848427042,0.3807824682866036,1.1280114627435394,95.80033244924284,55.6845285849427,0.38824671115178,0.7595818815331008,5.6891978764652125
ID5574,5574,0,248.0,22.00428264498917,42.618935056099126,0.0,12.0,12,5.889876185882404,1,,510.5604838709677,481.0,153.0,882.0,126619.0,173.06179529537428,0.0362197831313901,0.2062386017697697,0.1419761896435367,-0.435946651529814,6.319449671370812,6.039461618491912,0.0556744086498157,1.0463597702188585,108.98386443767076,59.66200018585141,0.3847480693081049,0.7481146304675715,5.7150062201925085
ID5479,5479,0,190.0,22.21789897387359,40.11674538127098,0.0,0.0,0,5.155337776453974,1,,691.4263157894737,715.0,296.0,1023.0,131371.0,166.2415923548701,-0.0642024407358954,-0.5706973301715718,-0.0571065714188785,-0.6182248376370227,6.0767478709785285,4.885361087765709,0.7284833934732738,1.2438687257317336,83.4957025933768,54.35871174919018,0.3550877384651704,0.7224334600760458,5.948905828060622
ID5517,5517,0,222.0,21.640077947518943,43.42980507255823,0.0,14.0,14,5.572586418697579,1,,460.3918918918919,435.0,169.0,901.0,102207.0,169.65723903650715,-0.0080320209852719,-0.0439453014892618,0.1169782466498406,-0.4591974692317264,6.178708532369401,5.397512863117416,0.0074914240835,1.1447325257138514,97.55813671436655,54.358690655539,0.4148923111481321,0.7628865979381442,5.503478051098166
ID5486,5486,0,226.0,22.154633983271424,41.652099187188,0.0,4.0,4,5.622565772796049,1,,611.8362831858407,580.0,176.0,998.0,138275.0,192.44031620193743,-0.0166937445727906,-0.1079528528929332,0.2991488380320936,-0.6338310458876868,6.440461563879778,5.683972541368188,1.178995050826336,1.133091603980461,99.3159409794903,57.01036651434638,0.3839911009484016,0.7495854063018245,5.720636492552555
ID5615,5615,0,213.0,23.046182321003094,41.31850781949965,0.0,5.0,5,5.458459931503726,1,,598.8638497652582,561.0,213.0,1019.0,127558.0,190.4448993214632,-0.0590702209954098,-0.3948208963750435,0.2626152996384374,-0.4160020112653527,6.3947547570896495,5.19250917552113,1.2938958853386382,1.231534608977915,93.6030771178382,51.707078077685175,0.4399466309886365,0.7717391304347827,5.344473571886034
ID5623,5623,0,174.0,21.67405740975862,43.0741505385861,0.0,2.0,2,4.933497915989602,1,,693.0689655172414,672.0,407.0,1020.0,120594.0,162.09768646143317,-0.0776913361868027,-0.7203207642045717,-0.0575713817602466,-0.0594136022713335,5.14278957837498,4.795527801084973,3.111705818823787,1.0724136720073731,76.4644855328819,39.77466327495906,0.6073745796844181,0.9354838709677415,4.5485882615094
ID5591,5591,0,236.0,21.44901982586048,46.5135076866753,0.0,18.0,18,5.745612418039518,1,,485.7669491525424,432.0,139.0,968.0,114641.0,199.7914250944995,-0.0024179973920624,-0.0117865943334894,-0.2808224081062326,-0.2280797739245481,6.579973538469441,5.218127801132312,0.8209030947817791,1.260983592054149,103.71045164229962,55.68452858494269,0.4203037790450465,0.769983686786297,5.467934261237853
